cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:05:00,299.872,299.872,298.230,290.640,79.093,100231.557,8.405,287.334,99731.472,288.744,100089.671,
2004-06-01 00:10:00,299.572,299.572,295.590,289.370,85.548,100232.256,0.479,287.334,99729.111,288.252,100089.928,
2004-06-01 00:15:00,299.035,299.035,292.269,289.673,83.929,100232.149,0.479,287.334,99726.750,288.288,100089.903,
2004-06-01 00:20:00,298.545,298.545,290.425,290.141,81.564,100231.957,0.479,287.334,99724.389,288.368,100089.842,
2004-06-01 00:25:00,298.166,298.166,289.348,290.217,81.269,100231.889,0.479,287.334,99722.028,288.402,100089.805,
2004-06-01 00:30:00,297.887,297.887,288.650,290.253,81.209,100231.833,0.479,287.334,99719.667,288.429,100089.764,
2004-06-01 00:35:00,297.662,297.662,288.135,290.206,81.587,100231.805,0.479,287.333,99717.306,288.448,100089.729,
2004-06-01 00:40:00,297.474,297.474,287.702,290.223,81.657,100231.742,0.479,287.333,99714.944,288.483,100089.679,
2004-06-01 00:45:00,297.309,297.309,287.314,290.226,81.816,100231.677,0.479,287.333,99712.583,288.522,100089.625,
2004-06-01 00:50:00,297.164,297.164,286.958,290.269,81.795,100231.583,0.479,287.333,99710.222,288.575,100089.555,
2004-06-01 00:55:00,297.035,297.035,286.633,290.303,81.849,100231.484,0.239,287.333,99707.861,288.633,100089.480,
2004-06-01 01:00:00,296.921,296.921,286.333,290.361,81.820,100231.357,0.239,287.333,99705.500,288.705,100089.384,
2004-06-01 01:05:00,296.818,296.818,286.054,290.350,81.952,100231.416,0.239,287.342,99703.931,288.683,100089.437,
2004-06-01 01:10:00,296.727,296.727,285.820,290.283,82.217,100231.528,0.239,287.351,99702.361,288.618,100089.515,
2004-06-01 01:15:00,296.642,296.642,285.635,290.148,82.742,100231.666,0.239,287.360,99700.792,288.539,100089.599,
2004-06-01 01:20:00,296.558,296.558,285.498,290.058,82.997,100231.776,0.239,287.369,99699.222,288.475,100089.671,
2004-06-01 01:25:00,296.472,296.472,285.406,289.983,83.489,100231.877,0.239,287.378,99697.653,288.418,100089.739,
2004-06-01 01:30:00,296.388,296.388,285.351,289.935,83.757,100231.960,0.239,287.387,99696.083,288.369,100089.798,
2004-06-01 01:35:00,296.308,296.308,285.329,289.879,83.963,100232.044,0.239,287.396,99694.514,288.322,100089.857,
2004-06-01 01:40:00,296.231,296.231,285.336,289.833,84.062,100232.119,0.239,287.405,99692.944,288.278,100089.910,
2004-06-01 01:45:00,296.157,296.157,285.367,289.780,84.170,100232.195,0.239,287.414,99691.375,288.235,100089.963,
2004-06-01 01:50:00,296.087,296.087,285.418,289.739,84.215,100232.263,0.239,287.423,99689.806,288.196,100090.010,
2004-06-01 01:55:00,296.020,296.020,285.486,289.693,84.283,100232.330,0.060,287.432,99688.236,288.158,100090.057,
2004-06-01 02:00:00,295.956,295.956,285.569,289.656,84.312,100232.390,0.060,287.441,99686.667,288.122,100090.099,
2004-06-01 02:05:00,295.894,295.894,285.664,289.634,84.331,100232.399,0.060,287.444,99685.875,288.115,100090.100,
2004-06-01 02:10:00,295.833,295.833,285.747,289.638,84.271,100232.388,0.060,287.446,99685.083,288.121,100090.093,
2004-06-01 02:15:00,295.774,295.774,285.818,289.642,84.236,100232.377,0.060,287.448,99684.292,288.128,100090.085,
2004-06-01 02:20:00,295.717,295.717,285.879,289.644,84.225,100232.368,0.060,287.450,99683.500,288.134,100090.078,
2004-06-01 02:25:00,295.663,295.663,285.932,289.636,83.957,100232.364,0.060,287.453,99682.708,288.137,100090.073,
2004-06-01 02:30:00,295.611,295.611,285.977,289.629,83.762,100232.360,0.060,287.455,99681.917,288.140,100090.068,
2004-06-01 02:35:00,295.560,295.560,286.012,289.619,83.691,100232.358,0.060,287.457,99681.125,288.142,100090.063,
2004-06-01 02:40:00,295.511,295.511,286.040,289.613,83.662,100232.354,0.060,287.460,99680.333,288.144,100090.059,
2004-06-01 02:45:00,295.463,295.463,286.062,289.606,83.675,100232.351,0.060,287.462,99679.542,288.147,100090.054,
2004-06-01 02:50:00,295.416,295.416,286.079,289.601,83.691,100232.346,0.060,287.464,99678.750,288.150,100090.049,
2004-06-01 02:55:00,295.370,295.370,286.092,289.594,83.729,100232.343,0.060,287.466,99677.958,288.152,100090.045,
2004-06-01 03:00:00,295.325,295.325,286.100,289.590,83.756,100232.339,0.060,287.469,99677.167,288.155,100090.040,
2004-06-01 03:05:00,295.281,295.281,286.106,289.595,83.778,100232.300,0.060,287.468,99678.042,288.175,100090.008,
2004-06-01 03:10:00,295.237,295.237,286.094,289.617,83.745,100232.249,0.060,287.467,99678.917,288.205,100089.970,
2004-06-01 03:15:00,295.194,295.194,286.067,289.641,83.414,100232.195,0.060,287.466,99679.792,288.237,100089.931,
2004-06-01 03:20:00,295.152,295.152,286.026,289.664,83.168,100232.142,0.060,287.465,99680.667,288.268,100089.891,
2004-06-01 03:25:00,295.112,295.112,285.972,289.681,83.062,100232.090,0.060,287.464,99681.542,288.298,100089.851,
2004-06-01 03:30:00,295.072,295.072,285.907,289.699,83.021,100232.038,0.060,287.463,99682.417,288.329,100089.811,
2004-06-01 03:35:00,295.034,295.034,285.833,289.716,83.020,100231.986,0.060,287.462,99683.292,288.360,100089.771,
2004-06-01 03:40:00,294.996,294.996,285.752,289.735,83.026,100231.931,0.060,287.462,99684.167,288.392,100089.729,
2004-06-01 03:45:00,294.958,294.958,285.663,289.755,83.047,100231.876,0.060,287.461,99685.042,288.424,100089.687,
2004-06-01 03:50:00,294.922,294.922,285.568,289.776,83.063,100231.820,0.060,287.460,99685.917,288.457,100089.644,
2004-06-01 03:55:00,294.886,294.886,285.468,289.796,82.793,100231.763,0.239,287.459,99686.792,288.491,100089.600,
2004-06-01 04:00:00,294.851,294.851,285.361,289.819,82.575,100231.704,0.239,287.458,99687.667,288.525,100089.556,
2004-06-01 04:05:00,294.816,294.816,285.248,289.788,82.545,100231.801,0.239,287.467,99687.667,288.481,100089.635,
2004-06-01 04:10:00,294.784,294.784,285.159,289.706,83.016,100231.933,0.239,287.476,99687.667,288.403,100089.727,
2004-06-01 04:15:00,294.753,294.753,285.099,289.607,83.491,100232.059,0.239,287.486,99687.667,288.328,100089.808,
2004-06-01 04:20:00,294.718,294.718,285.070,289.537,83.722,100232.155,0.239,287.495,99687.667,288.271,100089.872,
2004-06-01 04:25:00,294.680,294.680,285.070,289.493,83.782,100232.227,0.239,287.504,99687.667,288.229,100089.923,
2004-06-01 04:30:00,294.641,294.641,285.095,289.461,83.769,100232.284,0.239,287.513,99687.667,288.195,100089.965,
2004-06-01 04:35:00,294.602,294.602,285.147,289.428,83.770,100232.335,0.239,287.523,99687.667,288.166,100090.000,
2004-06-01 04:40:00,294.565,294.565,285.225,289.395,83.787,100232.380,0.239,287.532,99687.667,288.141,100090.030,
2004-06-01 04:45:00,294.529,294.529,285.329,289.361,84.149,100232.420,0.239,287.541,99687.667,288.118,100090.056,
2004-06-01 04:50:00,294.493,294.493,285.458,289.328,84.438,100232.456,0.239,287.550,99687.667,288.097,100090.079,
2004-06-01 04:55:00,294.457,294.457,285.614,289.296,84.630,100232.488,1.615,287.559,99687.667,288.079,100090.099,
2004-06-01 05:00:00,294.422,294.422,285.789,289.271,84.733,100232.512,1.615,287.569,99687.667,288.067,100090.114,
2004-06-01 05:05:00,294.388,294.388,285.973,289.227,84.863,100232.579,1.615,287.585,99689.319,288.032,100090.161,
2004-06-01 05:10:00,294.357,294.357,286.196,289.174,85.014,100232.650,1.615,287.600,99690.972,287.992,100090.208,
2004-06-01 05:15:00,294.329,294.329,286.438,289.124,85.503,100232.712,1.615,287.616,99692.625,287.957,100090.249,
2004-06-01 05:20:00,294.302,294.302,286.677,289.085,85.852,100232.761,1.615,287.632,99694.278,287.929,100090.282,
2004-06-01 05:25:00,294.277,294.277,286.912,289.052,86.065,100232.809,1.615,287.648,99695.931,287.904,100090.315,
2004-06-01 05:30:00,294.253,294.253,287.117,289.059,86.034,100232.849,1.615,287.664,99697.583,287.876,100090.350,
2004-06-01 05:35:00,294.219,294.219,287.333,288.777,87.587,100232.958,1.615,287.680,99699.236,287.841,100090.384,
2004-06-01 05:40:00,294.196,294.196,287.418,288.777,87.964,100233.002,1.615,287.695,99700.889,287.810,100090.416,
