cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:05:00,299.879,299.879,298.230,290.923,78.158,100231.497,11.664,287.334,99731.472,288.752,100089.669,
2004-06-01 00:10:00,299.586,299.586,295.571,289.768,83.829,100232.150,0.479,287.334,99729.111,288.285,100089.912,
2004-06-01 00:15:00,299.067,299.067,292.255,290.215,81.622,100232.000,1.265,287.334,99726.750,288.335,100089.879,
2004-06-01 00:20:00,298.598,298.598,290.429,290.719,79.330,100231.795,6.014,287.334,99724.389,288.417,100089.817,
2004-06-01 00:25:00,298.241,298.241,289.366,290.715,79.546,100231.737,5.086,287.334,99722.028,288.456,100089.778,
2004-06-01 00:30:00,297.982,297.982,288.675,290.785,79.371,100231.676,5.074,287.334,99719.667,288.483,100089.737,
2004-06-01 00:35:00,297.770,297.770,288.164,290.683,80.023,100231.663,3.155,287.333,99717.306,288.496,100089.705,
2004-06-01 00:40:00,297.593,297.593,287.731,290.726,79.966,100231.598,2.966,287.333,99714.944,288.528,100089.656,
2004-06-01 00:45:00,297.435,297.435,287.343,290.689,80.325,100231.545,1.916,287.333,99712.583,288.563,100089.605,
2004-06-01 00:50:00,297.298,297.298,286.986,290.760,80.170,100231.445,2.143,287.333,99710.222,288.616,100089.534,
2004-06-01 00:55:00,297.174,297.174,286.660,290.759,80.399,100231.354,0.239,287.333,99707.861,288.672,100089.460,
2004-06-01 01:00:00,297.065,297.065,286.359,290.839,80.271,100231.225,0.294,287.333,99705.500,288.742,100089.365,
2004-06-01 01:05:00,296.966,296.966,286.079,290.789,80.596,100231.296,0.239,287.342,99703.931,288.715,100089.421,
2004-06-01 01:10:00,296.880,296.880,285.843,290.749,80.709,100231.402,0.239,287.351,99702.361,288.651,100089.499,
2004-06-01 01:15:00,296.797,296.797,285.658,290.579,81.363,100231.549,0.239,287.360,99700.792,288.570,100089.584,
2004-06-01 01:20:00,296.716,296.716,285.521,290.530,81.383,100231.648,0.239,287.369,99699.222,288.510,100089.654,
2004-06-01 01:25:00,296.633,296.633,285.430,290.422,82.022,100231.755,0.239,287.378,99697.653,288.451,100089.722,
2004-06-01 01:30:00,296.552,296.552,285.378,290.409,82.094,100231.830,0.239,287.387,99696.083,288.406,100089.780,
2004-06-01 01:35:00,296.474,296.474,285.361,290.314,82.484,100231.923,0.239,287.396,99694.514,288.355,100089.840,
2004-06-01 01:40:00,296.400,296.400,285.373,290.304,82.392,100231.990,0.239,287.405,99692.944,288.315,100089.892,
2004-06-01 01:45:00,296.328,296.328,285.410,290.213,82.690,100232.075,0.239,287.414,99691.375,288.268,100089.946,
2004-06-01 01:50:00,296.261,296.261,285.467,290.208,82.541,100232.134,0.239,287.423,99689.806,288.232,100089.992,
2004-06-01 01:55:00,296.195,296.195,285.540,290.122,82.809,100232.211,0.060,287.432,99688.236,288.191,100090.040,
2004-06-01 02:00:00,296.133,296.133,285.628,290.124,82.633,100232.261,0.060,287.441,99686.667,288.159,100090.081,
2004-06-01 02:05:00,296.073,296.073,285.729,290.061,82.867,100232.279,0.060,287.444,99685.875,288.149,100090.083,
2004-06-01 02:10:00,296.014,296.014,285.816,290.106,82.603,100232.259,0.060,287.446,99685.083,288.158,100090.074,
