cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.0],TempProf_cur[15.8],TempProf_cur[22.9],TempProf_cur[27.8],TempProf_cur[32.9],PresProf_cur[3.0],PresProf_cur[15.8],PresProf_cur[22.9],PresProf_cur[27.8],PresProf_cur[32.9],
6/10/2002 0:00,293.914,50.875,286.95,97510,294.286,292.179,290.999,289.988,288.834,97934.301,97786.265,97706.116,97648.68,97591.053
6/10/2002 0:05,289.067,11.699,286.917,97510.833,289.556,287.809,287.454,287.27,287.119,97939.771,97789.073,97707.706,97649.565,97591.414
6/10/2002 0:10,288.39,6.889,286.883,97511.667,288.753,287.47,287.228,287.116,287.025,97940.237,97789.238,97707.79,97649.609,97591.433
6/10/2002 0:15,288.843,10.208,286.85,97512.5,289.278,287.67,287.326,287.165,287.036,97939.981,97789.181,97707.773,97649.607,97591.436
6/10/2002 0:20,289.281,13.244,286.817,97513.333,289.814,287.838,287.408,287.206,287.043,97939.75,97789.133,97707.76,97649.606,97591.44
6/10/2002 0:25,289.007,10.862,286.783,97514.167,289.452,287.75,287.352,287.16,287.004,97939.905,97789.182,97707.789,97649.625,97591.45
6/10/2002 0:30,288.917,9.802,286.75,97515,289.387,287.655,287.284,287.105,286.959,97940.016,97789.238,97707.822,97649.646,97591.461
6/10/2002 0:35,288.682,7.625,286.717,97515.833,289.094,287.551,287.21,287.046,286.912,97940.174,97789.298,97707.857,97649.668,97591.473
6/10/2002 0:40,288.711,7.4,286.683,97516.667,289.162,287.515,287.174,287.011,286.878,97940.208,97789.332,97707.881,97649.684,97591.482
6/10/2002 0:45,288.548,5.721,286.65,97517.5,288.951,287.446,287.122,286.966,286.839,97940.319,97789.377,97707.91,97649.703,97591.492
6/10/2002 0:50,288.581,5.498,286.617,97518.333,289.022,287.415,287.09,286.934,286.806,97940.349,97789.409,97707.932,97649.719,97591.502
6/10/2002 0:55,288.412,2.332,286.583,97519.167,288.805,287.345,287.037,286.888,286.767,97940.463,97789.455,97707.961,97649.738,97591.512
6/10/2002 1:00,288.444,2.083,286.55,97520,288.875,287.312,287.003,286.855,286.734,97940.495,97789.488,97707.984,97649.754,97591.521
6/10/2002 1:05,288.294,0.485,286.542,97522.5,288.677,287.262,286.971,286.831,286.716,97940.577,97789.512,97707.998,97649.762,97591.525
6/10/2002 1:10,288.362,0.503,286.533,97525,288.785,287.261,286.966,286.825,286.709,97940.563,97789.518,97708.003,97649.765,97591.527
6/10/2002 1:15,288.224,0.228,286.525,97527.5,288.597,287.219,286.94,286.805,286.695,97940.636,97789.539,97708.014,97649.772,97591.531
6/10/2002 1:20,288.302,0.228,286.517,97530,288.718,287.221,286.937,286.8,286.688,97940.617,97789.544,97708.018,97649.776,97591.533
6/10/2002 1:25,288.158,0.228,286.508,97532.5,288.522,287.178,286.91,286.78,286.673,97940.692,97789.565,97708.03,97649.782,97591.536
6/10/2002 1:30,288.244,0.228,286.5,97535,288.654,287.183,286.908,286.775,286.667,97940.67,97789.569,97708.034,97649.786,97591.538
6/10/2002 1:35,288.098,0.228,286.492,97537.5,288.455,287.141,286.881,286.755,286.652,97940.745,97789.589,97708.045,97649.792,97591.541
6/10/2002 1:40,288.193,0.228,286.483,97540,288.599,287.148,286.88,286.752,286.646,97940.718,97789.592,97708.049,97649.795,97591.543
6/10/2002 1:45,288.044,0.228,286.475,97542.5,288.394,287.105,286.854,286.732,286.632,97940.794,97789.613,97708.06,97649.802,97591.547
6/10/2002 1:50,288.147,0.228,286.467,97545,288.549,287.115,286.854,286.729,286.626,97940.763,97789.615,97708.063,97649.805,97591.549
6/10/2002 1:55,287.993,0.057,286.458,97547.5,288.336,287.072,286.828,286.709,286.612,97940.841,97789.636,97708.075,97649.812,97591.552
6/10/2002 2:00,288.103,0.057,286.45,97550,288.502,287.083,286.829,286.707,286.607,97940.807,97789.637,97708.077,97649.815,97591.554
6/10/2002 2:05,287.94,0.057,286.433,97552.5,288.278,287.034,286.795,286.68,286.585,97940.896,97789.666,97708.094,97649.825,97591.559
6/10/2002 2:10,288.053,0.057,286.417,97555,288.45,287.04,286.79,286.67,286.571,97940.869,97789.674,97708.102,97649.832,97591.564
6/10/2002 2:15,287.878,0.057,286.4,97557.5,288.21,286.988,286.755,286.642,286.549,97940.963,97789.703,97708.12,97649.842,97591.569
6/10/2002 2:20,287.994,0.057,286.383,97560,288.385,286.996,286.751,286.633,286.536,97940.934,97789.711,97708.127,97649.849,97591.574
6/10/2002 2:25,287.813,0.057,286.367,97562.5,288.137,286.944,286.715,286.604,286.513,97941.031,97789.74,97708.145,97649.86,97591.579
6/10/2002 2:30,287.933,0.057,286.35,97565,288.318,286.953,286.712,286.596,286.501,97941,97789.747,97708.152,97649.866,97591.583
6/10/2002 2:35,287.747,0.057,286.333,97567.5,288.062,286.899,286.676,286.567,286.477,97941.099,97789.777,97708.17,97649.877,97591.589
6/10/2002 2:40,287.872,0.057,286.317,97570,288.25,286.909,286.673,286.559,286.465,97941.066,97789.784,97708.177,97649.883,97591.593
6/10/2002 2:45,287.681,0.057,286.3,97572.5,287.988,286.854,286.636,286.529,286.442,97941.167,97789.814,97708.195,97649.894,97591.599
6/10/2002 2:50,287.811,0.057,286.283,97575,288.184,286.866,286.634,286.522,286.43,97941.131,97789.821,97708.202,97649.901,97591.603
6/10/2002 2:55,287.616,0.057,286.267,97577.5,287.915,286.809,286.597,286.492,286.406,97941.235,97789.851,97708.22,97649.912,97591.609
6/10/2002 3:00,287.751,0.057,286.25,97580,288.118,286.823,286.596,286.485,286.395,97941.197,97789.857,97708.227,97649.918,97591.613
6/10/2002 3:05,287.543,0.057,286.217,97582.5,287.836,286.756,286.547,286.444,286.359,97941.318,97789.899,97708.253,97649.935,97591.622
6/10/2002 3:10,287.669,0.057,286.183,97585,288.03,286.756,286.532,286.423,286.334,97941.298,97789.918,97708.27,97649.948,97591.63
6/10/2002 3:15,287.454,0.057,286.15,97587.5,287.74,286.683,286.48,286.379,286.296,97941.426,97789.963,97708.297,97649.965,97591.64
6/10/2002 3:20,287.589,0.057,286.117,97590,287.946,286.686,286.467,286.359,286.271,97941.402,97789.981,97708.313,97649.978,97591.648
6/10/2002 3:25,287.372,0.057,286.083,97592.5,287.654,286.614,286.414,286.315,286.234,97941.53,97790.026,97708.341,97649.996,97591.657
6/10/2002 3:30,287.514,0.057,286.05,97595,287.87,286.619,286.402,286.296,286.209,97941.503,97790.043,97708.357,97650.008,97591.665
6/10/2002 3:35,287.292,0.057,286.017,97597.5,287.569,286.545,286.349,286.252,286.171,97941.633,97790.089,97708.385,97650.026,97591.675
