cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.0],TempProf_cur[15.8],TempProf_cur[22.9],TempProf_cur[27.8],TempProf_cur[32.9],PresProf_cur[{_temp_height}],PresProf_cur[{_temp_height}],PresProf_cur[{_temp_height}],PresProf_cur[{_temp_height}],PresProf_cur[{_temp_height}],
2002-06-18 02:50:00,295.906,54.682,292.150,98208.333,296.261,294.713,294.284,294.069,293.889,97929.772,97782.609,97703.142,97646.350,97589.543,
2002-06-18 02:55:00,295.830,53.462,291.950,98209.167,296.196,294.602,294.170,293.955,293.775,97929.921,97782.714,97703.217,97646.403,97589.574,
2002-06-18 03:00:00,295.751,52.525,291.750,98210.000,296.126,294.497,294.063,293.848,293.669,97930.064,97782.813,97703.287,97646.452,97589.602,
2002-06-18 03:05:00,295.663,51.520,291.775,98211.667,296.053,294.358,293.908,293.682,293.489,97930.272,97782.969,97703.403,97646.537,97589.654,
2002-06-18 03:10:00,295.556,50.368,291.800,98213.333,295.962,294.202,293.748,293.520,293.330,97930.481,97783.117,97703.508,97646.610,97589.696,
2002-06-18 03:15:00,295.433,49.108,291.825,98215.000,295.853,294.057,293.610,293.389,293.205,97930.670,97783.239,97703.592,97646.668,97589.729,
2002-06-18 03:20:00,295.311,47.848,291.850,98216.667,295.739,293.936,293.501,293.287,293.110,97930.828,97783.335,97703.656,97646.712,97589.754,
2002-06-18 03:25:00,295.199,46.664,291.875,98218.333,295.629,293.842,293.418,293.210,293.037,97930.957,97783.408,97703.705,97646.746,97589.773,
2002-06-18 03:30:00,295.094,45.531,291.900,98220.000,295.523,293.764,293.353,293.149,292.981,97931.065,97783.466,97703.744,97646.772,97589.788,
2002-06-18 03:35:00,294.994,44.442,291.925,98221.667,295.421,293.697,293.300,293.102,292.937,97931.158,97783.512,97703.774,97646.792,97589.799,
2002-06-18 03:40:00,294.895,43.361,291.950,98223.333,295.318,293.636,293.255,293.063,292.902,97931.242,97783.550,97703.798,97646.808,97589.808,
2002-06-18 03:45:00,294.802,42.322,291.975,98225.000,295.221,293.581,293.217,293.031,292.875,97931.317,97783.582,97703.817,97646.820,97589.815,
2002-06-18 03:50:00,294.710,41.301,292.000,98226.667,295.124,293.530,293.183,293.004,292.854,97931.385,97783.608,97703.833,97646.830,97589.820,
2002-06-18 03:55:00,294.626,44.060,292.025,98228.333,295.033,293.484,293.155,292.983,292.837,97931.445,97783.630,97703.845,97646.838,97589.823,
2002-06-18 04:00:00,294.565,43.283,292.050,98230.000,294.961,293.462,293.140,292.971,292.828,97931.482,97783.642,97703.852,97646.842,97589.826,
2002-06-18 04:05:00,294.510,42.566,292.125,98230.833,294.896,293.453,293.153,292.996,292.865,97931.481,97783.619,97703.830,97646.824,97589.813,
2002-06-18 04:10:00,294.468,41.951,292.200,98231.667,294.842,293.461,293.181,293.035,292.912,97931.460,97783.585,97703.801,97646.801,97589.799,
2002-06-18 04:15:00,294.450,41.516,292.275,98232.500,294.815,293.480,293.217,293.079,292.961,97931.426,97783.546,97703.769,97646.778,97589.785,
2002-06-18 04:20:00,294.433,41.748,292.350,98233.333,294.787,293.498,293.245,293.112,292.997,97931.400,97783.516,97703.746,97646.761,97589.775,
2002-06-18 04:25:00,294.447,41.704,292.425,98234.167,294.795,293.529,293.283,293.154,293.043,97931.351,97783.477,97703.717,97646.739,97589.761,
2002-06-18 04:30:00,294.458,41.646,292.500,98235.000,294.796,293.564,293.325,293.199,293.092,97931.300,97783.436,97703.686,97646.716,97589.748,
2002-06-18 04:35:00,294.481,41.686,292.575,98235.833,294.814,293.603,293.369,293.246,293.141,97931.242,97783.392,97703.654,97646.693,97589.734,
2002-06-18 04:40:00,294.499,41.699,292.650,98236.667,294.822,293.644,293.414,293.294,293.190,97931.185,97783.348,97703.621,97646.670,97589.720,
2002-06-18 04:45:00,294.526,41.794,292.725,98237.500,294.845,293.686,293.461,293.342,293.240,97931.124,97783.304,97703.589,97646.646,97589.707,
2002-06-18 04:50:00,294.550,41.864,292.800,98238.333,294.859,293.729,293.507,293.390,293.290,97931.063,97783.259,97703.556,97646.623,97589.693,
2002-06-18 04:55:00,294.582,50.959,292.875,98239.167,294.886,293.774,293.555,293.439,293.340,97931.000,97783.213,97703.523,97646.600,97589.679,
2002-06-18 05:00:00,294.660,51.468,292.950,98240.000,294.947,293.865,293.627,293.504,293.398,97930.893,97783.151,97703.483,97646.573,97589.664,
2002-06-18 05:05:00,294.706,51.963,293.033,98239.167,294.986,293.923,293.684,293.557,293.449,97930.818,97783.102,97703.449,97646.550,97589.651,
2002-06-18 05:10:00,294.746,52.415,293.117,98238.333,295.019,293.974,293.733,293.606,293.496,97930.750,97783.057,97703.418,97646.528,97589.638,
2002-06-18 05:15:00,294.793,52.940,293.200,98237.500,295.063,294.025,293.781,293.652,293.541,97930.681,97783.013,97703.388,97646.507,97589.626,
2002-06-18 05:20:00,294.843,53.490,293.283,98236.667,295.105,294.080,293.831,293.700,293.587,97930.609,97782.968,97703.357,97646.485,97589.614,
2002-06-18 05:25:00,294.903,54.136,293.367,98235.833,295.163,294.139,293.884,293.749,293.633,97930.532,97782.922,97703.326,97646.464,97589.602,
2002-06-18 05:30:00,294.964,54.793,293.450,98235.000,295.218,294.200,293.937,293.799,293.680,97930.453,97782.875,97703.294,97646.443,97589.590,
2002-06-18 05:35:00,294.453,51.194,293.533,98234.167,294.635,294.002,293.845,293.757,293.678,97930.716,97782.924,97703.306,97646.441,97589.584,
2002-06-18 05:40:00,294.114,48.894,293.617,98233.333,294.203,293.856,293.765,293.716,293.674,97930.893,97782.965,97703.316,97646.440,97589.579,
2002-06-18 05:45:00,294.186,49.636,293.700,98232.500,294.284,293.893,293.795,293.745,293.705,97930.833,97782.936,97703.296,97646.426,97589.570,
2002-06-18 05:50:00,294.408,51.433,293.783,98231.667,294.541,294.002,293.867,293.802,293.749,97930.682,97782.879,97703.264,97646.405,97589.560,
2002-06-18 05:55:00,294.345,59.599,293.867,98230.833,294.432,294.039,293.908,293.841,293.785,97930.660,97782.844,97703.239,97646.389,97589.551,
2002-06-18 06:00:00,294.428,60.378,293.950,98230.000,294.539,294.080,293.945,293.876,293.818,97930.594,97782.812,97703.217,97646.374,97589.542,
2002-06-18 06:05:00,294.407,60.580,294.092,98229.167,294.488,294.119,293.992,293.928,293.875,97930.544,97782.764,97703.181,97646.347,97589.526,
2002-06-18 06:10:00,294.624,62.559,294.233,98228.333,294.743,294.240,294.087,294.011,293.948,97930.372,97782.684,97703.131,97646.314,97589.508,
2002-06-18 06:15:00,294.691,63.413,294.375,98227.500,294.782,294.341,294.173,294.089,294.020,97930.256,97782.610,97703.082,97646.281,97589.489,
2002-06-18 06:20:00,294.908,65.406,294.517,98226.667,295.037,294.470,294.276,294.178,294.097,97930.077,97782.525,97703.028,97646.246,97589.470,
2002-06-18 06:25:00,294.970,66.243,294.658,98225.833,295.072,294.569,294.364,294.258,294.170,97929.961,97782.451,97702.978,97646.212,97589.452,
2002-06-18 06:30:00,295.196,68.316,294.800,98225.000,295.335,294.706,294.470,294.350,294.250,97929.776,97782.363,97702.923,97646.176,97589.432,
2002-06-18 06:35:00,295.272,69.270,294.942,98224.167,295.382,294.815,294.564,294.435,294.326,97929.650,97782.284,97702.871,97646.142,97589.413,
2002-06-18 06:40:00,295.495,71.342,295.083,98223.333,295.640,294.954,294.674,294.529,294.407,97929.463,97782.195,97702.815,97646.105,97589.393,
2002-06-18 06:45:00,295.579,72.382,295.225,98222.500,295.697,295.068,294.771,294.616,294.484,97929.331,97782.113,97702.762,97646.070,97589.374,
2002-06-18 06:50:00,295.796,74.458,295.367,98221.667,295.946,295.207,294.881,294.711,294.566,97929.146,97782.023,97702.706,97646.033,97589.354,
2002-06-18 06:55:00,295.888,76.441,295.508,98220.833,296.012,295.325,294.980,294.799,294.645,97929.008,97781.941,97702.652,97645.997,97589.334,
2002-06-18 07:00:00,296.097,78.650,295.650,98220.000,296.249,295.465,295.091,294.895,294.727,97928.826,97781.850,97702.595,97645.960,97589.314,
2002-06-18 07:05:00,296.219,80.188,295.867,98219.167,296.343,295.621,295.236,295.036,294.865,97928.624,97781.719,97702.504,97645.897,97589.278,
2002-06-18 07:10:00,296.442,82.500,296.083,98218.333,296.586,295.800,295.399,295.190,295.011,97928.378,97781.576,97702.407,97645.830,97589.240,
2002-06-18 07:15:00,296.574,84.156,296.300,98217.500,296.696,295.960,295.551,295.336,295.153,97928.169,97781.440,97702.313,97645.765,97589.202,
2002-06-18 07:20:00,296.796,86.488,296.517,98216.667,296.933,296.139,295.711,295.488,295.297,97927.925,97781.300,97702.217,97645.699,97589.165,
2002-06-18 07:25:00,296.949,88.333,296.733,98215.833,297.068,296.308,295.866,295.636,295.440,97927.706,97781.162,97702.123,97645.634,97589.127,
2002-06-18 07:30:00,297.172,90.621,296.950,98215.000,297.304,296.492,296.029,295.789,295.585,97927.459,97781.020,97702.027,97645.568,97589.090,
2002-06-18 07:35:00,297.340,92.067,297.167,98214.167,297.458,296.666,296.188,295.940,295.729,97927.232,97780.880,97701.931,97645.502,97589.052,
2002-06-18 07:40:00,297.565,93.942,297.383,98213.333,297.697,296.850,296.352,296.093,295.874,97926.985,97780.738,97701.835,97645.436,97589.015,
2002-06-18 07:45:00,297.739,95.441,297.600,98212.500,297.862,297.025,296.510,296.244,296.018,97926.757,97780.598,97701.740,97645.370,97588.977,
2002-06-18 07:50:00,297.964,97.319,297.817,98211.667,298.100,297.209,296.674,296.398,296.164,97926.510,97780.456,97701.643,97645.304,97588.939,
2002-06-18 07:55:00,298.142,87.521,298.033,98210.833,298.271,297.385,296.833,296.549,296.309,97926.281,97780.316,97701.548,97645.238,97588.902,
2002-06-18 08:00:00,298.325,89.079,298.250,98210.000,298.473,297.532,296.976,296.691,296.449,97926.069,97780.187,97701.457,97645.174,97588.865,
2002-06-18 08:05:00,298.506,90.615,298.467,98208.333,298.647,297.710,297.138,296.845,296.599,97925.836,97780.044,97701.359,97645.106,97588.825,
2002-06-18 08:10:00,298.753,92.650,298.683,98206.667,298.910,297.912,297.315,297.011,296.755,97925.568,97779.890,97701.255,97645.035,97588.785,
2002-06-18 08:15:00,298.948,94.298,298.900,98205.000,299.098,298.104,297.488,297.175,296.911,97925.321,97779.740,97701.153,97644.964,97588.745,
2002-06-18 08:20:00,299.195,96.342,299.117,98203.333,299.364,298.303,297.665,297.341,297.069,97925.055,97779.587,97701.049,97644.893,97588.704,
2002-06-18 08:25:00,299.390,98.002,299.333,98201.667,299.553,298.494,297.838,297.505,297.226,97924.808,97779.437,97700.947,97644.823,97588.664,
2002-06-18 08:30:00,299.643,100.091,299.550,98200.000,299.826,298.695,298.016,297.673,297.385,97924.540,97779.282,97700.842,97644.751,97588.623,
2002-06-18 08:35:00,299.843,101.796,299.767,98198.333,300.020,298.889,298.191,297.839,297.543,97924.289,97779.131,97700.739,97644.679,97588.582,
2002-06-18 08:40:00,300.102,103.950,299.983,98196.667,300.304,299.093,298.372,298.008,297.704,97924.017,97778.975,97700.633,97644.607,97588.541,
2002-06-18 08:45:00,300.302,105.669,300.200,98195.000,300.499,299.287,298.548,298.176,297.864,97923.766,97778.822,97700.529,97644.535,97588.500,
2002-06-18 08:50:00,300.572,107.981,300.417,98193.333,300.794,299.496,298.732,298.348,298.027,97923.489,97778.665,97700.422,97644.462,97588.458,
2002-06-18 08:55:00,300.778,106.474,300.633,98191.667,300.993,299.696,298.912,298.518,298.190,97923.232,97778.509,97700.317,97644.389,97588.417,
2002-06-18 09:00:00,301.040,108.824,300.850,98190.000,301.284,299.897,299.093,298.689,298.354,97922.960,97778.353,97700.210,97644.315,97588.375,
2002-06-18 09:05:00,301.238,110.652,301.050,98187.500,301.473,300.092,299.267,298.854,298.511,97922.712,97778.203,97700.108,97644.245,97588.335,
2002-06-18 09:10:00,301.505,113.000,301.250,98185.000,301.769,300.295,299.445,299.021,298.669,97922.443,97778.051,97700.005,97644.174,97588.294,
2002-06-18 09:15:00,301.688,114.728,301.450,98182.500,301.942,300.479,299.614,299.183,298.825,97922.206,97777.904,97699.905,97644.105,97588.254,
2002-06-18 09:20:00,301.953,117.079,301.650,98180.000,302.238,300.677,299.790,299.349,298.984,97921.939,97777.753,97699.802,97644.034,97588.214,
2002-06-18 09:25:00,302.134,118.803,301.850,98177.500,302.407,300.862,299.959,299.512,299.141,97921.702,97777.606,97699.700,97643.963,97588.173,
2002-06-18 09:30:00,302.408,121.221,302.050,98175.000,302.714,301.062,300.137,299.680,299.302,97921.432,97777.454,97699.597,97643.892,97588.132,
2002-06-18 09:35:00,302.582,122.907,302.250,98172.500,302.874,301.246,300.306,299.843,299.461,97921.196,97777.306,97699.495,97643.821,97588.091,
2002-06-18 09:40:00,302.862,125.377,302.450,98170.000,303.191,301.447,300.485,300.013,299.624,97920.924,97777.152,97699.390,97643.748,97588.050,
2002-06-18 09:45:00,303.028,127.006,302.650,98167.500,303.339,301.629,300.655,300.178,299.784,97920.690,97777.004,97699.287,97643.677,97588.008,
2002-06-18 09:50:00,303.313,129.527,302.850,98165.000,303.667,301.830,300.835,300.349,299.949,97920.416,97776.850,97699.182,97643.603,97587.966,
2002-06-18 09:55:00,303.471,131.245,303.050,98162.500,303.802,302.011,301.005,300.514,300.111,97920.185,97776.702,97699.078,97643.531,97587.925,
2002-06-18 10:00:00,303.770,133.874,303.250,98160.000,304.148,302.216,301.188,300.688,300.279,97919.904,97776.545,97698.971,97643.457,97587.882,
2002-06-18 10:05:00,303.931,135.447,303.467,98157.500,304.281,302.412,301.377,300.875,300.465,97919.651,97776.378,97698.854,97643.374,97587.834,
2002-06-18 10:10:00,304.231,138.061,303.683,98155.000,304.632,302.624,301.577,301.071,300.657,97919.353,97776.203,97698.732,97643.289,97587.784,
2002-06-18 10:15:00,304.354,139.349,303.900,98152.500,304.720,302.799,301.757,301.254,300.843,97919.120,97776.041,97698.615,97643.206,97587.736,
2002-06-18 10:20:00,304.653,141.961,304.117,98150.000,305.077,303.000,301.950,301.446,301.034,97918.830,97775.871,97698.495,97643.121,97587.686,
2002-06-18 10:25:00,304.752,143.087,304.333,98147.500,305.135,303.167,302.126,301.628,301.222,97918.607,97775.710,97698.379,97643.038,97587.637,
2002-06-18 10:30:00,305.058,145.664,304.550,98145.000,305.505,303.364,302.319,301.820,301.415,97918.316,97775.540,97698.258,97642.952,97587.587,
2002-06-18 10:35:00,305.130,146.411,304.767,98142.500,305.529,303.521,302.492,302.002,301.604,97918.105,97775.381,97698.142,97642.868,97587.537,
2002-06-18 10:40:00,305.441,148.944,304.983,98140.000,305.917,303.710,302.682,302.195,301.800,97917.816,97775.211,97698.020,97642.782,97587.486,
2002-06-18 10:45:00,305.472,149.391,305.200,98137.500,305.889,303.853,302.850,302.375,301.990,97917.623,97775.054,97697.904,97642.697,97587.436,
2002-06-18 10:50:00,305.793,152.009,305.417,98135.000,306.299,304.038,303.040,302.570,302.189,97917.332,97774.883,97697.780,97642.609,97587.384,
2002-06-18 10:55:00,305.777,152.107,305.633,98132.500,306.208,304.167,303.203,302.749,302.382,97917.157,97774.729,97697.664,97642.524,97587.332,
2002-06-18 11:00:00,306.080,155.605,305.850,98130.000,306.597,304.343,303.392,302.945,302.584,97916.874,97774.558,97697.539,97642.435,97587.279,
2002-06-18 11:05:00,305.948,155.814,305.983,98126.667,306.364,304.402,303.490,303.060,302.711,97916.802,97774.462,97697.464,97642.379,97587.245,
2002-06-18 11:10:00,306.164,158.630,306.117,98123.333,306.670,304.488,303.596,303.177,302.838,97916.632,97774.360,97697.387,97642.322,97587.211,
2002-06-18 11:15:00,305.933,158.098,306.250,98120.000,306.320,304.495,303.663,303.272,302.955,97916.617,97774.282,97697.319,97642.270,97587.178,
2002-06-18 11:20:00,306.117,160.608,306.383,98116.667,306.590,304.569,303.768,303.392,303.087,97916.458,97774.181,97697.241,97642.211,97587.143,
2002-06-18 11:25:00,305.830,159.476,306.517,98113.333,306.173,304.556,303.829,303.485,303.207,97916.467,97774.105,97697.173,97642.157,97587.108,
2002-06-18 11:30:00,305.955,161.426,306.650,98110.000,306.371,304.605,303.923,303.601,303.340,97916.335,97774.008,97697.094,97642.098,97587.071,
2002-06-18 11:35:00,305.637,160.044,306.783,98106.667,305.919,304.580,303.980,303.696,303.464,97916.358,97773.933,97697.024,97642.042,97587.035,
2002-06-18 11:40:00,305.930,163.250,306.917,98103.333,306.290,304.743,304.142,303.858,303.627,97916.107,97773.791,97696.924,97641.971,97586.994,
2002-06-18 11:45:00,305.925,164.208,307.050,98100.000,306.183,304.909,304.308,304.025,303.796,97915.928,97773.646,97696.820,97641.898,97586.951,
2002-06-18 11:50:00,306.378,168.596,307.183,98096.667,306.742,305.157,304.525,304.227,303.986,97915.578,97773.468,97696.701,97641.816,97586.904,
2002-06-18 11:55:00,306.297,168.215,307.317,98093.333,306.537,305.300,304.688,304.399,304.165,97915.423,97773.320,97696.592,97641.738,97586.858,
2002-06-18 12:00:00,306.750,172.596,307.450,98090.000,307.109,305.539,304.907,304.610,304.369,97915.071,97773.136,97696.465,97641.650,97586.807,
2002-06-18 12:05:00,306.579,172.230,307.533,98086.667,306.804,305.601,304.984,304.691,304.453,97915.034,97773.067,97696.415,97641.613,97586.786,
2002-06-18 12:10:00,306.957,175.992,307.617,98083.333,307.320,305.732,305.091,304.789,304.544,97914.821,97772.980,97696.357,97641.574,97586.764,
2002-06-18 12:15:00,306.717,175.092,307.700,98080.000,306.931,305.759,305.145,304.855,304.619,97914.824,97772.925,97696.313,97641.541,97586.743,
2002-06-18 12:20:00,307.150,179.240,307.783,98076.667,307.514,305.916,305.270,304.966,304.719,97914.579,97772.827,97696.249,97641.498,97586.720,
2002-06-18 12:25:00,306.899,178.235,307.867,98073.333,307.098,305.956,305.333,305.039,304.799,97914.576,97772.766,97696.202,97641.463,97586.698,
2002-06-18 12:30:00,307.365,182.616,307.950,98070.000,307.731,306.118,305.462,305.153,304.903,97914.319,97772.665,97696.136,97641.419,97586.674,
2002-06-18 12:35:00,307.069,181.251,308.033,98066.667,307.254,306.147,305.520,305.223,304.983,97914.332,97772.606,97696.090,97641.384,97586.653,
2002-06-18 12:40:00,307.567,185.850,308.117,98063.333,307.934,306.314,305.653,305.341,305.088,97914.063,97772.502,97696.022,97641.339,97586.628,
2002-06-18 12:45:00,307.240,184.222,308.200,98060.000,307.409,306.339,305.710,305.412,305.170,97914.086,97772.444,97695.975,97641.303,97586.606,
2002-06-18 12:50:00,307.774,189.071,308.283,98056.667,308.142,306.514,305.848,305.533,305.279,97913.802,97772.336,97695.906,97641.257,97586.580,
2002-06-18 12:55:00,307.415,185.934,308.367,98053.333,307.569,306.535,305.903,305.604,305.361,97913.834,97772.278,97695.858,97641.221,97586.558,
2002-06-18 13:00:00,307.979,190.984,308.450,98050.000,308.347,306.714,306.044,305.728,305.472,97913.541,97772.168,97695.787,97641.174,97586.532,
2002-06-18 13:05:00,307.561,188.559,308.483,98049.167,307.701,306.701,306.066,305.765,305.520,97913.624,97772.140,97695.761,97641.153,97586.518,
2002-06-18 13:10:00,308.114,193.435,308.517,98048.333,308.484,306.844,306.171,305.853,305.595,97913.372,97772.061,97695.712,97641.121,97586.501,
2002-06-18 13:15:00,307.650,190.629,308.550,98047.500,307.777,306.813,306.182,305.883,305.640,97913.477,97772.039,97695.688,97641.101,97586.488,
2002-06-18 13:20:00,308.239,195.748,308.583,98046.667,308.608,306.968,306.294,305.976,305.718,97913.209,97771.956,97695.637,97641.068,97586.470,
2002-06-18 13:25:00,307.755,192.858,308.617,98045.833,307.869,306.939,306.307,306.008,305.764,97913.317,97771.932,97695.612,97641.048,97586.457,
2002-06-18 13:30:00,308.367,198.253,308.650,98045.000,308.733,307.097,306.422,306.103,305.845,97913.040,97771.846,97695.560,97641.014,97586.439,
2002-06-18 13:35:00,307.858,195.211,308.683,98044.167,307.959,307.064,306.433,306.134,305.891,97913.157,97771.824,97695.536,97640.993,97586.425,
2002-06-18 13:40:00,308.480,200.665,308.717,98043.333,308.838,307.223,306.549,306.230,305.972,97912.876,97771.737,97695.483,97640.959,97586.407,
2002-06-18 13:45:00,307.969,197.574,308.750,98042.500,308.058,307.191,306.561,306.263,306.020,97912.992,97771.713,97695.457,97640.938,97586.393,
2002-06-18 13:50:00,308.588,202.982,308.783,98041.667,308.935,307.350,306.677,306.360,306.102,97912.712,97771.627,97695.404,97640.904,97586.374,
2002-06-18 13:55:00,308.087,199.302,308.817,98040.833,308.169,307.321,306.692,306.393,306.151,97912.823,97771.602,97695.378,97640.882,97586.360,
2002-06-18 14:00:00,308.689,204.551,308.850,98040.000,309.021,307.476,306.806,306.490,306.233,97912.550,97771.516,97695.325,97640.847,97586.341,
2002-06-18 14:05:00,308.133,201.038,308.800,98038.333,308.215,307.357,306.723,306.420,306.173,97912.780,97771.579,97695.363,97640.873,97586.355,
2002-06-18 14:10:00,308.668,205.731,308.750,98036.667,309.004,307.434,306.752,306.430,306.168,97912.612,97771.566,97695.363,97640.876,97586.358,
2002-06-18 14:15:00,308.552,205.498,308.700,98035.000,308.627,307.645,306.866,306.501,306.205,97912.513,97771.497,97695.333,97640.862,97586.354,
2002-06-18 14:20:00,309.949,216.643,308.650,98033.333,310.360,308.242,307.187,306.704,306.317,97911.807,97771.300,97695.245,97640.819,97586.339,
2002-06-18 14:25:00,309.833,216.372,308.600,98031.667,309.922,308.518,307.353,306.815,306.384,97911.654,97771.196,97695.194,97640.793,97586.329,
2002-06-18 14:30:00,310.624,222.913,308.550,98030.000,310.963,308.818,307.532,306.937,306.458,97911.273,97771.084,97695.139,97640.765,97586.318,
2002-06-18 14:35:00,310.542,222.866,308.500,98028.333,310.628,309.040,307.668,307.032,306.519,97911.142,97770.996,97695.094,97640.740,97586.307,
2002-06-18 14:40:00,311.173,228.170,308.450,98026.667,311.421,309.339,307.848,307.155,306.596,97910.803,97770.882,97695.038,97640.710,97586.295,
2002-06-18 14:45:00,311.121,228.310,308.400,98025.000,311.195,309.514,307.971,307.244,306.656,97910.691,97770.803,97694.995,97640.686,97586.284,
2002-06-18 14:50:00,311.451,231.314,308.350,98023.333,311.619,309.687,308.093,307.334,306.717,97910.496,97770.724,97694.952,97640.662,97586.274,
2002-06-18 14:55:00,311.405,235.288,308.300,98021.667,311.477,309.787,308.178,307.401,306.767,97910.428,97770.668,97694.919,97640.643,97586.264,
2002-06-18 15:00:00,311.570,237.012,308.250,98020.000,311.688,309.893,308.266,307.470,306.816,97910.311,97770.610,97694.885,97640.623,97586.255,
2002-06-18 15:05:00,311.541,237.184,308.250,98021.667,311.613,309.956,308.341,307.542,306.881,97910.249,97770.552,97694.845,97640.596,97586.240,
2002-06-18 15:10:00,311.473,237.043,308.250,98023.333,311.572,309.916,308.362,307.580,306.929,97910.259,97770.527,97694.819,97640.575,97586.227,
2002-06-18 15:15:00,311.373,236.638,308.250,98025.000,311.464,309.863,308.360,307.601,306.966,97910.287,97770.514,97694.801,97640.559,97586.216,
2002-06-18 15:20:00,311.340,236.386,308.250,98026.667,311.436,309.844,308.369,307.626,307.005,97910.283,97770.495,97694.780,97640.541,97586.204,
2002-06-18 15:25:00,311.325,236.028,308.250,98028.333,311.417,309.847,308.391,307.659,307.048,97910.260,97770.468,97694.757,97640.522,97586.192,
2002-06-18 15:30:00,311.317,235.705,308.250,98030.000,311.413,309.849,308.415,307.694,307.092,97910.237,97770.440,97694.732,97640.503,97586.179,
2002-06-18 15:35:00,311.299,235.309,308.250,98031.667,311.392,309.852,308.439,307.729,307.136,97910.215,97770.412,97694.707,97640.484,97586.167,
2002-06-18 15:40:00,311.285,234.943,308.250,98033.333,311.381,309.853,308.462,307.763,307.179,97910.194,97770.384,97694.683,97640.465,97586.155,
2002-06-18 15:45:00,311.267,234.539,308.250,98035.000,311.358,309.857,308.486,307.798,307.223,97910.171,97770.356,97694.659,97640.445,97586.143,
2002-06-18 15:50:00,311.255,234.184,308.250,98036.667,311.348,309.862,308.511,307.832,307.267,97910.148,97770.328,97694.634,97640.426,97586.130,
2002-06-18 15:55:00,311.236,245.280,308.250,98038.333,311.324,309.867,308.536,307.868,307.311,97910.125,97770.299,97694.610,97640.407,97586.118,
2002-06-18 16:00:00,311.267,245.264,308.250,98040.000,311.351,309.909,308.581,307.915,307.361,97910.069,97770.259,97694.580,97640.385,97586.105,
2002-06-18 16:05:00,311.198,244.277,308.125,98041.667,311.283,309.846,308.529,307.866,307.311,97910.145,97770.303,97694.611,97640.407,97586.118,
2002-06-18 16:10:00,311.118,243.209,308.000,98043.333,311.206,309.765,308.453,307.794,307.245,97910.241,97770.363,97694.651,97640.435,97586.134,
2002-06-18 16:15:00,311.030,242.083,307.875,98045.000,311.114,309.690,308.384,307.729,307.183,97910.334,97770.419,97694.689,97640.461,97586.148,
2002-06-18 16:20:00,310.942,241.159,307.750,98046.667,311.025,309.616,308.319,307.667,307.123,97910.427,97770.472,97694.726,97640.486,97586.163,
2002-06-18 16:25:00,310.824,240.007,307.625,98048.333,310.900,309.528,308.247,307.601,307.061,97910.535,97770.530,97694.764,97640.512,97586.178,
2002-06-18 16:30:00,310.700,238.791,307.500,98050.000,310.773,309.431,308.169,307.530,306.996,97910.650,97770.592,97694.805,97640.540,97586.193,
2002-06-18 16:35:00,310.565,237.477,307.375,98051.667,310.632,309.329,308.087,307.457,306.929,97910.772,97770.656,97694.846,97640.568,97586.209,
2002-06-18 16:40:00,310.432,236.155,307.250,98053.333,310.495,309.223,308.003,307.382,306.861,97910.896,97770.721,97694.889,97640.597,97586.225,
2002-06-18 16:45:00,310.291,234.758,307.125,98055.000,310.348,309.115,307.916,307.305,306.791,97911.024,97770.789,97694.933,97640.626,97586.241,
2002-06-18 16:50:00,310.150,233.350,307.000,98056.667,310.206,309.003,307.828,307.226,306.720,97911.155,97770.858,97694.978,97640.656,97586.258,
2002-06-18 16:55:00,310.002,246.476,306.875,98058.333,310.053,308.887,307.736,307.145,306.647,97911.290,97770.929,97695.024,97640.687,97586.275,
2002-06-18 17:00:00,309.911,245.415,306.750,98060.000,309.954,308.816,307.668,307.079,306.581,97911.386,97770.986,97695.064,97640.715,97586.291,
2002-06-18 17:05:00,309.776,244.199,306.675,98062.500,309.816,308.715,307.597,307.020,306.533,97911.496,97771.038,97695.095,97640.734,97586.302,
2002-06-18 17:10:00,309.619,242.796,306.600,98065.000,309.661,308.591,307.512,306.954,306.482,97911.626,97771.098,97695.129,97640.756,97586.313,
2002-06-18 17:15:00,309.464,241.402,306.525,98067.500,309.504,308.469,307.425,306.885,306.428,97911.756,97771.159,97695.165,97640.778,97586.324,
2002-06-18 17:20:00,309.330,240.154,306.450,98070.000,309.370,308.358,307.342,306.818,306.374,97911.874,97771.218,97695.201,97640.800,97586.335,
2002-06-18 17:25:00,309.196,238.897,306.375,98072.500,309.234,308.249,307.260,306.751,306.321,97911.992,97771.277,97695.236,97640.822,97586.346,
2002-06-18 17:30:00,309.062,237.641,306.300,98075.000,309.102,308.136,307.177,306.683,306.266,97912.112,97771.337,97695.272,97640.844,97586.358,
2002-06-18 17:35:00,308.924,236.338,306.225,98077.500,308.965,308.019,307.090,306.613,306.211,97912.237,97771.398,97695.308,97640.867,97586.370,
2002-06-18 17:40:00,308.789,235.024,306.150,98080.000,308.835,307.901,307.003,306.542,306.154,97912.360,97771.461,97695.346,97640.890,97586.382,
2002-06-18 17:45:00,308.671,233.660,306.075,98082.500,308.718,307.797,306.923,306.476,306.100,97912.472,97771.519,97695.381,97640.913,97586.393,
2002-06-18 17:50:00,308.556,232.319,306.000,98085.000,308.605,307.698,306.845,306.411,306.046,97912.581,97771.575,97695.416,97640.935,97586.405,
