cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.0],TempProf_cur[15.8],TempProf_cur[22.9],TempProf_cur[27.8],TempProf_cur[32.9],PresProf_cur[{_temp_height}],PresProf_cur[{_temp_height}],PresProf_cur[{_temp_height}],PresProf_cur[{_temp_height}],PresProf_cur[{_temp_height}],
2002-06-10 01:40:00,288.195,0.228,286.483,97540.000,288.602,287.148,286.881,286.752,286.647,97940.717,97789.592,97708.049,97649.795,97591.543,
2002-06-10 01:45:00,288.048,0.228,286.475,97542.500,288.399,287.106,286.854,286.732,286.632,97940.793,97789.613,97708.060,97649.802,97591.547,
2002-06-10 01:50:00,288.149,0.228,286.467,97545.000,288.551,287.115,286.854,286.729,286.627,97940.762,97789.615,97708.063,97649.805,97591.549,
2002-06-10 01:55:00,287.997,0.057,286.458,97547.500,288.342,287.073,286.828,286.709,286.612,97940.839,97789.636,97708.074,97649.812,97591.552,
2002-06-10 02:00:00,288.105,0.057,286.450,97550.000,288.505,287.083,286.829,286.707,286.607,97940.806,97789.637,97708.077,97649.814,97591.554,
2002-06-10 02:05:00,287.943,0.057,286.433,97552.500,288.283,287.034,286.796,286.680,286.585,97940.894,97789.665,97708.094,97649.825,97591.559,
2002-06-10 02:10:00,288.055,0.057,286.417,97555.000,288.453,287.040,286.790,286.670,286.572,97940.868,97789.674,97708.102,97649.832,97591.564,
2002-06-10 02:15:00,287.882,0.057,286.400,97557.500,288.215,286.989,286.755,286.642,286.549,97940.962,97789.703,97708.119,97649.842,97591.569,
2002-06-10 02:20:00,287.996,0.057,286.383,97560.000,288.388,286.996,286.751,286.633,286.536,97940.933,97789.711,97708.127,97649.849,97591.574,
2002-06-10 02:25:00,287.816,0.057,286.367,97562.500,288.141,286.944,286.716,286.604,286.513,97941.030,97789.740,97708.145,97649.860,97591.579,
2002-06-10 02:30:00,287.935,0.057,286.350,97565.000,288.321,286.953,286.712,286.596,286.501,97940.999,97789.747,97708.152,97649.866,97591.583,
2002-06-10 02:35:00,287.750,0.057,286.333,97567.500,288.067,286.899,286.676,286.567,286.477,97941.098,97789.777,97708.170,97649.877,97591.589,
2002-06-10 02:40:00,287.873,0.057,286.317,97570.000,288.253,286.909,286.673,286.559,286.465,97941.065,97789.784,97708.177,97649.883,97591.593,
2002-06-10 02:45:00,287.684,0.057,286.300,97572.500,287.993,286.854,286.636,286.530,286.442,97941.166,97789.814,97708.195,97649.894,97591.599,
2002-06-10 02:50:00,287.813,0.057,286.283,97575.000,288.186,286.866,286.634,286.522,286.430,97941.131,97789.820,97708.202,97649.901,97591.603,
2002-06-10 02:55:00,287.618,0.057,286.267,97577.500,287.919,286.810,286.597,286.492,286.406,97941.234,97789.851,97708.220,97649.912,97591.609,
2002-06-10 03:00:00,287.753,0.057,286.250,97580.000,288.120,286.823,286.596,286.485,286.395,97941.196,97789.857,97708.227,97649.918,97591.613,
2002-06-10 03:05:00,287.546,0.057,286.217,97582.500,287.840,286.756,286.547,286.444,286.359,97941.317,97789.899,97708.253,97649.935,97591.622,
2002-06-10 03:10:00,287.671,0.057,286.183,97585.000,288.033,286.756,286.533,286.423,286.334,97941.298,97789.918,97708.270,97649.948,97591.630,
2002-06-10 03:15:00,287.457,0.057,286.150,97587.500,287.744,286.684,286.480,286.379,286.296,97941.425,97789.963,97708.297,97649.965,97591.640,
2002-06-10 03:20:00,287.591,0.057,286.117,97590.000,287.949,286.686,286.467,286.359,286.271,97941.402,97789.981,97708.313,97649.978,97591.648,
2002-06-10 03:25:00,287.375,0.057,286.083,97592.500,287.657,286.614,286.414,286.316,286.234,97941.529,97790.026,97708.341,97649.996,97591.657,
2002-06-10 03:30:00,287.516,0.057,286.050,97595.000,287.873,286.619,286.402,286.296,286.209,97941.502,97790.043,97708.357,97650.008,97591.665,
2002-06-10 03:35:00,287.294,0.057,286.017,97597.500,287.572,286.546,286.349,286.252,286.171,97941.633,97790.089,97708.385,97650.026,97591.675,
2002-06-10 03:40:00,287.441,0.057,285.983,97600.000,287.795,286.551,286.338,286.233,286.147,97941.603,97790.105,97708.400,97650.039,97591.683,
2002-06-10 03:45:00,287.213,0.057,285.950,97602.500,287.486,286.476,286.284,286.188,286.109,97941.736,97790.152,97708.428,97650.057,97591.693,
2002-06-10 03:50:00,287.366,0.057,285.917,97605.000,287.718,286.484,286.273,286.170,286.085,97941.704,97790.168,97708.444,97650.069,97591.701,
2002-06-10 03:55:00,287.132,0.228,285.883,97607.500,287.401,286.407,286.218,286.124,286.046,97941.840,97790.215,97708.472,97650.088,97591.710,
2002-06-10 04:00:00,287.291,0.228,285.850,97610.000,287.642,286.416,286.208,286.106,286.022,97941.805,97790.230,97708.487,97650.100,97591.718,
2002-06-10 04:05:00,287.055,0.228,285.825,97615.833,287.320,286.343,286.157,286.065,285.988,97941.938,97790.273,97708.513,97650.116,97591.727,
2002-06-10 04:10:00,287.227,0.228,285.800,97621.667,287.576,286.359,286.153,286.053,285.970,97941.891,97790.283,97708.524,97650.125,97591.733,
2002-06-10 04:15:00,286.984,0.228,285.775,97627.500,287.243,286.286,286.103,286.012,285.936,97942.025,97790.326,97708.549,97650.141,97591.742,
2002-06-10 04:20:00,287.154,0.228,285.750,97633.333,287.497,286.301,286.098,285.998,285.916,97941.981,97790.337,97708.562,97650.152,97591.748,
2002-06-10 04:25:00,286.904,0.228,285.725,97639.167,287.156,286.224,286.045,285.955,285.881,97942.120,97790.381,97708.588,97650.168,97591.757,
2002-06-10 04:30:00,287.079,0.228,285.700,97645.000,287.415,286.242,286.042,285.944,285.862,97942.072,97790.391,97708.599,97650.178,97591.764,
2002-06-10 04:35:00,286.827,0.228,285.675,97650.833,287.072,286.165,285.989,285.901,285.827,97942.211,97790.436,97708.626,97650.195,97591.772,
2002-06-10 04:40:00,287.005,0.228,285.650,97656.667,287.335,286.184,285.987,285.889,285.809,97942.162,97790.445,97708.637,97650.204,97591.779,
2002-06-10 04:45:00,286.751,0.228,285.625,97662.500,286.989,286.105,285.933,285.846,285.773,97942.303,97790.490,97708.664,97650.221,97591.788,
2002-06-10 04:50:00,286.932,0.228,285.600,97668.333,287.256,286.125,285.931,285.835,285.755,97942.252,97790.499,97708.675,97650.231,97591.794,
2002-06-10 04:55:00,286.675,1.536,285.575,97674.167,286.907,286.046,285.876,285.790,285.719,97942.395,97790.545,97708.702,97650.248,97591.803,
2002-06-10 05:00:00,286.863,1.536,285.550,97680.000,287.181,286.070,285.877,285.781,285.701,97942.339,97790.552,97708.712,97650.257,97591.810,
2002-06-10 05:05:00,286.618,1.536,285.558,97685.833,286.842,286.006,285.840,285.756,285.686,97942.457,97790.579,97708.725,97650.264,97591.812,
2002-06-10 05:10:00,286.826,1.536,285.567,97691.667,287.137,286.052,285.862,285.769,285.691,97942.368,97790.564,97708.720,97650.262,97591.812,
2002-06-10 05:15:00,286.590,1.536,285.575,97697.500,286.808,285.994,285.830,285.747,285.678,97942.477,97790.588,97708.731,97650.268,97591.815,
2002-06-10 05:20:00,286.808,1.536,285.583,97703.333,287.115,286.043,285.854,285.761,285.683,97942.383,97790.572,97708.725,97650.266,97591.814,
2002-06-10 05:25:00,286.568,1.536,285.592,97709.167,286.781,285.981,285.818,285.734,285.665,97942.500,97790.600,97708.740,97650.274,97591.818,
2002-06-10 05:30:00,287.441,1.536,285.600,97715.000,287.884,286.273,285.966,285.819,285.699,97942.048,97790.503,97708.703,97650.261,97591.817,
2002-06-10 05:35:00,286.756,1.536,285.608,97720.833,286.947,286.160,285.917,285.785,285.671,97942.339,97790.546,97708.725,97650.275,97591.824,
2002-06-10 05:40:00,287.332,1.536,285.617,97726.667,287.781,286.253,285.962,285.806,285.671,97942.118,97790.523,97708.720,97650.277,97591.828,
2002-06-10 05:45:00,286.663,1.536,285.625,97732.500,286.852,286.075,285.851,285.727,285.616,97942.448,97790.607,97708.764,97650.302,97591.840,
2002-06-10 05:50:00,287.429,1.536,285.633,97738.333,287.942,286.242,285.929,285.765,285.624,97942.130,97790.561,97708.751,97650.300,97591.843,
2002-06-10 05:55:00,286.669,5.348,285.642,97744.167,286.856,286.068,285.827,285.692,285.572,97942.478,97790.640,97708.793,97650.324,97591.854,
2002-06-10 06:00:00,287.477,5.348,285.650,97750.000,288.012,286.246,285.912,285.735,285.582,97942.141,97790.589,97708.778,97650.322,97591.857,
2002-06-10 06:05:00,286.667,5.348,285.617,97757.500,286.855,286.049,285.791,285.647,285.518,97942.525,97790.684,97708.829,97650.351,97591.871,
2002-06-10 06:10:00,287.473,5.348,285.583,97765.000,288.025,286.210,285.862,285.677,285.517,97942.207,97790.645,97708.822,97650.355,97591.877,
2002-06-10 06:15:00,286.630,5.348,285.550,97772.500,286.822,285.998,285.732,285.583,285.449,97942.609,97790.747,97708.876,97650.386,97591.892,
2002-06-10 06:20:00,287.455,5.348,285.517,97780.000,288.022,286.162,285.804,285.613,285.448,97942.285,97790.708,97708.869,97650.389,97591.898,
2002-06-10 06:25:00,286.586,5.348,285.483,97787.500,286.782,285.942,285.669,285.516,285.378,97942.700,97790.812,97708.924,97650.421,97591.913,
2002-06-10 06:30:00,287.423,5.348,285.450,97795.000,287.999,286.107,285.741,285.547,285.377,97942.372,97790.773,97708.917,97650.424,97591.919,
2002-06-10 06:35:00,286.536,5.348,285.417,97802.500,286.734,285.881,285.604,285.447,285.307,97942.796,97790.880,97708.973,97650.456,97591.934,
2002-06-10 06:40:00,287.380,5.348,285.383,97810.000,287.965,286.048,285.676,285.478,285.306,97942.465,97790.840,97708.966,97650.459,97591.940,
2002-06-10 06:45:00,286.478,5.348,285.350,97817.500,286.679,285.817,285.535,285.377,285.235,97942.896,97790.949,97709.023,97650.492,97591.955,
2002-06-10 06:50:00,287.331,5.348,285.317,97825.000,287.922,285.985,285.609,285.409,285.234,97942.562,97790.909,97709.016,97650.495,97591.961,
2002-06-10 06:55:00,286.418,5.689,285.283,97832.500,286.621,285.750,285.466,285.306,285.163,97943.000,97791.019,97709.074,97650.528,97591.976,
2002-06-10 07:00:00,287.275,5.689,285.250,97840.000,287.870,285.919,285.540,285.338,285.162,97942.663,97790.978,97709.066,97650.531,97591.982,
2002-06-10 07:05:00,286.365,5.689,285.292,97845.833,286.569,285.698,285.414,285.255,285.113,97943.077,97791.069,97709.109,97650.553,97591.990,
2002-06-10 07:10:00,287.251,5.689,285.333,97851.667,287.848,285.892,285.513,285.312,285.138,97942.702,97791.003,97709.083,97650.543,97591.989,
2002-06-10 07:15:00,286.356,5.689,285.375,97857.500,286.561,285.682,285.395,285.234,285.090,97943.103,97791.089,97709.124,97650.564,97591.997,
2002-06-10 07:20:00,287.257,5.689,285.417,97863.333,287.858,285.884,285.498,285.293,285.115,97942.719,97791.021,97709.098,97650.554,97591.996,
2002-06-10 07:25:00,286.368,5.689,285.458,97869.167,286.576,285.678,285.382,285.216,285.068,97943.116,97791.106,97709.139,97650.575,97592.004,
2002-06-10 07:30:00,287.278,5.689,285.500,97875.000,287.885,285.884,285.486,285.275,285.092,97942.728,97791.038,97709.113,97650.566,97592.004,
2002-06-10 07:35:00,286.394,5.689,285.542,97880.833,286.606,285.682,285.372,285.199,285.044,97943.121,97791.122,97709.154,97650.587,97592.012,
2002-06-10 07:40:00,287.315,5.689,285.583,97886.667,287.931,285.891,285.477,285.258,285.068,97942.729,97791.054,97709.128,97650.578,97592.012,
2002-06-10 07:45:00,286.428,5.689,285.625,97892.500,286.646,285.690,285.364,285.181,285.019,97943.123,97791.138,97709.169,97650.600,97592.021,
2002-06-10 07:50:00,287.368,5.689,285.667,97898.333,288.000,285.903,285.470,285.241,285.042,97942.723,97791.069,97709.144,97650.592,97592.021,
2002-06-10 07:55:00,286.465,5.461,285.708,97904.167,286.690,285.700,285.355,285.163,284.992,97943.123,97791.155,97709.186,97650.614,97592.030,
2002-06-10 08:00:00,287.432,5.461,285.750,97910.000,288.084,285.917,285.463,285.223,285.015,97942.715,97791.085,97709.161,97650.606,97592.030,
2002-06-10 08:05:00,286.503,5.461,285.808,97913.333,286.735,285.708,285.344,285.141,284.961,97943.127,97791.176,97709.206,97650.630,97592.041,
2002-06-10 08:10:00,287.581,5.461,285.867,97916.667,288.272,285.969,285.475,285.216,284.991,97942.657,97791.090,97709.173,97650.619,97592.040,
2002-06-10 08:15:00,286.622,5.461,285.925,97920.000,286.859,285.781,285.374,285.148,284.947,97943.059,97791.166,97709.210,97650.639,97592.049,
2002-06-10 08:20:00,287.737,5.461,285.983,97923.333,288.459,286.054,285.519,285.233,284.985,97942.569,97791.070,97709.172,97650.624,97592.046,
2002-06-10 08:25:00,286.693,5.461,286.042,97926.667,286.933,285.832,285.398,285.155,284.937,97943.016,97791.158,97709.213,97650.645,97592.055,
2002-06-10 08:30:00,287.860,5.461,286.100,97930.000,288.611,286.118,285.550,285.246,284.980,97942.502,97791.056,97709.172,97650.628,97592.051,
2002-06-10 08:35:00,286.753,5.461,286.158,97933.333,286.993,285.876,285.419,285.161,284.929,97942.978,97791.152,97709.216,97650.650,97592.060,
2002-06-10 08:40:00,288.006,5.461,286.217,97936.667,288.793,286.191,285.589,285.265,284.980,97942.420,97791.037,97709.167,97650.629,97592.054,
2002-06-10 08:45:00,286.811,5.461,286.275,97940.000,287.051,285.922,285.443,285.171,284.926,97942.937,97791.141,97709.215,97650.653,97592.063,
2002-06-10 08:50:00,288.159,5.461,286.333,97943.333,288.985,286.265,285.630,285.287,284.985,97942.331,97791.013,97709.160,97650.629,97592.056,
2002-06-10 08:55:00,286.869,4.779,286.392,97946.667,287.109,285.967,285.468,285.184,284.927,97942.894,97791.128,97709.212,97650.654,97592.065,
2002-06-10 09:00:00,288.311,4.779,286.450,97950.000,289.175,286.340,285.673,285.312,284.993,97942.240,97790.987,97709.150,97650.626,97592.057,
2002-06-10 09:05:00,286.953,4.779,286.542,97953.333,287.189,286.048,285.535,285.243,284.980,97942.789,97791.068,97709.173,97650.628,97592.051,
2002-06-10 09:10:00,288.462,4.779,286.633,97956.667,289.345,286.462,285.789,285.424,285.101,97942.058,97790.876,97709.074,97650.573,97592.026,
2002-06-10 09:15:00,287.039,4.779,286.725,97960.000,287.275,286.141,285.633,285.345,285.083,97942.643,97790.969,97709.102,97650.577,97592.021,
2002-06-10 09:20:00,288.682,4.779,286.817,97963.333,289.604,286.604,285.913,285.540,285.212,97941.842,97790.760,97708.995,97650.518,97591.995,
2002-06-10 09:25:00,287.196,4.779,286.908,97966.667,287.436,286.281,285.759,285.463,285.195,97942.443,97790.851,97709.021,97650.522,97591.990,
2002-06-10 09:30:00,288.915,4.779,287.000,97970.000,289.876,286.763,286.050,285.667,285.329,97941.608,97790.634,97708.911,97650.461,97591.964,
2002-06-10 09:35:00,287.340,4.779,287.092,97973.333,287.583,286.414,285.882,285.581,285.308,97942.252,97790.735,97708.942,97650.467,97591.958,
2002-06-10 09:40:00,289.131,4.779,287.183,97976.667,290.127,286.912,286.182,285.790,285.444,97941.387,97790.511,97708.828,97650.405,97591.932,
2002-06-10 09:45:00,287.487,4.779,287.275,97980.000,287.731,286.549,286.007,285.699,285.421,97942.058,97790.617,97708.861,97650.411,97591.927,
2002-06-10 09:50:00,289.360,4.779,287.367,97983.333,290.393,287.068,286.318,285.916,285.562,97941.156,97790.385,97708.744,97650.348,97591.899,
2002-06-10 09:55:00,287.638,4.324,287.458,97986.667,287.885,286.687,286.135,285.821,285.537,97941.859,97790.497,97708.779,97650.355,97591.894,
2002-06-10 10:00:00,289.585,4.324,287.550,97990.000,290.655,287.224,286.455,286.043,285.681,97940.926,97790.259,97708.659,97650.289,97591.866,
2002-06-10 10:05:00,287.771,4.324,287.542,97991.667,288.022,286.805,286.240,285.918,285.627,97941.695,97790.401,97708.715,97650.311,97591.870,
2002-06-10 10:10:00,289.738,4.324,287.533,97993.333,290.836,287.320,286.534,286.113,285.742,97940.789,97790.190,97708.615,97650.260,97591.850,
2002-06-10 10:15:00,287.842,4.324,287.525,97995.000,288.095,286.869,286.299,285.974,285.681,97941.603,97790.345,97708.677,97650.285,97591.855,
2002-06-10 10:20:00,289.836,4.324,287.517,97996.667,290.954,287.384,286.593,286.169,285.797,97940.689,97790.134,97708.576,97650.233,97591.835,
2002-06-10 10:25:00,287.892,4.324,287.508,97998.333,288.146,286.921,286.352,286.028,285.735,97941.523,97790.292,97708.638,97650.258,97591.839,
2002-06-10 10:30:00,289.903,4.324,287.500,98000.000,291.032,287.435,286.646,286.223,285.853,97940.605,97790.080,97708.537,97650.206,97591.818,
2002-06-10 10:35:00,287.924,4.324,287.492,98001.667,288.176,286.963,286.401,286.081,285.792,97941.453,97790.241,97708.600,97650.230,97591.822,
2002-06-10 10:40:00,289.954,4.324,287.483,98003.333,291.093,287.477,286.695,286.277,285.911,97940.530,97790.028,97708.498,97650.177,97591.801,
2002-06-10 10:45:00,287.943,4.324,287.475,98005.000,288.192,286.997,286.447,286.133,285.850,97941.390,97790.190,97708.561,97650.201,97591.804,
2002-06-10 10:50:00,289.992,4.324,287.467,98006.667,291.138,287.514,286.742,286.331,285.971,97940.459,97789.976,97708.458,97650.147,97591.783,
2002-06-10 10:55:00,287.958,3.470,287.458,98008.333,288.203,287.030,286.493,286.187,285.911,97941.328,97790.137,97708.520,97650.170,97591.785,
2002-06-10 11:00:00,289.997,3.470,287.450,98010.000,291.138,287.541,286.786,286.383,286.032,97940.403,97789.925,97708.417,97650.116,97591.764,
2002-06-10 11:05:00,287.927,3.470,287.533,98010.000,288.170,287.012,286.486,286.184,285.910,97941.348,97790.142,97708.522,97650.170,97591.786,
2002-06-10 11:10:00,289.952,3.470,287.617,98010.000,291.100,287.480,286.723,286.318,285.964,97940.494,97789.989,97708.464,97650.150,97591.784,
2002-06-10 11:15:00,287.921,3.470,287.700,98010.000,288.174,286.976,286.434,286.125,285.845,97941.412,97790.199,97708.565,97650.203,97591.805,
2002-06-10 11:20:00,290.051,3.470,287.783,98010.000,291.242,287.482,286.693,286.274,285.909,97940.501,97790.029,97708.499,97650.178,97591.801,
2002-06-10 11:25:00,287.981,3.470,287.867,98010.000,288.246,286.986,286.413,286.088,285.795,97941.421,97790.232,97708.597,97650.228,97591.822,
2002-06-10 11:30:00,290.191,3.470,287.950,98010.000,291.430,287.511,286.684,286.245,285.863,97940.473,97790.054,97708.527,97650.201,97591.817,
2002-06-10 11:35:00,288.071,3.470,288.033,98010.000,288.351,287.016,286.406,286.062,285.752,97941.404,97790.255,97708.622,97650.250,97591.837,
2002-06-10 11:40:00,290.371,3.470,288.117,98010.000,291.663,287.562,286.688,286.226,285.825,97940.418,97790.069,97708.548,97650.221,97591.831,
2002-06-10 11:45:00,288.188,3.470,288.200,98010.000,288.484,287.065,286.412,286.045,285.717,97941.364,97790.268,97708.642,97650.269,97591.850,
2002-06-10 11:50:00,290.581,3.470,288.283,98010.000,291.931,287.631,286.704,286.216,285.795,97940.339,97790.074,97708.564,97650.238,97591.844,
2002-06-10 11:55:00,288.327,3.015,288.367,98010.000,288.641,287.128,286.428,286.037,285.688,97941.305,97790.272,97708.657,97650.285,97591.862,
2002-06-10 12:00:00,290.809,3.015,288.450,98010.000,292.220,287.711,286.728,286.213,285.770,97940.244,97790.071,97708.576,97650.251,97591.854,
2002-06-10 12:05:00,288.552,3.015,288.500,98012.500,288.880,287.289,286.549,286.142,285.785,97941.085,97790.162,97708.586,97650.237,97591.835,
2002-06-10 12:10:00,291.176,3.015,288.550,98015.000,292.612,288.000,286.981,286.454,286.005,97939.824,97789.830,97708.410,97650.136,97591.787,
2002-06-10 12:15:00,288.864,3.015,288.600,98017.500,289.188,287.588,286.824,286.403,286.033,97940.664,97789.905,97708.411,97650.116,97591.766,
2002-06-10 12:20:00,291.344,3.071,288.650,98020.000,292.737,288.244,287.226,286.696,286.242,97939.484,97789.594,97708.245,97650.020,97591.720,
2002-06-10 12:25:00,289.054,3.015,288.700,98022.500,289.366,287.808,287.051,286.632,286.263,97940.336,97789.682,97708.252,97650.003,97591.700,
2002-06-10 12:30:00,291.448,4.266,288.750,98025.000,292.794,288.440,287.439,286.916,286.468,97939.199,97789.381,97708.090,97649.909,97591.655,
2002-06-10 12:35:00,289.223,3.015,288.800,98027.500,289.520,288.013,287.267,286.854,286.490,97940.026,97789.466,97708.096,97649.892,97591.635,
2002-06-10 12:40:00,291.530,5.213,288.850,98030.000,292.827,288.623,287.644,287.132,286.691,97938.928,97789.173,97707.937,97649.800,97591.590,
2002-06-10 12:45:00,289.374,3.015,288.900,98032.500,289.659,288.205,287.476,287.072,286.714,97939.730,97789.256,97707.943,97649.782,97591.570,
2002-06-10 12:50:00,291.585,5.898,288.950,98035.000,292.828,288.791,287.841,287.342,286.911,97938.675,97788.972,97707.788,97649.691,97591.526,
2002-06-10 12:55:00,289.510,2.674,289.000,98037.500,289.780,288.386,287.678,287.284,286.935,97939.447,97789.051,97707.792,97649.674,97591.505,
2002-06-10 13:00:00,291.624,5.151,289.050,98040.000,292.812,288.948,288.030,287.547,287.129,97938.435,97788.775,97707.641,97649.584,97591.462,
2002-06-10 13:05:00,289.599,2.674,289.083,98040.833,289.857,288.516,287.829,287.444,287.101,97939.242,97788.898,97707.679,97649.593,97591.457,
2002-06-10 13:10:00,291.541,4.797,289.117,98041.667,292.676,288.982,288.101,287.634,287.227,97938.376,97788.695,97707.577,97649.536,97591.432,
2002-06-10 13:15:00,289.605,2.674,289.150,98042.500,289.862,288.547,287.888,287.520,287.193,97939.164,97788.825,97707.620,97649.547,97591.428,
2002-06-10 13:20:00,291.543,5.048,289.183,98043.333,292.657,289.024,288.164,287.711,287.320,97938.291,97788.620,97707.516,97649.490,97591.403,
2002-06-10 13:25:00,289.689,2.674,289.217,98044.167,289.947,288.631,287.979,287.617,287.296,97939.026,97788.731,97707.550,97649.496,97591.397,
2002-06-10 13:30:00,291.554,5.474,289.250,98045.000,292.639,289.085,288.244,287.802,287.420,97938.188,97788.533,97707.449,97649.440,97591.372,
2002-06-10 13:35:00,289.769,2.674,289.283,98045.833,290.027,288.713,288.070,287.715,287.402,97938.889,97788.635,97707.479,97649.444,97591.366,
2002-06-10 13:40:00,291.536,5.685,289.317,98046.667,292.582,289.137,288.318,287.889,287.520,97938.098,97788.449,97707.383,97649.390,97591.342,
2002-06-10 13:45:00,289.844,2.674,289.350,98047.500,290.102,288.792,288.160,287.813,287.508,97938.755,97788.540,97707.407,97649.391,97591.334,
2002-06-10 13:50:00,291.505,5.796,289.383,98048.333,292.506,289.186,288.391,287.976,287.621,97938.012,97788.365,97707.317,97649.340,97591.310,
2002-06-10 13:55:00,289.914,2.332,289.417,98049.167,290.171,288.869,288.248,287.910,287.615,97938.623,97788.445,97707.336,97649.339,97591.302,
2002-06-10 14:00:00,291.457,5.117,289.450,98050.000,292.407,289.228,288.460,288.062,287.723,97937.936,97788.283,97707.250,97649.289,97591.279,
2002-06-10 14:05:00,289.969,2.332,289.408,98052.500,290.223,288.938,288.335,288.009,287.726,97938.497,97788.349,97707.262,97649.283,97591.268,
2002-06-10 14:10:00,291.480,5.199,289.367,98055.000,292.383,289.319,288.562,288.173,287.844,97937.799,97788.175,97707.169,97649.230,97591.243,
2002-06-10 14:15:00,290.121,2.332,289.325,98057.500,290.363,289.096,288.480,288.149,287.862,97938.278,97788.212,97707.168,97649.218,97591.230,
2002-06-10 14:20:00,291.470,4.978,289.283,98060.000,292.307,289.436,288.690,288.304,287.975,97937.652,97788.050,97707.080,97649.166,97591.206,
2002-06-10 14:25:00,290.182,2.332,289.242,98062.500,290.412,289.200,288.599,288.273,287.989,97938.122,97788.094,97707.081,97649.156,97591.194,
2002-06-10 14:30:00,291.383,4.092,289.200,98065.000,292.151,289.495,288.784,288.411,288.091,97937.568,97787.951,97707.003,97649.109,97591.171,
2002-06-10 14:35:00,290.196,2.332,289.158,98067.500,290.412,289.266,288.692,288.378,288.103,97938.009,97787.996,97707.006,97649.100,97591.161,
2002-06-10 14:40:00,291.282,2.988,289.117,98070.000,291.986,289.534,288.860,288.504,288.198,97937.508,97787.865,97706.933,97649.057,97591.139,
2002-06-10 14:45:00,290.184,2.332,289.075,98072.500,290.386,289.309,288.768,288.469,288.207,97937.923,97787.911,97706.938,97649.050,97591.129,
2002-06-10 14:50:00,291.162,2.332,289.033,98075.000,291.807,289.551,288.920,288.585,288.294,97937.470,97787.791,97706.871,97649.009,97591.109,
