,s_wall_Text_K,n_wall_Text_K
2004-06-04 17:50:00,295.60312268342136,295.2015807850989
2004-06-04 17:55:00,295.53495902402767,295.1449236023349
2004-06-04 18:00:00,295.46606429101126,295.08628465377336
2004-06-04 18:05:00,295.3967505453209,295.0261872188464
2004-06-04 18:10:00,295.32936370591017,294.9671982625443
2004-06-04 18:15:00,295.2605004216164,294.9060556951603
2004-06-04 18:20:00,295.18975209524024,294.84238025613297
2004-06-04 18:25:00,295.1179935268784,294.77720302844835
2004-06-04 18:30:00,295.0444140465504,294.7097747711438
2004-06-04 18:35:00,294.96950464692566,294.64064054970225
2004-06-04 18:40:00,294.8929634609277,294.56953776047936
2004-06-04 18:45:00,294.81655336943396,294.4981774717996
2004-06-04 18:50:00,294.74148372443227,294.4278123709408
2004-06-04 18:55:00,294.66775632563247,294.35851060109957
2004-06-04 19:00:00,294.5971509836375,294.2914480356329
2004-06-04 19:05:00,294.5244078475596,294.22256374280914
2004-06-04 19:10:00,294.46216137027284,294.16349840971145
2004-06-04 19:15:00,294.40048404951364,294.1053493995616
2004-06-04 19:20:00,294.35529854175667,294.0627883613091
2004-06-04 19:25:00,294.3171276888709,294.0277362045488
2004-06-04 19:30:00,294.2814423241493,293.9948165955726
2004-06-04 19:35:00,294.2399249798299,293.95644248025064
2004-06-04 19:40:00,294.19629818166146,293.91557142887257
2004-06-04 19:45:00,294.1475040270576,293.8697652661089
2004-06-04 19:50:00,294.0989607958563,293.82384638834526
2004-06-04 19:55:00,294.0472167049363,293.77488395747923
2004-06-04 20:00:00,293.99685131853016,293.72699095122806
2004-06-04 20:05:00,293.94358418606197,293.6763065944667
2004-06-04 20:10:00,293.8896892931932,293.6247403771988
2004-06-04 20:15:00,293.8330012293074,293.5704368140414
2004-06-04 20:20:00,293.7776554927305,293.5172696225055
2004-06-04 20:25:00,293.7214726041829,293.4632933991278
2004-06-04 20:30:00,293.66712176786814,293.41098485525333
2004-06-04 20:35:00,293.6125717291726,293.3584886328754
2004-06-04 20:40:00,293.5598060358029,293.307647356969
2004-06-04 20:45:00,293.5070781953103,293.25684349128056
2004-06-04 20:50:00,293.45581457425567,293.2074009520414
2004-06-04 20:55:00,293.40480704031626,293.15820511497014
2004-06-04 21:00:00,293.3551673938894,293.11029454361153
2004-06-04 21:05:00,293.30605550795366,293.0628962165151
2004-06-04 21:10:00,293.26098826540937,293.01947543426104
2004-06-04 21:15:00,293.2198912289626,292.9800231254036
2004-06-04 21:20:00,293.18302373995874,292.9447438868531
2004-06-04 21:25:00,293.1488800900963,292.9121883957297
2004-06-04 21:30:00,293.1176201119415,292.8824703774463
2004-06-04 21:35:00,293.0881001166378,292.85448782391956
2004-06-04 21:40:00,293.06075550250415,292.82863924627037
2004-06-04 21:45:00,293.03489152192356,292.8042619353989
2004-06-04 21:50:00,293.010944344901,292.78176468556643
2004-06-04 21:55:00,292.9883558556248,292.76061410205295
2004-06-04 22:00:00,292.9674701210147,292.7411338989299
2004-06-04 22:05:00,292.94783623668746,292.72289204721955
2004-06-04 22:10:00,292.92333475509486,292.69975402337326
2004-06-04 22:15:00,292.8967933792314,292.6745760392199
2004-06-04 22:20:00,292.86948847565066,292.6486053500962
2004-06-04 22:25:00,292.8411922910159,292.6216479912165
2004-06-04 22:30:00,292.81249015908384,292.5942600396841
2004-06-04 22:35:00,292.78284831713887,292.5659353800356
2004-06-04 22:40:00,292.7527933133772,292.5371739159781
2004-06-04 22:45:00,292.7218568707667,292.50753057484985
2004-06-04 22:50:00,292.69076955264757,292.4777138721853
2004-06-04 22:55:00,292.6590043241593,292.4472164121559
2004-06-04 23:00:00,292.6270857685466,292.4165446597528
2004-06-04 23:05:00,292.5947014591797,292.38540271198684
2004-06-04 23:10:00,292.5620936129765,292.3540178817276
2004-06-04 23:15:00,292.52964919762314,292.32275972288613
2004-06-04 23:20:00,292.4976135265641,292.2918914979794
2004-06-04 23:25:00,292.4664607515845,292.2618694596849
2004-06-04 23:30:00,292.4361822364874,292.23270286251204
2004-06-04 23:35:00,292.40706424572676,292.2046660072058
2004-06-04 23:40:00,292.3788389230027,292.1775063846922
2004-06-04 23:45:00,292.35157768265753,292.15128669373934
2004-06-04 23:50:00,292.32507382486136,292.12581173923553
2004-06-04 23:55:00,292.2994530967535,292.10120069393
2004-06-05 00:00:00,292.27448385779456,292.07723019694043
2004-06-05 00:05:00,292.2501571994404,292.05388648304876
2004-06-05 00:10:00,292.2261189675535,292.0308212424203
2004-06-05 00:15:00,292.2020894339228,292.0077778671782
2004-06-05 00:20:00,292.17817988634306,291.98484695026957
2004-06-05 00:25:00,292.1536004219556,291.961259477284
2004-06-05 00:30:00,292.12853538717434,291.9371810026773
2004-06-05 00:35:00,292.10231375597226,291.9119555638003
2004-06-05 00:40:00,292.0754471875604,291.88607886242136
2004-06-05 00:45:00,292.04763505063283,291.8592621113454
2004-06-05 00:50:00,292.01930813243706,291.83192341077665
2004-06-05 00:55:00,291.99010741154814,291.8037133937123
2004-06-05 01:00:00,291.96055975291364,291.775148770625
2004-06-05 01:05:00,291.9303944082066,291.7459667620984
2004-06-05 01:10:00,291.8977742172124,291.7143220663554
2004-06-05 01:15:00,291.8634978552322,291.68100644146256
2004-06-05 01:20:00,291.82826298513623,291.646723353215
2004-06-05 01:25:00,291.7927205725794,291.6121166334598
2004-06-05 01:30:00,291.75702310217196,291.5773456724167
2004-06-05 01:35:00,291.721337394092,291.5425724865417
2004-06-05 01:40:00,291.68577209228164,291.5079120423973
2004-06-05 01:45:00,291.6502330353937,291.4732662488383
2004-06-05 01:50:00,291.61479406919375,291.43871390937505
2004-06-05 01:55:00,291.57932761008954,291.40412422324357
2004-06-05 02:00:00,291.5438176612683,291.3694850931879
2004-06-05 02:05:00,291.50834179742566,291.33487148797076
2004-06-05 02:10:00,291.4745857556448,291.3019721695278
2004-06-05 02:15:00,291.4419073215881,291.2701562209507
2004-06-05 02:20:00,291.41021330894546,291.23931994365626
2004-06-05 02:25:00,291.3787956837151,291.2087669317852
2004-06-05 02:30:00,291.3478047143725,291.17863649225205
2004-06-05 02:35:00,291.3166360666043,291.1483333373569
2004-06-05 02:40:00,291.28573262165014,291.1182902010344
2004-06-05 02:45:00,291.2547650360198,291.0881854626402
2004-06-05 02:50:00,291.2240998573469,291.05837712941695
2004-06-05 02:55:00,291.19330917324504,291.02844408727674
2004-06-05 03:00:00,291.1628346496061,290.99882085769644
2004-06-05 03:05:00,291.1323819684335,290.9692190939406
2004-06-05 03:10:00,291.1024728080706,290.9401545015323
2004-06-05 03:15:00,291.0729525244523,290.9114643778207
2004-06-05 03:20:00,291.04402795203913,290.88336383590246
2004-06-05 03:25:00,291.0158935823804,290.8560377038846
2004-06-05 03:30:00,290.9885204932298,290.82946674301905
2004-06-05 03:35:00,290.9619312949741,290.80366613065195
2004-06-05 03:40:00,290.9359457497319,290.7784647886843
2004-06-05 03:45:00,290.91056484088114,290.7538572754573
2004-06-05 03:50:00,290.88563715125264,290.7296997287764
2004-06-05 03:55:00,290.8611589843921,290.7059827532962
2004-06-05 04:00:00,290.8371204750606,290.6827025851997
2004-06-05 04:05:00,290.8134226320319,290.65975532919276
2004-06-05 04:10:00,290.79202391802636,290.6391044002537
2004-06-05 04:15:00,290.77364475862794,290.62145374702357
2004-06-05 04:20:00,290.75830731699943,290.60684163472513
2004-06-05 04:25:00,290.7464076450201,290.59564836540915
2004-06-05 04:30:00,290.73730589921354,290.587250013069
2004-06-05 04:35:00,290.73118518426344,290.5818176002966
2004-06-05 04:40:00,290.72740074419306,290.57871978753633
2004-06-05 04:45:00,290.72590180629123,290.577895774239
2004-06-05 04:50:00,290.7261499218845,290.57881745171323
2004-06-05 04:55:00,290.72822913490506,290.58156074043575
2004-06-05 05:00:00,290.7317685961345,290.5857627279182
2004-06-05 05:05:00,290.7367111742488,290.5913599191111
2004-06-05 05:10:00,290.7423254953236,290.5976269606523
2004-06-05 05:15:00,290.7487532118916,290.6047460858446
2004-06-05 05:20:00,290.75688977338893,290.6135717918645
2004-06-05 05:25:00,290.76550412534755,290.62291586654976
2004-06-05 05:30:00,290.7753879820067,290.6335291550131
2004-06-05 05:35:00,290.7853797811016,290.6442864513745
2004-06-05 05:40:00,290.7969686391317,290.6566365261556
2004-06-05 05:45:00,290.8094896020725,290.66994697509165
2004-06-05 05:50:00,290.8243558701414,290.68558992592483
2004-06-05 05:55:00,290.84078603911325,290.7028090218679
2004-06-05 06:00:00,290.8598758811886,290.7226697337414
2004-06-05 06:05:00,290.8807373842361,290.7443143310523
2004-06-05 06:10:00,290.907442950565,290.77178643745634
2004-06-05 06:15:00,290.93813271374484,290.8031724701865
2004-06-05 06:20:00,290.9729980609147,290.83872875191076
2004-06-05 06:25:00,291.0114785732252,290.87782361145145
2004-06-05 06:30:00,291.0524421077158,290.91940039441477
2004-06-05 06:35:00,291.09533897639176,290.96284608935724
2004-06-05 06:40:00,291.13946398259316,291.00751679788937
2004-06-05 06:45:00,291.1843785535861,291.0529308320592
2004-06-05 06:50:00,291.2296040190115,291.0989171330385
2004-06-05 06:55:00,291.2745497765829,291.14430864310407
2004-06-05 07:00:00,291.3207091582655,291.19115970346974
2004-06-05 07:05:00,291.36817516719526,291.2390450449203
2004-06-05 07:10:00,291.41686722059814,291.288312220202
2004-06-05 07:15:00,291.464038950847,291.33593343830256
2004-06-05 07:20:00,291.5104765767772,291.38294402480864
2004-06-05 07:25:00,291.5543138169023,291.4272765748823
2004-06-05 07:30:00,291.59788886154297,291.4714495377837
2004-06-05 07:35:00,291.64021715699585,291.51431925858384
2004-06-05 07:40:00,291.69608686453927,291.5711988309517
2004-06-05 07:45:00,291.7507251274324,291.6262229551896
2004-06-05 07:50:00,291.8146139113067,291.6911989169646
2004-06-05 07:55:00,291.86504362731205,291.74187575792223
2004-06-05 08:00:00,291.9291953019441,291.8072981238907
2004-06-05 08:05:00,291.9763986974878,291.8546401227024
2004-06-05 08:10:00,292.04629706753053,291.9260396585441
2004-06-05 08:15:00,292.0924200772129,291.97217128447306
2004-06-05 08:20:00,292.1669258004981,292.048341432189
2004-06-05 08:25:00,292.2107173532442,292.0920090021695
2004-06-05 08:30:00,292.286563317472,292.1696045682989
2004-06-05 08:35:00,292.34114027019456,292.2240790238345
2004-06-05 08:40:00,292.4157828544388,292.3000130333577
2004-06-05 08:45:00,292.46552873272935,292.34965993570137
2004-06-05 08:50:00,292.53086487118367,292.4160008624209
2004-06-05 08:55:00,292.57788440592645,292.46302588742196
2004-06-05 09:00:00,292.6407220948998,292.5267929977972
2004-06-05 09:05:00,292.6890865686214,292.5752636632687
2004-06-05 09:10:00,292.74946543437613,292.6363948422718
2004-06-05 09:15:00,292.7977938331683,292.68471202514604
2004-06-05 09:20:00,292.8575100218542,292.74495020768876
2004-06-05 09:25:00,292.9080219475791,292.79534571250065
2004-06-05 09:30:00,292.96883916687983,292.8564966814042
2004-06-05 09:35:00,293.02154117242077,292.9089738293863
2004-06-05 09:40:00,293.08308770932143,292.97067095335166
2004-06-05 09:45:00,293.1373666732659,293.02460569399653
2004-06-05 09:50:00,293.1992707243509,293.0864756125536
2004-06-05 09:55:00,293.25481536650517,293.1415509508809
2004-06-05 10:00:00,293.3167398562808,293.20324368467953
2004-06-05 10:05:00,293.3729360530638,293.25882877029863
2004-06-05 10:10:00,293.433403079341,293.31896299459174
2004-06-05 10:15:00,293.4878883122045,293.37287447653426
2004-06-05 10:20:00,293.5462958724321,293.4309283003373
2004-06-05 10:25:00,293.59957603060957,293.4836280164233
2004-06-05 10:30:00,293.6561974523319,293.53983138092343
2004-06-05 10:35:00,293.7083345353153,293.5913431144256
2004-06-05 10:40:00,293.76384112478587,293.64635167998284
2004-06-05 10:45:00,293.81551004222126,293.69734123116945
2004-06-05 10:50:00,293.86995342258166,293.7511997558206
2004-06-05 10:55:00,293.9212852389942,293.8017888159521
2004-06-05 11:00:00,293.9750710591292,293.8549034301198
2004-06-05 11:05:00,294.0268609877222,293.9058841196711
2004-06-05 11:10:00,294.07855807529927,293.9568226489272
2004-06-05 11:15:00,294.1266727110486,294.00405817703955
2004-06-05 11:20:00,294.17483523118045,294.05137447310096
2004-06-05 11:25:00,294.2192726784335,294.09485407042365
2004-06-05 11:30:00,294.2640623134317,294.13871008119315
2004-06-05 11:35:00,294.3067760169999,294.180391743203
2004-06-05 11:40:00,294.34953215281104,294.22212562623776
2004-06-05 11:45:00,294.39061346537284,294.26209707838615
2004-06-05 11:50:00,294.4322930108089,294.30266906635535
2004-06-05 11:55:00,294.47207085929614,294.3412576487571
2004-06-05 12:00:00,294.51212109152726,294.38014794616856
2004-06-05 12:05:00,294.5512850426431,294.41815495916074
2004-06-05 12:10:00,294.58965563161865,294.45560309269615
2004-06-05 12:15:00,294.6262357026472,294.49137705141123
2004-06-05 12:20:00,294.662827640141,294.52729582679154
2004-06-05 12:25:00,294.6982873460791,294.56213649574505
2004-06-05 12:30:00,294.7333621093382,294.596670657456
2004-06-05 12:35:00,294.7670291905411,294.62982331029446
2004-06-05 12:40:00,294.80064550253365,294.6629784761945
2004-06-05 12:45:00,294.8335046954945,294.6953878605007
2004-06-05 12:50:00,294.8665022680537,294.7279727866938
2004-06-05 12:55:00,294.8988206390073,294.75988340396316
2004-06-05 13:00:00,294.93090335301855,294.7915844111275
2004-06-05 13:05:00,294.96232815449514,294.8226308235316
2004-06-05 13:10:00,294.9915830638205,294.85173377427896
2004-06-05 13:15:00,295.0192524757928,294.8794036723768
2004-06-05 13:20:00,295.0464304502415,294.9067199289604
2004-06-05 13:25:00,295.0728979567955,294.93341928249043
2004-06-05 13:30:00,295.0991506492037,294.95999289262915
2004-06-05 13:35:00,295.12452940839034,294.9857531208199
2004-06-05 13:40:00,295.14961556811045,295.01128847497455
2004-06-05 13:45:00,295.1743947561489,295.0365640155114
2004-06-05 13:50:00,295.19924902167577,295.06196737274246
2004-06-05 13:55:00,295.2238372812293,295.0871431977858
2004-06-05 14:00:00,295.24820629166544,295.11214489494074
2004-06-05 14:05:00,295.27189969403713,295.1365030959397
2004-06-05 14:10:00,295.29457995031333,295.15988934893744
2004-06-05 14:15:00,295.31463571099164,295.18068145942135
2004-06-05 14:20:00,295.3319326971226,295.1987494564948
2004-06-05 14:25:00,295.3464149037341,295.2140298160393
2004-06-05 14:30:00,295.3587236518432,295.2271705430727
2004-06-05 14:35:00,295.36903665615506,295.2383424246067
2004-06-05 14:40:00,295.377935197794,295.2481308490859
2004-06-05 14:45:00,295.38539451668083,295.25650556284137
2004-06-05 14:50:00,295.3917448586706,295.2638575796786
2004-06-05 14:55:00,295.3967665679886,295.26994373416073
2004-06-05 15:00:00,295.4006529799483,295.27495211807855
2004-06-05 15:05:00,295.4034075968479,295.2788684129329
2004-06-05 15:10:00,295.4057490995778,295.2826498200467
2004-06-05 15:15:00,295.40484910434793,295.28338204760195
2004-06-05 15:20:00,295.40042944247904,295.28074964713807
2004-06-05 15:25:00,295.3927921546831,295.2750073625475
2004-06-05 15:30:00,295.38245934192855,295.266673051553
2004-06-05 15:35:00,295.36939004092557,295.2556806794875
2004-06-05 15:40:00,295.354635913573,295.2430737580164
2004-06-05 15:45:00,295.338073273411,295.22871049663576
2004-06-05 15:50:00,295.3196329107387,295.21251635848677
2004-06-05 15:55:00,295.29996923688435,295.19514235381746
2004-06-05 16:00:00,295.2795161727506,295.1770248152856
2004-06-05 16:05:00,295.257711455818,295.15759749993276
2004-06-05 16:10:00,295.2335799843623,295.135404299328
2004-06-05 16:15:00,295.21059403047116,295.1140683775696
2004-06-05 16:20:00,295.18918428017037,295.09407957959354
2004-06-05 16:25:00,295.16962839673073,295.07580307295314
2004-06-05 16:30:00,295.1512532535792,295.05858170457753
2004-06-05 16:35:00,295.1336603073477,295.04206512520113
2004-06-05 16:40:00,295.11648809736,295.0258876994298
2004-06-05 16:45:00,295.0998338457551,295.0101784381206
2004-06-05 16:50:00,295.08337779613476,294.99460968424034
2004-06-05 16:55:00,295.0672565074646,294.9793421623097
2004-06-05 17:00:00,295.0509947911094,294.9638905121479
2004-06-05 17:05:00,295.03509946118066,294.9487788784258
2004-06-05 17:10:00,295.0201515230674,294.9343640040735
2004-06-05 17:15:00,295.00807029150286,294.9229588191064
2004-06-05 17:20:00,294.99331055008236,294.90880778801386
2004-06-05 17:25:00,294.98661373791634,294.90283204135903
2004-06-05 17:30:00,294.9806809711378,294.8975099978806
2004-06-05 17:35:00,294.99067794110783,294.90851280158523
2004-06-05 17:40:00,294.99349450262434,294.91174956003124
2004-06-05 17:45:00,295.0042490158589,294.9234859018518
2004-06-05 17:50:00,295.0001298463215,294.919638342857
2004-06-05 17:55:00,295.01269810494426,294.9333070698484
2004-06-05 18:00:00,295.0064031743745,294.92717806428925
2004-06-05 18:05:00,295.0219700303689,294.9439680460583
2004-06-05 18:10:00,295.0057548285536,294.9278045334628
2004-06-05 18:15:00,295.0050471214133,294.92837225202067
2004-06-05 18:20:00,294.9697858764916,294.8930513186817
2004-06-05 18:25:00,294.951200561509,294.8757387772602
2004-06-05 18:30:00,294.90080639609505,294.8251985223223
2004-06-05 18:35:00,294.8694231740014,294.7950358333496
2004-06-05 18:40:00,294.8100477944792,294.7354618365741
2004-06-05 18:45:00,294.7681337274309,294.69462633374854
2004-06-05 18:50:00,294.70780256407943,294.63406252774007
2004-06-05 18:55:00,294.657075854952,294.5837824300941
2004-06-05 19:00:00,294.59329258904614,294.51994025588095
2004-06-05 19:05:00,294.53634291413044,294.46345078026485
2004-06-05 19:10:00,294.4758210054873,294.4030011324818
2004-06-05 19:15:00,294.42139341500246,294.34902826670367
2004-06-05 19:20:00,294.36459381996264,294.29237556390603
2004-06-05 19:25:00,294.3103232763346,294.2385331597586
2004-06-05 19:30:00,294.2554497824532,294.18385475657976
2004-06-05 19:35:00,294.20174710489323,294.1305521846562
2004-06-05 19:40:00,294.14835838706983,294.07739226621015
2004-06-05 19:45:00,294.0952690110636,294.0246794388192
2004-06-05 19:50:00,294.0432071436376,293.97287013492604
2004-06-05 19:55:00,293.9910639893901,293.92108450303334
2004-06-05 20:00:00,293.94019441879925,293.87048367464985
2004-06-05 20:05:00,293.8892682633035,293.81989964840454
2004-06-05 20:10:00,293.84191403188714,293.77282456369755
2004-06-05 20:15:00,293.7961215120393,293.7273724244879
2004-06-05 20:20:00,293.751650824103,293.68319612177027
2004-06-05 20:25:00,293.70651786323134,293.6384050691015
2004-06-05 20:30:00,293.6611353991351,293.59332937931885
2004-06-05 20:35:00,293.61448279072687,293.5470194936252
2004-06-05 20:40:00,293.56759006636105,293.500440794401
2004-06-05 20:45:00,293.51956633200825,293.4527581702113
2004-06-05 20:50:00,293.471564531378,293.40507416583307
2004-06-05 20:55:00,293.42293806160967,293.35678670483185
2004-06-05 21:00:00,293.3746138803708,293.3087822154515
2004-06-05 21:05:00,293.32598280487196,293.2604875818742
2004-06-05 21:10:00,293.2752123322836,293.2100372867991
2004-06-05 21:15:00,293.2239803052702,293.15913365811684
2004-06-05 21:20:00,293.173998145808,293.1094652888944
2004-06-05 21:25:00,293.12525819453435,293.06104527663996
2004-06-05 21:30:00,293.07824648343586,293.0143412980057
2004-06-05 21:35:00,293.03239235785054,292.9687998376209
2004-06-05 21:40:00,292.98792668228486,292.92463687649035
2004-06-05 21:45:00,292.94432936172984,292.88134609120317
2004-06-05 21:50:00,292.9017748125828,292.839089893671
2004-06-05 21:55:00,292.8598365603007,292.7974528478978
2004-06-05 22:00:00,292.8186625793444,292.7565733278478
2004-06-05 22:05:00,292.77791318705,292.7161204614328
2004-06-05 22:10:00,292.73353538954336,292.6720335802714
2004-06-05 22:15:00,292.6887286787578,292.6275143033666
2004-06-05 22:20:00,292.64463938964883,292.5837064452989
2004-06-05 22:25:00,292.60178079039184,292.5411263387802
2004-06-05 22:30:00,292.56024665919625,292.4998655806137
2004-06-05 22:35:00,292.5199584106584,292.4598485565522
2004-06-05 22:40:00,292.4808267106123,292.42098398286066
2004-06-05 22:45:00,292.44268930819857,292.3831119605883
2004-06-05 22:50:00,292.4053854831112,292.3460701311052
2004-06-05 22:55:00,292.3686504045134,292.3095954983165
2004-06-05 23:00:00,292.3324259953861,292.2736287263285
2004-06-05 23:05:00,292.29650886484086,292.2379679656669
2004-06-05 23:10:00,292.26133837176604,292.2030514743326
2004-06-05 23:15:00,292.2269236969771,292.1688933474601
2004-06-05 23:20:00,292.19308632295775,292.13531043815277
2004-06-05 23:25:00,292.159593230907,292.10207442875856
2004-06-05 23:30:00,292.1267327854015,292.06946947130945
2004-06-05 23:35:00,292.0941531791195,292.0371474606676
2004-06-05 23:40:00,292.0619817347649,292.0052319410131
2004-06-05 23:45:00,292.0299801501078,291.9734874660533
2004-06-05 23:50:00,291.9984785214512,291.9422411388048
2004-06-05 23:55:00,291.96715619778416,291.91117461205977
2004-06-06 00:00:00,291.9362072433619,291.8804796867144
2004-06-06 00:05:00,291.9054349703725,291.8499614129621
2004-06-06 00:10:00,291.8775182721841,291.82229703754643
2004-06-06 00:15:00,291.85240316794636,291.79743024499743
2004-06-06 00:20:00,291.82988445091945,291.7751578754421
2004-06-06 00:25:00,291.80989973190884,291.7554156856309
2004-06-06 00:30:00,291.79229688879735,291.7380534056641
2004-06-06 00:35:00,291.7770042856329,291.7229981184365
2004-06-06 00:40:00,291.7637246084245,291.7099540532551
2004-06-06 00:45:00,291.7524604633382,291.6989229046163
2004-06-06 00:50:00,291.74312350099046,291.68981748000573
2004-06-06 00:55:00,291.7356323483834,291.6825557902148
2004-06-06 01:00:00,291.7298875614544,291.6770391983196
2004-06-06 01:05:00,291.72581539629186,291.6731935704067
2004-06-06 01:10:00,291.719162418182,291.66676596861936
2004-06-06 01:15:00,291.7100369086921,291.65787079384233
2004-06-06 01:20:00,291.69883173707973,291.6468956861236
2004-06-06 01:25:00,291.68519650233793,291.63349503797235
2004-06-06 01:30:00,291.66887895547995,291.61741269246824
2004-06-06 01:35:00,291.6490643312503,291.59783698461615
2004-06-06 01:40:00,291.62570343418565,291.5747151125071
2004-06-06 01:45:00,291.59878420032913,291.5480366747035
2004-06-06 01:50:00,291.56882992052,291.5183221229315
2004-06-06 01:55:00,291.5362667763346,291.48599922368385
2004-06-06 02:00:00,291.5015970670539,291.4515685514576
2004-06-06 02:05:00,291.4650289902524,291.4152397956164
2004-06-06 02:10:00,291.42804008501145,291.37848921514063
2004-06-06 02:15:00,291.390827722284,291.34151543011035
2004-06-06 02:20:00,291.3536372067319,291.3045624706529
2004-06-06 02:25:00,291.31646622679074,291.26762905509037
2004-06-06 02:30:00,291.279658641603,291.23105808350664
2004-06-06 02:35:00,291.24299028307473,291.19462625880834
2004-06-06 02:40:00,291.2066954326087,291.1585670712849
2004-06-06 02:45:00,291.17051104837,291.1226181248826
2004-06-06 02:50:00,291.13455557347686,291.0868971535488
2004-06-06 02:55:00,291.09875782276436,291.0513334931961
2004-06-06 03:00:00,291.0631311985896,291.01593994607504
2004-06-06 03:05:00,291.027531369791,290.9805726250967
2004-06-06 03:10:00,290.9914815885648,290.94475430187333
2004-06-06 03:15:00,290.955469170225,290.90896567714253
2004-06-06 03:20:00,290.91976339606055,290.8734823582199
2004-06-06 03:25:00,290.88541634849497,290.83935005913054
2004-06-06 03:30:00,290.85207109163,290.806217838516
2004-06-06 03:35:00,290.82033377346016,290.7746872994496
2004-06-06 03:40:00,290.78973615362366,290.74429524385147
2004-06-06 03:45:00,290.7605045907837,290.7152645683323
2004-06-06 03:50:00,290.732194304844,290.68715427090825
2004-06-06 03:55:00,290.7050862498234,290.66024267190363
2004-06-06 04:00:00,290.67888390326704,290.6342359960111
2004-06-06 04:05:00,290.6538915601141,290.6094365805354
2004-06-06 04:10:00,290.6307053396028,290.5864425143981
2004-06-06 04:15:00,290.6092321452463,290.56516538040745
2004-06-06 04:20:00,290.5894655918011,290.5455943966212
2004-06-06 04:25:00,290.5706167720449,290.52694493424656
2004-06-06 04:30:00,290.55281993503377,290.5093474385662
2004-06-06 04:35:00,290.5354777986636,290.4922077559604
2004-06-06 04:40:00,290.5188795688106,290.4758118418186
2004-06-06 04:45:00,290.50269426421426,290.4598310587796
2004-06-06 04:50:00,290.4873098199006,290.4446506481292
2004-06-06 04:55:00,290.4725414314877,290.4300876774824
2004-06-06 05:00:00,290.458711669841,290.4164625572603
2004-06-06 05:05:00,290.44563771137234,290.4035940313009
2004-06-06 05:10:00,290.4535102587757,290.39967748159324
2004-06-06 05:15:00,290.4776947265826,290.40324599210703
2004-06-06 05:20:00,290.515570966406,290.4138719490105
2004-06-06 05:25:00,290.5663794389953,290.43230784438475
2004-06-06 05:30:00,290.6265547674436,290.45606511843
2004-06-06 05:35:00,290.6968169873765,290.4866166032696
2004-06-06 05:40:00,290.77474758005513,290.52210141071146
2004-06-06 05:45:00,290.85791167607323,290.56234377629005
2004-06-06 05:50:00,290.9445978706303,290.6067533122304
2004-06-06 05:55:00,291.03167888235976,290.653946834536
2004-06-06 06:00:00,291.14710339865746,290.72884003223373
2004-06-06 06:05:00,291.26184140527135,290.80478721739166
2004-06-06 06:10:00,291.4166433085654,290.89428933395084
2004-06-06 06:15:00,291.5859103612216,290.9824699523995
2004-06-06 06:20:00,291.76812578032855,291.07162082729866
2004-06-06 06:25:00,291.9573325061189,291.1618194348116
2004-06-06 06:30:00,292.1506524365286,291.25079342931696
2004-06-06 06:35:00,292.3410706860124,291.3405963808935
2004-06-06 06:40:00,292.5292458941429,291.43456203559134
2004-06-06 06:45:00,292.7129531501606,291.5330201440648
2004-06-06 06:50:00,292.8929803275965,291.63442286180714
2004-06-06 06:55:00,293.0679904761114,291.74005732096924
2004-06-06 07:00:00,293.23916542160845,291.84913234955803
2004-06-06 07:05:00,293.40631388353756,291.96373071951916
2004-06-06 07:10:00,293.55815041613437,292.0776191875339
2004-06-06 07:15:00,293.6986210179018,292.19408469960877
2004-06-06 07:20:00,293.8298459620546,292.3111981038184
2004-06-06 07:25:00,293.95415469693904,292.43195383608605
2004-06-06 07:30:00,294.07082205628905,292.55283783371635
2004-06-06 07:35:00,294.18098780475077,292.6760151649846
2004-06-06 07:40:00,294.28443016479275,292.7991113236721
2004-06-06 07:45:00,294.38209569393234,292.92409946272187
2004-06-06 07:50:00,294.4727948877078,293.0481564901029
2004-06-06 07:55:00,294.55752260192486,293.1732771672257
2004-06-06 08:00:00,294.63518863508625,293.2970268302807
2004-06-06 08:05:00,294.7017661203771,293.4212745667855
2004-06-06 08:10:00,294.74550968889224,293.5414648400772
2004-06-06 08:15:00,294.7742596428499,293.659970598062
2004-06-06 08:20:00,294.78797091718985,293.7722639506682
2004-06-06 08:25:00,294.79164290649413,293.8807097360844
2004-06-06 08:30:00,294.7972771705546,293.98682604216674
2004-06-06 08:35:00,294.85637306873656,294.09356733612697
2004-06-06 08:40:00,294.9525996642311,294.200577470338
2004-06-06 08:45:00,295.07497343607406,294.30795870356025
2004-06-06 08:50:00,295.21561254981174,294.41531468691926
2004-06-06 08:55:00,295.36890734465527,294.5224066145669
2004-06-06 09:00:00,295.52902142255317,294.6278210925591
2004-06-06 09:05:00,295.6867012580144,294.73071858532404
2004-06-06 09:10:00,295.8381595055181,294.83044717654866
2004-06-06 09:15:00,295.98290853787734,294.9269767959986
2004-06-06 09:20:00,296.1286931681971,295.0270221088071
2004-06-06 09:25:00,296.28067728033125,295.13665493917307
2004-06-06 09:30:00,296.43582588379695,295.25221960065164
2004-06-06 09:35:00,296.59303305374345,295.3734480023577
2004-06-06 09:40:00,296.7483703471407,295.49572611935946
2004-06-06 09:45:00,296.9012321316891,295.61918196407885
2004-06-06 09:50:00,297.04928662260875,295.74086498327085
2004-06-06 09:55:00,297.19257587370737,295.86160632979244
2004-06-06 10:00:00,297.32900679787195,295.9786590243925
