cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[1.2],PresProf_cur[1.2],
2008-07-01 00:05:00,292.357,0.011,292.167,99240.400,292.386,99447.014,
2008-07-01 00:10:00,293.786,0.011,292.083,99243.000,293.997,99446.602,
2008-07-01 00:15:00,292.665,0.011,292.000,99245.600,292.686,99446.925,
2008-07-01 00:20:00,292.876,0.011,291.917,99248.200,293.018,99446.954,
2008-07-01 00:25:00,292.330,0.011,291.833,99250.800,292.362,99447.134,
2008-07-01 00:30:00,292.865,0.011,291.750,99253.400,293.012,99447.017,
2008-07-01 00:35:00,292.094,0.011,291.667,99256.000,292.123,99447.276,
2008-07-01 00:40:00,292.477,0.011,291.583,99258.600,292.593,99447.207,
2008-07-01 00:45:00,291.976,0.011,291.500,99261.200,292.007,99447.378,
2008-07-01 00:50:00,292.211,0.011,291.417,99263.800,292.315,99447.357,
2008-07-01 00:55:00,291.750,0.011,291.333,99266.400,291.782,99447.523,
2008-07-01 01:00:00,292.039,0.011,291.250,99269.000,292.139,99447.477,
2008-07-01 01:05:00,291.591,0.011,291.200,99269.667,291.621,99447.629,
2008-07-01 01:10:00,291.860,0.011,291.150,99270.333,291.952,99447.577,
2008-07-01 01:15:00,291.483,0.011,291.100,99271.000,291.513,99447.704,
2008-07-01 01:20:00,291.736,0.011,291.050,99271.667,291.825,99447.656,
2008-07-01 01:25:00,291.351,0.011,291.000,99272.333,291.379,99447.788,
2008-07-01 01:30:00,291.621,0.011,290.950,99273.000,291.708,99447.733,
2008-07-01 01:35:00,291.234,0.011,290.900,99273.667,291.260,99447.866,
2008-07-01 01:40:00,291.491,0.011,290.850,99274.333,291.576,99447.816,
2008-07-01 01:45:00,291.117,0.011,290.800,99275.000,291.142,99447.945,
2008-07-01 01:50:00,291.376,0.011,290.750,99275.667,291.459,99447.893,
2008-07-01 01:55:00,290.995,0.011,290.700,99276.333,291.019,99448.024,
2008-07-01 02:00:00,291.261,0.011,290.650,99277.000,291.342,99447.971,
2008-07-01 02:05:00,290.843,0.011,290.558,99279.350,290.865,99448.130,
2008-07-01 02:10:00,291.076,0.011,290.467,99281.700,291.158,99448.103,
2008-07-01 02:15:00,290.650,0.011,290.375,99284.050,290.672,99448.266,
2008-07-01 02:20:00,290.884,0.011,290.283,99286.400,290.966,99448.240,
2008-07-01 02:25:00,290.459,0.011,290.192,99288.750,290.480,99448.403,
2008-07-01 02:30:00,290.698,0.011,290.100,99291.100,290.780,99448.374,
2008-07-01 02:35:00,290.265,0.011,290.008,99293.450,290.286,99448.540,
2008-07-01 02:40:00,290.513,0.011,289.917,99295.800,290.595,99448.508,
2008-07-01 02:45:00,290.076,0.011,289.825,99298.150,290.097,99448.675,
2008-07-01 02:50:00,290.326,0.011,289.733,99300.500,290.408,99448.644,
2008-07-01 02:55:00,289.891,0.011,289.642,99302.850,289.912,99448.810,
2008-07-01 03:00:00,290.139,0.011,289.550,99305.200,290.221,99448.779,
2008-07-01 03:05:00,289.758,0.011,289.517,99307.092,289.779,99448.904,
2008-07-01 03:10:00,290.049,0.011,289.483,99308.983,290.130,99448.836,
2008-07-01 03:15:00,289.680,0.011,289.450,99310.875,289.700,99448.957,
2008-07-01 03:20:00,289.973,0.011,289.417,99312.767,290.053,99448.888,
2008-07-01 03:25:00,289.607,0.011,289.383,99314.658,289.626,99449.008,
2008-07-01 03:30:00,289.889,0.011,289.350,99316.550,289.967,99448.942,
2008-07-01 03:35:00,289.534,0.011,289.317,99318.442,289.553,99449.060,
2008-07-01 03:40:00,289.813,0.011,289.283,99320.333,289.890,99448.994,
2008-07-01 03:45:00,289.462,0.011,289.250,99322.225,289.481,99449.110,
2008-07-01 03:50:00,289.734,0.011,289.217,99324.117,289.809,99449.047,
2008-07-01 03:55:00,289.391,0.011,289.183,99326.008,289.410,99449.161,
2008-07-01 04:00:00,289.666,0.011,289.150,99327.900,289.742,99449.096,
2008-07-01 04:05:00,289.360,0.011,289.158,99331.558,289.379,99449.182,
2008-07-01 04:10:00,289.675,0.011,289.167,99335.217,289.750,99449.087,
2008-07-01 04:15:00,289.375,0.011,289.175,99338.875,289.393,99449.170,
2008-07-01 04:20:00,289.684,0.011,289.183,99342.533,289.758,99449.077,
2008-07-01 04:25:00,289.392,0.011,289.192,99346.192,289.411,99449.158,
2008-07-01 04:30:00,289.701,0.011,289.200,99349.850,289.774,99449.065,
2008-07-01 04:35:00,289.412,0.011,289.208,99353.508,289.431,99449.145,
2008-07-01 04:40:00,289.715,0.011,289.217,99357.167,289.789,99449.054,
2008-07-01 04:45:00,289.435,0.011,289.225,99360.825,289.454,99449.131,
2008-07-01 04:50:00,289.736,0.011,289.233,99364.483,289.810,99449.040,
2008-07-01 04:55:00,289.459,0.018,289.242,99368.142,289.480,99449.116,
2008-07-01 05:00:00,289.763,0.018,289.250,99371.800,289.838,99449.025,
2008-07-01 05:05:00,289.515,0.018,289.292,99371.633,289.537,99449.078,
2008-07-01 05:10:00,289.851,0.018,289.333,99371.467,289.927,99448.963,
2008-07-01 05:15:00,289.603,0.018,289.375,99371.300,289.625,99449.016,
2008-07-01 05:20:00,289.960,0.018,289.417,99371.133,290.039,99448.894,
2008-07-01 05:25:00,289.695,0.018,289.458,99370.967,289.717,99448.952,
2008-07-01 05:30:00,290.069,0.018,289.500,99370.800,290.153,99448.826,
2008-07-01 05:35:00,289.787,0.018,289.542,99370.633,289.810,99448.888,
2008-07-01 05:40:00,290.185,0.018,289.583,99370.467,290.273,99448.755,
2008-07-01 05:45:00,289.880,0.018,289.625,99370.300,289.905,99448.824,
2008-07-01 05:50:00,290.304,0.018,289.667,99370.133,290.398,99448.684,
2008-07-01 05:55:00,289.975,0.016,289.708,99369.967,290.000,99448.759,
2008-07-01 06:00:00,290.429,0.016,289.750,99369.800,290.529,99448.610,
2008-07-01 06:05:00,290.119,0.016,289.850,99371.467,290.145,99448.655,
2008-07-01 06:10:00,290.652,0.016,289.950,99373.133,290.757,99448.460,
2008-07-01 06:15:00,290.321,0.016,290.050,99374.800,290.347,99448.509,
2008-07-01 06:20:00,290.905,0.016,290.150,99376.467,291.017,99448.298,
2008-07-01 06:25:00,290.535,0.016,290.250,99378.133,290.561,99448.359,
2008-07-01 06:30:00,291.151,0.016,290.350,99379.800,291.271,99448.140,
2008-07-01 06:35:00,290.753,0.016,290.450,99381.467,290.779,99448.208,
2008-07-01 06:40:00,291.407,0.016,290.550,99383.133,291.536,99447.978,
2008-07-01 06:45:00,290.968,0.016,290.650,99384.800,290.996,99448.057,
