cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[1.2],PresProf_cur[1.2],
2008-07-01 00:05:00,288.095,0.011,287.583,99485.875,288.174,99695.278,
2008-07-01 00:10:00,289.767,0.011,287.517,99489.450,290.068,99694.774,
2008-07-01 00:15:00,288.786,0.011,287.450,99493.025,288.875,99695.039,
2008-07-01 00:20:00,288.801,0.011,287.383,99496.600,288.991,99695.124,
2008-07-01 00:25:00,288.315,0.011,287.317,99500.175,288.419,99695.292,
2008-07-01 00:30:00,288.563,0.011,287.250,99503.750,288.732,99695.253,
2008-07-01 00:35:00,288.160,0.011,287.183,99507.325,288.261,99695.396,
2008-07-01 00:40:00,288.345,0.011,287.117,99510.900,288.501,99695.378,
2008-07-01 00:45:00,287.997,0.011,287.050,99514.475,288.097,99695.507,
2008-07-01 00:50:00,288.170,0.011,286.983,99518.050,288.320,99695.490,
2008-07-01 00:55:00,287.839,0.011,286.917,99521.625,287.938,99695.615,
2008-07-01 01:00:00,288.012,0.011,286.850,99525.200,288.159,99695.598,
2008-07-01 01:05:00,287.703,0.011,286.808,99528.733,287.800,99695.706,
2008-07-01 01:10:00,287.331,0.011,286.767,99532.267,287.418,99695.869,
2008-07-01 01:15:00,287.214,0.011,286.725,99535.800,287.281,99695.919,
2008-07-01 01:20:00,287.274,0.011,286.683,99539.333,287.366,99695.925,
2008-07-01 01:25:00,287.085,0.011,286.642,99542.867,287.146,99695.996,
2008-07-01 01:30:00,287.218,0.011,286.600,99546.400,287.314,99695.978,
2008-07-01 01:35:00,286.980,0.011,286.558,99549.933,287.039,99696.066,
2008-07-01 01:40:00,287.035,0.011,286.517,99553.467,287.115,99696.070,
2008-07-01 01:45:00,286.859,0.011,286.475,99557.000,286.911,99696.139,
2008-07-01 01:50:00,286.959,0.011,286.433,99560.533,287.041,99696.131,
2008-07-01 01:55:00,286.765,0.011,286.392,99564.067,286.816,99696.204,
2008-07-01 02:00:00,286.880,0.011,286.350,99567.600,286.963,99696.192,
2008-07-01 02:05:00,286.691,0.011,286.325,99570.208,286.741,99696.256,
2008-07-01 02:10:00,287.349,0.011,286.300,99572.817,287.494,99696.056,
2008-07-01 02:15:00,286.981,0.011,286.275,99575.425,287.047,99696.162,
2008-07-01 02:20:00,287.337,0.011,286.250,99578.033,287.493,99696.082,
2008-07-01 02:25:00,286.923,0.011,286.225,99580.642,286.999,99696.209,
2008-07-01 02:30:00,287.257,0.011,286.200,99583.250,287.408,99696.129,
2008-07-01 02:35:00,286.888,0.011,286.175,99585.858,286.967,99696.243,
2008-07-01 02:40:00,287.210,0.011,286.150,99588.467,287.362,99696.165,
