cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[1.2],PresProf_cur[1.2],
2008-07-01 00:05:00,292.357,0.011,292.167,99240.400,292.386,99447.014,
2008-07-01 00:10:00,293.786,0.011,292.083,99243.000,293.997,99446.601,
2008-07-01 00:15:00,292.661,0.011,292.000,99245.600,292.682,99446.927,
2008-07-01 00:20:00,292.861,0.011,291.917,99248.200,293.001,99446.959,
2008-07-01 00:25:00,292.330,0.011,291.833,99250.800,292.362,99447.134,
2008-07-01 00:30:00,292.859,0.011,291.750,99253.400,293.005,99447.018,
2008-07-01 00:35:00,292.089,0.011,291.667,99256.000,292.117,99447.278,
2008-07-01 00:40:00,292.471,0.011,291.583,99258.600,292.586,99447.208,
2008-07-01 00:45:00,291.975,0.011,291.500,99261.200,292.005,99447.379,
2008-07-01 00:50:00,292.202,0.011,291.417,99263.800,292.305,99447.360,
2008-07-01 00:55:00,291.747,0.011,291.333,99266.400,291.778,99447.525,
2008-07-01 01:00:00,292.035,0.011,291.250,99269.000,292.134,99447.478,
2008-07-01 01:05:00,291.586,0.011,291.200,99269.667,291.616,99447.630,
2008-07-01 01:10:00,291.854,0.011,291.150,99270.333,291.945,99447.578,
2008-07-01 01:15:00,291.480,0.011,291.100,99271.000,291.510,99447.705,
2008-07-01 01:20:00,291.730,0.011,291.050,99271.667,291.818,99447.658,
2008-07-01 01:25:00,291.346,0.011,291.000,99272.333,291.374,99447.790,
2008-07-01 01:30:00,291.617,0.011,290.950,99273.000,291.703,99447.734,
2008-07-01 01:35:00,291.230,0.011,290.900,99273.667,291.255,99447.868,
2008-07-01 01:40:00,291.486,0.011,290.850,99274.333,291.569,99447.817,
2008-07-01 01:45:00,291.113,0.011,290.800,99275.000,291.137,99447.946,
2008-07-01 01:50:00,291.371,0.011,290.750,99275.667,291.453,99447.895,
2008-07-01 01:55:00,290.991,0.011,290.700,99276.333,291.014,99448.026,
2008-07-01 02:00:00,291.257,0.011,290.650,99277.000,291.337,99447.972,
2008-07-01 02:05:00,290.838,0.011,290.558,99279.350,290.860,99448.132,
2008-07-01 02:10:00,291.072,0.011,290.467,99281.700,291.152,99448.105,
2008-07-01 02:15:00,290.646,0.011,290.375,99284.050,290.667,99448.268,
2008-07-01 02:20:00,290.880,0.011,290.283,99286.400,290.961,99448.241,
2008-07-01 02:25:00,290.453,0.011,290.192,99288.750,290.474,99448.405,
2008-07-01 02:30:00,290.695,0.011,290.100,99291.100,290.775,99448.375,
2008-07-01 02:35:00,290.260,0.011,290.008,99293.450,290.281,99448.541,
2008-07-01 02:40:00,290.509,0.011,289.917,99295.800,290.590,99448.510,
2008-07-01 02:45:00,290.076,0.011,289.825,99298.150,290.096,99448.675,
2008-07-01 02:50:00,290.318,0.011,289.733,99300.500,290.399,99448.646,
2008-07-01 02:55:00,289.890,0.011,289.642,99302.850,289.911,99448.810,
2008-07-01 03:00:00,290.134,0.011,289.550,99305.200,290.216,99448.780,
2008-07-01 03:05:00,289.759,0.011,289.517,99307.092,289.779,99448.904,
2008-07-01 03:10:00,290.043,0.011,289.483,99308.983,290.122,99448.838,
2008-07-01 03:15:00,289.681,0.011,289.450,99310.875,289.700,99448.957,
2008-07-01 03:20:00,289.969,0.011,289.417,99312.767,290.047,99448.889,
2008-07-01 03:25:00,289.608,0.011,289.383,99314.658,289.627,99449.008,
2008-07-01 03:30:00,289.883,0.011,289.350,99316.550,289.960,99448.944,
2008-07-01 03:35:00,289.534,0.011,289.317,99318.442,289.553,99449.060,
2008-07-01 03:40:00,289.809,0.011,289.283,99320.333,289.884,99448.995,
2008-07-01 03:45:00,289.463,0.011,289.250,99322.225,289.482,99449.110,
2008-07-01 03:50:00,289.728,0.011,289.217,99324.117,289.802,99449.049,
2008-07-01 03:55:00,289.392,0.011,289.183,99326.008,289.411,99449.160,
2008-07-01 04:00:00,289.662,0.011,289.150,99327.900,289.736,99449.097,
2008-07-01 04:05:00,289.361,0.011,289.158,99331.558,289.380,99449.181,
2008-07-01 04:10:00,289.672,0.011,289.167,99335.217,289.746,99449.088,
2008-07-01 04:15:00,289.376,0.011,289.175,99338.875,289.395,99449.170,
2008-07-01 04:20:00,289.681,0.011,289.183,99342.533,289.755,99449.078,
2008-07-01 04:25:00,289.393,0.011,289.192,99346.192,289.412,99449.157,
2008-07-01 04:30:00,289.697,0.011,289.200,99349.850,289.770,99449.066,
2008-07-01 04:35:00,289.414,0.011,289.208,99353.508,289.433,99449.144,
2008-07-01 04:40:00,289.711,0.011,289.217,99357.167,289.784,99449.055,
2008-07-01 04:45:00,289.436,0.011,289.225,99360.825,289.456,99449.130,
2008-07-01 04:50:00,289.736,0.011,289.233,99364.483,289.809,99449.040,
2008-07-01 04:55:00,289.462,0.018,289.242,99368.142,289.483,99449.115,
2008-07-01 05:00:00,289.763,0.018,289.250,99371.800,289.838,99449.025,
2008-07-01 05:05:00,289.518,0.018,289.292,99371.633,289.540,99449.077,
2008-07-01 05:10:00,289.852,0.018,289.333,99371.467,289.928,99448.963,
2008-07-01 05:15:00,289.606,0.018,289.375,99371.300,289.628,99449.015,
2008-07-01 05:20:00,289.960,0.018,289.417,99371.133,290.039,99448.894,
2008-07-01 05:25:00,289.697,0.018,289.458,99370.967,289.720,99448.951,
2008-07-01 05:30:00,290.069,0.018,289.500,99370.800,290.152,99448.826,
2008-07-01 05:35:00,289.790,0.018,289.542,99370.633,289.814,99448.887,
2008-07-01 05:40:00,290.187,0.018,289.583,99370.467,290.276,99448.754,
2008-07-01 05:45:00,289.884,0.018,289.625,99370.300,289.908,99448.823,
2008-07-01 05:50:00,290.305,0.018,289.667,99370.133,290.399,99448.683,
2008-07-01 05:55:00,289.978,0.016,289.708,99369.967,290.003,99448.758,
2008-07-01 06:00:00,290.431,0.016,289.750,99369.800,290.531,99448.609,
2008-07-01 06:05:00,290.123,0.016,289.850,99371.467,290.148,99448.654,
2008-07-01 06:10:00,290.654,0.016,289.950,99373.133,290.759,99448.459,
2008-07-01 06:15:00,290.325,0.016,290.050,99374.800,290.350,99448.508,
2008-07-01 06:20:00,290.906,0.016,290.150,99376.467,291.019,99448.298,
2008-07-01 06:25:00,290.539,0.016,290.250,99378.133,290.565,99448.358,
2008-07-01 06:30:00,291.150,0.016,290.350,99379.800,291.271,99448.140,
2008-07-01 06:35:00,290.756,0.016,290.450,99381.467,290.783,99448.207,
2008-07-01 06:40:00,291.408,0.016,290.550,99383.133,291.538,99447.978,
2008-07-01 06:45:00,290.970,0.016,290.650,99384.800,290.998,99448.056,
2008-07-01 06:50:00,291.675,0.016,290.750,99386.467,291.815,99447.813,
2008-07-01 06:55:00,291.186,0.025,290.850,99388.133,291.215,99447.906,
2008-07-01 07:00:00,291.943,0.025,290.950,99389.800,292.093,99447.649,
2008-07-01 07:05:00,291.367,0.025,291.008,99389.133,291.397,99447.783,
2008-07-01 07:10:00,292.171,0.025,291.067,99388.467,292.337,99447.530,
2008-07-01 07:15:00,291.513,0.025,291.125,99387.800,291.544,99447.688,
2008-07-01 07:20:00,292.394,0.025,291.183,99387.133,292.577,99447.414,
2008-07-01 07:25:00,291.656,0.025,291.242,99386.467,291.687,99447.594,
2008-07-01 07:30:00,292.632,0.355,291.300,99385.800,292.835,99447.294,
2008-07-01 07:35:00,291.794,0.025,291.358,99385.133,291.826,99447.501,
2008-07-01 07:40:00,292.879,2.661,291.417,99384.467,293.103,99447.172,
2008-07-01 07:45:00,291.937,0.025,291.475,99383.800,291.969,99447.407,
2008-07-01 07:50:00,293.137,4.837,291.533,99383.133,293.384,99447.046,
2008-07-01 07:55:00,292.081,6.102,291.592,99382.467,292.114,99447.312,
2008-07-01 08:00:00,293.409,15.323,291.650,99381.800,293.679,99446.916,
2008-07-01 08:05:00,292.245,7.481,291.717,99380.392,292.278,99447.207,
2008-07-01 08:10:00,293.698,17.368,291.783,99378.983,293.993,99446.773,
2008-07-01 08:15:00,292.411,8.600,291.850,99377.575,292.445,99447.099,
2008-07-01 08:20:00,293.975,19.163,291.917,99376.167,294.293,99446.636,
2008-07-01 08:25:00,292.572,9.640,291.983,99374.758,292.606,99446.992,
2008-07-01 08:30:00,294.261,21.127,292.050,99373.350,294.605,99446.496,
2008-07-01 08:35:00,292.730,10.715,292.117,99371.942,292.765,99446.887,
2008-07-01 08:40:00,294.547,23.027,292.183,99370.533,294.915,99446.356,
2008-07-01 08:45:00,292.889,11.720,292.250,99369.125,292.924,99446.781,
2008-07-01 08:50:00,294.833,24.862,292.317,99367.717,295.226,99446.217,
2008-07-01 08:55:00,293.047,12.671,292.383,99366.308,293.081,99446.676,
2008-07-01 09:00:00,295.122,26.681,292.450,99364.900,295.541,99446.076,
2008-07-01 09:05:00,293.204,13.490,292.517,99367.292,293.238,99446.571,
2008-07-01 09:10:00,294.119,19.531,292.583,99369.683,294.409,99446.358,
2008-07-01 09:15:00,293.048,12.079,292.650,99372.075,293.060,99446.588,
2008-07-01 09:20:00,294.900,24.470,292.717,99374.467,295.330,99446.108,
2008-07-01 09:25:00,293.213,12.819,292.783,99376.858,293.237,99446.486,
2008-07-01 09:30:00,295.214,26.213,292.850,99379.250,295.685,99445.964,
2008-07-01 09:35:00,293.361,13.413,292.917,99381.642,293.385,99446.387,
2008-07-01 09:40:00,295.231,25.903,292.983,99384.033,295.672,99445.893,
2008-07-01 09:45:00,293.551,14.274,293.050,99386.425,293.572,99446.270,
2008-07-01 09:50:00,295.609,28.027,293.117,99388.817,296.128,99445.752,
2008-07-01 09:55:00,293.628,14.331,293.183,99391.208,293.645,99446.192,
2008-07-01 10:00:00,296.104,30.906,293.250,99393.600,296.683,99445.559,
2008-07-01 10:05:00,293.784,14.829,293.308,99392.033,293.805,99446.095,
2008-07-01 10:10:00,298.589,47.163,293.367,99390.467,299.373,99444.665,
2008-07-01 10:15:00,294.319,17.834,293.425,99388.900,294.357,99445.830,
2008-07-01 10:20:00,297.190,36.924,293.483,99387.333,297.777,99445.051,
2008-07-01 10:25:00,294.503,18.186,293.542,99385.767,294.529,99445.731,
2008-07-01 10:30:00,298.069,41.929,293.600,99384.200,298.824,99444.763,
2008-07-01 10:35:00,294.490,17.127,293.658,99382.633,294.519,99445.696,
2008-07-01 10:40:00,298.187,41.746,293.717,99381.067,298.901,99444.665,
2008-07-01 10:45:00,294.732,17.774,293.775,99379.500,294.760,99445.564,
2008-07-01 10:50:00,298.377,42.033,293.833,99377.933,299.120,99444.569,
2008-07-01 10:55:00,294.811,17.312,293.892,99376.367,294.834,99445.494,
2008-07-01 11:00:00,298.770,43.694,293.950,99374.800,299.549,99444.404,
2008-07-01 11:05:00,294.945,17.152,294.000,99372.275,294.967,99445.406,
2008-07-01 11:10:00,298.959,43.866,294.050,99369.750,299.753,99444.310,
2008-07-01 11:15:00,295.053,17.486,294.100,99367.225,295.072,99445.330,
2008-07-01 11:20:00,299.210,46.484,294.150,99364.700,300.028,99444.196,
2008-07-01 11:25:00,295.155,19.702,294.200,99362.175,295.170,99445.257,
2008-07-01 11:30:00,299.403,49.335,294.250,99359.650,300.234,99444.099,
2008-07-01 11:35:00,295.275,22.061,294.300,99357.125,295.288,99445.177,
2008-07-01 11:40:00,299.582,52.098,294.350,99354.600,300.423,99444.006,
2008-07-01 11:45:00,295.389,24.397,294.400,99352.075,295.400,99445.100,
2008-07-01 11:50:00,299.751,54.819,294.450,99349.550,300.600,99443.915,
2008-07-01 11:55:00,295.506,19.059,294.500,99347.025,295.516,99445.022,
2008-07-01 12:00:00,299.891,49.633,294.550,99344.500,300.746,99443.834,
2008-07-01 12:05:00,295.605,21.260,294.592,99341.833,295.614,99444.955,
2008-07-01 12:10:00,300.014,51.863,294.633,99339.167,300.873,99443.764,
2008-07-01 12:15:00,295.706,23.169,294.675,99336.500,295.713,99444.889,
2008-07-01 12:20:00,300.116,53.695,294.717,99333.833,300.975,99443.699,
2008-07-01 12:25:00,295.803,24.961,294.758,99331.167,295.808,99444.824,
2008-07-01 12:30:00,300.204,55.427,294.800,99328.500,301.060,99443.638,
2008-07-01 12:35:00,295.899,26.750,294.842,99325.833,295.904,99444.760,
2008-07-01 12:40:00,300.273,57.026,294.883,99323.167,301.124,99443.582,
2008-07-01 12:45:00,295.991,28.494,294.925,99320.500,295.994,99444.698,
2008-07-01 12:50:00,300.328,58.523,294.967,99317.833,301.171,99443.531,
2008-07-01 12:55:00,296.083,30.249,295.008,99315.167,296.086,99444.636,
2008-07-01 13:00:00,300.374,59.967,295.050,99312.500,301.208,99443.482,
2008-07-01 13:05:00,296.147,31.736,295.058,99308.708,296.149,99444.596,
2008-07-01 13:10:00,300.342,60.731,295.067,99304.917,301.164,99443.481,
2008-07-01 13:15:00,296.170,32.870,295.075,99301.125,296.173,99444.582,
2008-07-01 13:20:00,300.293,61.373,295.083,99297.333,301.102,99443.487,
2008-07-01 13:25:00,296.193,33.997,295.092,99293.542,296.196,99444.568,
2008-07-01 13:30:00,300.228,61.895,295.100,99289.750,301.021,99443.497,
2008-07-01 13:35:00,296.211,35.079,295.108,99285.958,296.214,99444.556,
2008-07-01 13:40:00,300.155,62.361,295.117,99282.167,300.930,99443.509,
2008-07-01 13:45:00,296.229,36.164,295.125,99278.375,296.233,99444.544,
2008-07-01 13:50:00,300.066,62.714,295.133,99274.583,300.821,99443.526,
2008-07-01 13:55:00,296.244,37.217,295.142,99270.792,296.248,99444.534,
2008-07-01 14:00:00,299.976,63.057,295.150,99267.000,300.712,99443.543,
2008-07-01 14:05:00,296.265,38.253,295.167,99262.892,296.270,99444.519,
2008-07-01 14:10:00,297.929,50.079,295.183,99258.783,298.434,99444.194,
2008-07-01 14:15:00,295.710,35.507,295.200,99254.675,295.665,99444.714,
2008-07-01 14:20:00,298.985,58.270,295.217,99250.567,299.702,99443.928,
2008-07-01 14:25:00,295.789,37.056,295.233,99246.458,295.769,99444.686,
2008-07-01 14:30:00,298.860,58.413,295.250,99242.350,299.546,99443.936,
2008-07-01 14:35:00,295.855,38.487,295.267,99238.242,295.847,99444.658,
2008-07-01 14:40:00,298.400,56.263,295.283,99234.133,298.978,99444.029,
2008-07-01 14:45:00,295.938,40.012,295.300,99230.025,295.920,99444.612,
2008-07-01 14:50:00,298.452,57.567,295.317,99225.917,299.068,99444.022,
2008-07-01 14:55:00,295.861,40.423,295.333,99221.808,295.847,99444.628,
2008-07-01 15:00:00,298.734,60.414,295.350,99217.700,299.370,99443.921,
2008-07-01 15:05:00,295.951,41.891,295.375,99213.908,295.954,99444.591,
2008-07-01 15:10:00,300.361,72.225,295.400,99210.117,301.077,99443.315,
2008-07-01 15:15:00,296.614,47.142,295.425,99206.325,296.648,99444.310,
2008-07-01 15:20:00,298.414,59.736,295.450,99202.533,298.852,99443.868,
2008-07-01 15:25:00,296.483,46.976,295.475,99198.742,296.488,99444.344,
2008-07-01 15:30:00,299.099,65.106,295.500,99194.950,299.626,99443.642,
2008-07-01 15:35:00,296.407,47.169,295.525,99191.158,296.420,99444.359,
2008-07-01 15:40:00,298.747,63.414,295.550,99187.367,299.194,99443.718,
2008-07-01 15:45:00,296.624,49.339,295.575,99183.575,296.639,99444.262,
2008-07-01 15:50:00,298.534,62.652,295.600,99179.783,298.949,99443.760,
2008-07-01 15:55:00,296.560,49.580,295.625,99175.992,296.571,99444.269,
2008-07-01 16:00:00,298.607,63.807,295.650,99172.200,299.008,99443.712,
2008-07-01 16:05:00,296.616,50.398,295.642,99170.333,296.632,99444.245,
2008-07-01 16:10:00,298.308,61.979,295.633,99168.467,298.666,99443.804,
2008-07-01 16:15:00,296.609,50.513,295.625,99166.600,296.625,99444.253,
2008-07-01 16:20:00,298.175,61.204,295.617,99164.733,298.510,99443.846,
2008-07-01 16:25:00,296.557,50.254,295.608,99162.867,296.575,99444.279,
2008-07-01 16:30:00,298.001,60.074,295.600,99161.000,298.307,99443.901,
2008-07-01 16:35:00,296.547,50.194,295.592,99159.133,296.566,99444.289,
2008-07-01 16:40:00,297.794,58.635,295.583,99157.267,298.069,99443.966,
2008-07-01 16:45:00,296.508,49.843,295.575,99155.400,296.527,99444.310,
2008-07-01 16:50:00,297.630,57.388,295.567,99153.533,297.878,99444.019,
2008-07-01 16:55:00,296.471,45.221,295.558,99151.667,296.491,99444.330,
2008-07-01 17:00:00,297.434,51.625,295.550,99149.800,297.653,99444.082,
2008-07-01 17:05:00,296.402,44.610,295.508,99150.700,296.423,99444.373,
2008-07-01 17:10:00,297.191,49.950,295.467,99151.600,297.383,99444.185,
2008-07-01 17:15:00,296.285,43.764,295.425,99152.500,296.307,99444.444,
2008-07-01 17:20:00,296.955,48.258,295.383,99153.400,297.123,99444.287,
2008-07-01 17:25:00,296.173,42.875,295.342,99154.300,296.195,99444.514,
2008-07-01 17:30:00,296.720,45.447,295.300,99155.200,296.866,99444.390,
2008-07-01 17:35:00,296.053,39.327,295.258,99156.100,296.076,99444.587,
2008-07-01 17:40:00,296.513,40.857,295.217,99157.000,296.642,99444.486,
2008-07-01 17:45:00,295.917,35.218,295.175,99157.900,295.939,99444.665,
2008-07-01 17:50:00,296.309,36.295,295.133,99158.800,296.423,99444.581,
2008-07-01 17:55:00,295.780,0.016,295.092,99159.700,295.800,99444.743,
2008-07-01 18:00:00,296.075,0.016,295.050,99160.600,296.176,99444.689,
2008-07-01 18:05:00,295.600,0.016,295.008,99161.417,295.619,99444.838,
2008-07-01 18:10:00,295.907,0.016,294.967,99162.233,295.997,99444.775,
2008-07-01 18:15:00,295.474,0.016,294.925,99163.050,295.491,99444.911,
2008-07-01 18:20:00,295.724,0.016,294.883,99163.867,295.804,99444.864,
2008-07-01 18:25:00,295.338,0.016,294.842,99164.683,295.353,99444.989,
2008-07-01 18:30:00,295.536,0.016,294.800,99165.500,295.604,99444.956,
2008-07-01 18:35:00,295.179,0.016,294.758,99166.317,295.189,99445.073,
2008-07-01 18:40:00,295.353,0.016,294.717,99167.133,295.410,99445.046,
2008-07-01 18:45:00,295.049,0.016,294.675,99167.950,295.056,99445.147,
2008-07-01 18:50:00,295.213,0.016,294.633,99168.767,295.263,99445.122,
2008-07-01 18:55:00,294.939,0.016,294.592,99169.583,294.945,99445.216,
2008-07-01 19:00:00,295.085,0.016,294.550,99170.400,295.130,99445.195,
2008-07-01 19:05:00,294.849,0.016,294.525,99174.908,294.855,99445.271,
2008-07-01 19:10:00,294.991,0.016,294.500,99179.417,295.032,99445.245,
2008-07-01 19:15:00,294.776,0.016,294.475,99183.925,294.782,99445.315,
2008-07-01 19:20:00,294.899,0.016,294.450,99188.433,294.935,99445.294,
2008-07-01 19:25:00,294.705,0.016,294.425,99192.942,294.710,99445.358,
2008-07-01 19:30:00,294.811,0.016,294.400,99197.450,294.844,99445.342,
2008-07-01 19:35:00,294.636,0.016,294.375,99201.958,294.640,99445.401,
2008-07-01 19:40:00,294.727,0.016,294.350,99206.467,294.756,99445.388,
2008-07-01 19:45:00,294.568,0.016,294.325,99210.975,294.572,99445.443,
2008-07-01 19:50:00,294.646,0.016,294.300,99215.483,294.672,99445.434,
2008-07-01 19:55:00,294.501,0.016,294.275,99219.992,294.505,99445.485,
2008-07-01 20:00:00,294.567,0.016,294.250,99224.500,294.590,99445.478,
2008-07-01 20:05:00,294.449,0.016,294.242,99226.642,294.453,99445.515,
2008-07-01 20:10:00,294.520,0.016,294.233,99228.783,294.541,99445.500,
2008-07-01 20:15:00,294.418,0.016,294.225,99230.925,294.422,99445.532,
2008-07-01 20:20:00,294.480,0.016,294.217,99233.067,294.498,99445.520,
2008-07-01 20:25:00,294.388,0.016,294.208,99235.208,294.391,99445.549,
2008-07-01 20:30:00,294.441,0.016,294.200,99237.350,294.458,99445.539,
2008-07-01 20:35:00,294.359,0.016,294.192,99239.492,294.362,99445.566,
2008-07-01 20:40:00,294.405,0.016,294.183,99241.633,294.419,99445.558,
2008-07-01 20:45:00,294.331,0.016,294.175,99243.775,294.334,99445.582,
2008-07-01 20:50:00,294.370,0.016,294.167,99245.917,294.383,99445.575,
2008-07-01 20:55:00,294.303,0.020,294.158,99248.058,294.306,99445.598,
2008-07-01 21:00:00,294.336,0.020,294.150,99250.200,294.348,99445.593,
2008-07-01 21:05:00,294.270,0.020,294.133,99247.958,294.273,99445.619,
2008-07-01 21:10:00,294.289,0.020,294.117,99245.717,294.300,99445.621,
2008-07-01 21:15:00,294.227,0.020,294.100,99243.475,294.229,99445.646,
