cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[1.2],PresProf_cur[1.2],
2008-07-01 00:05:00,292.357,0.011,292.167,99240.400,292.386,99447.014,
2008-07-01 00:10:00,293.786,0.011,292.083,99243.000,293.997,99446.602,
2008-07-01 00:15:00,292.662,0.011,292.000,99245.600,292.683,99446.926,
2008-07-01 00:20:00,292.866,0.011,291.917,99248.200,293.007,99446.957,
2008-07-01 00:25:00,292.330,0.011,291.833,99250.800,292.362,99447.134,
2008-07-01 00:30:00,292.861,0.011,291.750,99253.400,293.007,99447.018,
2008-07-01 00:35:00,292.091,0.011,291.667,99256.000,292.119,99447.277,
2008-07-01 00:40:00,292.473,0.011,291.583,99258.600,292.589,99447.208,
2008-07-01 00:45:00,291.975,0.011,291.500,99261.200,292.005,99447.379,
2008-07-01 00:50:00,292.205,0.011,291.417,99263.800,292.308,99447.359,
2008-07-01 00:55:00,291.748,0.011,291.333,99266.400,291.779,99447.524,
2008-07-01 01:00:00,292.037,0.011,291.250,99269.000,292.136,99447.478,
2008-07-01 01:05:00,291.588,0.011,291.200,99269.667,291.617,99447.630,
2008-07-01 01:10:00,291.856,0.011,291.150,99270.333,291.947,99447.578,
2008-07-01 01:15:00,291.481,0.011,291.100,99271.000,291.510,99447.705,
2008-07-01 01:20:00,291.732,0.011,291.050,99271.667,291.820,99447.657,
2008-07-01 01:25:00,291.348,0.011,291.000,99272.333,291.375,99447.789,
2008-07-01 01:30:00,291.619,0.011,290.950,99273.000,291.705,99447.734,
2008-07-01 01:35:00,291.231,0.011,290.900,99273.667,291.257,99447.867,
2008-07-01 01:40:00,291.488,0.011,290.850,99274.333,291.572,99447.817,
2008-07-01 01:45:00,291.114,0.011,290.800,99275.000,291.138,99447.946,
2008-07-01 01:50:00,291.373,0.011,290.750,99275.667,291.455,99447.894,
2008-07-01 01:55:00,290.992,0.011,290.700,99276.333,291.015,99448.026,
2008-07-01 02:00:00,291.259,0.011,290.650,99277.000,291.340,99447.971,
2008-07-01 02:05:00,290.839,0.011,290.558,99279.350,290.861,99448.132,
2008-07-01 02:10:00,291.074,0.011,290.467,99281.700,291.155,99448.104,
2008-07-01 02:15:00,290.647,0.011,290.375,99284.050,290.668,99448.268,
2008-07-01 02:20:00,290.882,0.011,290.283,99286.400,290.963,99448.240,
2008-07-01 02:25:00,290.455,0.011,290.192,99288.750,290.476,99448.404,
2008-07-01 02:30:00,290.696,0.011,290.100,99291.100,290.777,99448.375,
2008-07-01 02:35:00,290.261,0.011,290.008,99293.450,290.281,99448.541,
2008-07-01 02:40:00,290.512,0.011,289.917,99295.800,290.593,99448.509,
2008-07-01 02:45:00,290.076,0.011,289.825,99298.150,290.096,99448.675,
2008-07-01 02:50:00,290.321,0.011,289.733,99300.500,290.402,99448.645,
2008-07-01 02:55:00,289.890,0.011,289.642,99302.850,289.911,99448.810,
2008-07-01 03:00:00,290.137,0.011,289.550,99305.200,290.219,99448.779,
2008-07-01 03:05:00,289.758,0.011,289.517,99307.092,289.779,99448.904,
2008-07-01 03:10:00,290.045,0.011,289.483,99308.983,290.125,99448.837,
2008-07-01 03:15:00,289.680,0.011,289.450,99310.875,289.700,99448.957,
2008-07-01 03:20:00,289.971,0.011,289.417,99312.767,290.050,99448.888,
2008-07-01 03:25:00,289.607,0.011,289.383,99314.658,289.626,99449.008,
2008-07-01 03:30:00,289.886,0.011,289.350,99316.550,289.963,99448.943,
2008-07-01 03:35:00,289.533,0.011,289.317,99318.442,289.552,99449.060,
2008-07-01 03:40:00,289.811,0.011,289.283,99320.333,289.887,99448.995,
2008-07-01 03:45:00,289.462,0.011,289.250,99322.225,289.481,99449.110,
2008-07-01 03:50:00,289.731,0.011,289.217,99324.117,289.806,99449.048,
2008-07-01 03:55:00,289.391,0.011,289.183,99326.008,289.410,99449.161,
2008-07-01 04:00:00,289.663,0.011,289.150,99327.900,289.738,99449.097,
2008-07-01 04:05:00,289.360,0.011,289.158,99331.558,289.379,99449.182,
2008-07-01 04:10:00,289.674,0.011,289.167,99335.217,289.748,99449.087,
2008-07-01 04:15:00,289.375,0.011,289.175,99338.875,289.394,99449.170,
2008-07-01 04:20:00,289.683,0.011,289.183,99342.533,289.756,99449.078,
2008-07-01 04:25:00,289.392,0.011,289.192,99346.192,289.411,99449.158,
2008-07-01 04:30:00,289.698,0.011,289.200,99349.850,289.772,99449.066,
2008-07-01 04:35:00,289.413,0.011,289.208,99353.508,289.432,99449.144,
2008-07-01 04:40:00,289.715,0.011,289.217,99357.167,289.788,99449.054,
2008-07-01 04:45:00,289.435,0.011,289.225,99360.825,289.455,99449.131,
2008-07-01 04:50:00,289.736,0.011,289.233,99364.483,289.810,99449.040,
2008-07-01 04:55:00,289.460,0.018,289.242,99368.142,289.481,99449.116,
2008-07-01 05:00:00,289.764,0.018,289.250,99371.800,289.839,99449.024,
2008-07-01 05:05:00,289.517,0.018,289.292,99371.633,289.538,99449.078,
2008-07-01 05:10:00,289.852,0.018,289.333,99371.467,289.929,99448.963,
2008-07-01 05:15:00,289.604,0.018,289.375,99371.300,289.626,99449.015,
2008-07-01 05:20:00,289.960,0.018,289.417,99371.133,290.039,99448.894,
2008-07-01 05:25:00,289.696,0.018,289.458,99370.967,289.719,99448.952,
2008-07-01 05:30:00,290.069,0.018,289.500,99370.800,290.153,99448.826,
2008-07-01 05:35:00,289.788,0.018,289.542,99370.633,289.812,99448.888,
2008-07-01 05:40:00,290.188,0.018,289.583,99370.467,290.276,99448.754,
2008-07-01 05:45:00,289.882,0.018,289.625,99370.300,289.906,99448.823,
2008-07-01 05:50:00,290.304,0.018,289.667,99370.133,290.398,99448.683,
2008-07-01 05:55:00,289.976,0.016,289.708,99369.967,290.001,99448.759,
2008-07-01 06:00:00,290.431,0.016,289.750,99369.800,290.531,99448.610,
2008-07-01 06:05:00,290.121,0.016,289.850,99371.467,290.146,99448.655,
2008-07-01 06:10:00,290.654,0.016,289.950,99373.133,290.759,99448.459,
2008-07-01 06:15:00,290.323,0.016,290.050,99374.800,290.348,99448.509,
2008-07-01 06:20:00,290.904,0.016,290.150,99376.467,291.017,99448.298,
2008-07-01 06:25:00,290.537,0.016,290.250,99378.133,290.563,99448.358,
2008-07-01 06:30:00,291.152,0.016,290.350,99379.800,291.272,99448.139,
2008-07-01 06:35:00,290.754,0.016,290.450,99381.467,290.780,99448.207,
2008-07-01 06:40:00,291.409,0.016,290.550,99383.133,291.538,99447.978,
2008-07-01 06:45:00,290.969,0.016,290.650,99384.800,290.997,99448.057,
