cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:05:00,299.793,299.793,298.230,290.982,82.913,100229.286,12.337,287.334,99731.472,290.206,100087.872,
2004-06-01 00:10:00,299.438,299.438,296.026,290.065,88.587,100229.919,0.634,287.334,99729.111,289.685,100088.130,
2004-06-01 00:15:00,298.886,298.886,293.294,290.187,87.933,100229.907,0.992,287.334,99726.750,289.698,100088.151,
2004-06-01 00:20:00,298.385,298.385,291.565,290.460,86.533,100229.740,3.164,287.334,99724.389,289.806,100088.079,
2004-06-01 00:25:00,297.995,297.995,290.486,290.487,86.382,100229.719,2.601,287.334,99722.028,289.829,100088.072,
2004-06-01 00:30:00,297.691,297.691,289.735,290.511,86.246,100229.676,2.068,287.334,99719.667,289.853,100088.040,
2004-06-01 00:35:00,297.446,297.446,289.109,290.358,86.756,100229.889,0.479,287.333,99717.306,289.738,100088.190,
2004-06-01 00:40:00,297.235,297.235,288.545,290.210,86.998,100230.169,0.479,287.333,99714.944,289.574,100088.392,
2004-06-01 00:45:00,297.049,297.049,288.037,289.972,87.621,100230.490,0.479,287.333,99712.583,289.381,100088.606,
2004-06-01 00:50:00,296.875,296.875,287.579,289.853,87.651,100230.709,0.479,287.333,99710.222,289.249,100088.763,
2004-06-01 00:55:00,296.711,296.711,287.165,289.700,87.948,100230.929,0.239,287.333,99707.861,289.120,100088.913,
2004-06-01 01:00:00,296.555,296.555,286.790,289.644,87.787,100231.074,0.239,287.333,99705.500,289.036,100089.024,
2004-06-01 01:05:00,296.410,296.410,286.450,289.530,88.047,100231.220,0.239,287.342,99703.931,288.949,100089.120,
2004-06-01 01:10:00,296.275,296.275,286.165,289.509,87.859,100231.305,0.239,287.351,99702.361,288.901,100089.188,
2004-06-01 01:15:00,296.151,296.151,285.932,289.407,88.140,100231.432,0.239,287.360,99700.792,288.827,100089.272,
2004-06-01 01:20:00,296.035,296.035,285.744,289.383,88.009,100231.517,0.239,287.369,99699.222,288.778,100089.339,
2004-06-01 01:25:00,295.930,295.930,285.595,289.277,88.745,100231.643,0.239,287.378,99697.653,288.704,100089.421,
2004-06-01 01:30:00,295.829,295.829,285.483,289.254,88.860,100231.726,0.239,287.387,99696.083,288.657,100089.486,
2004-06-01 01:35:00,295.737,295.737,285.402,289.153,89.277,100231.847,0.239,287.396,99694.514,288.586,100089.564,
2004-06-01 01:40:00,295.648,295.648,285.349,289.134,89.167,100231.926,0.239,287.405,99692.944,288.541,100089.627,
2004-06-01 01:45:00,295.565,295.565,285.322,289.036,89.480,100232.041,0.239,287.414,99691.375,288.473,100089.702,
2004-06-01 01:50:00,295.486,295.486,285.317,289.021,89.319,100232.115,0.239,287.423,99689.806,288.431,100089.761,
2004-06-01 01:55:00,295.411,295.411,285.333,288.926,89.606,100232.226,0.060,287.432,99688.236,288.366,100089.832,
2004-06-01 02:00:00,295.339,295.339,285.366,288.914,89.429,100232.295,0.060,287.441,99686.667,288.327,100089.889,
2004-06-01 02:05:00,295.272,295.272,285.417,288.845,89.667,100232.345,0.060,287.444,99685.875,288.293,100089.913,
