cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:00:00,300.000,300.000,300.000,296.080,58.337,100223.368,74.991,287.334,99733.833,294.130,100084.393,
2004-06-01 00:05:00,299.880,299.880,298.230,292.110,77.286,100229.075,25.309,287.334,99731.472,290.166,100087.889,
2004-06-01 00:10:00,299.618,299.618,295.916,290.992,83.722,100229.701,11.292,287.334,99729.111,289.711,100088.120,
2004-06-01 00:15:00,299.173,299.173,293.216,291.426,81.638,100229.622,15.213,287.334,99726.750,289.723,100088.141,
2004-06-01 00:20:00,298.758,298.758,291.538,291.815,79.868,100229.448,18.707,287.334,99724.389,289.799,100088.084,
2004-06-01 00:25:00,298.445,298.445,290.483,291.920,79.427,100229.401,19.028,287.334,99722.028,289.827,100088.076,
2004-06-01 00:30:00,298.211,298.211,289.737,291.918,79.469,100229.364,18.204,287.334,99719.667,289.849,100088.046,
2004-06-01 00:35:00,298.024,298.024,289.112,291.808,79.791,100229.553,16.209,287.333,99717.306,289.753,100088.185,
2004-06-01 00:40:00,297.864,297.864,288.549,291.601,80.359,100229.856,13.158,287.333,99714.944,289.577,100088.392,
2004-06-01 00:45:00,297.720,297.720,288.041,291.370,80.916,100230.176,9.884,287.333,99712.583,289.386,100088.606,
2004-06-01 00:50:00,297.582,297.582,287.583,291.197,81.206,100230.423,7.326,287.333,99710.222,289.235,100088.772,
2004-06-01 00:55:00,297.448,297.448,287.169,291.091,81.224,100230.628,3.879,287.333,99707.861,289.112,100088.920,
2004-06-01 01:00:00,297.319,297.319,286.795,291.002,81.231,100230.794,2.347,287.333,99705.500,289.009,100089.039,
2004-06-01 01:05:00,297.199,297.199,286.456,290.938,81.206,100230.921,1.118,287.342,99703.931,288.932,100089.131,
2004-06-01 01:10:00,297.087,297.087,286.174,290.885,81.181,100231.023,0.239,287.351,99702.361,288.871,100089.205,
2004-06-01 01:15:00,296.983,296.983,285.945,290.823,81.231,100231.132,0.239,287.360,99700.792,288.808,100089.284,
2004-06-01 01:20:00,296.886,296.886,285.764,290.757,81.311,100231.233,0.239,287.369,99699.222,288.750,100089.355,
2004-06-01 01:25:00,296.795,296.795,285.628,290.689,81.717,100231.340,0.239,287.378,99697.653,288.690,100089.430,
2004-06-01 01:30:00,296.710,296.710,285.530,290.620,82.049,100231.441,0.239,287.387,99696.083,288.632,100089.500,
