Date/Time,G SWALL SWA:Surface Inside Face Temperature [C](TimeStep),G SWALL SWA:Surface Outside Face Temperature [C](TimeStep),G SWALL SWA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G SWALL SWA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SWALL SWA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SWALL SWA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SWALL SWA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SWALL SWA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL SWA:Surface Inside Face Temperature [C](TimeStep),G WWALL SWA:Surface Outside Face Temperature [C](TimeStep),G WWALL SWA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G WWALL SWA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL SWA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL SWA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL SWA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL SWA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NIWALL SWA:Surface Inside Face Temperature [C](TimeStep),G NIWALL SWA:Surface Outside Face Temperature [C](TimeStep),G NIWALL SWA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G NIWALL SWA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NIWALL SWA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NIWALL SWA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NIWALL SWA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NIWALL SWA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EIWALL SWA:Surface Inside Face Temperature [C](TimeStep),G EIWALL SWA:Surface Outside Face Temperature [C](TimeStep),G EIWALL SWA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G EIWALL SWA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EIWALL SWA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EIWALL SWA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EIWALL SWA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EIWALL SWA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR SWA:Surface Inside Face Temperature [C](TimeStep),G GFLOOR SWA:Surface Outside Face Temperature [C](TimeStep),G GFLOOR SWA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR SWA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR SWA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR SWA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR SWA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR SWA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN SWA:Surface Inside Face Temperature [C](TimeStep),G CEILIN SWA:Surface Outside Face Temperature [C](TimeStep),G CEILIN SWA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN SWA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN SWA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN SWA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN SWA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN SWA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SW APARTMENT INTERNAL MASS:Surface Inside Face Temperature [C](TimeStep),G SW APARTMENT INTERNAL MASS:Surface Outside Face Temperature [C](TimeStep),G SW APARTMENT INTERNAL MASS:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G SW APARTMENT INTERNAL MASS:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SW APARTMENT INTERNAL MASS:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SW APARTMENT INTERNAL MASS:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SW APARTMENT INTERNAL MASS:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SW APARTMENT INTERNAL MASS:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW1:Surface Inside Face Temperature [C](TimeStep),GWINDOW1:Surface Outside Face Temperature [C](TimeStep),GWINDOW1:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW1:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW1:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW1:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW2:Surface Inside Face Temperature [C](TimeStep),GWINDOW2:Surface Outside Face Temperature [C](TimeStep),GWINDOW2:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW2:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW2:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW2:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NWALL NWA:Surface Inside Face Temperature [C](TimeStep),G NWALL NWA:Surface Outside Face Temperature [C](TimeStep),G NWALL NWA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G NWALL NWA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NWALL NWA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NWALL NWA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NWALL NWA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NWALL NWA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL NWA:Surface Inside Face Temperature [C](TimeStep),G WWALL NWA:Surface Outside Face Temperature [C](TimeStep),G WWALL NWA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G WWALL NWA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL NWA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL NWA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL NWA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL NWA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SIWALL NWA:Surface Inside Face Temperature [C](TimeStep),G SIWALL NWA:Surface Outside Face Temperature [C](TimeStep),G SIWALL NWA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G SIWALL NWA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SIWALL NWA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SIWALL NWA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SIWALL NWA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SIWALL NWA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EIWALL NWA:Surface Inside Face Temperature [C](TimeStep),G EIWALL NWA:Surface Outside Face Temperature [C](TimeStep),G EIWALL NWA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G EIWALL NWA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EIWALL NWA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EIWALL NWA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EIWALL NWA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EIWALL NWA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR NWA:Surface Inside Face Temperature [C](TimeStep),G GFLOOR NWA:Surface Outside Face Temperature [C](TimeStep),G GFLOOR NWA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR NWA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR NWA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR NWA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR NWA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR NWA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN NWA:Surface Inside Face Temperature [C](TimeStep),G CEILIN NWA:Surface Outside Face Temperature [C](TimeStep),G CEILIN NWA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN NWA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN NWA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN NWA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN NWA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN NWA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NW APARTMENT INTERNAL MASS:Surface Inside Face Temperature [C](TimeStep),G NW APARTMENT INTERNAL MASS:Surface Outside Face Temperature [C](TimeStep),G NW APARTMENT INTERNAL MASS:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G NW APARTMENT INTERNAL MASS:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NW APARTMENT INTERNAL MASS:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NW APARTMENT INTERNAL MASS:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NW APARTMENT INTERNAL MASS:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NW APARTMENT INTERNAL MASS:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW4:Surface Inside Face Temperature [C](TimeStep),GWINDOW4:Surface Outside Face Temperature [C](TimeStep),GWINDOW4:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW4:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW4:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW4:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW6:Surface Inside Face Temperature [C](TimeStep),GWINDOW6:Surface Outside Face Temperature [C](TimeStep),GWINDOW6:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW6:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW6:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW6:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SWALL SEA:Surface Inside Face Temperature [C](TimeStep),G SWALL SEA:Surface Outside Face Temperature [C](TimeStep),G SWALL SEA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G SWALL SEA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SWALL SEA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SWALL SEA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SWALL SEA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SWALL SEA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EWALL SEA:Surface Inside Face Temperature [C](TimeStep),G EWALL SEA:Surface Outside Face Temperature [C](TimeStep),G EWALL SEA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G EWALL SEA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EWALL SEA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EWALL SEA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EWALL SEA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EWALL SEA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NIWALL SEA:Surface Inside Face Temperature [C](TimeStep),G NIWALL SEA:Surface Outside Face Temperature [C](TimeStep),G NIWALL SEA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G NIWALL SEA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NIWALL SEA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NIWALL SEA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NIWALL SEA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NIWALL SEA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL SEA:Surface Inside Face Temperature [C](TimeStep),G WWALL SEA:Surface Outside Face Temperature [C](TimeStep),G WWALL SEA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G WWALL SEA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL SEA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL SEA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL SEA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL SEA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR SEA:Surface Inside Face Temperature [C](TimeStep),G GFLOOR SEA:Surface Outside Face Temperature [C](TimeStep),G GFLOOR SEA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR SEA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR SEA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR SEA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR SEA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR SEA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN SEA:Surface Inside Face Temperature [C](TimeStep),G CEILIN SEA:Surface Outside Face Temperature [C](TimeStep),G CEILIN SEA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN SEA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN SEA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN SEA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN SEA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN SEA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),OFFICE INTERNAL MASS:Surface Inside Face Temperature [C](TimeStep),OFFICE INTERNAL MASS:Surface Outside Face Temperature [C](TimeStep),OFFICE INTERNAL MASS:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),OFFICE INTERNAL MASS:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),OFFICE INTERNAL MASS:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),OFFICE INTERNAL MASS:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),OFFICE INTERNAL MASS:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),OFFICE INTERNAL MASS:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW3:Surface Inside Face Temperature [C](TimeStep),GWINDOW3:Surface Outside Face Temperature [C](TimeStep),GWINDOW3:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW3:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW3:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW3:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW7:Surface Inside Face Temperature [C](TimeStep),GWINDOW7:Surface Outside Face Temperature [C](TimeStep),GWINDOW7:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW7:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW7:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),GWINDOW7:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NWALL NEA:Surface Inside Face Temperature [C](TimeStep),G NWALL NEA:Surface Outside Face Temperature [C](TimeStep),G NWALL NEA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G NWALL NEA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NWALL NEA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NWALL NEA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NWALL NEA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NWALL NEA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EWALL NEA:Surface Inside Face Temperature [C](TimeStep),G EWALL NEA:Surface Outside Face Temperature [C](TimeStep),G EWALL NEA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G EWALL NEA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EWALL NEA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EWALL NEA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EWALL NEA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G EWALL NEA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SIWALL NEA:Surface Inside Face Temperature [C](TimeStep),G SIWALL NEA:Surface Outside Face Temperature [C](TimeStep),G SIWALL NEA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G SIWALL NEA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SIWALL NEA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SIWALL NEA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SIWALL NEA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G SIWALL NEA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL NEA:Surface Inside Face Temperature [C](TimeStep),G WWALL NEA:Surface Outside Face Temperature [C](TimeStep),G WWALL NEA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G WWALL NEA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL NEA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL NEA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL NEA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G WWALL NEA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR NEA:Surface Inside Face Temperature [C](TimeStep),G GFLOOR NEA:Surface Outside Face Temperature [C](TimeStep),G GFLOOR NEA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR NEA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR NEA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR NEA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR NEA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G GFLOOR NEA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN NEA:Surface Inside Face Temperature [C](TimeStep),G CEILIN NEA:Surface Outside Face Temperature [C](TimeStep),G CEILIN NEA:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN NEA:Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN NEA:Surface Inside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN NEA:Surface Inside Face Lights Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN NEA:Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area [W/m2](TimeStep),G CEILIN NEA:Surface Inside Face System Radiation Heat Gain Rate per Area [W/m2](TimeStep),G NE APARTMENT INTERNAL MASS:Surface Inside Face Temperature [C](TimeStep),G NE APARTMENT INTERNAL MASS:Surface Outside Face Temperature [C](TimeStep),G NE APARTMENT INTERNAL MASS:Surface Inside Face Convection Heat Gain Rate per Area [W/m2](TimeStep) 
 06/09  00:05:00,19.733873190823612,6.886636632835648,1.9826639745117836,4.290101486025073,0.0,0.011988824349557647,0.37292546670252436,0.0,19.736709509820844,6.901235264389136,1.9765502519310796,4.139519074561449,0.0,0.011988824349557647,0.37292546670252436,0.0,20.83864002293527,21.018154969996477,0.217607288095822,-1.860062590422293,0.0,0.011988824349557647,0.37292546670252436,0.0,20.726800740579435,20.788592878761463,0.3507698332935869,-1.2289646497223259,0.0,0.011988824349557647,0.37292546670252436,0.0,20.42409558025475,20.04,0.44994204044604186,0.42079113437520965,0.0,0.0091219315703156,0.37292546670252436,0.0,20.792449489431494,20.794754581910706,0.3147657117633173,-1.7745587124191606,0.0,0.0091219315703156,0.37292546670252436,0.0,20.62994865796715,20.633692987561567,0.4775005851579809,-1.355600198620004,0.0,0.0091219315703156,0.37292546670252436,0.0,14.522405544466437,11.22086815955538,14.392351681389663,28.29224404350674,0.348063768922356,0.0,14.512043534633676,11.214675542695886,14.420735153973228,28.212136115135877,0.348063768922356,0.0,19.726106002660217,6.901679517550136,1.9975900102590867,4.226788524843236,0.0,0.01198882434955765,0.3729254667025242,0.0,19.722994260673293,6.900203805216356,2.003196114401885,4.110540793302178,0.0,0.01198882434955765,0.3729254667025242,0.0,20.81765428619624,20.991968030068957,0.241345148944816,-1.8490126059345857,0.0,0.01198882434955765,0.3729254667025242,0.0,20.710990981733637,20.772846480931232,0.3708142703348139,-1.2458832436745515,0.0,0.01198882434955765,0.3729254667025242,0.0,20.412914159860605,20.04,0.45992609570061255,0.3741884306384753,0.0,0.009121931570315602,0.3729254667025242,0.0,20.76198808339437,20.764103586100198,0.3571536130474492,-1.7058286986963018,0.0,0.009121931570315602,0.3729254667025242,0.0,20.609570316877708,20.613151498714313,0.5054125122355707,-1.3415099987497205,0.0,0.009121931570315602,0.3729254667025242,0.0,14.575670694379369,11.310683238524291,14.245903463721454,27.954285651685325,0.3480637689223559,0.0,14.504596029677089,11.210230288835135,14.441154507654614,28.15318983428341,0.3480637689223559,0.0,18.088550064014996,6.785080969597946,-0.2548788892932334,4.848586220174758,0.0,0.18221205187375855,0.9199896615119363,0.0,18.06710340887045,6.790676307305097,-0.23029156679827398,4.818357395579473,0.0,0.18221205187375855,0.9199896615119363,0.0,19.599873197735192,20.389964776318585,-2.875589057475406,-3.3648522149354,0.0,0.18221205187375855,0.9199896615119363,0.0,19.497785210004892,20.16306276390447,-2.6602293271539694,-2.7676492898569993,0.0,0.18221205187375855,0.9199896615119363,0.0,19.22139976336234,20.04,-2.4368339073333787,-1.4703755522461164,0.0,0.13863960468655542,0.9199896615119363,0.0,19.227097030491525,19.230447015950904,-1.2245282438177678,-1.5028749654635907,0.0,0.13863960468655542,0.9199896615119363,0.0,18.9828999205641,18.987743618070294,-1.6454238631990972,-0.12717944373608198,0.0,0.13863960468655542,0.9199896615119363,0.0,13.282709041191538,10.479329847727058,9.018444290493498,26.59078413631471,0.8586570174111405,0.0,13.325684457234274,10.554937364050033,8.910452135779897,26.269060938668076,0.8586570174111405,0.0,19.723755088059576,6.90115908029422,2.0022187940010943,4.228562124977286,0.0,0.011988824349557652,0.3729254667025242,0.0,19.699535986370368,6.894449330987484,2.0496147168720777,4.2221558581184935,0.0,0.011988824349557652,0.3729254667025242,0.0,20.816208011144486,20.99109051054879,0.24302920547701606,-1.8519620081707824,0.0,0.011988824349557652,0.3729254667025242,0.0,20.709626898231846,20.772088477042267,0.3725827312075643,-1.2492310235074673,0.0,0.011988824349557652,0.3729254667025242,0.0,20.41147039083615,20.04,0.4612375561931151,0.3709564715423664,0.0,0.009121931570315604,0.3729254667025242,0.0,20.763493173368587,20.76562502449025,0.3550256371345275,-1.72671125736481,0.0,0.009121931570315604,0.3729254667025242,0.0,20.60700076264126,20.610467196577975,0.5089926090643875 
