cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:05:00,299.768,299.768,298.230,291.880,78.382,100229.195,0.009,287.334,99731.472,290.079,100087.927,
2004-06-01 00:10:00,299.316,299.316,295.929,290.838,84.510,100229.761,0.009,287.334,99729.111,289.680,100088.135,
2004-06-01 00:15:00,298.578,298.578,293.170,291.232,82.607,100229.686,0.009,287.334,99726.750,289.696,100088.154,
2004-06-01 00:20:00,297.993,297.993,291.497,291.560,81.115,100229.546,0.009,287.334,99724.389,289.752,100088.107,
2004-06-01 00:25:00,297.633,297.633,290.446,291.620,80.885,100229.527,0.009,287.334,99722.028,289.759,100088.109,
2004-06-01 00:30:00,297.413,297.413,289.699,291.633,80.854,100229.490,0.009,287.334,99719.667,289.777,100088.081,
2004-06-01 00:35:00,297.253,297.253,289.076,291.539,81.115,100229.668,0.009,287.333,99717.306,289.688,100088.216,
2004-06-01 00:40:00,297.124,297.124,288.515,291.367,81.530,100229.952,0.009,287.333,99714.944,289.526,100088.417,
2004-06-01 00:45:00,297.005,297.005,288.009,291.139,82.082,100230.261,0.009,287.333,99712.583,289.346,100088.625,
2004-06-01 00:50:00,296.885,296.885,287.552,290.980,82.303,100230.498,0.009,287.333,99710.222,289.204,100088.787,
2004-06-01 00:55:00,296.762,296.762,287.139,290.860,82.384,100230.702,0.012,287.333,99707.861,289.085,100088.932,
2004-06-01 01:00:00,296.642,296.642,286.765,290.785,82.315,100230.858,0.012,287.333,99705.500,288.992,100089.047,
2004-06-01 01:05:00,296.529,296.529,286.425,290.707,82.348,100230.986,0.012,287.342,99703.931,288.917,100089.138,
2004-06-01 01:10:00,296.427,296.427,286.142,290.664,82.270,100231.083,0.012,287.351,99702.361,288.860,100089.211,
2004-06-01 01:15:00,296.333,296.333,285.911,290.588,82.382,100231.194,0.012,287.360,99700.792,288.798,100089.289,
2004-06-01 01:20:00,296.248,296.248,285.727,290.534,82.400,100231.292,0.012,287.369,99699.222,288.741,100089.359,
2004-06-01 01:25:00,296.168,296.168,285.587,290.452,82.881,100231.403,0.012,287.378,99697.653,288.679,100089.436,
2004-06-01 01:30:00,296.093,296.093,285.485,290.397,83.143,100231.501,0.012,287.387,99696.083,288.622,100089.505,
2004-06-01 01:35:00,296.021,296.021,285.416,290.322,83.405,100231.607,0.012,287.396,99694.514,288.562,100089.578,
2004-06-01 01:40:00,295.952,295.952,285.375,290.274,83.473,100231.700,0.012,287.405,99692.944,288.508,100089.645,
2004-06-01 01:45:00,295.886,295.886,285.359,290.204,83.622,100231.799,0.012,287.414,99691.375,288.451,100089.715,
2004-06-01 01:50:00,295.823,295.823,285.365,290.160,83.625,100231.888,0.012,287.423,99689.806,288.399,100089.779,
2004-06-01 01:55:00,295.762,295.762,285.390,290.095,83.733,100231.982,0.012,287.432,99688.236,288.345,100089.845,
2004-06-01 02:00:00,295.705,295.705,285.432,290.055,83.716,100232.066,0.012,287.441,99686.667,288.296,100089.906,
2004-06-01 02:05:00,295.649,295.649,285.488,290.013,83.782,100232.101,0.012,287.444,99685.875,288.274,100089.925,
2004-06-01 02:10:00,295.593,295.593,285.534,290.017,83.659,100232.111,0.012,287.446,99685.083,288.267,100089.934,
2004-06-01 02:15:00,295.537,295.537,285.573,289.999,83.685,100232.126,0.012,287.448,99684.292,288.260,100089.944,
2004-06-01 02:20:00,295.484,295.484,285.605,289.999,83.621,100232.137,0.012,287.450,99683.500,288.253,100089.953,
2004-06-01 02:25:00,295.434,295.434,285.633,289.966,83.417,100232.158,0.012,287.453,99682.708,288.243,100089.965,
2004-06-01 02:30:00,295.385,295.385,285.657,289.959,83.164,100232.172,0.012,287.455,99681.917,288.234,100089.974,
2004-06-01 02:35:00,295.337,295.337,285.677,289.925,83.162,100232.192,0.012,287.457,99681.125,288.224,100089.984,
2004-06-01 02:40:00,295.289,295.289,285.695,289.920,83.075,100232.205,0.012,287.460,99680.333,288.217,100089.993,
2004-06-01 02:45:00,295.241,295.241,285.711,289.888,83.163,100232.223,0.012,287.462,99679.542,288.208,100090.002,
