cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:05:00,299.872,299.872,298.230,292.010,77.748,100229.093,24.150,287.334,99731.472,290.171,100087.887,
2004-06-01 00:10:00,299.603,299.603,295.929,290.886,84.254,100229.725,10.069,287.334,99729.111,289.709,100088.121,
2004-06-01 00:15:00,299.149,299.149,293.227,291.283,82.336,100229.654,13.576,287.334,99726.750,289.721,100088.142,
2004-06-01 00:20:00,298.726,298.726,291.544,291.657,80.612,100229.486,16.900,287.334,99724.389,289.797,100088.085,
2004-06-01 00:25:00,298.405,298.405,290.486,291.754,80.198,100229.441,17.129,287.334,99722.028,289.825,100088.077,
2004-06-01 00:30:00,298.164,298.164,289.739,291.757,80.211,100229.403,16.362,287.334,99719.667,289.847,100088.047,
2004-06-01 00:35:00,297.971,297.971,289.113,291.643,80.553,100229.593,14.320,287.333,99717.306,289.750,100088.186,
2004-06-01 00:40:00,297.806,297.806,288.550,291.444,81.085,100229.894,11.361,287.333,99714.944,289.575,100088.393,
2004-06-01 00:45:00,297.657,297.657,288.042,291.209,81.665,100230.214,8.041,287.333,99712.583,289.384,100088.606,
2004-06-01 00:50:00,297.516,297.516,287.584,291.042,81.931,100230.459,5.546,287.333,99710.222,289.234,100088.772,
2004-06-01 00:55:00,297.379,297.379,287.170,290.926,81.996,100230.666,1.992,287.333,99707.861,289.110,100088.920,
2004-06-01 01:00:00,297.247,297.247,286.796,290.843,81.980,100230.831,0.517,287.333,99705.500,289.009,100089.039,
2004-06-01 01:05:00,297.124,297.124,286.456,290.769,82.000,100230.961,0.239,287.342,99703.931,288.931,100089.132,
2004-06-01 01:10:00,297.010,297.010,286.174,290.725,81.931,100231.058,0.239,287.351,99702.361,288.872,100089.204,
2004-06-01 01:15:00,296.903,296.903,285.944,290.658,82.004,100231.166,0.239,287.360,99700.792,288.812,100089.282,
2004-06-01 01:20:00,296.805,296.805,285.761,290.600,82.046,100231.265,0.239,287.369,99699.222,288.755,100089.352,
2004-06-01 01:25:00,296.712,296.712,285.623,290.522,82.510,100231.375,0.239,287.378,99697.653,288.693,100089.428,
2004-06-01 01:30:00,296.626,296.626,285.522,290.461,82.810,100231.474,0.239,287.387,99696.083,288.635,100089.498,
2004-06-01 01:35:00,296.543,296.543,285.454,290.389,83.050,100231.579,0.239,287.396,99694.514,288.576,100089.571,
2004-06-01 01:40:00,296.464,296.464,285.416,290.335,83.148,100231.674,0.239,287.405,99692.944,288.521,100089.639,
2004-06-01 01:45:00,296.389,296.389,285.402,290.270,83.270,100231.773,0.239,287.414,99691.375,288.464,100089.708,
2004-06-01 01:50:00,296.317,296.317,285.410,290.220,83.308,100231.863,0.239,287.423,99689.806,288.412,100089.772,
2004-06-01 01:55:00,296.248,296.248,285.437,290.159,83.396,100231.957,0.060,287.432,99688.236,288.358,100089.838,
2004-06-01 02:00:00,296.182,296.182,285.481,290.112,83.412,100232.042,0.060,287.441,99686.667,288.308,100089.900,
2004-06-01 02:05:00,296.118,296.118,285.540,290.075,83.452,100232.076,0.060,287.444,99685.875,288.286,100089.919,
2004-06-01 02:10:00,296.056,296.056,285.589,290.073,83.361,100232.087,0.060,287.446,99685.083,288.279,100089.928,
2004-06-01 02:15:00,295.994,295.994,285.630,290.061,83.353,100232.101,0.060,287.448,99684.292,288.272,100089.938,
2004-06-01 02:20:00,295.935,295.935,285.665,290.054,83.328,100232.114,0.060,287.450,99683.500,288.265,100089.947,
2004-06-01 02:25:00,295.879,295.879,285.695,290.027,83.092,100232.134,0.060,287.453,99682.708,288.255,100089.959,
2004-06-01 02:30:00,295.824,295.824,285.722,290.012,82.881,100232.150,0.060,287.455,99681.917,288.246,100089.968,
2004-06-01 02:35:00,295.771,295.771,285.745,289.985,82.841,100232.169,0.060,287.457,99681.125,288.236,100089.979,
2004-06-01 02:40:00,295.718,295.718,285.766,289.973,82.795,100232.182,0.060,287.460,99680.333,288.228,100089.987,
2004-06-01 02:45:00,295.666,295.666,285.784,289.947,82.851,100232.199,0.060,287.462,99679.542,288.219,100089.996,
2004-06-01 02:50:00,295.616,295.616,285.802,289.936,82.846,100232.211,0.060,287.464,99678.750,288.212,100090.004,
2004-06-01 02:55:00,295.566,295.566,285.819,289.911,82.925,100232.227,0.060,287.466,99677.958,288.205,100090.011,
2004-06-01 03:00:00,295.517,295.517,285.836,289.901,82.934,100232.238,0.060,287.469,99677.167,288.198,100090.018,
2004-06-01 03:05:00,295.470,295.470,285.853,289.888,82.998,100232.219,0.060,287.468,99678.042,288.208,100089.999,
2004-06-01 03:10:00,295.422,295.425,285.870,289.904,82.957,100232.184,0.060,287.467,99678.917,288.229,100089.972,
2004-06-01 03:15:00,295.375,295.381,285.875,289.907,82.682,100232.151,0.060,287.466,99679.792,288.249,100089.946,
2004-06-01 03:20:00,295.330,295.337,285.867,289.921,82.431,100232.117,0.060,287.465,99680.667,288.269,100089.921,
