cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:05:00,299.872,299.872,298.230,291.891,78.328,100229.190,0.058,287.334,99731.472,290.082,100087.925,
2004-06-01 00:10:00,299.603,299.603,295.929,290.854,84.422,100229.755,0.058,287.334,99729.111,289.683,100088.134,
2004-06-01 00:15:00,299.144,299.144,293.173,291.282,82.353,100229.668,0.058,287.334,99726.750,289.705,100088.150,
2004-06-01 00:20:00,298.720,298.720,291.501,291.644,80.690,100229.513,0.058,287.334,99724.389,289.767,100088.100,
2004-06-01 00:25:00,298.400,298.400,290.454,291.716,80.405,100229.488,0.058,287.334,99722.028,289.779,100088.100,
2004-06-01 00:30:00,298.160,298.160,289.710,291.724,80.394,100229.452,0.058,287.334,99719.667,289.797,100088.071,
2004-06-01 00:35:00,297.965,297.965,289.089,291.622,80.687,100229.634,0.058,287.333,99717.306,289.706,100088.207,
2004-06-01 00:40:00,297.800,297.800,288.530,291.442,81.136,100229.921,0.058,287.333,99714.944,289.542,100088.409,
2004-06-01 00:45:00,297.651,297.651,288.026,291.211,81.702,100230.233,0.058,287.333,99712.583,289.360,100088.618,
2004-06-01 00:50:00,297.511,297.511,287.572,291.050,81.931,100230.470,0.058,287.333,99710.222,289.218,100088.780,
2004-06-01 00:55:00,297.375,297.375,287.161,290.931,82.003,100230.673,0.058,287.333,99707.861,289.099,100088.925,
2004-06-01 01:00:00,297.245,297.245,286.790,290.856,81.937,100230.830,0.058,287.333,99705.500,289.006,100089.040,
2004-06-01 01:05:00,297.122,297.122,286.454,290.779,81.968,100230.957,0.058,287.342,99703.931,288.932,100089.131,
2004-06-01 01:10:00,297.008,297.008,286.174,290.734,81.897,100231.055,0.058,287.351,99702.361,288.874,100089.203,
2004-06-01 01:15:00,296.902,296.902,285.947,290.658,82.012,100231.166,0.058,287.360,99700.792,288.812,100089.282,
2004-06-01 01:20:00,296.804,296.804,285.767,290.601,82.041,100231.265,0.058,287.369,99699.222,288.755,100089.353,
2004-06-01 01:25:00,296.712,296.712,285.630,290.519,82.527,100231.376,0.058,287.378,99697.653,288.692,100089.429,
2004-06-01 01:30:00,296.625,296.625,285.531,290.462,82.802,100231.475,0.058,287.387,99696.083,288.635,100089.498,
2004-06-01 01:35:00,296.542,296.542,285.466,290.387,83.063,100231.580,0.058,287.396,99694.514,288.575,100089.572,
2004-06-01 01:40:00,296.463,296.463,285.429,290.337,83.138,100231.674,0.058,287.405,99692.944,288.520,100089.639,
2004-06-01 01:45:00,296.388,296.388,285.417,290.267,83.284,100231.774,0.058,287.414,99691.375,288.464,100089.708,
2004-06-01 01:50:00,296.316,296.316,285.427,290.222,83.297,100231.863,0.058,287.423,99689.806,288.411,100089.773,
2004-06-01 01:55:00,296.247,296.247,285.455,290.156,83.410,100231.958,0.058,287.432,99688.236,288.358,100089.838,
2004-06-01 02:00:00,296.181,296.181,285.501,290.115,83.398,100232.042,0.058,287.441,99686.667,288.308,100089.900,
2004-06-01 02:05:00,296.117,296.117,285.561,290.073,83.463,100232.076,0.058,287.444,99685.875,288.286,100089.919,
2004-06-01 02:10:00,296.055,296.055,285.611,290.076,83.347,100232.087,0.058,287.446,99685.083,288.279,100089.928,
