cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:05:00,299.768,299.768,298.230,291.880,78.382,100229.195,0.000,287.334,99731.472,290.079,100087.927,
2004-06-01 00:10:00,299.316,299.316,295.929,290.838,84.510,100229.761,0.000,287.334,99729.111,289.680,100088.135,
2004-06-01 00:15:00,298.578,298.578,293.170,291.232,82.607,100229.686,0.000,287.334,99726.750,289.696,100088.154,
2004-06-01 00:20:00,297.993,297.993,291.497,291.559,81.115,100229.546,0.000,287.334,99724.389,289.752,100088.107,
2004-06-01 00:25:00,297.633,297.633,290.446,291.620,80.885,100229.527,0.000,287.334,99722.028,289.759,100088.109,
2004-06-01 00:30:00,297.413,297.413,289.699,291.633,80.854,100229.490,0.000,287.334,99719.667,289.777,100088.081,
2004-06-01 00:35:00,297.253,297.253,289.076,291.539,81.115,100229.668,0.000,287.333,99717.306,289.688,100088.216,
2004-06-01 00:40:00,297.124,297.124,288.514,291.367,81.530,100229.952,0.000,287.333,99714.944,289.526,100088.417,
2004-06-01 00:45:00,297.005,297.005,288.008,291.139,82.082,100230.261,0.000,287.333,99712.583,289.346,100088.625,
2004-06-01 00:50:00,296.885,296.885,287.551,290.980,82.303,100230.498,0.000,287.333,99710.222,289.204,100088.787,
2004-06-01 00:55:00,296.762,296.762,287.137,290.860,82.384,100230.702,0.000,287.333,99707.861,289.085,100088.932,
2004-06-01 01:00:00,296.642,296.642,286.763,290.785,82.316,100230.859,0.000,287.333,99705.500,288.992,100089.047,
2004-06-01 01:05:00,296.529,296.529,286.423,290.707,82.348,100230.986,0.000,287.342,99703.931,288.917,100089.138,
2004-06-01 01:10:00,296.427,296.427,286.140,290.664,82.270,100231.083,0.000,287.351,99702.361,288.860,100089.211,
2004-06-01 01:15:00,296.333,296.333,285.908,290.588,82.382,100231.194,0.000,287.360,99700.792,288.798,100089.289,
2004-06-01 01:20:00,296.248,296.248,285.725,290.534,82.400,100231.292,0.000,287.369,99699.222,288.741,100089.359,
2004-06-01 01:25:00,296.168,296.168,285.584,290.452,82.881,100231.403,0.000,287.378,99697.653,288.679,100089.436,
