2.959762721761213697e+02,2.959502517938674941e+02,2.959090453735576034e+02,2.958535551637492063e+02,2.957845501366891767e+02,2.957026849867692704e+02,2.956085159156284590e+02,2.955025138150316479e+02,2.953850753295096752e+02,2.952565321815144443e+02,2.951171590650137659e+02,2.949671803535447339e+02,2.948067758217025585e+02,2.946286383213116551e+02,2.944112453459400740e+02,2.939932957764262937e+02,2.938310441244406093e+02,2.936729575604773004e+02,2.935118958040213784e+02,2.933531252550803856e+02,2.932009699721007223e+02,2.930534847162625738e+02,2.929070827919273370e+02,2.927569694802108984e+02,2.926011208829442012e+02,2.924397770170423883e+02,2.922731426505492323e+02,2.921013927632246805e+02,2.919246770002882840e+02,2.917431233317456076e+02,2.915568410795390832e+02,2.913659234376328300e+02,2.911704495823717025e+02,2.909704864494873959e+02,2.907660902381334722e+02,2.905573076900454907e+02,2.903441771823934801e+02,2.901267296654545476e+02,2.899049894703809969e+02,2.896789750077054464e+02,2.894486993735291662e+02,2.892141708773801270e+02,2.889753935033380117e+02,2.887323673140882079e+02,2.884850888059888803e+02,2.882335512219440830e+02,2.879777448278118754e+02,2.877176571571996533e+02,2.874532732287690351e+02,2.871792060238288400e+02
2.906024227544224914e+02,2.905118388218232894e+02,2.904036127861782575e+02,2.902816373081546999e+02,2.901501217670233927e+02,2.900130160635335415e+02,2.898741263026446973e+02,2.897361810649902054e+02,2.896006015824560791e+02,2.894680765260426369e+02,2.893388942458230417e+02,2.892132928761417361e+02,2.890914542953105979e+02,2.889687026070604361e+02,2.888338903373330027e+02,2.886117037372837331e+02,2.885069485579843445e+02,2.884163740497020285e+02,2.883333269621022055e+02,2.882585753597309122e+02,2.881922510122641938e+02,2.881321833559624110e+02,2.880761875873890290e+02,2.880221999687209973e+02,2.879694081565905321e+02,2.879177890553330030e+02,2.878673189816899480e+02,2.878179740429055755e+02,2.877697304110959067e+02,2.877225645205248838e+02,2.876764532074708427e+02,2.876313738072773845e+02,2.875873042194655227e+02,2.875442229490340083e+02,2.875021091300480407e+02,2.874609425361008448e+02,2.874207035811102173e+02,2.873813733130634205e+02,2.873429334026866400e+02,2.873053661285385374e+02,2.872686543596565230e+02,2.872327815366128334e+02,2.871977316516241672e+02,2.871634892281964540e+02,2.871300393006652030e+02,2.870973673938962634e+02,2.870654595033391274e+02,2.870343020755707926e+02,2.870038819894254516e+02,2.869734293012542139e+02
2.888484517174317716e+02,2.887765314954857558e+02,2.887025298962508941e+02,2.886277042693801036e+02,2.885530260624440189e+02,2.884790225385473832e+02,2.884063646193858972e+02,2.883356633462690297e+02,2.882672067859439267e+02,2.882011076279122790e+02,2.881372991283467400e+02,2.880757063147983672e+02,2.880162479427207245e+02,2.879566978964851955e+02,2.878919425278589870e+02,2.877875556815293407e+02,2.877279649920953375e+02,2.876774706812610702e+02,2.876320864959522510e+02,2.875917578519636777e+02,2.875561872037137618e+02,2.875241071494357357e+02,2.874943575976665784e+02,2.874659213048782362e+02,2.874383699768445695e+02,2.874116259653961265e+02,2.873856210045282182e+02,2.873602947841152968e+02,2.873355937766016837e+02,2.873114702661637807e+02,2.872878815408631112e+02,2.872647892167594819e+02,2.872421586694601388e+02,2.872199585536069435e+02,2.871981603947225494e+02,2.871767382408903018e+02,2.871556683641538257e+02,2.871349290034131627e+02,2.871145001421145366e+02,2.870943633152237453e+02,2.870745014409487226e+02,2.870548986734489745e+02,2.870355402734028303e+02,2.870164124938148120e+02,2.869975024788624864e+02,2.869787981739258385e+02,2.869602882452219319e+02,2.869419620076976116e+02,2.869238093600287129e+02,2.869056482293532326e+02
2.893866594296095514e+02,2.892670868671005451e+02,2.891495297036032071e+02,2.890348767837263608e+02,2.889236775552109293e+02,2.888160820322826794e+02,2.887124338648366120e+02,2.886130360218218698e+02,2.885178830313381582e+02,2.884268223847060995e+02,2.883395571056558424e+02,2.882558240401376679e+02,2.881753878301655618e+02,2.880949910001926924e+02,2.880072991626733483e+02,2.878633058695660338e+02,2.877832293758392552e+02,2.877165837858145210e+02,2.876575012194089709e+02,2.876057271200192531e+02,2.875607208634632457e+02,2.875206578778358448e+02,2.874839003227453986e+02,2.874490326874567927e+02,2.874154504186184909e+02,2.873830272036030351e+02,2.873516535263501055e+02,2.873212338717028160e+02,2.872916844810572456e+02,2.872629315348609111e+02,2.872349096688978989e+02,2.872075607540069200e+02,2.871808328854918386e+02,2.871546795407802506e+02,2.871290588730821014e+02,2.871039331157476227e+02,2.870792680773150209e+02,2.870550327113127764e+02,2.870311987480340008e+02,2.870077403779644101e+02,2.869846339784859879e+02,2.869618578770082422e+02,2.869393921449082541e+02,2.869172184176352403e+02,2.868953197371314445e+02,2.868736804133591818e+02,2.868522859022463081e+02,2.868311226977930346e+02,2.868101782364312271e+02,2.867892089043191390e+02
2.895467453692714344e+02,2.894357810967793512e+02,2.893227984001688355e+02,2.892091554746533006e+02,2.890960406638736799e+02,2.889843152945854854e+02,2.888749030402561857e+02,2.887685108399903129e+02,2.886654204874143943e+02,2.885656829718880090e+02,2.884691716072628651e+02,2.883757608215721007e+02,2.882853263758499907e+02,2.881942397596505998e+02,2.880940381859659851e+02,2.879273638852491786e+02,2.878348660077056707e+02,2.877581505258737025e+02,2.876903202912715187e+02,2.876310852793291701e+02,2.875798172718560863e+02,2.875343726701142373e+02,2.874928253607822626e+02,2.874535101428067492e+02,2.874157166411469007e+02,2.873792974237856583e+02,2.873441246573228227e+02,2.873100868216897084e+02,2.872770860820657504e+02,2.872450361664919569e+02,2.872138606369375680e+02,2.871834914696091801e+02,2.871538678805872564e+02,2.871249353477664386e+02,2.870966447911235946e+02,2.870689518816316763e+02,2.870418164554211558e+02,2.870152020145999927e+02,2.869890752998568360e+02,2.869634059228602609e+02,2.869381660487307499e+02,2.869133301206562692e+02,2.868888746201405979e+02,2.868647778575150369e+02,2.868410197882628268e+02,2.868175818514420712e+02,2.867944468271071514e+02,2.867715987101127553e+02,2.867490225980997707e+02,2.867264262437401499e+02
2.897900835309009722e+02,2.896546517082114178e+02,2.895185793227980184e+02,2.893830580702840507e+02,2.892492128999318197e+02,2.891179540407184163e+02,2.889902304203000654e+02,2.888666705122819280e+02,2.887474215784831699e+02,2.886323896595927749e+02,2.885213365818284501e+02,2.884140565658137803e+02,2.883103652264995276e+02,2.882060109851265679e+02,2.880911303894937419e+02,2.878988989988837943e+02,2.878026569685182494e+02,2.877226700936686825e+02,2.876518014344564449e+02,2.875898154718479987e+02,2.875361126036568749e+02,2.874884731017194213e+02,2.874448853650162619e+02,2.874035973448835648e+02,2.873638634732458286e+02,2.873255355161664966e+02,2.872884848112284430e+02,2.872525989767137844e+02,2.872177792850538935e+02,2.871839385453218370e+02,2.871509993804548344e+02,2.871188928138704455e+02,2.870875571009901819e+02,2.870569367563786045e+02,2.870269817384346993e+02,2.869976467619566733e+02,2.869688907152374782e+02,2.869406761631764766e+02,2.869129689216138672e+02,2.868857376909787718e+02,2.868589537396059086e+02,2.868325906288509941e+02,2.868066239735577483e+02,2.867810312325534596e+02,2.867557915247639926e+02,2.867308854672718894e+02,2.867062950322451229e+02,2.866820034201467706e+02,2.866579949470431075e+02,2.866339527957307496e+02
2.891843653847769247e+02,2.891015663232082034e+02,2.890130219127046303e+02,2.889201593060930691e+02,2.888244144473308666e+02,2.887270509667798706e+02,2.886294109314964089e+02,2.885325684212974124e+02,2.884371211922049270e+02,2.883433834120044708e+02,2.882514663586336496e+02,2.881614548899061106e+02,2.880734085118554617e+02,2.879839240888246650e+02,2.878846934747537603e+02,2.877182800789700536e+02,2.876350987799041263e+02,2.875654690860733922e+02,2.875034112134837869e+02,2.874487959654997553e+02,2.874011708740626432e+02,2.873586716125672069e+02,2.873195924013296008e+02,2.872824356530270506e+02,2.872465671137624099e+02,2.872118683312446024e+02,2.871782363075050171e+02,2.871455809120279241e+02,2.871138228174598908e+02,2.870828918353069525e+02,2.870527255615291438e+02,2.870232682649048002e+02,2.869944699675002653e+02,2.869662856785667486e+02,2.869386747520134122e+02,2.869116003442049418e+02,2.868850289537903677e+02,2.868589300290708479e+02,2.868332756313158143e+02,2.868080401447051031e+02,2.867832000253416140e+02,2.867587335831694304e+02,2.867346207917457832e+02,2.867108431216943245e+02,2.866873833943816976e+02,2.866642256529338511e+02,2.866413550481792072e+02,2.866187577374865896e+02,2.865964207947815794e+02,2.865740615654685826e+02
2.896346014157866762e+02,2.894853439120039411e+02,2.893379366487701532e+02,2.891932319152213609e+02,2.890520059248158873e+02,2.889148364192403733e+02,2.887824092215003020e+02,2.886551339937142870e+02,2.885329629880020548e+02,2.884156404402949647e+02,2.883027943923378302e+02,2.881941189631463658e+02,2.880893531479447915e+02,2.879841470906268341e+02,2.878685309632691087e+02,2.876752117930274721e+02,2.875872518294566476e+02,2.875139522220929962e+02,2.874488651606639564e+02,2.873917869399243159e+02,2.873421852055324166e+02,2.872980571035227513e+02,2.872575844753886827e+02,2.872191810894637456e+02,2.871821723836148408e+02,2.871464257993948195e+02,2.871118263380568010e+02,2.870782735942778459e+02,2.870456793916644642e+02,2.870139658786582686e+02,2.869830639809353556e+02,2.869529121328776000e+02,2.869234552296998118e+02,2.868946437556415958e+02,2.868664330538361469e+02,2.868387827110711328e+02,2.868116560363941971e+02,2.867850196168883485e+02,2.867588429373008694e+02,2.867330980528167856e+02,2.867077593063082190e+02,2.866828030829929617e+02,2.866582075967136802e+02,2.866339527030646650e+02,2.866100197354118109e+02,2.865863913605138009e+02,2.865630514509882119e+02,2.865399849723084458e+02,2.865171778823756767e+02,2.864943424768148361e+02
2.886773040428745958e+02,2.886230755768264089e+02,2.885607245904378715e+02,2.884917620666320204e+02,2.884177638963618620e+02,2.883401597054404419e+02,2.882604501459915127e+02,2.881798825919454998e+02,2.880992415972933145e+02,2.880190159531029508e+02,2.879394727754960854e+02,2.878608251355961443e+02,2.877832398382834072e+02,2.877038400305270329e+02,2.876153504105194543e+02,2.874668018037751835e+02,2.873947184651580073e+02,2.873340466413040417e+02,2.872797451640607846e+02,2.872317303613085642e+02,2.871896368814941525e+02,2.871518880396201894e+02,2.871170358511140535e+02,2.870838052306248755e+02,2.870516570157582237e+02,2.870204927948871045e+02,2.869902268677785173e+02,2.869607841388796032e+02,2.869320984319551826e+02,2.869041111281919143e+02,2.868767700555978877e+02,2.868500285757507413e+02,2.868238448270667504e+02,2.867981810933343354e+02,2.867730032733407484e+02,2.867482804327078725e+02,2.867239844230648487e+02,2.867000895567396697e+02,2.866765723275097457e+02,2.866534111697856702e+02,2.866305862500386183e+02,2.866080792854176025e+02,2.865858733854009870e+02,2.865639529130569940e+02,2.865423033630608529e+02,2.865209112540940168e+02,2.864997640336324025e+02,2.864788499934466586e+02,2.864581581943939455e+02,2.864374448461601332e+02
2.897661216783607756e+02,2.895798897334762501e+02,2.894003029409883538e+02,2.892275794939508842e+02,2.890619423323464048e+02,2.889035023579310177e+02,2.887525351294602842e+02,2.886090513248899470e+02,2.884726300587089440e+02,2.883426927687286820e+02,2.882186025117334793e+02,2.880998428316142963e+02,2.879859820613625061e+02,2.878721546562796334e+02,2.877474619202366171e+02,2.875389881294274801e+02,2.874503204195434023e+02,2.873766107490492914e+02,2.873113032718372324e+02,2.872541463362992999e+02,2.872045652060905923e+02,2.871605254645855894e+02,2.871201912726031082e+02,2.870819693146170266e+02,2.870451801084164458e+02,2.870096849678532180e+02,2.869753637118341203e+02,2.869421115318282318e+02,2.869098364943151296e+02,2.868784575294066599e+02,2.868479027961594170e+02,2.868181083429058162e+02,2.867890170009164308e+02,2.867605774642793790e+02,2.867327435196320380e+02,2.867054733974121064e+02,2.866787292223568215e+02,2.866524765455995976e+02,2.866266839442675405e+02,2.866013226772439566e+02,2.865763663879168917e+02,2.865517908464339030e+02,2.865275737253376178e+02,2.865036944035272199e+02,2.864801337943674184e+02,2.864568741944575549e+02,2.864338991501496139e+02,2.864111933393685945e+02,2.863887424666672246e+02,2.863662659406584794e+02
