06/12/2004	003000.000	1.094	36.275	38.441	32.918	0.214	42.640	0.257	-25.579	-94.773	0.77136
06/12/2004	010000.000	1.284	38.573	39.838	30.807	0.228	47.905	0.262	-25.611	-94.991	0.77422
06/12/2004	013000.000	1.368	44.338	46.669	29.809	0.277	45.954	0.240	-25.865	-100.012	0.77618
06/12/2004	020000.000	1.244	40.442	41.903	35.355	0.253	34.508	0.184	-25.828	-101.625	0.77934
06/12/2004	023000.000	1.728	37.118	36.111	45.325	0.213	37.179	0.202	-26.221	-108.664	0.77991
06/12/2004	030000.000	1.364	55.462	54.641	26.443	0.250	57.983	0.293	-26.311	-108.215	0.77704
06/12/2004	033000.000	1.508	44.828	46.534	41.752	0.198	68.549	0.216	-25.961	-112.541	0.77290
06/12/2004	040000.000	1.059	38.911	38.889	17.593	0.204	35.390	0.184	-24.876	-81.381	0.77449
06/12/2004	043000.000	2.007	59.677	60.169	26.251	0.229	66.981	0.260	-24.840	-110.767	0.77786
06/12/2004	050000.000	1.413	44.447	46.272	27.637	0.214	49.049	0.201	-25.229	-97.313	0.77427
06/12/2004	053000.000	1.348	54.287	54.789	11.808	0.264	62.986	0.246	-25.667	-91.762	0.77794
06/12/2004	060000.000	1.469	46.274	46.547	8.024	0.242	48.032	0.271	-25.601	-79.899	0.78160
06/12/2004	063000.000	1.283	35.428	35.598	7.150	0.224	40.110	0.242	-25.188	-67.766	0.78401
06/12/2004	070000.000	1.733	40.314	40.369	8.045	0.221	42.328	0.243	-25.221	-73.580	0.79110
06/12/2004	073000.000	1.941	46.863	47.124	6.716	0.258	41.867	0.244	-23.265	-76.844	0.80267
06/12/2004	080000.000	2.364	60.723	60.736	13.232	0.264	46.997	0.229	-18.962	-92.917	0.79395
06/12/2004	083000.000	1.676	40.731	40.816	7.539	0.120	39.375	0.174	-12.254	-60.524	0.79398
06/12/2004	090000.000	2.055	53.439	55.794	17.636	0.213	57.928	0.247	-7.129	-78.204	0.79927
06/12/2004	093000.000	2.292	68.425	68.276	16.456	0.236	73.705	0.269	0.646	-84.235	0.79122
06/12/2004	100000.000	2.338	58.919	60.436	31.800	0.236	71.456	0.243	13.359	-77.360	0.78987
06/12/2004	103000.000	2.409	58.398	61.340	37.088	0.268	104.759	0.306	19.779	-75.708	0.76722
06/12/2004	110000.000	4.255	105.440	110.433	38.290	0.352	103.306	0.360	26.783	-116.948	0.76252
06/12/2004	113000.000	2.664	71.828	75.153	25.405	0.169	86.108	0.212	32.908	-64.326	0.76135
06/12/2004	120000.000	6.351	107.191	108.023	25.195	0.257	107.301	0.242	34.454	-97.932	0.76770
06/12/2004	123000.000	2.460	125.505	127.973	21.496	0.124	133.151	0.088	32.492	-114.509	0.76311
06/12/2004	130000.000	3.235	93.781	99.832	25.706	0.174	100.621	0.223	24.728	-94.759	0.75922
06/12/2004	133000.000	3.202	77.543	79.212	24.799	0.246	86.791	0.276	25.803	-76.540	0.76375
06/12/2004	140000.000	2.512	74.334	74.061	15.657	0.255	86.995	0.325	16.620	-73.371	0.75804
06/12/2004	143000.000	2.717	72.348	73.248	25.270	0.203	97.368	0.256	10.771	-86.847	0.75674
06/12/2004	150000.000	2.539	61.907	63.865	17.995	0.191	83.523	0.234	-2.383	-82.285	0.75978
06/12/2004	153000.000	4.376	63.795	64.197	20.342	0.167	57.141	0.197	-13.375	-97.513	0.76369
06/12/2004	160000.000	3.905	103.737	105.939	24.563	0.241	125.978	0.271	-21.482	-149.782	0.76694
06/12/2004	163000.000	3.009	66.673	66.620	19.912	0.182	85.575	0.232	-29.199	-115.785	0.76403
06/12/2004	170000.000	3.155	75.903	77.260	17.984	0.187	117.245	0.188	-34.375	-128.262	0.76774
06/12/2004	173000.000	5.426	88.711	90.524	20.885	0.238	120.310	0.282	-48.630	-158.226	0.77513
06/12/2004	180000.000	3.106	151.052	154.128	14.766	0.298	220.205	0.294	-47.699	-213.518	0.78471
06/12/2004	183000.000	3.603	84.477	86.847	21.860	0.318	155.030	0.329	-33.232	-139.569	0.78930
06/12/2004	190000.000	3.854	92.562	93.633	23.729	0.308	156.560	0.329	-42.878	-159.169	0.78355
06/12/2004	193000.000	2.701	52.119	51.186	18.431	0.232	96.505	0.230	-65.616	-136.166	0.77266
06/12/2004	200000.000	1.822	20.341	21.007	12.783	0.090	37.454	0.123	-90.556	-123.680	0.78353
06/12/2004	203000.000	1.573	30.043	31.093	13.201	0.139	47.832	0.142	-73.219	-116.463	0.79082
06/12/2004	210000.000	1.690	40.244	41.836	13.334	0.190	63.524	0.222	-64.573	-118.151	0.80142
06/12/2004	213000.000	2.044	28.041	28.949	22.620	0.148	26.569	0.146	-48.064	-98.725	0.79352
06/12/2004	220000.000	1.846	22.778	22.903	20.827	0.242	24.762	0.214	-55.391	-98.996	0.79393
06/12/2004	223000.000	1.792	36.336	36.990	20.187	0.181	38.783	0.160	-30.842	-87.366	0.79992
06/12/2004	230000.000	1.222	25.934	27.358	12.365	0.230	31.396	0.180	-36.344	-74.643	0.79045
06/12/2004	233000.000	1.672	48.046	49.852	16.599	0.273	71.532	0.309	-33.234	-97.879	0.78541
06/12/2004	(J+1)000000.000	2.063	79.525	80.944	19.102	0.320	147.624	0.397	-25.555	-124.181	0.78421
