22/08/2004	003000.000	0.438	50.436	49.737	23.645	0.273	139.657	0.274	-98.601	-172.682	0.68080
22/08/2004	010000.000	0.256	24.573	25.018	10.929	0.302	150.370	0.282	-97.940	-133.443	0.67929
22/08/2004	013000.000	0.303	14.864	15.861	15.340	0.243	27.617	0.231	-96.630	-126.834	0.68901
22/08/2004	020000.000	0.300	2.930	3.727	12.395	0.199	37.093	0.183	-100.055	-115.380	0.69336
22/08/2004	023000.000	0.313	7.354	8.121	13.934	0.186	15.371	0.146	-98.005	-119.292	0.68952
22/08/2004	030000.000	0.284	30.920	31.399	13.870	0.252	29.379	0.222	-98.002	-142.792	0.70319
22/08/2004	033000.000	0.667	113.054	114.330	25.145	0.318	219.221	0.263	-100.532	-238.731	0.70570
22/08/2004	040000.000	0.354	85.410	86.138	17.520	0.308	148.237	0.250	-100.687	-203.617	0.69625
22/08/2004	043000.000	0.296	21.456	22.318	11.334	0.254	36.646	0.250	-98.228	-131.018	0.71116
22/08/2004	050000.000	0.389	102.911	105.988	16.256	0.344	233.057	0.216	-95.699	-214.865	0.70796
22/08/2004	053000.000	0.192	46.205	45.585	7.138	0.234	104.779	0.182	-88.031	-141.374	0.71034
22/08/2004	060000.000	0.349	25.501	25.745	14.321	0.243	28.009	0.211	-56.962	-96.784	0.72664
22/08/2004	063000.000	0.463	64.785	66.188	18.472	0.230	98.346	0.216	35.385	-47.872	0.74105
22/08/2004	070000.000	0.779	173.814	179.777	41.347	0.326	199.301	0.296	127.484	-87.677	0.72898
22/08/2004	073000.000	0.331	84.773	86.481	19.480	0.306	123.312	0.301	173.526	69.273	0.71108
22/08/2004	080000.000	0.471	126.913	128.979	15.548	0.304	207.339	0.278	217.236	74.775	0.70245
22/08/2004	083000.000	0.507	182.953	183.840	12.909	0.355	194.471	0.297	291.894	96.031	0.69490
22/08/2004	090000.000	0.516	201.582	211.630	22.505	0.432	270.224	0.397	315.290	91.202	0.68463
22/08/2004	093000.000	0.539	191.490	192.191	42.739	0.464	208.406	0.407	402.056	167.827	0.67621
22/08/2004	100000.000	0.430	254.090	258.949	-4.176	0.593	287.738	0.452	487.773	237.859	0.66569
22/08/2004	103000.000	0.228	152.014	152.036	11.404	0.387	222.278	0.313	496.650	333.232	0.66007
22/08/2004	110000.000	0.363	233.210	239.033	9.073	0.416	315.879	0.280	455.950	213.668	0.65481
22/08/2004	113000.000	0.278	225.535	226.788	7.488	0.401	299.458	0.410	565.560	332.536	0.65162
22/08/2004	120000.000	0.351	238.606	236.652	36.651	0.477	292.037	0.385	535.803	260.546	0.64811
22/08/2004	123000.000	0.199	267.506	280.958	96.202	0.545	312.208	0.470	519.734	156.026	0.64637
22/08/2004	130000.000	0.223	289.467	293.569	11.840	0.495	299.512	0.383	545.740	244.434	0.64340
22/08/2004	133000.000	0.345	239.757	243.763	53.429	0.450	340.426	0.430	527.032	233.846	0.64251
22/08/2004	140000.000	0.399	254.044	262.231	46.611	0.326	368.638	0.245	447.942	147.287	0.63920
22/08/2004	143000.000	0.394	237.314	241.266	32.137	0.571	258.442	0.482	305.666	36.215	0.63786
22/08/2004	150000.000	0.415	219.138	222.073	27.248	0.511	345.923	0.454	313.714	67.327	0.63619
22/08/2004	153000.000	0.422	186.386	191.154	32.141	0.619	247.053	0.579	296.538	78.010	0.63675
22/08/2004	160000.000	0.445	169.644	174.331	34.641	0.584	256.235	0.556	215.180	10.895	0.63587
22/08/2004	163000.000	0.447	146.558	151.397	20.098	0.530	219.830	0.488	166.006	-0.650	0.63507
22/08/2004	170000.000	0.505	83.870	84.026	12.452	0.514	115.829	0.473	-18.386	-114.708	0.63594
22/08/2004	173000.000	0.362	45.896	46.328	14.111	0.501	67.708	0.470	-7.387	-67.394	0.63892
22/08/2004	180000.000	0.472	55.330	55.483	-0.995	0.565	93.625	0.506	-44.101	-98.435	0.64120
22/08/2004	183000.000	0.386	33.868	34.623	9.556	0.591	73.709	0.484	-95.007	-138.432	0.64126
22/08/2004	190000.000	0.344	18.228	18.071	-3.865	0.492	27.892	0.377	-112.092	-126.455	0.64517
22/08/2004	193000.000	0.456	18.946	19.069	10.463	0.524	24.482	0.459	-116.526	-145.936	0.64781
22/08/2004	200000.000	0.293	20.536	18.740	-3.586	0.505	26.252	0.495	-114.080	-131.030	0.65178
22/08/2004	203000.000	0.282	14.847	14.930	1.155	0.696	33.740	0.617	-111.457	-127.460	0.65387
22/08/2004	210000.000	0.286	28.011	27.989	3.370	0.706	32.346	0.523	-108.824	-140.206	0.65643
22/08/2004	213000.000	0.280	27.753	28.022	5.792	0.670	36.853	0.558	-101.573	-135.118	0.65858
22/08/2004	220000.000	0.234	27.054	26.480	-1.797	0.620	28.153	0.531	-96.741	-121.998	0.65938
22/08/2004	223000.000	0.258	23.983	23.537	-0.220	0.654	22.321	0.575	-89.316	-113.080	0.65915
22/08/2004	230000.000	0.241	16.199	16.233	-5.827	0.777	22.315	0.671	-84.978	-95.350	0.65883
22/08/2004	233000.000	0.167	20.170	20.584	-12.715	0.779	30.642	0.633	-88.142	-95.597	0.65905
22/08/2004	(J+1)000000.000	0.222	34.238	31.591	-38.758	0.797	40.208	0.654	-86.742	-82.221	0.65665
