15/01/2005	003000.000	+9999	+9999	65.724	+9999	0.215	116.047	0.228	-26.308	+9999	0.76330
15/01/2005	010000.000	+9999	+9999	67.359	+9999	0.150	82.434	0.100	-21.866	+9999	0.77787
15/01/2005	013000.000	-0.203	62.146	59.913	-26.794	0.156	51.215	0.142	-23.607	-58.959	0.76850
15/01/2005	020000.000	0.193	97.803	106.419	-13.118	0.147	139.334	0.123	-27.519	-112.205	0.77434
15/01/2005	023000.000	+9999	+9999	73.778	+9999	0.166	89.815	0.156	-32.255	-94.208	0.77587
15/01/2005	030000.000	0.414	32.548	24.759	6.673	0.095	26.190	0.096	-73.709	-112.931	0.77119
15/01/2005	033000.000	0.401	60.331	63.198	6.535	0.256	90.796	0.276	-61.518	-128.384	0.77389
15/01/2005	040000.000	+9999	+9999	46.671	+9999	0.350	72.983	0.394	-62.259	-101.040	+9999
15/01/2005	043000.000	1.581	3.345	4.475	7.352	0.455	17.724	0.429	-80.265	-90.963	0.77337
15/01/2005	050000.000	1.197	-20.366	-20.869	-3.982	0.482	0.978	0.446	-86.902	-62.554	0.77255
15/01/2005	053000.000	2.067	-74.158	-75.384	-8.809	0.549	-35.437	0.441	-90.398	-7.431	0.76510
15/01/2005	060000.000	1.399	-51.878	-53.969	-14.060	0.520	-35.810	0.450	-92.424	-26.486	0.76270
15/01/2005	063000.000	1.240	-19.678	-19.974	-13.942	0.367	-6.408	0.285	-95.048	-61.428	0.76744
15/01/2005	070000.000	1.127	0.423	1.027	-3.008	0.224	46.739	0.189	-96.465	-93.880	0.83089
15/01/2005	073000.000	2.472	-31.363	-32.037	6.583	0.451	-14.938	0.425	-94.312	-69.533	0.79201
15/01/2005	080000.000	1.540	-25.115	-24.903	6.588	0.437	-7.654	0.354	-66.530	-48.003	0.77417
15/01/2005	083000.000	2.009	-10.910	-12.048	-10.425	0.488	-2.775	0.437	-12.654	8.681	0.77431
15/01/2005	090000.000	2.047	-29.016	-29.389	-4.118	0.556	-12.930	0.504	48.347	81.480	0.76530
15/01/2005	093000.000	1.787	7.871	9.502	2.992	0.482	17.840	0.508	99.528	88.665	0.76237
15/01/2005	100000.000	2.275	12.771	12.517	-2.816	0.516	25.369	0.531	146.607	136.653	0.76074
15/01/2005	103000.000	2.516	26.971	29.071	3.388	0.839	45.937	0.807	184.744	154.385	0.74391
15/01/2005	110000.000	1.535	46.466	48.233	12.770	0.936	63.384	0.905	214.450	155.214	0.73442
15/01/2005	113000.000	1.550	67.998	70.942	20.017	0.912	75.432	0.882	238.317	150.303	0.73149
15/01/2005	120000.000	1.716	98.550	101.824	18.995	1.008	97.238	0.917	247.444	129.899	0.73036
15/01/2005	123000.000	1.692	100.516	103.345	18.145	0.996	98.769	0.946	241.187	122.527	0.72850
15/01/2005	130000.000	1.728	113.567	115.992	16.421	0.939	109.708	0.853	220.131	90.143	0.72708
15/01/2005	133000.000	1.357	76.657	78.150	12.333	0.708	96.144	0.750	189.976	100.985	0.72588
15/01/2005	140000.000	1.932	105.193	107.203	12.941	0.927	106.274	0.841	152.170	34.036	0.72568
15/01/2005	143000.000	1.321	62.099	64.101	13.975	0.840	68.684	0.795	107.050	30.976	0.72456
15/01/2005	150000.000	1.448	57.941	59.734	10.917	0.770	67.851	0.707	53.561	-15.297	0.72640
15/01/2005	153000.000	1.847	46.747	48.073	10.699	0.842	48.765	0.790	-17.821	-75.267	0.72706
15/01/2005	160000.000	1.272	17.393	18.171	12.454	0.730	22.406	0.739	-55.298	-85.145	0.72653
15/01/2005	163000.000	1.467	7.115	7.212	5.767	0.656	14.687	0.631	-92.028	-104.910	0.72799
15/01/2005	170000.000	1.400	-4.932	-4.654	0.756	0.634	6.346	0.640	-104.461	-100.285	0.72837
15/01/2005	173000.000	1.547	-4.096	-4.395	0.835	0.666	7.250	0.607	-103.561	-100.299	0.72972
15/01/2005	180000.000	1.250	-8.239	-7.996	3.789	0.606	2.562	0.593	-102.261	-97.811	0.73013
15/01/2005	183000.000	1.451	-6.140	-6.134	2.790	0.539	-0.799	0.517	-101.412	-98.062	0.73293
15/01/2005	190000.000	1.472	-8.330	-8.464	1.706	0.595	-4.277	0.572	-100.291	-93.667	0.73290
15/01/2005	193000.000	1.559	-12.592	-12.021	2.985	0.551	-3.444	0.510	-99.828	-90.220	0.73365
15/01/2005	200000.000	1.284	-13.274	-13.203	2.433	0.508	-4.277	0.502	-99.452	-88.611	0.73255
15/01/2005	203000.000	1.403	-15.060	-15.086	3.533	0.528	-10.318	0.458	-98.996	-87.469	0.73339
15/01/2005	210000.000	1.488	-12.145	-11.908	2.287	0.436	-4.327	0.352	-98.240	-88.382	0.73758
15/01/2005	213000.000	1.547	-14.105	-13.694	0.512	0.346	-6.282	0.314	-97.158	-83.566	0.74216
15/01/2005	220000.000	1.447	-8.501	-8.614	0.584	0.301	-2.989	0.230	-96.250	-88.334	0.74761
15/01/2005	223000.000	1.302	-10.232	-10.297	-0.322	0.275	-1.040	0.238	-94.045	-83.491	0.74920
15/01/2005	230000.000	1.350	-11.972	-11.878	-1.281	0.378	1.278	0.338	-91.773	-78.520	0.74431
15/01/2005	233000.000	0.864	-12.348	-11.879	-1.903	0.392	6.734	0.356	-90.238	-75.987	0.73692
15/01/2005	(J+1)000000.000	0.532	-2.839	-2.236	-0.197	0.245	3.933	0.234	-90.623	-87.588	0.73914
