Fichier CNRM-CAMPBELL Fichier FLUX
FILE START TIME = 000055.400
FILE STOP TIME = 233054.800
DATE_ACQUISITION = 31/01/2005;
PLATFORM = le-fauga
LATITUDE = 43.3853
LONGITUDE = 1.2922
ACQ_ID = fa050031
TYPE = ASCII
DATE_creation_fichier = 14-12-2005
#END OF HEADER#
'date' 'rft_time_campbel5_%1800' ' ctl_hbas_c5_cal_%1800' ' veg_h_c5_cal_%1800' ' flx_rn_c5_csm_%1800' ' flx_phi0_c5_csm_%1800' flx_hs_aero_%1800 flx_le_aero_%1800 flx_ustar_aero_%1800 flx_co2_%1800
'JJ/MM/AAAA' 'HHMMSS.SSS UTC' '"unknown"' '"unknown"' 'W/m2' 'W/m2' 'W/m2' '' 'm' ''
'none' 'none' '+9999' '+9999' '+9999' '+9999' '+9999' '' '+9999' ''
'Acqui_system' 'Acqui_system' 'No_sensor' 'No_sensor' 'pyrano_cm3_schenk_8331' 'plaque_flux_MN_3' 'No_sensor' 'No_sensor' 'No_sensor' 'No_sensor'
#END OF PARAMETER LIST#
CAPITOUL Periode 01-2005 
01/01/2005	000041.720	1.30	0.90	-4.45	-2.15	0.00	+9999	0.00	+9999
01/01/2005	003041.720	1.30	0.90	-5.23	-2.28	0.00	+9999	0.00	+9999
01/01/2005	010041.680	1.30	0.90	-7.07	-2.55	-2.00	+9999	0.06	+9999
01/01/2005	013041.720	1.30	0.90	-4.50	-2.55	0.00	+9999	0.00	+9999
01/01/2005	020041.720	1.30	0.90	-3.72	-2.28	0.00	+9999	0.00	+9999
01/01/2005	023041.680	1.30	0.90	-4.13	-2.15	0.00	+9999	0.00	+9999
01/01/2005	030042.560	1.30	0.90	-5.96	-2.15	-1.00	+9999	0.03	+9999
01/01/2005	033042.560	1.30	0.90	-5.26	-2.28	0.00	+9999	0.00	+9999
01/01/2005	040042.560	1.30	0.90	-6.68	-2.55	-1.00	+9999	0.03	+9999
01/01/2005	043042.560	1.30	0.90	-4.70	-2.68	-1.00	+9999	0.03	+9999
01/01/2005	050042.520	1.30	0.90	-7.28	-2.35	-1.00	+9999	0.05	+9999
01/01/2005	053042.520	1.30	0.90	-5.47	-2.68	-3.00	+9999	0.09	+9999
01/01/2005	060042.480	1.30	0.90	-5.50	-2.28	-1.00	+9999	0.10	+9999
01/01/2005	063042.520	1.30	0.90	-6.36	-2.09	-2.00	+9999	0.15	+9999
01/01/2005	070042.520	1.30	0.90	-10.66	-2.55	-3.00	+9999	0.11	+9999
01/01/2005	073042.520	1.30	0.90	-12.35	-3.20	-2.00	+9999	0.06	+9999
01/01/2005	080042.480	1.30	0.90	-1.47	-3.65	0.00	+9999	0.00	+9999
01/01/2005	083042.520	1.30	0.90	25.01	-2.28	6.00	+9999	0.11	+9999
01/01/2005	090042.560	1.30	0.90	106.76	0.72	21.00	+9999	0.13	+9999
01/01/2005	093042.520	1.30	0.90	163.82	5.16	35.00	+9999	0.14	+9999
01/01/2005	100042.560	1.30	0.90	209.24	6.72	49.00	+9999	0.17	+9999
01/01/2005	103042.600	1.30	0.90	211.35	7.64	44.00	+9999	0.15	+9999
01/01/2005	110042.560	1.30	0.90	226.87	9.46	51.00	+9999	0.15	+9999
01/01/2005	113042.560	1.30	0.90	161.83	14.10	25.00	+9999	0.15	+9999
