cur_datetime,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:05:00,1.722,287.334,99731.472,288.690,100089.695,
2004-06-01 00:10:00,1.202,287.334,99729.111,288.273,100089.918,
2004-06-01 00:15:00,1.380,287.334,99726.750,288.339,100089.878,
2004-06-01 00:20:00,1.572,287.334,99724.389,288.424,100089.813,
2004-06-01 00:25:00,1.542,287.334,99722.028,288.451,100089.780,
2004-06-01 00:30:00,1.547,287.334,99719.667,288.478,100089.739,
2004-06-01 00:35:00,1.486,287.333,99717.306,288.492,100089.707,
2004-06-01 00:40:00,1.489,287.333,99714.944,288.530,100089.655,
2004-06-01 00:45:00,1.455,287.333,99712.583,288.565,100089.603,
2004-06-01 00:50:00,1.469,287.333,99710.222,288.621,100089.532,
2004-06-01 00:55:00,1.449,287.333,99707.861,288.675,100089.458,
2004-06-01 01:00:00,1.433,287.333,99705.500,288.750,100089.361,
2004-06-01 01:05:00,1.377,287.342,99703.931,288.723,100089.417,
2004-06-01 01:10:00,1.345,287.351,99702.361,288.659,100089.494,
2004-06-01 01:15:00,1.251,287.360,99700.792,288.576,100089.581,
2004-06-01 01:20:00,1.216,287.369,99699.222,288.517,100089.650,
2004-06-01 01:25:00,1.152,287.378,99697.653,288.457,100089.719,
2004-06-01 01:30:00,1.134,287.387,99696.083,288.413,100089.777,
2004-06-01 01:35:00,1.076,287.396,99694.514,288.361,100089.837,
2004-06-01 01:40:00,1.059,287.405,99692.944,288.321,100089.889,
2004-06-01 01:45:00,1.001,287.414,99691.375,288.274,100089.943,
2004-06-01 01:50:00,0.988,287.423,99689.806,288.239,100089.989,
2004-06-01 01:55:00,0.933,287.432,99688.236,288.196,100090.037,
2004-06-01 02:00:00,0.904,287.441,99686.667,288.166,100090.078,
2004-06-01 02:05:00,0.861,287.444,99685.875,288.154,100090.080,
2004-06-01 02:10:00,0.870,287.446,99685.083,288.165,100090.071,
2004-06-01 02:15:00,0.837,287.448,99684.292,288.168,100090.065,
2004-06-01 02:20:00,0.846,287.450,99683.500,288.177,100090.056,
2004-06-01 02:25:00,0.806,287.453,99682.708,288.175,100090.053,
2004-06-01 02:30:00,0.813,287.455,99681.917,288.182,100090.047,
2004-06-01 02:35:00,0.772,287.457,99681.125,288.179,100090.044,
2004-06-01 02:40:00,0.781,287.460,99680.333,288.186,100090.038,
2004-06-01 02:45:00,0.742,287.462,99679.542,288.184,100090.035,
2004-06-01 02:50:00,0.754,287.464,99678.750,288.191,100090.028,
2004-06-01 02:55:00,0.719,287.466,99677.958,288.189,100090.026,
2004-06-01 03:00:00,0.781,287.469,99677.167,288.196,100090.020,
2004-06-01 03:05:00,0.773,287.468,99678.042,288.212,100089.990,
2004-06-01 03:10:00,0.798,287.467,99678.917,288.247,100089.949,
2004-06-01 03:15:00,0.776,287.466,99679.792,288.273,100089.912,
2004-06-01 03:20:00,0.801,287.465,99680.667,288.309,100089.870,
2004-06-01 03:25:00,0.774,287.464,99681.542,288.334,100089.833,
2004-06-01 03:30:00,0.798,287.463,99682.417,288.370,100089.791,
2004-06-01 03:35:00,0.774,287.462,99683.292,288.395,100089.752,
2004-06-01 03:40:00,0.798,287.462,99684.167,288.432,100089.709,
2004-06-01 03:45:00,0.776,287.461,99685.042,288.459,100089.669,
2004-06-01 03:50:00,0.800,287.460,99685.917,288.497,100089.624,
2004-06-01 03:55:00,0.777,287.459,99686.792,288.525,100089.583,
2004-06-01 04:00:00,0.984,287.458,99687.667,288.565,100089.536,
2004-06-01 04:05:00,1.062,287.467,99687.667,288.513,100089.618,
2004-06-01 04:10:00,1.060,287.476,99687.667,288.440,100089.709,
2004-06-01 04:15:00,1.002,287.486,99687.667,288.360,100089.792,
2004-06-01 04:20:00,1.005,287.495,99687.667,288.310,100089.853,
2004-06-01 04:25:00,0.971,287.504,99687.667,288.263,100089.906,
2004-06-01 04:30:00,0.983,287.513,99687.667,288.236,100089.944,
2004-06-01 04:35:00,0.953,287.523,99687.667,288.202,100089.982,
2004-06-01 04:40:00,0.965,287.532,99687.667,288.182,100090.010,
2004-06-01 04:45:00,0.934,287.541,99687.667,288.153,100090.038,
2004-06-01 04:50:00,0.946,287.550,99687.667,288.139,100090.058,
2004-06-01 04:55:00,0.914,287.559,99687.667,288.115,100090.080,
2004-06-01 05:00:00,1.148,287.569,99687.667,288.106,100090.094,
2004-06-01 05:05:00,1.405,287.585,99689.319,288.064,100090.145,
2004-06-01 05:10:00,1.425,287.600,99690.972,288.032,100090.189,
2004-06-01 05:15:00,1.399,287.616,99692.625,287.990,100090.233,
2004-06-01 05:20:00,1.419,287.632,99694.278,287.969,100090.262,
2004-06-01 05:25:00,1.399,287.648,99695.931,287.936,100090.299,
2004-06-01 05:30:00,1.442,287.664,99697.583,287.916,100090.330,
2004-06-01 05:35:00,1.323,287.680,99699.236,287.871,100090.368,
2004-06-01 05:40:00,1.375,287.695,99700.889,287.854,100090.394,
2004-06-01 05:45:00,1.296,287.711,99702.542,287.799,100090.436,
2004-06-01 05:50:00,1.371,287.727,99704.194,287.800,100090.452,
2004-06-01 05:55:00,1.309,287.743,99705.847,287.758,100090.486,
2004-06-01 06:00:00,1.459,287.759,99707.500,287.784,100090.486,
2004-06-01 06:05:00,1.407,287.805,99709.000,287.727,100090.536,
2004-06-01 06:10:00,1.490,287.850,99710.500,287.753,100090.546,
2004-06-01 06:15:00,1.431,287.896,99712.000,287.713,100090.588,
2004-06-01 06:20:00,1.550,287.942,99713.500,287.757,100090.589,
2004-06-01 06:25:00,1.486,287.988,99715.000,287.716,100090.630,
2004-06-01 06:30:00,1.607,288.033,99716.500,287.755,100090.632,
2004-06-01 06:35:00,1.543,288.079,99718.000,287.710,100090.674,
2004-06-01 06:40:00,1.669,288.125,99719.500,287.745,100090.679,
2004-06-01 06:45:00,1.597,288.170,99721.000,287.698,100090.721,
2004-06-01 06:50:00,1.729,288.216,99722.500,287.735,100090.725,
2004-06-01 06:55:00,1.651,288.262,99724.000,287.685,100090.768,
2004-06-01 07:00:00,2.676,288.308,99725.500,287.719,100090.773,
2004-06-01 07:05:00,1.927,288.370,99729.069,287.677,100090.805,
2004-06-01 07:10:00,2.126,288.432,99732.639,287.738,100090.787,
2004-06-01 07:15:00,2.080,288.495,99736.208,287.721,100090.803,
2004-06-01 07:20:00,2.257,288.557,99739.778,287.793,100090.777,
2004-06-01 07:25:00,2.193,288.620,99743.347,287.781,100090.789,
2004-06-01 07:30:00,2.384,288.682,99746.917,287.856,100090.760,
2004-06-01 07:35:00,2.306,288.745,99750.486,287.845,100090.770,
2004-06-01 07:40:00,2.507,288.807,99754.056,287.920,100090.740,
2004-06-01 07:45:00,2.417,288.869,99757.625,287.911,100090.748,
2004-06-01 07:50:00,2.631,288.932,99761.194,287.988,100090.716,
2004-06-01 07:55:00,2.535,288.994,99764.764,287.977,100090.723,
2004-06-01 08:00:00,2.624,289.057,99768.333,288.053,100090.690,
2004-06-01 08:05:00,2.473,289.178,99768.653,288.084,100090.628,
2004-06-01 08:10:00,2.715,289.299,99768.972,288.225,100090.509,
2004-06-01 08:15:00,2.615,289.420,99769.292,288.281,100090.427,
2004-06-01 08:20:00,2.886,289.541,99769.611,288.428,100090.305,
2004-06-01 08:25:00,2.772,289.663,99769.931,288.487,100090.221,
2004-06-01 08:30:00,3.055,289.784,99770.250,288.635,100090.097,
2004-06-01 08:35:00,2.937,289.905,99770.569,288.696,100090.011,
2004-06-01 08:40:00,3.246,290.026,99770.889,288.846,100089.885,
2004-06-01 08:45:00,3.100,290.148,99771.208,288.908,100089.797,
2004-06-01 08:50:00,3.461,290.269,99771.528,289.058,100089.670,
2004-06-01 08:55:00,3.308,290.390,99771.847,289.123,100089.580,
2004-06-01 09:00:00,3.731,290.511,99772.167,289.271,100089.453,
2004-06-01 09:05:00,3.545,290.634,99772.333,289.351,100089.339,
2004-06-01 09:10:00,4.012,290.757,99772.500,289.535,100089.177,
2004-06-01 09:15:00,3.937,290.879,99772.667,289.643,100089.046,
2004-06-01 09:20:00,4.752,291.002,99772.833,289.828,100088.881,
2004-06-01 09:25:00,4.546,291.125,99773.000,289.931,100088.750,
2004-06-01 09:30:00,5.561,291.248,99773.167,290.107,100088.589,
2004-06-01 09:35:00,5.249,291.370,99773.333,290.207,100088.461,
2004-06-01 09:40:00,6.205,291.493,99773.500,290.378,100088.301,
2004-06-01 09:45:00,5.893,291.616,99773.667,290.474,100088.174,
2004-06-01 09:50:00,6.827,291.739,99773.833,290.641,100088.016,
2004-06-01 09:55:00,6.520,291.861,99774.000,290.735,100087.889,
2004-06-01 10:00:00,7.478,291.984,99774.167,290.898,100087.732,
2004-06-01 10:05:00,6.963,292.045,99773.639,290.947,100087.677,
2004-06-01 10:10:00,7.698,292.106,99773.111,291.006,100087.628,
2004-06-01 10:15:00,7.284,292.167,99772.583,290.995,100087.613,
2004-06-01 10:20:00,8.019,292.228,99772.056,291.055,100087.567,
2004-06-01 10:25:00,7.636,292.289,99771.528,291.058,100087.545,
2004-06-01 10:30:00,8.374,292.350,99771.000,291.129,100087.493,
2004-06-01 10:35:00,7.994,292.411,99770.472,291.137,100087.468,
2004-06-01 10:40:00,8.720,292.472,99769.944,291.207,100087.416,
2004-06-01 10:45:00,8.339,292.533,99769.417,291.214,100087.391,
2004-06-01 10:50:00,9.044,292.594,99768.889,291.281,100087.341,
2004-06-01 10:55:00,8.668,292.655,99768.361,291.288,100087.316,
2004-06-01 11:00:00,9.212,292.715,99767.833,291.352,100087.266,
2004-06-01 11:05:00,8.795,292.812,99766.264,291.394,100087.180,
2004-06-01 11:10:00,9.551,292.909,99764.694,291.521,100087.051,
2004-06-01 11:15:00,9.267,293.005,99763.125,291.597,100086.941,
2004-06-01 11:20:00,10.000,293.102,99761.556,291.724,100086.811,
2004-06-01 11:25:00,9.731,293.198,99759.986,291.795,100086.704,
2004-06-01 11:30:00,10.426,293.295,99758.417,291.915,100086.577,
2004-06-01 11:35:00,10.161,293.391,99756.847,291.983,100086.471,
2004-06-01 11:40:00,10.825,293.488,99755.278,292.101,100086.345,
