**ACTUATORS**
Actuator,Material,Surface Property Solar Absorptance,1/2IN GYPSUM;
Actuator,Material,Surface Property Thermal Absorptance,1/2IN GYPSUM;
Actuator,Material,Surface Property Visible Absorptance,1/2IN GYPSUM;
Actuator,Material,Surface Property Solar Absorptance,1IN STUCCO;
Actuator,Material,Surface Property Thermal Absorptance,1IN STUCCO;
Actuator,Material,Surface Property Visible Absorptance,1IN STUCCO;
Actuator,Material,Surface Property Solar Absorptance,8IN CONCRETE HW;
Actuator,Material,Surface Property Thermal Absorptance,8IN CONCRETE HW;
Actuator,Material,Surface Property Visible Absorptance,8IN CONCRETE HW;
Actuator,Material,Surface Property Solar Absorptance,METAL SIDING;
Actuator,Material,Surface Property Thermal Absorptance,METAL SIDING;
Actuator,Material,Surface Property Visible Absorptance,METAL SIDING;
Actuator,Material,Surface Property Solar Absorptance,HW CONCRETE;
Actuator,Material,Surface Property Thermal Absorptance,HW CONCRETE;
Actuator,Material,Surface Property Visible Absorptance,HW CONCRETE;
Actuator,Material,Surface Property Solar Absorptance,ROOF MEMBRANE;
Actuator,Material,Surface Property Thermal Absorptance,ROOF MEMBRANE;
Actuator,Material,Surface Property Visible Absorptance,ROOF MEMBRANE;
Actuator,Material,Surface Property Solar Absorptance,METAL DECKING;
Actuator,Material,Surface Property Thermal Absorptance,METAL DECKING;
Actuator,Material,Surface Property Visible Absorptance,METAL DECKING;
Actuator,Material,Surface Property Solar Absorptance,METAL ROOFING;
Actuator,Material,Surface Property Thermal Absorptance,METAL ROOFING;
Actuator,Material,Surface Property Visible Absorptance,METAL ROOFING;
Actuator,Material,Surface Property Solar Absorptance,MAT-CC05 4 HW CONCRETE;
Actuator,Material,Surface Property Thermal Absorptance,MAT-CC05 4 HW CONCRETE;
Actuator,Material,Surface Property Visible Absorptance,MAT-CC05 4 HW CONCRETE;
Actuator,Material,Surface Property Solar Absorptance,STD AC02;
Actuator,Material,Surface Property Thermal Absorptance,STD AC02;
Actuator,Material,Surface Property Visible Absorptance,STD AC02;
Actuator,Material,Surface Property Solar Absorptance,CP02 CARPET PAD;
Actuator,Material,Surface Property Thermal Absorptance,CP02 CARPET PAD;
Actuator,Material,Surface Property Visible Absorptance,CP02 CARPET PAD;
Actuator,Material,Surface Property Solar Absorptance,MAT-AIR-WALL;
Actuator,Material,Surface Property Thermal Absorptance,MAT-AIR-WALL;
Actuator,Material,Surface Property Visible Absorptance,MAT-AIR-WALL;
Actuator,People,Number of People,CORE_ZN PEOPLE;
Actuator,People,Number of People,PERIMETER_ZN_1 PEOPLE;
Actuator,People,Number of People,PERIMETER_ZN_2 PEOPLE;
Actuator,People,Number of People,PERIMETER_ZN_3 PEOPLE;
Actuator,People,Number of People,PERIMETER_ZN_4 PEOPLE;
Actuator,Lights,Electricity Rate,CORE_ZN_LIGHTS;
Actuator,Lights,Electricity Rate,PERIMETER_ZN_1_LIGHTS;
Actuator,Lights,Electricity Rate,PERIMETER_ZN_2_LIGHTS;
Actuator,Lights,Electricity Rate,PERIMETER_ZN_3_LIGHTS;
Actuator,Lights,Electricity Rate,PERIMETER_ZN_4_LIGHTS;
Actuator,ElectricEquipment,Electricity Rate,CORE_ZN_MISCPLUG_EQUIP;
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_ZN_1_MISCPLUG_EQUIP;
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_ZN_2_MISCPLUG_EQUIP;
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_ZN_3_MISCPLUG_EQUIP;
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_ZN_4_MISCPLUG_EQUIP;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ATTIC_FLOOR_CORE;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ATTIC_FLOOR_CORE;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ATTIC_FLOOR_PERIMETER_EAST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ATTIC_FLOOR_PERIMETER_EAST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ATTIC_FLOOR_PERIMETER_NORTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ATTIC_FLOOR_PERIMETER_NORTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ATTIC_FLOOR_PERIMETER_SOUTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ATTIC_FLOOR_PERIMETER_SOUTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ATTIC_FLOOR_PERIMETER_WEST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ATTIC_FLOOR_PERIMETER_WEST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ATTIC_SOFFIT_EAST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ATTIC_SOFFIT_EAST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ATTIC_SOFFIT_NORTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ATTIC_SOFFIT_NORTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ATTIC_SOFFIT_SOUTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ATTIC_SOFFIT_SOUTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ATTIC_SOFFIT_WEST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ATTIC_SOFFIT_WEST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ATTIC_ROOF_EAST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ATTIC_ROOF_EAST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ATTIC_ROOF_NORTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ATTIC_ROOF_NORTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ATTIC_ROOF_SOUTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ATTIC_ROOF_SOUTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,ATTIC_ROOF_WEST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,ATTIC_ROOF_WEST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_ZN_WALL_EAST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_ZN_WALL_EAST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_ZN_WALL_NORTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_ZN_WALL_NORTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_ZN_WALL_SOUTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_ZN_WALL_SOUTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_ZN_WALL_WEST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_ZN_WALL_WEST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_ZN_FLOOR;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_ZN_FLOOR;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_ZN_CEILING;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_ZN_CEILING;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_ZN INTERNAL MASS;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_ZN INTERNAL MASS;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_EAST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_EAST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_NORTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_NORTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_WEST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_WEST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_FLOOR;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_FLOOR;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_CEILING;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_CEILING;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1 INTERNAL MASS;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1 INTERNAL MASS;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_1;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_1;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_2;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_2;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_3;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_3;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_4;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_4;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_5;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_5;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_6;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_6;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH_DOOR;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_1_WALL_SOUTH_DOOR;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_EAST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_EAST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_NORTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_NORTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_SOUTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_SOUTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_WEST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_WEST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_FLOOR;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_FLOOR;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_CEILING;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_CEILING;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2 INTERNAL MASS;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2 INTERNAL MASS;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_EAST_WINDOW_1;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_EAST_WINDOW_1;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_EAST_WINDOW_2;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_EAST_WINDOW_2;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_EAST_WINDOW_3;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_EAST_WINDOW_3;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_EAST_WINDOW_4;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_2_WALL_EAST_WINDOW_4;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_EAST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_EAST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_NORTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_NORTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_SOUTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_SOUTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_WEST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_WEST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_FLOOR;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_FLOOR;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_CEILING;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_CEILING;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3 INTERNAL MASS;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3 INTERNAL MASS;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_NORTH_WINDOW_1;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_NORTH_WINDOW_1;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_NORTH_WINDOW_2;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_NORTH_WINDOW_2;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_NORTH_WINDOW_3;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_NORTH_WINDOW_3;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_NORTH_WINDOW_4;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_NORTH_WINDOW_4;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_NORTH_WINDOW_5;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_NORTH_WINDOW_5;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_NORTH_WINDOW_6;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_3_WALL_NORTH_WINDOW_6;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_EAST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_EAST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_NORTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_NORTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_SOUTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_SOUTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_WEST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_WEST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_FLOOR;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_FLOOR;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_CEILING;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_CEILING;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4 INTERNAL MASS;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4 INTERNAL MASS;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_WEST_WINDOW_1;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_WEST_WINDOW_1;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_WEST_WINDOW_2;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_WEST_WINDOW_2;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_WEST_WINDOW_3;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_WEST_WINDOW_3;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_WEST_WINDOW_4;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_ZN_4_WALL_WEST_WINDOW_4;
Actuator,Surface,Construction State,ATTIC_FLOOR_CORE;
Actuator,Surface,Construction State,ATTIC_FLOOR_PERIMETER_EAST;
Actuator,Surface,Construction State,ATTIC_FLOOR_PERIMETER_NORTH;
Actuator,Surface,Construction State,ATTIC_FLOOR_PERIMETER_SOUTH;
Actuator,Surface,Construction State,ATTIC_FLOOR_PERIMETER_WEST;
Actuator,Surface,Construction State,ATTIC_SOFFIT_EAST;
Actuator,Surface,Construction State,ATTIC_SOFFIT_NORTH;
Actuator,Surface,Construction State,ATTIC_SOFFIT_SOUTH;
Actuator,Surface,Construction State,ATTIC_SOFFIT_WEST;
Actuator,Surface,Construction State,ATTIC_ROOF_EAST;
Actuator,Surface,Construction State,ATTIC_ROOF_NORTH;
Actuator,Surface,Construction State,ATTIC_ROOF_SOUTH;
Actuator,Surface,Construction State,ATTIC_ROOF_WEST;
Actuator,Surface,Construction State,CORE_ZN_WALL_EAST;
Actuator,Surface,Construction State,CORE_ZN_WALL_NORTH;
Actuator,Surface,Construction State,CORE_ZN_WALL_SOUTH;
Actuator,Surface,Construction State,CORE_ZN_WALL_WEST;
Actuator,Surface,Construction State,CORE_ZN_FLOOR;
Actuator,Surface,Construction State,CORE_ZN_CEILING;
Actuator,Surface,Construction State,CORE_ZN INTERNAL MASS;
Actuator,Surface,Construction State,PERIMETER_ZN_1_WALL_EAST;
Actuator,Surface,Construction State,PERIMETER_ZN_1_WALL_NORTH;
Actuator,Surface,Construction State,PERIMETER_ZN_1_WALL_SOUTH;
Actuator,Surface,Construction State,PERIMETER_ZN_1_WALL_WEST;
Actuator,Surface,Construction State,PERIMETER_ZN_1_FLOOR;
Actuator,Surface,Construction State,PERIMETER_ZN_1_CEILING;
Actuator,Surface,Construction State,PERIMETER_ZN_1 INTERNAL MASS;
Actuator,Surface,Construction State,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_1;
Actuator,Surface,Construction State,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_2;
Actuator,Surface,Construction State,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_3;
Actuator,Surface,Construction State,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_4;
Actuator,Surface,Construction State,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_5;
Actuator,Surface,Construction State,PERIMETER_ZN_1_WALL_SOUTH_WINDOW_6;
Actuator,Surface,Construction State,PERIMETER_ZN_1_WALL_SOUTH_DOOR;
Actuator,Surface,Construction State,PERIMETER_ZN_2_WALL_EAST;
Actuator,Surface,Construction State,PERIMETER_ZN_2_WALL_NORTH;
Actuator,Surface,Construction State,PERIMETER_ZN_2_WALL_SOUTH;
Actuator,Surface,Construction State,PERIMETER_ZN_2_WALL_WEST;
Actuator,Surface,Construction State,PERIMETER_ZN_2_FLOOR;
Actuator,Surface,Construction State,PERIMETER_ZN_2_CEILING;
Actuator,Surface,Construction State,PERIMETER_ZN_2 INTERNAL MASS;
Actuator,Surface,Construction State,PERIMETER_ZN_2_WALL_EAST_WINDOW_1;
Actuator,Surface,Construction State,PERIMETER_ZN_2_WALL_EAST_WINDOW_2;
Actuator,Surface,Construction State,PERIMETER_ZN_2_WALL_EAST_WINDOW_3;
Actuator,Surface,Construction State,PERIMETER_ZN_2_WALL_EAST_WINDOW_4;
Actuator,Surface,Construction State,PERIMETER_ZN_3_WALL_EAST;
Actuator,Surface,Construction State,PERIMETER_ZN_3_WALL_NORTH;
Actuator,Surface,Construction State,PERIMETER_ZN_3_WALL_SOUTH;
Actuator,Surface,Construction State,PERIMETER_ZN_3_WALL_WEST;
Actuator,Surface,Construction State,PERIMETER_ZN_3_FLOOR;
Actuator,Surface,Construction State,PERIMETER_ZN_3_CEILING;
Actuator,Surface,Construction State,PERIMETER_ZN_3 INTERNAL MASS;
Actuator,Surface,Construction State,PERIMETER_ZN_3_WALL_NORTH_WINDOW_1;
Actuator,Surface,Construction State,PERIMETER_ZN_3_WALL_NORTH_WINDOW_2;
Actuator,Surface,Construction State,PERIMETER_ZN_3_WALL_NORTH_WINDOW_3;
Actuator,Surface,Construction State,PERIMETER_ZN_3_WALL_NORTH_WINDOW_4;
Actuator,Surface,Construction State,PERIMETER_ZN_3_WALL_NORTH_WINDOW_5;
Actuator,Surface,Construction State,PERIMETER_ZN_3_WALL_NORTH_WINDOW_6;
Actuator,Surface,Construction State,PERIMETER_ZN_4_WALL_EAST;
Actuator,Surface,Construction State,PERIMETER_ZN_4_WALL_NORTH;
Actuator,Surface,Construction State,PERIMETER_ZN_4_WALL_SOUTH;
Actuator,Surface,Construction State,PERIMETER_ZN_4_WALL_WEST;
Actuator,Surface,Construction State,PERIMETER_ZN_4_FLOOR;
Actuator,Surface,Construction State,PERIMETER_ZN_4_CEILING;
Actuator,Surface,Construction State,PERIMETER_ZN_4 INTERNAL MASS;
Actuator,Surface,Construction State,PERIMETER_ZN_4_WALL_WEST_WINDOW_1;
Actuator,Surface,Construction State,PERIMETER_ZN_4_WALL_WEST_WINDOW_2;
Actuator,Surface,Construction State,PERIMETER_ZN_4_WALL_WEST_WINDOW_3;
Actuator,Surface,Construction State,PERIMETER_ZN_4_WALL_WEST_WINDOW_4;
Actuator,Surface,View Factor To Ground,ATTIC_SOFFIT_EAST;
Actuator,Surface,Outdoor Air Drybulb Temperature,ATTIC_SOFFIT_EAST;
Actuator,Surface,Outdoor Air Wetbulb Temperature,ATTIC_SOFFIT_EAST;
Actuator,Surface,Outdoor Air Wind Speed,ATTIC_SOFFIT_EAST;
Actuator,Surface,Outdoor Air Wind Direction,ATTIC_SOFFIT_EAST;
Actuator,Surface,View Factor To Ground,ATTIC_SOFFIT_NORTH;
Actuator,Surface,Outdoor Air Drybulb Temperature,ATTIC_SOFFIT_NORTH;
Actuator,Surface,Outdoor Air Wetbulb Temperature,ATTIC_SOFFIT_NORTH;
Actuator,Surface,Outdoor Air Wind Speed,ATTIC_SOFFIT_NORTH;
