**ACTUATORS**
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_TOP INTERNAL MASS;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_TOP INTERNAL MASS;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_EAST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_EAST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_NORTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_NORTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_SOUTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_SOUTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_WEST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_WEST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_1;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_1;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_2;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_2;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_3;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_3;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_4;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_4;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_5;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_5;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_1;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_1;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_2;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_2;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_3;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_3;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_4;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_4;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_5;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_5;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_EAST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_EAST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_NORTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_NORTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_SOUTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_SOUTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_WEST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_WEST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_1;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_1;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_2;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_2;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_3;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_3;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_4;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_4;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_5;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_5;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_1;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_1;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_2;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_2;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_3;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_3;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_4;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_4;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_5;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_5;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1_WALL_EAST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1_WALL_EAST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1_WALL_NORTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1_WALL_NORTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1_WALL_SOUTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1_WALL_SOUTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1_WALL_WEST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1_WALL_WEST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1_FLOOR;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1_FLOOR;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1_CEILING;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1_CEILING;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1 INTERNAL MASS;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1 INTERNAL MASS;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1_WALL_SOUTH_WINDOW;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_1_WALL_SOUTH_WINDOW;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_EAST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_EAST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_NORTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_NORTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_SOUTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_SOUTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_WEST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_WEST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_FLOOR;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_FLOOR;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_CEILING;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_CEILING;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2 INTERNAL MASS;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2 INTERNAL MASS;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_EAST_WINDOW;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_2_WALL_EAST_WINDOW;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_EAST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_EAST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_NORTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_NORTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_SOUTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_SOUTH;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_WEST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_WEST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_FLOOR;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_FLOOR;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_CEILILNG;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_CEILILNG;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3 INTERNAL MASS;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3 INTERNAL MASS;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_NORTH_WINDOW;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_3_WALL_NORTH_WINDOW;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_4_WALL_EAST;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_4_WALL_EAST;
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_4_WALL_NORTH;
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_ZN_4_WALL_NORTH;
