cur_datetime,canTemp,wallSun_K,wallShade_K,roof_K,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 11:55:00,294.632,299.496,296.165,299.564,65.119,293.777,99750.569,293.147,100085.052,
2004-06-01 12:00:00,294.827,299.688,296.230,299.759,68.104,293.874,99749.000,293.258,100084.935,
2004-06-01 12:05:00,294.825,299.876,296.294,299.933,69.372,293.961,99745.653,293.335,100084.861,
2004-06-01 12:10:00,295.017,300.079,296.361,300.217,72.888,294.048,99742.306,293.437,100084.778,
2004-06-01 12:15:00,295.048,300.292,296.430,300.457,74.566,294.136,99738.958,293.528,100084.697,
2004-06-01 12:20:00,295.238,300.516,296.502,300.737,78.078,294.223,99735.611,293.634,100084.608,
2004-06-01 12:25:00,295.283,300.748,296.577,300.993,79.949,294.310,99732.264,293.731,100084.521,
2004-06-01 12:30:00,295.467,300.989,296.654,301.270,83.426,294.397,99728.917,293.839,100084.428,
2004-06-01 12:35:00,295.524,301.235,296.733,301.530,85.463,294.485,99725.569,293.940,100084.337,
2004-06-01 12:40:00,295.703,301.489,296.814,301.807,88.917,294.572,99722.222,294.051,100084.240,
2004-06-01 12:45:00,295.772,301.748,296.897,302.070,91.123,294.659,99718.875,294.156,100084.145,
2004-06-01 12:50:00,295.948,302.012,296.982,302.348,94.563,294.746,99715.528,294.270,100084.044,
2004-06-01 12:55:00,296.027,302.282,297.068,302.614,95.480,294.834,99712.181,294.379,100083.944,
2004-06-01 13:00:00,296.194,302.557,297.156,302.894,98.850,294.921,99708.833,294.491,100083.841,
2004-06-01 13:05:00,296.277,302.838,297.246,303.162,100.256,294.933,99706.833,294.590,100083.758,
2004-06-01 13:10:00,296.415,303.092,297.332,303.274,102.288,294.946,99704.833,294.675,100083.684,
2004-06-01 13:15:00,296.481,303.328,297.415,303.347,103.507,294.958,99702.833,294.756,100083.611,
2004-06-01 13:20:00,296.604,303.548,297.493,303.400,105.377,294.971,99700.833,294.835,100083.537,
2004-06-01 13:25:00,296.651,303.758,297.570,303.434,106.380,294.983,99698.833,294.902,100083.469,
2004-06-01 13:30:00,296.747,303.960,297.644,303.460,107.944,294.995,99696.833,294.965,100083.402,
2004-06-01 13:35:00,296.780,304.153,297.715,303.467,108.785,295.008,99694.833,295.020,100083.340,
2004-06-01 13:40:00,296.862,304.341,297.782,303.478,110.192,295.020,99692.833,295.075,100083.277,
2004-06-01 13:45:00,296.888,304.523,297.847,303.475,110.970,295.032,99690.833,295.124,100083.217,
2004-06-01 13:50:00,296.962,304.701,297.910,303.480,112.288,295.045,99688.833,295.175,100083.156,
2004-06-01 13:55:00,296.984,304.875,297.971,303.475,112.309,295.057,99686.833,295.221,100083.097,
2004-06-01 14:00:00,297.050,305.046,298.029,303.479,113.537,295.070,99684.833,295.267,100083.039,
2004-06-01 14:05:00,297.066,305.215,298.087,303.472,111.099,294.960,99685.083,295.305,100082.989,
2004-06-01 14:10:00,296.974,305.285,298.125,302.962,107.393,294.851,99685.333,295.220,100083.000,
2004-06-01 14:15:00,296.868,305.278,298.147,302.592,103.486,294.742,99685.583,295.154,100083.007,
2004-06-01 14:20:00,296.764,305.205,298.146,302.027,99.555,294.632,99685.833,295.064,100083.026,
2004-06-01 14:25:00,296.640,305.080,298.130,301.562,95.366,294.523,99686.083,294.991,100083.038,
2004-06-01 14:30:00,296.543,304.911,298.098,301.040,91.432,294.414,99686.333,294.909,100083.054,
2004-06-01 14:35:00,296.402,304.707,298.055,300.548,86.945,294.305,99686.583,294.827,100083.072,
2004-06-01 14:40:00,296.295,304.471,298.001,300.027,82.606,294.195,99686.833,294.739,100083.093,
2004-06-01 14:45:00,296.137,304.200,297.938,299.506,77.682,294.086,99687.083,294.645,100083.118,
2004-06-01 14:50:00,296.019,303.900,297.867,298.973,73.211,293.977,99687.333,294.550,100083.145,
2004-06-01 14:55:00,295.845,303.575,297.788,298.428,72.627,293.867,99687.583,294.447,100083.176,
2004-06-01 15:00:00,295.731,303.228,297.702,297.877,68.179,293.758,99687.833,294.357,100083.203,
2004-06-01 15:05:00,295.526,302.861,297.609,297.311,65.868,293.731,99688.792,294.223,100083.276,
2004-06-01 15:10:00,295.503,302.576,297.526,297.249,65.641,293.705,99689.750,294.196,100083.301,
2004-06-01 15:15:00,295.410,302.346,297.448,297.076,64.598,293.678,99690.708,294.159,100083.326,
2004-06-01 15:20:00,295.409,302.161,297.381,297.063,64.615,293.651,99691.667,294.146,100083.338,
2004-06-01 15:25:00,295.336,302.009,297.322,297.001,63.811,293.624,99692.625,294.122,100083.356,
2004-06-01 15:30:00,295.336,301.885,297.271,296.976,63.844,293.598,99693.583,294.107,100083.369,
2004-06-01 15:35:00,295.272,301.778,297.224,296.930,63.148,293.571,99694.542,294.087,100083.385,
2004-06-01 15:40:00,295.279,301.688,297.184,296.904,63.255,293.544,99695.500,294.075,100083.397,
2004-06-01 15:45:00,295.220,301.609,297.146,296.867,62.618,293.517,99696.458,294.057,100083.411,
2004-06-01 15:50:00,295.230,301.540,297.112,296.843,62.771,293.491,99697.417,294.046,100083.422,
2004-06-01 15:55:00,295.176,301.479,297.080,296.809,75.919,293.464,99698.375,294.030,100083.435,
2004-06-01 16:00:00,295.233,301.425,297.052,296.787,76.632,293.437,99699.333,294.063,100083.424,
2004-06-01 16:05:00,295.161,301.376,297.024,296.754,75.127,293.365,99702.056,294.025,100083.469,
2004-06-01 16:10:00,295.120,301.313,296.999,296.690,73.968,293.292,99704.778,293.960,100083.532,
2004-06-01 16:15:00,295.030,301.236,296.970,296.577,72.248,293.219,99707.500,293.887,100083.600,
2004-06-01 16:20:00,294.990,301.147,296.939,296.451,71.097,293.146,99710.222,293.822,100083.666,
2004-06-01 16:25:00,294.906,301.051,296.904,296.326,69.443,293.074,99712.944,293.755,100083.732,
2004-06-01 16:30:00,294.861,300.948,296.868,296.209,68.247,293.001,99715.667,293.689,100083.798,
2004-06-01 16:35:00,294.772,300.841,296.830,296.083,66.528,292.928,99718.389,293.617,100083.867,
2004-06-01 16:40:00,294.719,300.729,296.791,295.957,65.233,292.855,99721.111,293.547,100083.936,
2004-06-01 16:45:00,294.620,300.614,296.750,295.823,63.414,292.782,99723.833,293.470,100084.009,
2004-06-01 16:50:00,294.561,300.496,296.707,295.689,62.044,292.710,99726.556,293.395,100084.081,
2004-06-01 16:55:00,294.456,300.375,296.664,295.546,77.530,292.637,99729.278,293.314,100084.157,
2004-06-01 17:00:00,294.446,300.251,296.619,295.404,76.740,292.564,99732.000,293.288,100084.207,
2004-06-01 17:05:00,294.305,300.125,296.572,295.253,64.928,292.447,99736.292,293.202,100084.265,
2004-06-01 17:10:00,293.659,299.680,296.500,293.780,57.461,292.330,99740.583,292.748,100084.568,
2004-06-01 17:15:00,293.432,299.335,296.432,293.497,54.764,292.213,99744.875,292.571,100084.747,
2004-06-01 17:20:00,293.364,299.023,296.334,293.026,53.879,292.096,99749.167,292.444,100084.892,
2004-06-01 17:25:00,293.117,298.764,296.239,292.811,50.936,291.979,99753.458,292.289,100085.047,
2004-06-01 17:30:00,292.973,298.541,296.150,292.661,49.186,291.862,99757.750,292.159,100085.192,
2004-06-01 17:35:00,292.891,298.344,296.063,292.503,48.131,291.744,99762.042,292.047,100085.328,
2004-06-01 17:40:00,292.729,298.165,295.977,292.367,46.166,291.627,99766.333,291.921,100085.469,
2004-06-01 17:45:00,292.633,298.009,295.899,292.249,44.955,291.510,99770.625,291.809,100085.605,
2004-06-01 17:50:00,292.507,297.859,295.821,292.123,43.406,291.393,99774.917,291.691,100085.742,
2004-06-01 17:55:00,292.412,297.725,295.749,292.007,55.001,291.276,99779.208,291.580,100085.877,
2004-06-01 18:00:00,292.310,297.594,295.675,291.888,53.742,291.159,99783.500,291.489,100086.001,
2004-06-01 18:05:00,292.272,297.475,295.607,291.775,53.240,291.147,99786.653,291.452,100086.030,
2004-06-01 18:10:00,292.159,297.358,295.539,291.682,51.878,291.134,99789.806,291.411,100086.056,
2004-06-01 18:15:00,292.144,297.254,295.478,291.620,51.637,291.122,99792.958,291.393,100086.071,
2004-06-01 18:20:00,292.049,297.148,295.414,291.559,50.486,291.109,99796.111,291.359,100086.094,
2004-06-01 18:25:00,292.051,297.055,295.358,291.519,50.438,291.097,99799.264,291.349,100086.105,
2004-06-01 18:30:00,291.951,296.960,295.299,291.470,49.221,291.084,99802.417,291.315,100086.128,
2004-06-01 18:35:00,291.973,296.877,295.249,291.437,49.412,291.072,99805.569,291.311,100086.136,
2004-06-01 18:40:00,291.918,296.788,295.194,291.391,48.713,291.060,99808.722,291.294,100086.149,
2004-06-01 18:45:00,291.910,296.714,295.148,291.362,48.559,291.047,99811.875,291.280,100086.162,
2004-06-01 18:50:00,291.859,296.635,295.099,291.329,47.920,291.035,99815.028,291.266,100086.174,
2004-06-01 18:55:00,291.897,296.566,295.056,291.295,51.102,291.022,99818.181,291.263,100086.180,
2004-06-01 19:00:00,291.858,296.494,295.011,291.263,50.607,291.010,99821.333,291.260,100086.187,
2004-06-01 19:05:00,291.889,296.433,294.972,291.237,50.930,290.981,99825.708,291.258,100086.190,
2004-06-01 19:10:00,291.841,296.367,294.930,291.184,50.354,290.951,99830.083,291.246,100086.200,
2004-06-01 19:15:00,291.823,296.306,294.891,291.119,50.125,290.921,99834.458,291.233,100086.213,
2004-06-01 19:20:00,291.965,296.253,294.857,291.012,51.718,290.892,99838.833,291.248,100086.213,
2004-06-01 19:25:00,291.970,296.194,294.817,290.892,51.756,290.862,99843.208,291.262,100086.213,
2004-06-01 19:30:00,292.045,296.150,294.789,290.777,52.582,290.833,99847.583,291.266,100086.217,
2004-06-01 19:35:00,291.971,296.101,294.758,290.671,51.707,290.803,99851.958,291.252,100086.230,
2004-06-01 19:40:00,291.992,296.057,294.730,290.566,51.911,290.774,99856.333,291.236,100086.244,
2004-06-01 19:45:00,292.578,296.005,294.696,290.456,58.593,290.744,99860.708,291.419,100086.168,
2004-06-01 19:50:00,293.084,295.956,294.662,290.337,64.357,290.715,99865.083,291.599,100086.098,
2004-06-01 19:55:00,293.155,295.941,294.660,290.337,63.773,290.685,99869.458,291.681,100086.046,
2004-06-01 20:00:00,293.096,295.944,294.677,290.471,63.065,290.656,99873.833,291.665,100086.037,
2004-06-01 20:05:00,293.000,295.942,294.689,290.616,61.969,290.624,99878.583,291.612,100086.072,
2004-06-01 20:10:00,292.923,295.928,294.689,290.699,61.080,290.593,99883.333,291.558,100086.118,
2004-06-01 20:15:00,292.862,295.905,294.680,290.717,60.384,290.561,99888.083,291.509,100086.162,
2004-06-01 20:20:00,292.812,295.875,294.663,290.696,59.809,290.530,99892.833,291.470,100086.199,
2004-06-01 20:25:00,292.773,295.841,294.642,290.651,59.366,290.498,99897.583,291.434,100086.234,
2004-06-01 20:30:00,292.738,295.804,294.618,290.597,58.970,290.466,99902.333,291.402,100086.267,
2004-06-01 20:35:00,292.710,295.768,294.594,290.537,58.641,290.435,99907.083,291.369,100086.301,
2004-06-01 20:40:00,292.680,295.730,294.568,290.478,58.307,290.403,99911.833,291.340,100086.332,
2004-06-01 20:45:00,292.654,295.693,294.542,290.417,58.002,290.372,99916.583,291.310,100086.364,
2004-06-01 20:50:00,292.627,295.655,294.516,290.357,57.691,290.340,99921.333,291.282,100086.395,
2004-06-01 20:55:00,292.600,295.619,294.489,290.297,45.795,290.308,99926.083,291.252,100086.427,
2004-06-01 21:00:00,292.519,295.582,294.463,290.237,44.842,290.277,99930.833,291.167,100086.484,
2004-06-01 21:05:00,292.456,295.545,294.436,290.177,44.091,290.169,99936.490,291.075,100086.614,
2004-06-01 21:10:00,292.385,295.509,294.410,290.125,43.246,290.061,99942.147,290.966,100086.763,
2004-06-01 21:15:00,292.301,295.475,294.386,290.099,42.256,289.953,99947.804,290.850,100086.916,
2004-06-01 21:20:00,292.218,295.441,294.362,290.080,41.281,289.846,99953.461,290.732,100087.068,
2004-06-01 21:25:00,292.123,295.408,294.338,290.061,40.171,289.738,99959.118,290.615,100087.220,
2004-06-01 21:30:00,292.038,295.374,294.313,290.038,39.170,289.630,99964.775,290.498,100087.370,
2004-06-01 21:35:00,291.942,295.341,294.288,290.012,38.043,289.522,99970.432,290.381,100087.520,
2004-06-01 21:40:00,291.857,295.306,294.263,289.983,37.041,289.415,99976.089,290.265,100087.670,
2004-06-01 21:45:00,291.761,295.272,294.237,289.951,35.912,289.307,99981.746,290.150,100087.819,
2004-06-01 21:50:00,291.677,295.237,294.211,289.916,34.919,289.199,99987.403,290.035,100087.967,
2004-06-01 21:55:00,291.580,295.203,294.184,289.879,17.283,289.091,99993.060,289.920,100088.115,
2004-06-01 22:00:00,290.574,295.168,294.157,289.840,5.704,288.983,99998.717,289.476,100088.439,
2004-06-01 22:05:00,289.812,295.133,294.130,289.799,3.171,288.934,100000.587,289.224,100088.620,
2004-06-01 22:10:00,289.826,295.034,294.043,289.443,3.171,288.885,100002.458,289.162,100088.691,
