cur_datetime,sensWaste,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:05:00,0.000,14.687,15.820,15.791,15.761,15.940,
2004-06-01 00:10:00,0.000,14.506,15.736,15.726,15.684,15.875,
2004-06-01 00:15:00,0.000,14.315,15.651,15.651,15.601,15.806,
2004-06-01 00:20:00,0.000,14.114,15.564,15.570,15.513,15.735,
2004-06-01 00:25:00,0.000,13.902,15.474,15.485,15.422,15.662,
2004-06-01 00:30:00,0.000,13.679,15.382,15.397,15.328,15.589,
2004-06-01 00:35:00,0.000,13.443,15.288,15.308,15.231,15.515,
2004-06-01 00:40:00,0.000,13.194,15.193,15.216,15.119,15.460,
2004-06-01 00:45:00,0.000,12.930,15.098,15.123,15.013,15.395,
2004-06-01 00:50:00,0.000,12.651,15.001,15.028,14.907,15.328,
2004-06-01 00:55:00,0.000,12.354,14.904,14.933,14.802,15.258,
2004-06-01 01:00:00,0.000,12.040,14.806,14.835,14.695,15.187,
2004-06-01 01:05:00,0.000,11.983,14.739,14.768,14.622,15.138,
2004-06-01 01:10:00,0.000,11.939,14.685,14.714,14.564,15.098,
2004-06-01 01:15:00,0.000,11.904,14.640,14.668,14.515,15.064,
2004-06-01 01:20:00,0.000,11.877,14.602,14.629,14.474,15.034,
2004-06-01 01:25:00,0.000,11.856,14.569,14.595,14.439,15.009,
2004-06-01 01:30:00,0.000,11.838,14.540,14.565,14.408,14.986,
2004-06-01 01:35:00,0.000,11.825,14.514,14.539,14.380,14.965,
2004-06-01 01:40:00,0.000,11.814,14.491,14.515,14.356,14.946,
2004-06-01 01:45:00,0.000,11.805,14.470,14.493,14.334,14.928,
2004-06-01 01:50:00,0.000,11.798,14.451,14.473,14.314,14.912,
2004-06-01 01:55:00,0.000,11.793,14.433,14.454,14.295,14.897,
2004-06-01 02:00:00,0.000,11.790,14.417,14.437,14.278,14.883,
2004-06-01 02:05:00,0.000,11.869,14.416,14.435,14.278,14.877,
2004-06-01 02:10:00,0.000,11.954,14.422,14.440,14.288,14.861,
2004-06-01 02:15:00,0.000,12.044,14.433,14.451,14.302,14.855,
2004-06-01 02:20:00,0.000,12.138,14.447,14.465,14.321,14.855,
2004-06-01 02:25:00,0.000,12.234,14.465,14.483,14.342,14.857,
2004-06-01 02:30:00,0.000,12.334,14.484,14.502,14.367,14.861,
2004-06-01 02:35:00,0.000,12.436,14.506,14.524,14.393,14.867,
2004-06-01 02:40:00,0.000,12.540,14.529,14.548,14.421,14.874,
2004-06-01 02:45:00,0.000,12.645,14.554,14.573,14.451,14.882,
2004-06-01 02:50:00,0.000,12.753,14.579,14.599,14.482,14.892,
2004-06-01 02:55:00,0.000,12.862,14.606,14.626,14.514,14.902,
2004-06-01 03:00:00,0.000,12.973,14.633,14.654,14.547,14.912,
2004-06-01 03:05:00,0.000,12.992,14.648,14.670,14.567,14.917,
2004-06-01 03:10:00,0.000,13.006,14.658,14.680,14.580,14.919,
2004-06-01 03:15:00,0.000,13.017,14.665,14.688,14.589,14.920,
2004-06-01 03:20:00,0.000,13.026,14.669,14.693,14.595,14.920,
2004-06-01 03:25:00,0.000,13.032,14.672,14.696,14.599,14.920,
2004-06-01 03:30:00,0.000,13.038,14.673,14.697,14.602,14.919,
2004-06-01 03:35:00,0.000,13.043,14.674,14.698,14.603,14.917,
2004-06-01 03:40:00,0.000,13.047,14.673,14.698,14.603,14.915,
2004-06-01 03:45:00,0.000,13.050,14.672,14.697,14.603,14.913,
2004-06-01 03:50:00,0.000,13.053,14.671,14.695,14.602,14.911,
2004-06-01 03:55:00,0.000,13.056,14.669,14.694,14.600,14.909,
2004-06-01 04:00:00,0.000,13.058,14.667,14.692,14.598,14.907,
2004-06-01 04:05:00,0.000,12.999,14.658,14.682,14.587,14.901,
2004-06-01 04:10:00,0.000,12.935,14.645,14.669,14.572,14.895,
2004-06-01 04:15:00,0.000,12.870,14.630,14.654,14.555,14.888,
2004-06-01 04:20:00,0.000,12.802,14.614,14.637,14.535,14.880,
2004-06-01 04:25:00,0.000,12.734,14.596,14.619,14.514,14.872,
2004-06-01 04:30:00,0.000,12.665,14.578,14.600,14.492,14.864,
2004-06-01 04:35:00,0.000,12.596,14.559,14.580,14.469,14.855,
2004-06-01 04:40:00,0.000,12.526,14.539,14.560,14.446,14.847,
2004-06-01 04:45:00,0.000,12.456,14.519,14.539,14.421,14.838,
2004-06-01 04:50:00,0.000,12.386,14.499,14.518,14.397,14.829,
2004-06-01 04:55:00,0.000,12.316,14.478,14.497,14.371,14.820,
2004-06-01 05:00:00,0.000,12.246,14.458,14.475,14.346,14.811,
2004-06-01 05:05:00,5.727,12.286,14.451,14.468,14.337,14.809,
2004-06-01 05:10:00,0.590,12.331,14.451,14.466,14.335,14.810,
2004-06-01 05:15:00,0.563,12.379,14.454,14.469,14.338,14.812,
2004-06-01 05:20:00,0.329,12.431,14.461,14.476,14.345,14.817,
2004-06-01 05:25:00,0.283,12.484,14.472,14.486,14.357,14.824,
2004-06-01 05:30:00,0.000,12.585,14.498,14.512,14.386,14.839,
2004-06-01 05:35:00,0.000,12.654,14.523,14.536,14.414,14.855,
2004-06-01 05:40:00,0.000,12.724,14.550,14.563,14.444,14.872,
2004-06-01 05:45:00,0.000,12.794,14.578,14.591,14.476,14.890,
2004-06-01 05:50:00,0.000,12.864,14.608,14.620,14.509,14.909,
2004-06-01 05:55:00,0.000,12.934,14.638,14.650,14.543,14.928,
2004-06-01 06:00:00,0.000,13.005,14.669,14.680,14.578,14.948,
2004-06-01 06:05:00,1.304,13.084,14.703,14.713,14.616,14.970,
2004-06-01 06:10:00,0.000,13.169,14.738,14.748,14.654,14.994,
2004-06-01 06:15:00,0.313,13.260,14.781,14.777,14.694,15.019,
2004-06-01 06:20:00,0.000,13.354,14.822,14.810,14.748,15.045,
2004-06-01 06:25:00,0.039,13.443,14.858,14.839,14.824,15.070,
2004-06-01 06:30:00,0.000,13.548,14.897,14.871,14.917,15.096,
2004-06-01 06:35:00,0.033,13.679,14.939,14.908,15.027,15.124,
2004-06-01 06:40:00,0.000,13.819,14.982,14.947,15.158,15.154,
2004-06-01 06:45:00,0.000,13.964,15.027,14.996,15.308,15.185,
2004-06-01 06:50:00,0.000,14.101,15.073,15.124,15.473,15.216,
2004-06-01 06:55:00,0.000,14.242,15.119,15.300,15.653,15.247,
2004-06-01 07:00:00,0.000,14.388,15.166,15.487,15.849,15.280,
2004-06-01 07:05:00,1.604,14.545,15.218,15.690,16.073,15.320,
2004-06-01 07:10:00,1.793,14.703,15.274,15.912,16.336,15.364,
2004-06-01 07:15:00,3.072,14.862,15.333,16.153,16.633,15.411,
2004-06-01 07:20:00,1.860,15.027,15.394,16.412,16.959,15.461,
2004-06-01 07:25:00,2.008,15.196,15.458,16.736,17.292,15.514,
2004-06-01 07:30:00,1.544,15.366,15.525,17.112,17.574,15.570,
2004-06-01 07:35:00,1.048,15.538,15.593,17.479,17.833,15.628,
2004-06-01 07:40:00,0.825,15.712,15.664,17.738,18.076,15.688,
2004-06-01 07:45:00,1.376,15.887,15.735,17.954,18.309,15.750,
2004-06-01 07:50:00,1.352,16.063,15.807,18.140,18.534,15.812,
2004-06-01 07:55:00,1.938,16.241,15.879,18.305,18.754,15.875,
