cur_datetime,WallshadeT,WalllitT,RoofT,canTemp,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19]
2004-06-01 03:15:00,292.631,291.584,289.747,290.028,0.000,287.466,99679.792,288.268,100089.915,
2004-06-01 03:20:00,292.632,291.589,289.738,290.110,0.000,287.465,99680.667,288.304,100089.873,
2004-06-01 03:25:00,292.612,291.575,289.713,290.061,0.000,287.464,99681.542,288.329,100089.835,
2004-06-01 03:30:00,292.612,291.580,289.703,290.140,0.000,287.463,99682.417,288.365,100089.793,
2004-06-01 03:35:00,292.592,291.565,289.678,290.090,0.000,287.462,99683.292,288.391,100089.755,
2004-06-01 03:40:00,292.593,291.571,289.669,290.172,0.000,287.462,99684.167,288.427,100089.711,
2004-06-01 03:45:00,292.573,291.557,289.645,290.124,0.000,287.461,99685.042,288.454,100089.671,
2004-06-01 03:50:00,292.575,291.563,289.636,290.208,0.000,287.460,99685.917,288.493,100089.626,
2004-06-01 03:55:00,292.556,291.549,289.612,290.160,0.000,287.459,99686.792,288.521,100089.585,
2004-06-01 04:00:00,292.553,291.550,289.589,290.247,0.000,287.458,99687.667,288.560,100089.539,
2004-06-01 04:05:00,292.519,291.522,289.543,290.145,0.000,287.467,99687.667,288.508,100089.621,
2004-06-01 04:10:00,292.499,291.507,289.506,290.128,0.000,287.476,99687.667,288.435,100089.711,
2004-06-01 04:15:00,292.450,291.465,289.453,289.961,0.000,287.486,99687.667,288.355,100089.795,
2004-06-01 04:20:00,292.430,291.449,289.419,289.966,0.000,287.495,99687.667,288.305,100089.856,
2004-06-01 04:25:00,292.386,291.412,289.362,289.856,0.000,287.504,99687.667,288.258,100089.909,
2004-06-01 04:30:00,292.368,291.398,289.323,289.895,0.000,287.513,99687.667,288.230,100089.948,
2004-06-01 04:35:00,292.324,291.360,289.266,289.790,0.000,287.523,99687.667,288.195,100089.985,
2004-06-01 04:40:00,292.304,291.345,289.227,289.828,0.000,287.532,99687.667,288.175,100090.013,
2004-06-01 04:45:00,292.259,291.305,289.165,289.719,0.000,287.541,99687.667,288.146,100090.042,
2004-06-01 04:50:00,292.238,291.289,289.120,289.759,0.000,287.550,99687.667,288.132,100090.062,
2004-06-01 04:55:00,292.192,291.249,289.059,289.652,0.000,287.559,99687.667,288.108,100090.084,
2004-06-01 05:00:00,292.175,291.237,289.044,289.695,185.432,287.569,99687.667,288.099,100090.098,
2004-06-01 05:05:00,292.237,291.299,289.087,290.206,170.998,287.585,99689.319,288.604,100089.889,
2004-06-01 05:10:00,292.463,291.518,289.252,291.661,206.799,287.600,99690.972,289.249,100089.620,
2004-06-01 05:15:00,292.641,291.689,289.351,292.531,113.489,287.616,99692.625,289.896,100089.363,
2004-06-01 05:20:00,292.636,291.693,289.320,292.367,112.732,287.632,99694.278,289.443,100089.512,
2004-06-01 05:25:00,291.679,292.611,289.344,291.941,109.046,287.648,99695.931,289.117,100089.685,
2004-06-01 05:30:00,291.508,292.425,289.238,290.623,93.458,287.664,99697.583,288.419,100090.061,
2004-06-01 05:35:00,291.253,292.149,289.078,289.058,70.412,287.680,99699.236,288.027,100090.282,
2004-06-01 05:40:00,291.316,292.209,289.192,289.364,74.939,287.695,99700.889,287.992,100090.323,
2004-06-01 05:45:00,291.262,292.147,289.187,289.107,71.019,287.711,99702.542,287.967,100090.353,
2004-06-01 05:50:00,291.296,292.175,289.260,289.344,74.313,287.727,99704.194,287.975,100090.364,
2004-06-01 05:55:00,291.242,292.112,289.244,289.024,69.354,287.743,99705.847,287.950,100090.388,
2004-06-01 06:00:00,291.290,292.156,289.319,289.277,147.170,287.759,99707.500,287.955,100090.399,
2004-06-01 06:05:00,291.275,292.134,289.354,289.143,71.618,287.805,99709.000,288.065,100090.366,
2004-06-01 06:10:00,291.284,292.170,289.424,289.219,72.685,287.850,99710.500,287.930,100090.454,
2004-06-01 06:15:00,291.253,292.134,289.441,288.991,69.032,287.896,99712.000,287.884,100090.502,
2004-06-01 06:20:00,291.348,292.223,289.570,289.417,75.746,287.942,99713.500,287.941,100090.497,
2004-06-01 06:25:00,291.304,292.173,289.584,289.074,70.686,287.988,99715.000,287.898,100090.538,
2004-06-01 06:30:00,292.280,291.441,289.765,289.420,75.732,288.033,99716.500,287.931,100090.543,
2004-06-01 06:35:00,292.269,291.469,289.836,289.145,71.912,288.079,99718.000,287.895,100090.582,
2004-06-01 06:40:00,292.383,291.620,290.020,289.503,77.305,288.125,99719.500,287.929,100090.586,
2004-06-01 06:45:00,292.371,291.650,290.108,289.189,72.484,288.170,99721.000,287.890,100090.625,
2004-06-01 06:50:00,292.497,291.816,290.321,289.560,77.740,288.216,99722.500,287.921,100090.631,
2004-06-01 06:55:00,292.485,291.853,290.404,289.232,73.113,288.262,99724.000,287.881,100090.671,
2004-06-01 07:00:00,292.633,292.034,290.624,289.599,157.049,288.308,99725.500,287.907,100090.679,
2004-06-01 07:05:00,292.692,292.128,290.784,289.504,159.171,288.370,99729.069,288.075,100090.609,
2004-06-01 07:10:00,292.849,292.318,291.031,289.888,87.663,288.432,99732.639,288.144,100090.582,
2004-06-01 07:15:00,292.838,292.339,291.120,289.368,80.342,288.495,99736.208,287.929,100090.695,
2004-06-01 07:20:00,293.035,292.567,291.393,289.896,88.523,288.557,99739.778,288.001,100090.675,
2004-06-01 07:25:00,293.082,292.643,291.560,289.643,85.381,288.620,99743.347,288.041,100090.663,
2004-06-01 07:30:00,293.267,292.877,291.858,290.086,92.349,288.682,99746.917,288.110,100090.634,
2004-06-01 07:35:00,293.315,292.972,292.033,289.772,87.893,288.745,99750.486,288.120,100090.634,
2004-06-01 07:40:00,293.515,293.220,292.340,290.255,95.550,288.807,99754.056,288.189,100090.606,
2004-06-01 07:45:00,293.571,293.323,292.551,289.937,91.281,288.869,99757.625,288.207,100090.602,
2004-06-01 07:50:00,293.776,293.575,292.888,290.416,98.417,288.932,99761.194,288.273,100090.574,
2004-06-01 07:55:00,293.838,293.682,293.104,290.087,94.190,288.994,99764.764,288.290,100090.568,
2004-06-01 08:00:00,294.038,294.118,293.436,290.571,97.558,289.057,99768.333,288.355,100090.540,
2004-06-01 08:05:00,294.095,294.243,293.675,290.246,93.330,289.178,99768.653,288.405,100090.469,
2004-06-01 08:10:00,294.309,294.528,294.044,290.786,101.102,289.299,99768.972,288.536,100090.355,
2004-06-01 08:15:00,294.375,294.652,294.290,290.495,97.622,289.420,99769.292,288.628,100090.256,
2004-06-01 08:20:00,294.595,294.932,294.663,291.045,105.454,289.541,99769.611,288.763,100090.138,
2004-06-01 08:25:00,294.666,295.053,294.935,290.756,101.551,289.663,99769.931,288.857,100090.039,
2004-06-01 08:30:00,294.895,295.317,295.326,291.308,109.288,289.784,99770.250,288.993,100089.919,
2004-06-01 08:35:00,294.976,295.420,295.592,291.023,105.693,289.905,99770.569,289.090,100089.817,
2004-06-01 08:40:00,295.208,295.678,295.981,291.568,113.486,290.026,99770.889,289.227,100089.696,
2004-06-01 08:45:00,295.294,295.778,296.266,291.293,110.299,290.148,99771.208,289.328,100089.591,
2004-06-01 08:50:00,295.528,296.028,296.673,291.824,117.816,290.269,99771.528,289.464,100089.470,
2004-06-01 08:55:00,295.619,296.126,296.959,291.561,114.904,290.390,99771.847,289.566,100089.363,
2004-06-01 09:00:00,295.856,296.371,297.369,292.075,121.021,290.511,99772.167,289.701,100089.241,
2004-06-01 09:05:00,295.956,296.471,297.681,291.833,118.557,290.634,99772.333,289.816,100089.112,
2004-06-01 09:10:00,296.201,296.718,298.110,292.380,125.705,290.757,99772.500,289.990,100088.953,
2004-06-01 09:15:00,296.315,296.825,298.428,292.187,124.138,290.879,99772.667,290.143,100088.802,
2004-06-01 09:20:00,296.612,296.940,298.853,292.710,131.154,291.002,99772.833,290.320,100088.639,
2004-06-01 09:25:00,296.741,297.039,299.189,292.522,129.868,291.125,99773.000,290.468,100088.489,
2004-06-01 09:30:00,296.915,297.360,299.606,293.014,136.542,291.248,99773.167,290.638,100088.329,
2004-06-01 09:35:00,297.016,297.453,299.923,292.838,134.893,291.370,99773.333,290.781,100088.180,
2004-06-01 09:40:00,297.233,297.664,300.336,293.292,141.097,291.493,99773.500,290.941,100088.025,
2004-06-01 09:45:00,297.336,297.751,300.664,293.130,139.818,291.616,99773.667,291.079,100087.878,
2004-06-01 09:50:00,297.547,297.949,301.081,293.559,145.319,291.739,99773.833,291.235,100087.724,
2004-06-01 09:55:00,297.652,298.030,301.412,293.410,144.282,291.861,99774.000,291.368,100087.579,
2004-06-01 10:00:00,297.843,298.202,301.787,293.812,151.134,291.984,99774.167,291.518,100087.427,
2004-06-01 10:05:00,297.927,298.259,302.077,293.653,149.512,292.045,99773.639,291.609,100087.353,
2004-06-01 10:10:00,298.092,298.398,302.433,293.927,153.020,292.106,99773.111,291.643,100087.314,
2004-06-01 10:15:00,298.159,298.433,302.712,293.726,150.365,292.167,99772.583,291.655,100087.289,
2004-06-01 10:20:00,298.317,298.558,303.065,293.994,153.472,292.228,99772.056,291.687,100087.256,
2004-06-01 10:25:00,298.382,298.585,303.329,293.822,150.937,292.289,99771.528,291.713,100087.225,
2004-06-01 10:30:00,298.531,298.692,303.638,294.091,153.935,292.350,99771.000,291.754,100087.186,
2004-06-01 10:35:00,298.591,298.705,303.873,293.931,151.525,292.411,99770.472,291.783,100087.153,
2004-06-01 10:40:00,298.734,298.802,304.179,294.190,154.361,292.472,99769.944,291.824,100087.115,
2004-06-01 10:45:00,298.788,298.807,304.390,294.035,151.873,292.533,99769.417,291.850,100087.083,
2004-06-01 10:50:00,298.925,298.893,304.671,294.281,154.550,292.594,99768.889,291.887,100087.046,
2004-06-01 10:55:00,298.976,298.891,304.879,294.134,152.064,292.655,99768.361,291.911,100087.014,
2004-06-01 11:00:00,298.994,299.142,305.226,294.363,151.320,292.715,99767.833,291.944,100086.979,
2004-06-01 11:05:00,299.047,299.261,305.497,294.233,149.399,292.812,99766.264,291.993,100086.891,
2004-06-01 11:10:00,299.183,299.464,305.841,294.508,152.377,292.909,99764.694,292.096,100086.772,
2004-06-01 11:15:00,299.254,299.608,306.122,294.424,151.032,293.005,99763.125,292.194,100086.654,
2004-06-01 11:20:00,299.394,299.821,306.464,294.680,153.906,293.102,99761.556,292.298,100086.534,
2004-06-01 11:25:00,299.472,299.977,306.764,294.600,153.267,293.198,99759.986,292.389,100086.419,
2004-06-01 11:30:00,299.604,300.186,307.090,294.838,156.439,293.295,99758.417,292.490,100086.300,
2004-06-01 11:35:00,299.678,300.342,307.367,294.770,155.713,293.391,99756.847,292.580,100086.185,
2004-06-01 11:40:00,299.809,300.553,307.691,294.990,158.384,293.488,99755.278,292.677,100086.068,
2004-06-01 11:45:00,299.886,300.715,307.972,294.927,157.506,293.584,99753.708,292.764,100085.955,
2004-06-01 11:50:00,300.015,300.928,308.297,295.131,160.064,293.681,99752.139,292.857,100085.840,
2004-06-01 11:55:00,300.094,301.096,308.581,295.075,159.187,293.777,99750.569,292.941,100085.728,
2004-06-01 12:00:00,300.207,301.290,308.850,295.263,167.663,293.874,99749.000,293.031,100085.614,
2004-06-01 12:05:00,300.277,301.445,309.079,295.236,167.502,293.961,99745.653,293.135,100085.491,
2004-06-01 12:10:00,300.386,301.638,309.339,295.409,170.640,294.048,99742.306,293.224,100085.374,
2004-06-01 12:15:00,300.452,301.789,309.566,295.369,170.224,294.136,99738.958,293.308,100085.260,
2004-06-01 12:20:00,300.557,301.979,309.824,295.535,173.105,294.223,99735.611,293.395,100085.145,
2004-06-01 12:25:00,300.622,302.131,310.030,295.501,172.651,294.310,99732.264,293.478,100085.032,
2004-06-01 12:30:00,300.713,302.304,310.238,295.657,175.393,294.397,99728.917,293.565,100084.917,
2004-06-01 12:35:00,300.766,302.439,310.418,295.629,175.030,294.485,99725.569,293.648,100084.804,
2004-06-01 12:40:00,300.853,302.606,310.624,295.774,177.557,294.572,99722.222,293.733,100084.690,
2004-06-01 12:45:00,300.903,302.738,310.778,295.751,176.413,294.659,99718.875,293.814,100084.578,
2004-06-01 12:50:00,300.984,302.899,310.958,295.887,178.126,294.746,99715.528,293.896,100084.466,
2004-06-01 12:55:00,301.033,303.027,311.113,295.867,177.419,294.834,99712.181,293.974,100084.355,
2004-06-01 13:00:00,301.108,303.181,311.286,295.996,176.253,294.921,99708.833,294.057,100084.243,
2004-06-01 13:05:00,301.146,303.299,311.409,295.950,175.699,294.933,99706.833,294.093,100084.184,
2004-06-01 13:10:00,301.238,303.467,311.574,296.180,180.314,294.946,99704.833,294.230,100084.085,
2004-06-01 13:15:00,301.311,303.617,311.725,296.319,183.498,294.958,99702.833,294.412,100083.961,
2004-06-01 13:20:00,301.407,303.789,311.894,296.576,188.488,294.971,99700.833,294.590,100083.833,
2004-06-01 13:25:00,301.477,303.934,312.024,296.676,190.449,294.983,99698.833,294.746,100083.714,
2004-06-01 13:30:00,301.552,304.076,312.137,296.853,194.883,294.995,99696.833,294.877,100083.606,
2004-06-01 13:35:00,301.602,304.191,312.232,296.906,196.172,295.008,99694.833,294.988,100083.508,
2004-06-01 13:40:00,301.663,304.317,312.335,297.019,200.177,295.020,99692.833,295.074,100083.421,
2004-06-01 13:45:00,301.700,304.416,312.399,297.031,200.619,295.032,99690.833,295.148,100083.341,
2004-06-01 13:50:00,301.748,304.525,312.471,297.102,204.040,295.045,99688.833,295.201,100083.271,
2004-06-01 13:55:00,301.775,304.611,312.531,297.089,204.287,295.057,99686.833,295.251,100083.203,
2004-06-01 14:00:00,301.799,304.673,312.512,297.139,206.430,295.070,99684.833,295.286,100083.143,
2004-06-01 14:05:00,301.786,304.692,312.432,297.026,204.600,294.960,99685.083,295.201,100083.263,
2004-06-01 14:10:00,301.808,304.745,312.382,297.098,207.234,294.851,99685.333,295.183,100083.369,
2004-06-01 14:15:00,301.793,304.753,312.307,297.026,206.471,294.742,99685.583,295.129,100083.479,
2004-06-01 14:20:00,301.801,304.782,312.250,297.065,208.490,294.632,99685.833,295.084,100083.578,
2004-06-01 14:25:00,301.775,304.772,312.114,296.974,207.555,294.523,99686.083,295.017,100083.684,
2004-06-01 14:30:00,301.697,305.227,312.339,296.999,210.404,294.414,99686.333,294.953,100083.786,
2004-06-01 14:35:00,301.665,305.496,312.529,296.909,210.452,294.305,99686.583,294.887,100083.886,
2004-06-01 14:40:00,301.659,305.794,312.733,296.946,213.411,294.195,99686.833,294.832,100083.977,
2004-06-01 14:45:00,301.533,306.293,312.959,296.858,213.923,294.086,99687.083,294.773,100084.065,
2004-06-01 14:50:00,301.530,306.623,313.201,296.904,217.168,293.977,99687.333,294.724,100084.146,
2004-06-01 14:55:00,301.428,307.088,313.403,296.816,217.610,293.867,99687.583,294.670,100084.226,
2004-06-01 15:00:00,301.389,307.462,313.559,296.870,224.091,293.758,99687.833,294.628,100084.296,
2004-06-01 15:05:00,301.275,308.059,313.724,296.833,225.716,293.731,99688.792,294.642,100084.283,
2004-06-01 15:10:00,301.288,308.188,313.863,296.733,226.541,293.705,99689.750,294.503,100084.336,
2004-06-01 15:15:00,301.261,308.551,314.030,296.814,230.003,293.678,99690.708,294.581,100084.293,
2004-06-01 15:20:00,301.223,308.895,314.175,296.847,233.297,293.651,99691.667,294.557,100084.294,
2004-06-01 15:25:00,301.225,309.275,314.342,297.040,239.213,293.624,99692.625,294.730,100084.200,
2004-06-01 15:30:00,301.175,309.396,314.209,297.100,242.214,293.598,99693.583,294.743,100084.175,
2004-06-01 15:35:00,301.156,309.523,314.106,297.271,246.651,293.571,99694.542,294.891,100084.089,
2004-06-01 15:40:00,301.116,309.689,313.974,297.328,249.797,293.544,99695.500,294.904,100084.063,
2004-06-01 15:45:00,301.099,309.784,313.801,297.493,254.216,293.517,99696.458,295.041,100083.979,
2004-06-01 15:50:00,301.059,309.851,313.606,297.573,257.443,293.491,99697.417,295.080,100083.938,
2004-06-01 15:55:00,301.040,309.909,313.435,297.730,261.597,293.464,99698.375,295.208,100083.855,
2004-06-01 16:00:00,301.027,310.086,313.480,297.829,255.868,293.437,99699.333,295.266,100083.801,
2004-06-01 16:05:00,301.014,310.252,313.475,297.927,256.883,293.365,99702.056,295.322,100083.782,
2004-06-01 16:10:00,300.988,310.401,313.454,297.981,259.427,293.292,99704.778,295.322,100083.794,
2004-06-01 16:15:00,300.957,310.545,313.425,298.025,261.527,293.219,99707.500,295.335,100083.800,
2004-06-01 16:20:00,300.919,310.678,313.385,298.044,264.682,293.146,99710.222,295.318,100083.818,
2004-06-01 16:25:00,300.873,310.800,313.358,298.054,265.745,293.074,99712.944,295.311,100083.834,
2004-06-01 16:30:00,300.850,310.829,313.247,298.059,267.720,293.001,99715.667,295.284,100083.860,
2004-06-01 16:35:00,300.822,310.836,313.134,298.052,267.509,292.928,99718.389,295.264,100083.884,
2004-06-01 16:40:00,300.795,310.842,313.022,298.049,269.030,292.855,99721.111,295.229,100083.915,
2004-06-01 16:45:00,300.764,310.817,312.881,298.026,268.433,292.782,99723.833,295.200,100083.945,
2004-06-01 16:50:00,300.736,310.794,312.744,298.016,269.615,292.710,99726.556,295.159,100083.981,
2004-06-01 16:55:00,300.701,310.742,312.601,297.978,268.789,292.637,99729.278,295.122,100084.017,
2004-06-01 17:00:00,300.671,310.669,312.431,297.962,229.620,292.564,99732.000,295.074,100084.059,
2004-06-01 17:05:00,300.619,310.555,312.213,297.864,225.255,292.447,99736.292,295.049,100083.918,
2004-06-01 17:10:00,300.135,309.980,311.566,295.936,197.446,292.330,99740.583,293.475,100084.730,
2004-06-01 17:15:00,299.976,309.736,311.304,295.604,191.318,292.213,99744.875,293.230,100084.984,
2004-06-01 17:20:00,299.777,309.385,311.051,295.299,185.411,292.096,99749.167,292.949,100085.217,
2004-06-01 17:25:00,299.618,309.121,310.713,294.991,179.892,291.979,99753.458,292.737,100085.409,
2004-06-01 17:30:00,299.442,308.659,310.193,294.720,173.610,291.862,99757.750,292.528,100085.602,
2004-06-01 17:35:00,299.275,308.180,309.695,294.492,167.949,291.744,99762.042,292.334,100085.790,
2004-06-01 17:40:00,299.106,307.704,309.205,294.251,162.216,291.627,99766.333,292.138,100085.979,
2004-06-01 17:45:00,298.937,307.191,308.656,294.020,156.905,291.510,99770.625,291.943,100086.167,
2004-06-01 17:50:00,298.770,306.683,308.120,293.789,151.852,291.393,99774.917,291.748,100086.355,
2004-06-01 17:55:00,298.575,305.953,307.592,293.547,147.372,291.276,99779.208,291.551,100086.544,
2004-06-01 18:00:00,298.414,305.457,307.120,293.300,142.669,291.159,99783.500,291.349,100086.735,
2004-06-01 18:05:00,298.261,304.933,306.620,293.107,139.140,291.147,99786.653,291.253,100086.770,
2004-06-01 18:10:00,298.110,304.281,306.138,292.960,136.845,291.134,99789.806,291.198,100086.774,
2004-06-01 18:15:00,297.966,303.758,305.661,292.782,133.967,291.122,99792.958,291.149,100086.774,
2004-06-01 18:20:00,297.809,303.115,305.199,292.628,131.708,291.109,99796.111,291.097,100086.775,
2004-06-01 18:25:00,297.666,302.507,304.741,292.467,128.880,291.097,99799.264,291.057,100086.769,
2004-06-01 18:30:00,297.556,302.219,304.448,292.468,128.454,291.084,99802.417,291.069,100086.737,
2004-06-01 18:35:00,297.459,301.953,304.155,292.501,127.996,291.072,99805.569,291.108,100086.690,
2004-06-01 18:40:00,297.368,301.692,303.864,292.573,128.585,291.060,99808.722,291.153,100086.637,
2004-06-01 18:45:00,297.273,301.465,303.610,292.580,128.031,291.047,99811.875,291.192,100086.586,
2004-06-01 18:50:00,297.186,301.245,303.359,292.631,128.411,291.035,99815.028,291.231,100086.532,
2004-06-01 18:55:00,297.095,301.045,303.096,292.631,127.812,291.022,99818.181,291.269,100086.477,
2004-06-01 19:00:00,297.004,300.831,302.798,292.690,128.324,291.010,99821.333,291.315,100086.416,
2004-06-01 19:05:00,296.904,300.627,302.529,292.693,128.680,290.981,99825.708,291.353,100086.363,
2004-06-01 19:10:00,296.816,300.434,302.267,292.762,129.191,290.951,99830.083,291.397,100086.310,
2004-06-01 19:15:00,296.711,300.238,301.990,292.739,129.029,290.921,99834.458,291.432,100086.259,
2004-06-01 19:20:00,296.618,300.053,301.720,292.778,129.773,290.892,99838.833,291.469,100086.208,
2004-06-01 19:25:00,296.508,299.864,301.449,292.740,129.064,290.862,99843.208,291.501,100086.160,
2004-06-01 19:30:00,296.432,299.716,301.232,292.760,129.240,290.833,99847.583,291.525,100086.122,
2004-06-01 19:35:00,296.339,299.561,300.999,292.674,128.478,290.803,99851.958,291.533,100086.096,
2004-06-01 19:40:00,296.285,299.443,300.794,292.812,130.219,290.774,99856.333,291.560,100086.065,
2004-06-01 19:45:00,296.252,299.224,300.585,292.762,129.255,290.744,99860.708,291.584,100086.036,
2004-06-01 19:50:00,296.193,299.111,300.392,292.851,130.043,290.715,99865.083,291.605,100086.012,
2004-06-01 19:55:00,296.117,298.967,300.176,292.766,129.197,290.685,99869.458,291.611,100085.997,
2004-06-01 20:00:00,295.975,298.869,299.862,292.807,129.074,290.656,99873.833,291.616,100085.984,
2004-06-01 20:05:00,295.847,298.676,299.540,292.701,127.687,290.624,99878.583,291.596,100085.998,
2004-06-01 20:10:00,295.739,298.505,299.236,292.710,127.776,290.593,99883.333,291.582,100086.008,
2004-06-01 20:15:00,295.798,298.493,299.065,293.664,137.797,290.561,99888.083,291.986,100085.828,
2004-06-01 20:20:00,295.851,298.475,298.896,294.542,146.656,290.530,99892.833,292.461,100085.630,
2004-06-01 20:25:00,295.832,298.388,298.647,294.789,149.658,290.498,99897.583,292.710,100085.478,
2004-06-01 20:30:00,298.268,295.778,298.383,294.803,150.550,290.466,99902.333,292.730,100085.415,
2004-06-01 20:35:00,298.143,295.715,298.134,294.724,150.345,290.435,99907.083,292.688,100085.402,
2004-06-01 20:40:00,298.034,295.669,297.902,294.726,150.747,290.403,99911.833,292.690,100085.371,
2004-06-01 20:45:00,297.924,295.620,297.671,294.735,151.252,290.372,99916.583,292.742,100085.299,
2004-06-01 20:50:00,297.831,295.587,297.458,294.818,152.662,290.340,99921.333,292.841,100085.179,
2004-06-01 20:55:00,297.740,295.554,297.246,294.889,154.292,290.308,99926.083,292.985,100085.005,
2004-06-01 21:00:00,297.703,295.549,297.104,295.037,0.000,290.277,99930.833,293.185,100084.758,
2004-06-01 21:05:00,297.491,295.363,296.820,294.273,0.000,290.169,99936.490,292.216,100085.433,
2004-06-01 21:10:00,297.370,295.268,296.614,293.934,0.000,290.061,99942.147,291.618,100086.024,
2004-06-01 21:15:00,297.244,295.162,296.421,293.664,0.000,289.953,99947.804,291.236,100086.442,
2004-06-01 21:20:00,297.147,295.085,296.251,293.538,0.000,289.846,99953.461,290.976,100086.744,
2004-06-01 21:25:00,297.046,294.999,296.073,293.359,0.000,289.738,99959.118,290.769,100086.989,
2004-06-01 21:30:00,296.956,294.923,295.902,293.234,0.000,289.630,99964.775,290.599,100087.199,
2004-06-01 21:35:00,296.860,294.838,295.721,293.045,0.000,289.522,99970.432,290.441,100087.394,
2004-06-01 21:40:00,296.776,294.766,295.548,292.919,0.000,289.415,99976.089,290.300,100087.573,
2004-06-01 21:45:00,296.685,294.683,295.385,292.728,0.000,289.307,99981.746,290.163,100087.745,
2004-06-01 21:50:00,296.607,294.613,295.230,292.605,0.000,289.199,99987.403,290.040,100087.908,
2004-06-01 21:55:00,296.522,294.534,295.067,292.417,0.000,289.091,99993.060,289.915,100088.067,
2004-06-01 22:00:00,296.239,294.278,294.781,291.257,0.000,288.983,99998.717,289.587,100088.339,
2004-06-01 22:05:00,295.949,294.018,294.495,290.256,0.000,288.934,100000.587,289.349,100088.509,
2004-06-01 22:10:00,295.823,293.928,294.332,290.238,0.000,288.885,100002.458,289.279,100088.585,
