,tpr_air2m_c13_cal_%60'_celsius,pre_air_c13_cal_%60'_hPa,'hum_relcapa_c13_cal_%60'_percent,prp_intensrr_c13_cal_%60'_millimeter/hour,'ven_ddmoy_c13_cal_%60'_degre,ven_ffmoy_c13_cal_%60'_m/s,flx_rvd_c13_cal_%60'_watt/m2,flx_rvm_c13_cal_%60'_watt/m2,flx_ird_c13_%60'_watt/m2,flx_irm_c13_%60'_watt/m2
2/2/2004 10:00,12.48183333,1006.078333,70.4,0,143.7833333,1.105,385.1236667,67.68233333,252.4371667,364.4145
2/2/2004 11:00,13.59266667,1006.073333,69.85,0,189.6666667,0.7,397.1005,68.83883333,264.1906667,371.5136667
2/2/2004 12:00,14.146,1005.851667,67.25,0,187.45,1.12,436.3478333,77.21733333,267.5788333,377.5841667
2/2/2004 13:00,15.26483333,1005.383333,64.9,0.1,107.5833333,1.013333333,416.6033333,76.20966667,260.5603333,381.3531667
2/2/2004 14:00,15.79716667,1005.048333,65.86666667,0,45.95,1.05,382.7103333,75.06416667,266.357,386.5078333
2/2/2004 15:00,16.02716667,1004.99,65.95,0,53.85,0.998333333,232.786,47.67866667,282.4765,383.1233333
2/2/2004 16:00,15.26383333,1004.965,67.68333333,0,69.5,1.256666667,75.6165,16.524,301.5983333,376.9
2/2/2004 17:00,13.31183333,1005.396667,73.21666667,0,187.2666667,1.021666667,0.889,0.067666667,312.8855,366.361
2/2/2004 18:00,11.9375,1006.233333,79.05,0,193.0333333,0.328333333,-0.5275,-0.003666667,310.98,359.4511667
2/2/2004 19:00,10.475,1006.775,85.53333333,0,178.1333333,2.333333333,-0.4005,-0.030333333,305.4128333,354.9378333
2/2/2004 20:00,7.368833333,1007.108333,95.28333333,0,180.0833333,3.066666667,-0.0985,-0.042166667,325.3638333,348.4601667
2/2/2004 21:00,6.766666667,1007.253333,97.88333333,0,160.7333333,2.091666667,-0.031666667,0.001833333,339.6211667,347.4171667
2/2/2004 22:00,6.205,1007.35,98,0,145.2166667,1.491666667,-0.170333333,0.011,333.1736667,344.9683333
2/2/2004 23:00,5.794833333,1007.45,98,0,153.55,1.026666667,-0.2305,0.034833333,330.8588333,342.8128333
2/3/2004 0:00,5.060666667,1007.11,98,0,147.05,0.778333333,-0.301,0.0055,325.1273333,339.8935
2/3/2004 1:00,4.371833333,1006.561667,97.98333333,0.1,124.3833333,1.133333333,-0.327,0,314.6481667,335.9365
2/3/2004 2:00,3.775833333,1005.943333,97.91666667,0,93,1.226666667,-0.371666667,0.0165,307.7111667,331.7363333
2/3/2004 3:00,3.083166667,1005.678333,97.88333333,0,95.16666667,0.97,-0.404166667,0.023833333,303.7176667,328.8088333
2/3/2004 4:00,3.289833333,1005.83,98,0,84.58333333,0.901666667,-0.444833333,0.064166667,303.9506667,328.2371667
2/3/2004 5:00,3.461666667,1006.421667,97.85,0,164.7833333,0.595,-0.474833333,0.047833333,304.5138333,327.727
2/3/2004 6:00,2.407666667,1007.065,98.05,0,243.1333333,0.918333333,-0.361833333,0.026166667,303.121,324.4365
2/3/2004 7:00,2.206666667,1007.848333,98.08333333,0,146.45,0.488333333,27.65216667,8.2525,297.0811667,323.7026667
2/3/2004 8:00,4.0335,1008.426667,97.73333333,0,161.0833333,0.555,168.3245,48.93533333,300.4973333,329.7701667
2/3/2004 9:00,6.5405,1008.83,95.2,0,78.5,0.348333333,307.4265,68.12266667,306.4445,344.676
2/3/2004 10:00,9.370333333,1009.218333,90.9,0,58.31666667,0.641666667,406.854,84.314,302.457,359.4876667
2/3/2004 11:00,12.52816667,1008.901667,80.86666667,0,114.55,0.523333333,477.8711667,94.56583333,303.92,373.8623333
2/3/2004 12:00,14.78233333,1008.326667,67.33333333,0,96.98333333,0.658333333,538.938,96.984,251.8756667,382.0033333
2/3/2004 13:00,16.36166667,1007.725,56.03333333,0,116.0666667,0.713333333,494.3715,91.2935,250.6503333,387.3656667
2/3/2004 14:00,17.24066667,1007.36,50.43333333,0,98.65,0.713333333,393.9453333,76.70016667,260.9553333,387.4288333
2/3/2004 15:00,16.99883333,1007.118333,52.13333333,0,90.81666667,1.095,244.5731667,51.171,278.4515,384.7061667
2/3/2004 16:00,17.39316667,1007.041667,55.16666667,0,93.33333333,0.32,81.245,18.24916667,298.0323333,378.3511667
2/3/2004 17:00,13.81566667,1007.19,66.16666667,0,46.56666667,0.883333333,0.522833333,-0.067333333,307.4758333,368.0036667
2/3/2004 18:00,11.90866667,1007.528333,74.55,0,35.46666667,0.366666667,-0.8225,0.003666667,302.142,359.3395
2/3/2004 19:00,11.4445,1007.945,75.13333333,0,119.2,0.511666667,-0.709666667,0.001833333,300.0816667,354.8146667
2/3/2004 20:00,10.39316667,1008.445,78.75,0,141.3666667,0.911666667,-0.585,0.058666667,298.9721667,350.3348333
2/3/2004 21:00,9.431666667,1008.711667,82.8,0,185.2166667,1.406666667,-0.5945,0.0385,295.3783333,346.9555
2/3/2004 22:00,7.693666667,1008.816667,92.4,0,183.7333333,2.126666667,-0.362,-0.034833333,297.25,343.4093333
2/3/2004 23:00,6.129833333,1008.946667,94.2,0,167.5166667,1.778333333,-0.462333333,-0.051333333,307.2285,339.1826667
2/4/2004 0:00,5.018166667,1008.926667,95.28333333,0,132.6166667,0.99,-0.452166667,0.011,314.9145,334.396
2/4/2004 1:00,4.3955,1008.933333,95.93333333,0,136.9666667,1.211666667,-0.452,0.001833333,316.1966667,331.8623333
2/4/2004 2:00,3.631333333,1008.795,96.1,0,151.2833333,1.326666667,-0.516166667,-0.005333333,315.0095,329.098
2/4/2004 3:00,3.959166667,1008.64,96.95,0,153.65,2.216666667,-0.351833333,0.049333333,317.9903333,328.9166667
2/4/2004 4:00,3.933833333,1008.595,96.31666667,0,153.1666667,1.308333333,-0.495833333,0.007333333,315.8425,328.5136667
2/4/2004 5:00,4.057,1008.605,96.86666667,0.1,144.5833333,1.801666667,-0.409666667,0,316.908,329.3291667
2/4/2004 6:00,4.326333333,1008.956667,96.9,0,141.6833333,2.07,-0.1795,0.034,320.2416667,330.3526667
2/4/2004 7:00,4.527333333,1009.571667,97.53333333,0,160.8333333,1.265,17.5445,3.1965,330.3095,334.1008333
2/4/2004 8:00,4.857,1010.041667,97.95,0,130.2,1.446666667,75.66316667,14.23033333,335.8005,338.2676667
2/4/2004 9:00,5.299666667,1010.29,97.51666667,0,116.4833333,1.428333333,169.0175,33.40433333,338.6868333,343.8648333
2/4/2004 10:00,6.340333333,1010.463333,96.25,0,166.6833333,2.273333333,269.7593333,54.96183333,332.6381667,351.3925
2/4/2004 11:00,7.909166667,1009.931667,91.78333333,0,159.4333333,2.678333333,429.2808333,88.69766667,324.0426667,358.2371667
2/4/2004 12:00,9.503666667,1009.385,86.06666667,0,173.9,2.87,483.8718333,100.5498333,313.5696667,365.8201667
2/4/2004 13:00,10.49366667,1008.693333,82.65,0,159.9833333,3.608333333,468.1391667,93.227,273.3415,370.7048333
2/4/2004 14:00,10.775,1008.256667,80.78333333,0,161.6,4.125,396.8578333,76.86816667,244.5118333,371.079
2/4/2004 15:00,10.1,1008.278333,81.56666667,0,166.8166667,3.463333333,249.748,49.92383333,251.7866667,365.0698333
2/4/2004 16:00,8.508333333,1008.513333,86.48333333,0,163.65,3.048333333,74.826,15.72983333,272.4613333,355.2326667
2/4/2004 17:00,6.961666667,1008.811667,91.86666667,0,163.3666667,2.745,1.6105,0.3085,282.4501667,345.538
2/4/2004 18:00,6.668333333,1009.016667,94.45,0,168.3,3.333333333,-0.199333333,0.055,298.7018333,342.7408333
2/4/2004 19:00,6.639666667,1009.2,94.96666667,0,166.5166667,3.168333333,-0.362833333,0.001833333,304.703,341.5876667
2/4/2004 20:00,6.695,1009.326667,95.46666667,0,164.9833333,3.551666667,-0.19,0,328.871,343.5043333
2/4/2004 21:00,6.778333333,1009.498333,95.95,0,166.45,3.088333333,-0.19,0,334.8903333,345.026
2/4/2004 22:00,6.379,1009.44,95.28333333,0,171.1166667,2.268333333,-0.35,0,310.6676667,340.8733333
2/4/2004 23:00,5.702666667,1009.583333,95.45,0,151.9333333,1.78,-0.400666667,0,313.3076667,336.5765
2/5/2004 0:00,5.131833333,1009.428333,95.88333333,0,153.6666667,1.32,-0.404166667,0.011,320.1883333,333.9203333
2/5/2004 1:00,5.568166667,1009.416667,96.98333333,0,162.0666667,2.965,-0.095166667,0.027166667,337.339,338.608
2/5/2004 2:00,5.628,1009.476667,97.51666667,0,163.2833333,2.683333333,-0.018333333,0,339.6906667,340.589
2/5/2004 3:00,5.658333333,1009.296667,98,0,169.75,2.855,-0.04,0,339.975,341.2715
2/5/2004 4:00,5.452833333,1009.105,98,0,161.9666667,2.943333333,-0.031666667,0.001833333,339.014,340.7576667
2/5/2004 5:00,5.320166667,1009.118333,98,0.1,163.5166667,2.42,-0.046666667,0.003666667,338.6598333,340.5415
2/5/2004 6:00,5.196833333,1009.27,98,0,154.3666667,1.975,0.0635,0.023833333,338.0523333,340.1281667
2/5/2004 7:00,4.979833333,1009.238333,98,0,152.8666667,2.585,13.9025,2.537166667,337.1523333,339.6275
2/5/2004 8:00,5.093666667,1009.61,98,0,140.85,1.83,69.58883333,13.38633333,338.6038333,341.5918333
2/5/2004 9:00,5.466166667,1009.98,98,0,152.4166667,1.603333333,148.1755,28.378,339.6273333,345.8175
2/5/2004 10:00,6.5875,1010.065,97.65,0,149.1,1.431666667,294.6561667,58.80016667,337.3581667,352.525
2/5/2004 11:00,9.6345,1009.638333,86.25,0,143.2166667,1.378333333,476.632,96.27566667,319.1345,365.098
2/5/2004 12:00,12.6915,1008.626667,72.66666667,0,145.8,1.62,518.7558333,98.01966667,277.9606667,377.5031667
2/5/2004 13:00,14.9355,1007.881667,64.56666667,0,155.8666667,1.25,473.6198333,90.95933333,275.9091667,385.4621667
2/5/2004 14:00,16.63833333,1007.51,58.16666667,0,95.63333333,0.935,393.3795,74.1385,266.613,389.7805
2/5/2004 15:00,16.68516667,1007.461667,61.26666667,0,62.48333333,1.22,240.824,47.88033333,289.4906667,388.4385
2/5/2004 16:00,16.306,1007.27,61.73333333,0,109.05,1.081666667,82.1055,17.51166667,307.1003333,382.089
2/5/2004 17:00,13.44483333,1007.308333,70.16666667,0,165.8833333,1.756666667,1.254333333,0.059166667,314.4031667,368.7826667
2/5/2004 18:00,11.43116667,1007.318333,79.95,0,170.3,3.085,-0.629666667,-0.007333333,307.1453333,360.661
2/5/2004 19:00,9.976,1007.33,85.25,0,127.2333333,1.546666667,-0.576333333,-0.014666667,302.0368333,355.4236667
2/5/2004 20:00,9.033666667,1007.281667,86,0,113.85,1.175,-0.4905,0.073333333,299.3481667,350.594
2/5/2004 21:00,8.525,1007.173333,85.81666667,0,122.9833333,1.425,-0.5075,0.084333333,297.5751667,347.5055
2/5/2004 22:00,7.774833333,1006.996667,88.9,0,131.9666667,1.548333333,-0.461333333,0.044,295.8276667,344.8886667
2/5/2004 23:00,7.4205,1006.716667,90.3,0,144.1,1.851666667,-0.426,0.007333333,297.4526667,343.3021667
2/6/2004 0:00,6.885,1006.111667,91.33333333,0,105.9166667,1.008333333,-0.376166667,0,300.4168333,340.6026667
2/6/2004 1:00,6.4555,1005.533333,92.36666667,0,113.3166667,1.135,-0.358,0.001833333,307.4483333,338.1323333
2/6/2004 2:00,6.0595,1004.911667,90.66666667,0,135.2,1.631666667,-0.399,0.001833333,308.7253333,336.7555
2/6/2004 3:00,5.146166667,1004.46,91.7,0,157.6333333,1.23,-0.460666667,0.014666667,307.1536667,333.8808333
2/6/2004 4:00,4.429333333,1004.508333,93.53333333,0,139.9,1.061666667,-0.455,0.014666667,311.0798333,330.9388333
2/6/2004 5:00,4.195,1004.363333,97.13333333,0,160.2,2.388333333,-0.1135,0.095333333,328.036,333.0466667
2/6/2004 6:00,4.482666667,1004.385,98,0,164.3166667,2.801666667,0.069666667,0.048833333,330.3045,334.7551667
2/6/2004 7:00,4.752166667,1004.503333,98,0,161.7,3.166666667,17.58233333,3.145333333,331.9293333,336.1678333
2/6/2004 8:00,5.2755,1004.631667,97.83333333,0.1,153.7833333,3.25,123.9273333,25.76883333,333.2671667,339.6621667
2/6/2004 9:00,7.275333333,1004.566667,91.48333333,0,160.4166667,3.81,323.409,67.8015,332.412,351.3473333
2/6/2004 10:00,9.2405,1004.555,83.85,0,159.3,3.818333333,454.6705,87.14716667,278.4223333,360.8516667
2/6/2004 11:00,10.30783333,1003.976667,81.63333333,0,159.8333333,4.088333333,536.498,98.26266667,255.9776667,368.3866667
2/6/2004 12:00,11.0505,1003.128333,80.56666667,0,172.6833333,4.193333333,532.661,100.687,265.7655,373.217
2/6/2004 13:00,11.6605,1002.45,78.35,0,165.2333333,3.315,474.6085,93.76,274.1356667,375.8493333
2/6/2004 14:00,12.243,1001.953333,76.28333333,0,165.1166667,3.54,392.7356667,78.329,268.2098333,377.3681667
2/6/2004 15:00,11.85066667,1001.861667,77.53333333,0,175.2,2.865,224.9601667,44.72866667,276.0566667,372.6826667
2/6/2004 16:00,11.03683333,1002.066667,79.73333333,0,194.1166667,1.571666667,100.8533333,21.60183333,287.9008333,364.8861667
2/6/2004 17:00,8.7115,1002.52,87.96666667,0,196.05,2.785,1.583166667,0.2535,293.7308333,354.1146667
2/6/2004 18:00,7.4555,1002.745,94.18333333,0,168.5833333,3.543333333,-0.235,0.023833333,310.7295,349.091
2/6/2004 19:00,7.183833333,1003.07,95.81666667,0,172.6666667,3.118333333,-0.136,0,331.0548333,349.1213333
2/6/2004 20:00,7.000833333,1003.38,96.31666667,0,178.25,3.38,-0.112,0,336.9636667,348.8138333
2/6/2004 21:00,6.815666667,1003.25,97.1,0,175.4333333,3.276666667,-0.058166667,0,341.3591667,348.373
2/6/2004 22:00,6.623166667,1003.063333,98,0,180,3.325,-0.021666667,0,342.4725,347.6338333
2/6/2004 23:00,6.478333333,1003.463333,98,0,190.3,2.626666667,-0.018333333,0,343.3886667,347.1161667
2/7/2004 0:00,6.377833333,1003.54,98,0,205.0333333,1.636666667,-0.03,0.003666667,343.3523333,346.7678333
2/7/2004 1:00,6.3425,1003.648333,98,0,198.6666667,1.738333333,-0.055,0.003666667,343.275,346.6088333
2/7/2004 2:00,6.280166667,1003.715,98,0,207.0833333,1.971666667,-0.03,0.003666667,343.2236667,346.3253333
2/7/2004 3:00,5.973166667,1003.821667,98,0,207.2833333,1.805,-0.065,0.0055,342.3501667,345.2785
2/7/2004 4:00,6.273166667,1003.736667,98,0,168.7666667,0.746666667,0.001666667,0.036666667,346.0205,346.8365
2/7/2004 5:00,6.729833333,1003.765,98,0,203.9,0.908333333,-0.056666667,0.0275,346.0413333,348.3975
2/7/2004 6:00,7.0435,1003.83,98,0,239.2166667,0.656666667,0.001833333,0.023833333,346.3326667,349.2448333
2/7/2004 7:00,7.494666667,1004.235,98,0,265.75,0.905,8.7075,1.442666667,348.351,350.7643333
2/7/2004 8:00,8.510833333,1004.816667,97.65,0,261.0833333,1.395,21.0735,3.494333333,355.2021667,354.7145
2/7/2004 9:00,9.050833333,1005.458333,95.68333333,0,275.5833333,1.766666667,42.7635,6.9535,351.2911667,357.4375
2/7/2004 10:00,9.475666667,1006.051667,94.31666667,0.2,297.15,2.105,44.5995,7.071833333,350.2795,359.4118333
2/7/2004 11:00,9.584166667,1006.195,93.76666667,0,277.5166667,1.66,41.22033333,6.478333333,350.2418333,359.9835
2/7/2004 12:00,10.112,1006.043333,86.05,0,302.4,2.57,76.41866667,12.55316667,347.7936667,361.9201667
2/7/2004 13:00,10.48716667,1005.731667,79.98333333,0,305.0666667,2.66,78.701,13.04183333,347.3945,362.9776667
2/7/2004 14:00,10.83883333,1005.856667,72.03333333,0,300.0666667,3.791666667,124.2898333,21.14233333,335.9248333,363.2453333
2/7/2004 15:00,10.76883333,1005.988333,73.1,0,284.9333333,3.261666667,65.62216667,10.95816667,338.5271667,362.8033333
2/7/2004 16:00,10.3385,1005.973333,75.06666667,0,270.9,3.411666667,17.13116667,2.765666667,330.5556667,359.1026667
2/7/2004 17:00,9.2755,1006.183333,80.61666667,0,247.5333333,3.616666667,1.110166667,0.216333333,294.2446667,350.9878333
2/7/2004 18:00,8.4365,1006.555,86.21666667,0,253.55,3.566666667,-0.668666667,-0.003666667,290.54,346.931
2/7/2004 19:00,7.837166667,1006.96,88.98333333,0,257.55,3.518333333,-0.592666667,0,287.5055,344.2823333
2/7/2004 20:00,7.221333333,1007.271667,89.6,0,262.7166667,2.765,-0.674166667,0,283.9391667,341.2758333
2/7/2004 21:00,6.339833333,1007.401667,90.86666667,0,270.0833333,2.541666667,-0.643333333,0.003666667,282.0771667,337.5653333
2/7/2004 22:00,5.262833333,1007.523333,93.83333333,0,272.1,2.38,-0.606666667,0.051333333,293.9256667,333.2638333
2/7/2004 23:00,4.872333333,1007.42,94.25,0,272.85,2.54,-0.544666667,0.0935,299.054,331.4918333
2/8/2004 0:00,4.611166667,1007.123333,94.25,0,269.6,2.596666667,-0.535666667,0.086166667,300.494,329.829
2/8/2004 1:00,4.155833333,1006.891667,95.36666667,0,270.4333333,1.813333333,-0.7445,0.0825,305.5865,326.9006667
2/8/2004 2:00,3.493333333,1006.686667,96.31666667,0,258.95,1.475,-0.655833333,0.033,310.3298333,324.7346667
2/8/2004 3:00,3.252666667,1006.496667,97,0,280.5833333,0.888333333,-0.7845,0.095333333,307.7798333,323.9548333
2/8/2004 4:00,2.574666667,1006.626667,97.3,0.1,277.3166667,1.241666667,-0.7385,0.112,306.7788333,322.1253333
2/8/2004 5:00,2.328,1006.775,97.78333333,0,256.9,1.148333333,-0.665166667,0.042833333,308.3318333,321.6466667
2/8/2004 6:00,2.436166667,1006.826667,98.06666667,0,233.8,1.283333333,-0.095666667,0.138833333,308.3543333,322.1495
2/8/2004 7:00,2.777833333,1006.88,97.75,0,251.3166667,1.238333333,47.177,15.187,303.0053333,324.1441667
2/8/2004 8:00,3.975,1007.136667,96.2,0,266.1666667,1.37,179.126,47.68733333,308.363,330.546
2/8/2004 9:00,6.456666667,1007.468333,92.36666667,0,269.0666667,2.306666667,316.2783333,74.06983333,342.9668333,341.8421667
2/8/2004 10:00,8.582,1007.813333,82.83333333,0,293.4333333,2.51,425.4495,87.2945,313.9346667,356.4963333
2/8/2004 11:00,9.509166667,1007.606667,73.11666667,0,312.8,3.025,414.6486667,79.15266667,300.6318333,362.3706667
2/8/2004 12:00,10.1925,1006.876667,60.55,0,307.65,3.605,458.1391667,83.8955,269.1901667,366.6768333
2/8/2004 13:00,9.995666667,1006.225,58.65,0,302.7,2.873333333,249.9913333,44.91966667,285.5461667,361.3706667
2/8/2004 14:00,10.168,1005.773333,56.1,0,312.7666667,3.168333333,241.124,45.10016667,308.4965,363.728
2/8/2004 15:00,9.789666667,1005.626667,59.63333333,0,320.6833333,2.558333333,111.4405,20.19133333,327.8891667,360.3836667
2/8/2004 16:00,9.161333333,1005.731667,59.36666667,0,305.9833333,2.086666667,41.42133333,7.247333333,301.8066667,352.8898333
2/8/2004 17:00,9.103,1005.991667,58.98333333,0,320.3833333,2.553333333,1.053166667,0.207333333,339.604,352.2051667
2/8/2004 18:00,8.849,1006.516667,59.86666667,0,310.9166667,2.17,-0.226666667,0.020166667,332.9396667,350.0506667
2/8/2004 19:00,8.474666667,1006.783333,59.76666667,0,293.3833333,1.823333333,-0.370166667,0.0055,325.3576667,347.2825
2/8/2004 20:00,7.864166667,1006.891667,64.43333333,0,262.3,1.938333333,-0.273333333,0,329.5196667,345.6366667
2/8/2004 21:00,7.7605,1007.133333,66.81666667,0,284.2333333,1.891666667,-0.1885,0.001833333,335.8633333,345.9745
2/8/2004 22:00,7.800666667,1007.25,66.95,0,296.6833333,1.656666667,-0.198333333,0,334.1536667,345.8905
2/8/2004 23:00,7.366333333,1007.225,71.21666667,0,299.9,1.463333333,-0.245,0.001833333,329.9676667,344.4353333
2/9/2004 0:00,7.057666667,1007.268333,74.03333333,0,304.7666667,1.431666667,-0.2,0,330.3751667,343.589
2/9/2004 1:00,6.7575,1007.256667,76.21666667,0,304.7166667,1.453333333,-0.191666667,0.001833333,330.1801667,342.7281667
2/9/2004 2:00,6.722333333,1007.106667,73.9,0,312.3,1.261666667,-0.191666667,0,328.598,342.3446667
2/9/2004 3:00,6.565,1006.958333,71.4,0,310.6333333,1.42,-0.389,0,316.6055,340.3641667
2/9/2004 4:00,6.618333333,1007.016667,63.48333333,0,308.4333333,1.558333333,-0.397,0.032,310.85,338.4546667
2/9/2004 5:00,6.107833333,1007.178333,64.96666667,0,295.8666667,1.67,-0.4445,0.012666667,307.6718333,336.0876667
2/9/2004 6:00,5.8565,1007.41,66.88333333,0,305.3,1.166666667,-0.097666667,0.086833333,304.0281667,335.1633333
2/9/2004 7:00,5.333166667,1007.816667,70.21666667,0,282.65,1.465,50.96466667,10.6995,263.5293333,331.1013333
2/9/2004 8:00,6.346333333,1008.281667,71.93333333,0,286.8,1.536666667,209.4945,43.378,252.146,339.231
2/9/2004 9:00,7.733833333,1008.393333,61.78333333,0,140.1,2.295,366.7778333,71.56066667,243.3813333,348.5926667
2/9/2004 10:00,8.574666667,1008.38,57.7,0,175.7333333,2.338333333,490.2073333,91.51766667,226.7778333,355.6316667
2/9/2004 11:00,9.062166667,1007.938333,55.65,0,286.7333333,2.81,557.1016667,102.612,233.9685,361.224
2/9/2004 12:00,9.683666667,1007.358333,54.81666667,0,297.1166667,2.695,566.6145,104.906,233.5285,365.452
2/9/2004 13:00,10.24766667,1006.796667,53.41666667,0,290.4666667,2.941666667,518.0055,98.1535,233.019,368.0436667
2/9/2004 14:00,10.39633333,1006.461667,52.03333333,0,286.8833333,3.076666667,413.2121667,81.39633333,240.4381667,367.497
2/9/2004 15:00,10.37633333,1006.485,52.38333333,0,297.2666667,3.12,263.2276667,54.70783333,255.175,363.3968333
2/9/2004 16:00,9.5005,1006.318333,53.75,0,319.5,2.475,99.31933333,22.21333333,266.3391667,355.0765
2/9/2004 17:00,8.2635,1006.546667,55.38333333,0,330.75,1.318333333,2.966333333,0.750833333,275.6746667,345.078
2/9/2004 18:00,6.668666667,1007.011667,60.75,0,299.9833333,1.133333333,-0.988666667,0.089833333,272.8591667,337.4935
2/9/2004 19:00,6.191666667,1007.541667,60.06666667,0,309.05,0.998333333,-1.007333333,0.090166667,271.968,333.9221667
2/9/2004 20:00,5.119166667,1007.98,64.21666667,0,271.05,1.383333333,-0.900333333,0.016333333,269.3743333,329.6536667
2/9/2004 21:00,4.489833333,1008.005,68.56666667,0,271.5166667,1.943333333,-0.886333333,0.066,267.4893333,326.442
2/9/2004 22:00,3.498333333,1007.928333,74.03333333,0,264.7166667,1.378333333,-0.9705,0.0165,264.0836667,323.398
2/9/2004 23:00,2.3715,1007.738333,79.83333333,0,242.1166667,0.473333333,-0.7755,0.091333333,260.8605,320.232
2/10/2004 0:00,1.410833333,1007.226667,85.9,0,284.7,0.751666667,-0.657166667,0.11,258.6521667,316.8576667
2/10/2004 1:00,0.679166667,1006.835,89.98333333,0,91.08333333,0.693333333,-0.519333333,0.11,262.0443333,314.7146667
2/10/2004 2:00,0.412,1006.536667,91.08333333,0,50.31666667,0.801666667,-0.495,0.088,274.0953333,312.7896667
2/10/2004 3:00,0.128833333,1006.215,91.31666667,0,82.53333333,1.431666667,-0.357333333,0.097,279.5031667,311.5485
2/10/2004 4:00,-0.552833333,1006.236667,91.85,0,89.46666667,1.036666667,-0.623,0.0825,280.3175,310.3056667
2/10/2004 5:00,-1.3695,1006.546667,94.73333333,0,225.2,0.605,-0.6975,0.084166667,290.3613333,308.1331667
2/10/2004 6:00,-1.535166667,1006.645,95.31666667,0,266.4166667,0.801666667,-0.267833333,0.182666667,291.4063333,307.839
2/10/2004 7:00,-1.226833333,1007.003333,95.08333333,0,292.55,0.613333333,64.752,12.7945,289.1971667,308.5128333
2/10/2004 8:00,0.9985,1007.065,88.96666667,0,215.1833333,0.548333333,241.1383333,44.03733333,277.9125,316.1821667
2/10/2004 9:00,3.220333333,1007.151667,80.78333333,0.1,209.9666667,0.863333333,363.627,69.27316667,237.6315,328.8348333
2/10/2004 10:00,6.517166667,1007.251667,69.76666667,0,114.3333333,0.47,481.1896667,89.119,224.074,341.1946667
2/10/2004 11:00,8.890833333,1007.001667,57.16666667,0,211.5166667,0.498333333,545.6885,98.87066667,229.9831667,352.493
2/10/2004 12:00,10.25883333,1006.281667,49.16666667,0,145.2333333,1.206666667,571.274,103.33,229.4201667,363.3833333
2/10/2004 13:00,11.16383333,1005.403333,39.83333333,0,46.96666667,2.456666667,522.969,98.142,233.2458333,368.4951667
2/10/2004 14:00,12.42,1004.823333,39.63333333,0,64.46666667,1.29,418.9406667,81.888,245.4173333,370.7186667
2/10/2004 15:00,13.122,1004.505,39.28333333,0,89.61666667,0.621666667,247.7961667,50.49333333,261.3608333,367.3611667
2/10/2004 16:00,12.26166667,1004.366667,41.73333333,0,188.4833333,0.88,105.9986667,23.05716667,273.2496667,361.6403333
2/10/2004 17:00,9.957166667,1004.113333,47.51666667,0,278.4,0.668333333,3.3095,0.7255,283.3341667,350.0548333
2/10/2004 18:00,8.394166667,1004.37,51.05,0,234.8166667,0.481666667,-0.946,0.080666667,281.9023333,342.0385
2/10/2004 19:00,7.470833333,1004.468333,56.96666667,0,191.5333333,0.901666667,-0.683333333,0.047666667,281.8858333,337.3238333
2/10/2004 20:00,6.110166667,1004.541667,61.85,0,231.1166667,0.101666667,-0.7905,0.051333333,280.5896667,333.6685
2/10/2004 21:00,6.239833333,1004.693333,62.38333333,0,173.45,0.523333333,-0.532333333,0.083,281.5883333,331.6783333
2/10/2004 22:00,5.714,1004.413333,63.9,0,192.4,0.821666667,-0.617666667,0.012666667,279.8661667,329.442
2/10/2004 23:00,4.138833333,1004.41,71.08333333,0,125.6666667,0.685,-0.559333333,0.0055,275.4728333,325.4648333
2/11/2004 0:00,3.404166667,1004.25,75.88333333,0,129.4666667,0.533333333,-0.567166667,0.021833333,270.9735,322.2901667
2/11/2004 1:00,3.408,1003.87,76.95,0,134.5833333,0.993333333,-0.5255,0.0565,266.812,320.7386667
2/11/2004 2:00,1.618666667,1003.545,84.3,0,83.95,1.043333333,-0.556166667,0.0385,261.6396667,316.3545
2/11/2004 3:00,0.947833333,1003.118333,87.26666667,0,111.55,0.796666667,-0.650333333,0.089833333,261.3183333,314.4446667
2/11/2004 4:00,0.346166667,1002.791667,89.08333333,0,110.4,0.955,-0.527666667,0.042166667,264.6591667,312.5906667
2/11/2004 5:00,-0.7885,1002.685,93.78333333,0,133.25,0.855,-0.499833333,0.098833333,273.7348333,310.3315
2/11/2004 6:00,-0.375666667,1002.38,92.8,0,191.0333333,0.688333333,-0.006,0.168166667,280.4255,311.1423333
2/11/2004 7:00,0.059833333,1002.34,91.35,0,226.8,0.551666667,38.00883333,7.800333333,284.2246667,312.4506667
2/11/2004 8:00,1.382,1002.461667,89.28333333,0,201.5666667,0.74,167.779,34.0775,285.3498333,318.8253333
2/11/2004 9:00,3.591166667,1002.55,84.06666667,0,144.55,0.62,323.167,61.36633333,260.2085,330.5971667
2/11/2004 10:00,7.061,1002.626667,69.2,0,244.5333333,0.825,454.8271667,82.75733333,232.1093333,345.847
2/11/2004 11:00,9.2175,1002.246667,59.46666667,0,302.05,1.461666667,490.4896667,90.00416667,241.9706667,357.9148333
2/11/2004 12:00,10.98833333,1001.195,53.81666667,0,278.5333333,2.831666667,524.297,98.1315,245.6803333,365.8653333
2/11/2004 13:00,12.16533333,1000.58,45.63333333,0,307.1333333,2.676666667,461.34,87.89666667,255.7455,370.7946667
2/11/2004 14:00,12.61416667,1000.425,47.81666667,0,324.2833333,2.953333333,313.9253333,60.94383333,268.6873333,370.143
