cur_datetime,sensWaste,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,16.308,17.769,17.167,24.588,24.429,
2004-06-01 00:15:00,0.000,16.241,17.740,17.140,24.570,24.411,
2004-06-01 00:20:00,0.000,16.175,17.711,17.115,24.551,24.393,
2004-06-01 00:25:00,0.000,16.109,17.683,17.091,24.531,24.375,
2004-06-01 00:30:00,0.000,16.034,17.657,17.069,24.512,24.356,
2004-06-01 00:35:00,0.000,15.960,17.631,17.047,24.492,24.338,
2004-06-01 00:40:00,0.000,15.886,17.608,17.028,24.472,24.320,
2004-06-01 00:45:00,0.000,15.812,17.586,17.009,24.451,24.303,
2004-06-01 00:50:00,0.000,15.732,17.567,16.992,24.431,24.285,
2004-06-01 00:55:00,0.000,15.653,17.550,16.975,24.410,24.267,
2004-06-01 01:00:00,0.000,15.572,17.535,16.959,24.389,24.249,
2004-06-01 01:05:00,0.000,15.511,17.509,16.937,24.369,24.231,
2004-06-01 01:10:00,0.000,15.447,17.483,16.915,24.349,24.214,
2004-06-01 01:15:00,0.000,15.384,17.458,16.893,24.330,24.197,
2004-06-01 01:20:00,0.000,15.320,17.432,16.870,24.311,24.180,
2004-06-01 01:25:00,0.000,15.257,17.406,16.847,24.293,24.164,
2004-06-01 01:30:00,0.000,15.199,17.379,16.825,24.275,24.148,
2004-06-01 01:35:00,0.000,15.141,17.353,16.802,24.258,24.133,
2004-06-01 01:40:00,0.000,15.083,17.326,16.779,24.242,24.118,
2004-06-01 01:45:00,0.000,15.025,17.300,16.756,24.226,24.104,
2004-06-01 01:50:00,0.000,14.971,17.274,16.733,24.210,24.089,
2004-06-01 01:55:00,0.000,14.917,17.247,16.710,24.194,24.075,
2004-06-01 02:00:00,0.000,14.864,17.221,16.687,24.179,24.062,
2004-06-01 02:05:00,0.000,14.839,17.207,16.676,24.164,24.048,
2004-06-01 02:10:00,0.000,14.821,17.194,16.666,24.151,24.035,
2004-06-01 02:15:00,0.000,14.803,17.181,16.655,24.139,24.022,
2004-06-01 02:20:00,0.000,14.784,17.170,16.648,24.127,24.009,
2004-06-01 02:25:00,0.000,14.766,17.160,16.640,24.115,23.997,
2004-06-01 02:30:00,0.000,14.762,17.151,16.635,24.104,23.986,
2004-06-01 02:35:00,0.000,14.759,17.143,16.629,24.093,23.975,
2004-06-01 02:40:00,0.000,14.755,17.136,16.625,24.082,23.964,
2004-06-01 02:45:00,0.000,14.752,17.129,16.621,24.072,23.954,
2004-06-01 02:50:00,0.000,14.759,17.124,16.618,24.062,23.944,
2004-06-01 02:55:00,0.000,14.767,17.118,16.615,24.052,23.934,
2004-06-01 03:00:00,0.000,14.775,17.114,16.613,24.043,23.925,
2004-06-01 03:05:00,0.000,14.757,17.101,16.603,24.033,23.915,
2004-06-01 03:10:00,0.000,14.745,17.089,16.594,24.023,23.906,
2004-06-01 03:15:00,0.000,14.733,17.076,16.584,24.013,23.897,
2004-06-01 03:20:00,0.000,14.722,17.062,16.573,24.003,23.887,
2004-06-01 03:25:00,0.000,14.710,17.049,16.562,23.993,23.878,
2004-06-01 03:30:00,0.000,14.696,17.035,16.551,23.983,23.868,
2004-06-01 03:35:00,0.000,14.682,17.021,16.539,23.973,23.858,
2004-06-01 03:40:00,0.000,14.668,17.007,16.528,23.962,23.849,
2004-06-01 03:45:00,0.000,14.654,16.992,16.516,23.952,23.839,
2004-06-01 03:50:00,0.000,14.639,16.978,16.504,23.942,23.829,
2004-06-01 03:55:00,0.000,14.624,16.964,16.492,23.931,23.820,
2004-06-01 04:00:00,0.000,14.609,16.949,16.481,23.921,23.810,
2004-06-01 04:05:00,0.000,14.580,16.933,16.467,23.916,23.806,
2004-06-01 04:10:00,0.000,14.549,16.917,16.452,23.909,23.800,
2004-06-01 04:15:00,0.000,14.518,16.900,16.438,23.904,23.796,
2004-06-01 04:20:00,0.000,14.487,16.884,16.424,23.898,23.791,
2004-06-01 04:25:00,0.000,14.456,16.867,16.409,23.892,23.786,
