cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:00:00,300.000,300.000,300.000,295.483,58.803,100225.130,68.060,287.334,99733.833,293.272,100085.823,
2004-06-01 00:05:00,299.872,299.872,298.230,290.809,78.669,100231.517,10.351,287.334,99731.472,288.757,100089.666,
2004-06-01 00:10:00,299.573,299.573,295.590,289.645,84.445,100232.178,0.479,287.334,99729.111,288.283,100089.913,
2004-06-01 00:15:00,299.043,299.043,292.277,290.071,82.331,100232.031,0.479,287.334,99726.750,288.335,100089.879,
2004-06-01 00:20:00,298.565,298.565,290.446,290.543,80.171,100231.833,3.961,287.334,99724.389,288.419,100089.816,
2004-06-01 00:25:00,298.200,298.200,289.380,290.548,80.338,100231.776,3.127,287.334,99722.028,288.456,100089.778,
2004-06-01 00:30:00,297.933,297.933,288.687,290.606,80.214,100231.717,2.984,287.334,99719.667,288.483,100089.737,
2004-06-01 00:35:00,297.715,297.715,288.173,290.514,80.821,100231.702,1.187,287.333,99717.306,288.496,100089.705,
2004-06-01 00:40:00,297.533,297.533,287.736,290.553,80.782,100231.638,0.958,287.333,99714.944,288.529,100089.655,
2004-06-01 00:45:00,297.371,297.371,287.344,290.519,81.122,100231.584,0.479,287.333,99712.583,288.563,100089.605,
2004-06-01 00:50:00,297.229,297.229,286.984,290.590,80.967,100231.484,0.479,287.333,99710.222,288.617,100089.533,
2004-06-01 00:55:00,297.103,297.103,286.655,290.588,81.207,100231.394,0.239,287.333,99707.861,288.672,100089.459,
2004-06-01 01:00:00,296.991,296.991,286.352,290.673,81.052,100231.260,0.239,287.333,99705.500,288.747,100089.363,
2004-06-01 01:05:00,296.890,296.890,286.070,290.622,81.380,100231.331,0.239,287.342,99703.931,288.720,100089.419,
2004-06-01 01:10:00,296.801,296.801,285.834,290.582,81.488,100231.437,0.239,287.351,99702.361,288.655,100089.496,
2004-06-01 01:15:00,296.716,296.716,285.648,290.413,82.148,100231.584,0.239,287.360,99700.792,288.574,100089.582,
2004-06-01 01:20:00,296.633,296.633,285.508,290.366,82.160,100231.682,0.239,287.369,99699.222,288.514,100089.651,
2004-06-01 01:25:00,296.549,296.549,285.413,290.259,82.809,100231.790,0.239,287.378,99697.653,288.455,100089.720,
2004-06-01 01:30:00,296.467,296.467,285.355,290.248,82.869,100231.863,0.239,287.387,99696.083,288.410,100089.778,
2004-06-01 01:35:00,296.388,296.388,285.331,290.153,83.272,100231.957,0.239,287.396,99694.514,288.359,100089.838,
2004-06-01 01:40:00,296.313,296.313,285.334,290.144,83.168,100232.023,0.239,287.405,99692.944,288.319,100089.890,
2004-06-01 01:45:00,296.241,296.241,285.361,290.053,83.473,100232.109,0.239,287.414,99691.375,288.272,100089.944,
2004-06-01 01:50:00,296.172,296.172,285.409,290.050,83.307,100232.167,0.239,287.423,99689.806,288.236,100089.990,
2004-06-01 01:55:00,296.106,296.106,285.473,289.963,83.590,100232.244,0.060,287.432,99688.236,288.195,100090.038,
2004-06-01 02:00:00,296.043,296.043,285.553,289.968,83.398,100232.294,0.060,287.441,99686.667,288.163,100090.079,
2004-06-01 02:05:00,295.982,295.982,285.645,289.903,83.646,100232.313,0.060,287.444,99685.875,288.152,100090.081,
2004-06-01 02:10:00,295.923,295.923,285.726,289.950,83.367,100232.291,0.060,287.446,99685.083,288.162,100090.072,
2004-06-01 02:15:00,295.864,295.864,285.795,289.907,83.580,100232.292,0.060,287.448,99684.292,288.166,100090.066,
2004-06-01 02:20:00,295.809,295.809,285.854,289.952,83.348,100232.272,0.060,287.450,99683.500,288.175,100090.057,
2004-06-01 02:25:00,295.755,295.755,285.905,289.894,83.331,100232.281,0.060,287.453,99682.708,288.173,100090.054,
2004-06-01 02:30:00,295.705,295.705,285.948,289.933,82.899,100232.266,0.060,287.455,99681.917,288.180,100090.048,
2004-06-01 02:35:00,295.654,295.654,285.982,289.873,83.087,100232.276,0.060,287.457,99681.125,288.177,100090.045,
2004-06-01 02:40:00,295.606,295.606,286.010,289.916,82.809,100232.260,0.060,287.460,99680.333,288.184,100090.039,
2004-06-01 02:45:00,295.558,295.558,286.031,289.857,83.096,100232.270,0.060,287.462,99679.542,288.182,100090.036,
2004-06-01 02:50:00,295.512,295.512,286.048,289.902,82.854,100232.253,0.060,287.464,99678.750,288.189,100090.030,
2004-06-01 02:55:00,295.466,295.466,286.060,289.842,83.166,100232.263,0.060,287.466,99677.958,288.187,100090.027,
2004-06-01 03:00:00,295.422,295.422,286.068,289.889,82.931,100232.246,0.060,287.469,99677.167,288.194,100090.021,
2004-06-01 03:05:00,295.379,295.379,286.074,289.841,83.224,100232.221,0.060,287.468,99678.042,288.210,100089.991,
2004-06-01 03:10:00,295.336,295.336,286.061,289.914,82.926,100232.156,0.060,287.467,99678.917,288.244,100089.950,
2004-06-01 03:15:00,295.293,295.293,286.034,289.882,82.882,100232.117,0.060,287.466,99679.792,288.271,100089.913,
2004-06-01 03:20:00,295.252,295.252,285.993,289.957,82.372,100232.050,0.060,287.465,99680.667,288.307,100089.871,
2004-06-01 03:25:00,295.211,295.211,285.939,289.917,82.568,100232.014,0.060,287.464,99681.542,288.332,100089.834,
2004-06-01 03:30:00,295.173,295.173,285.873,289.989,82.248,100231.948,0.060,287.463,99682.417,288.368,100089.792,
2004-06-01 03:35:00,295.134,295.134,285.799,289.948,82.551,100231.910,0.060,287.462,99683.292,288.393,100089.753,
2004-06-01 03:40:00,295.097,295.097,285.717,290.022,82.278,100231.842,0.060,287.462,99684.167,288.430,100089.710,
2004-06-01 03:45:00,295.059,295.059,285.628,289.983,82.598,100231.802,0.060,287.461,99685.042,288.457,100089.670,
2004-06-01 03:50:00,295.024,295.024,285.532,290.060,82.327,100231.731,0.060,287.460,99685.917,288.495,100089.625,
2004-06-01 03:55:00,294.988,294.988,285.430,290.022,82.350,100231.689,0.239,287.459,99686.792,288.523,100089.584,
2004-06-01 04:00:00,294.953,294.953,285.322,290.101,81.844,100231.616,0.239,287.458,99687.667,288.563,100089.537,
2004-06-01 04:05:00,294.918,294.918,285.208,290.008,82.127,100231.730,0.239,287.467,99687.667,288.511,100089.619,
2004-06-01 04:10:00,294.888,294.888,285.118,289.983,82.298,100231.849,0.239,287.476,99687.667,288.438,100089.710,
2004-06-01 04:15:00,294.856,294.856,285.056,289.828,83.038,100231.989,0.239,287.486,99687.667,288.358,100089.793,
2004-06-01 04:20:00,294.821,294.821,285.026,289.822,82.918,100232.067,0.239,287.495,99687.667,288.308,100089.854,
2004-06-01 04:25:00,294.783,294.783,285.023,289.723,83.257,100232.153,0.239,287.504,99687.667,288.262,100089.907,
2004-06-01 04:30:00,294.746,294.746,285.046,289.752,82.926,100232.194,0.239,287.513,99687.667,288.234,100089.946,
2004-06-01 04:35:00,294.708,294.708,285.096,289.658,83.244,100232.260,0.239,287.523,99687.667,288.200,100089.983,
2004-06-01 04:40:00,294.671,294.671,285.172,289.687,82.934,100232.289,0.239,287.532,99687.667,288.180,100090.011,
2004-06-01 04:45:00,294.635,294.635,285.276,289.591,83.619,100232.345,0.239,287.541,99687.667,288.151,100090.039,
2004-06-01 04:50:00,294.601,294.601,285.404,289.621,83.574,100232.364,0.239,287.550,99687.667,288.137,100090.059,
2004-06-01 04:55:00,294.565,294.565,285.559,289.526,84.075,100232.412,1.615,287.559,99687.667,288.113,100090.081,
2004-06-01 05:00:00,294.531,294.531,285.734,289.564,83.834,100232.420,1.615,287.569,99687.667,288.108,100090.094,
2004-06-01 05:05:00,294.497,294.497,285.921,289.457,84.284,100232.504,1.615,287.585,99689.319,288.067,100090.144,
2004-06-01 05:10:00,294.468,294.468,286.150,289.467,84.091,100232.558,1.615,287.600,99690.972,288.032,100090.189,
2004-06-01 05:15:00,294.440,294.440,286.400,289.353,84.928,100232.637,1.615,287.616,99692.625,287.991,100090.232,
2004-06-01 05:20:00,294.414,294.414,286.651,289.375,84.960,100232.670,1.615,287.632,99694.278,287.969,100090.262,
2004-06-01 05:25:00,294.388,294.388,286.899,289.276,85.534,100232.735,1.615,287.648,99695.931,287.937,100090.299,
2004-06-01 05:30:00,294.363,294.363,287.119,289.353,85.143,100232.758,1.615,287.664,99697.583,287.916,100090.330,
2004-06-01 05:35:00,294.327,294.327,287.355,288.965,87.179,100232.893,1.615,287.680,99699.236,287.872,100090.368,
2004-06-01 05:40:00,294.304,294.304,287.453,289.071,86.953,100232.907,1.615,287.695,99700.889,287.854,100090.394,
2004-06-01 05:45:00,294.257,294.257,287.481,288.770,88.711,100233.027,1.615,287.711,99702.542,287.800,100090.436,
2004-06-01 05:50:00,294.226,294.226,287.572,288.955,87.724,100233.007,1.615,287.727,99704.194,287.799,100090.452,
2004-06-01 05:55:00,294.180,294.180,287.592,288.703,89.064,100233.104,5.623,287.743,99705.847,287.758,100090.486,
2004-06-01 06:00:00,294.154,294.154,287.644,289.001,87.823,100233.027,5.623,287.759,99707.500,287.792,100090.482,
2004-06-01 06:05:00,294.117,294.117,287.721,288.702,89.359,100233.154,5.623,287.805,99709.000,287.737,100090.531,
2004-06-01 06:10:00,294.108,294.109,288.243,288.918,87.991,100233.114,5.623,287.850,99710.500,287.759,100090.543,
2004-06-01 06:15:00,294.086,294.090,288.567,288.694,89.000,100233.212,5.623,287.896,99712.000,287.720,100090.585,
2004-06-01 06:20:00,294.085,294.092,288.849,289.048,87.311,100233.120,5.623,287.942,99713.500,287.766,100090.585,
2004-06-01 06:25:00,294.076,294.086,289.064,288.807,88.678,100233.220,5.623,287.988,99715.000,287.726,100090.624,
2004-06-01 06:30:00,294.092,294.106,289.308,289.120,86.902,100233.146,5.623,288.033,99716.500,287.763,100090.628,
2004-06-01 06:35:00,294.097,294.115,289.492,288.864,88.522,100233.250,5.623,288.079,99718.000,287.721,100090.669,
2004-06-01 06:40:00,294.120,294.142,289.719,289.191,86.846,100233.175,5.623,288.125,99719.500,287.755,100090.673,
2004-06-01 06:45:00,294.133,294.158,289.894,288.904,88.312,100233.287,5.623,288.170,99721.000,287.710,100090.715,
2004-06-01 06:50:00,294.162,294.191,290.120,289.237,86.401,100233.213,5.623,288.216,99722.500,287.743,100090.721,
2004-06-01 06:55:00,294.179,294.211,290.294,288.938,88.175,100233.328,5.982,288.262,99724.000,287.696,100090.763,
2004-06-01 07:00:00,294.212,294.246,290.525,289.272,86.449,100233.254,5.982,288.308,99725.500,287.728,100090.768,
2004-06-01 07:05:00,294.233,294.270,290.702,288.967,87.980,100233.357,5.982,288.370,99729.069,287.687,100090.800,
2004-06-01 07:10:00,294.269,294.311,290.974,289.366,86.165,100233.238,5.982,288.432,99732.639,287.747,100090.782,
2004-06-01 07:15:00,294.294,294.343,291.193,289.099,87.658,100233.306,5.982,288.495,99736.208,287.733,100090.797,
2004-06-01 07:20:00,294.337,294.394,291.477,289.520,85.510,100233.174,5.982,288.557,99739.778,287.803,100090.772,
2004-06-01 07:25:00,294.372,294.435,291.696,289.237,87.219,100233.239,5.982,288.620,99743.347,287.793,100090.783,
2004-06-01 07:30:00,294.422,294.493,291.971,289.674,85.167,100233.101,5.982,288.682,99746.917,287.866,100090.755,
2004-06-01 07:35:00,294.464,294.540,292.176,289.372,86.687,100233.166,5.982,288.745,99750.486,287.857,100090.764,
2004-06-01 07:40:00,294.519,294.602,292.441,289.818,84.741,100233.027,7.211,288.807,99754.056,287.930,100090.735,
2004-06-01 07:45:00,294.565,294.652,292.636,289.510,86.419,100233.086,5.982,288.869,99757.625,287.927,100090.740,
2004-06-01 07:50:00,294.625,294.715,292.895,289.963,84.244,100232.947,10.079,288.932,99761.194,287.997,100090.711,
2004-06-01 07:55:00,294.676,294.768,293.088,289.648,86.007,100232.999,5.743,288.994,99764.764,288.002,100090.710,
2004-06-01 08:00:00,294.739,294.833,293.343,290.096,84.002,100232.870,5.743,289.057,99768.333,288.063,100090.685,
2004-06-01 08:05:00,294.794,294.886,293.539,289.782,85.781,100232.852,5.743,289.178,99768.653,288.097,100090.622,
2004-06-01 08:10:00,294.860,294.948,293.759,290.304,83.448,100232.594,5.743,289.299,99768.972,288.234,100090.505,
2004-06-01 08:15:00,294.920,295.000,293.931,290.000,85.145,100232.544,5.743,289.420,99769.292,288.295,100090.421,
2004-06-01 08:20:00,294.993,295.064,294.196,290.538,82.767,100232.279,5.743,289.541,99769.611,288.437,100090.300,
2004-06-01 08:25:00,295.060,295.121,294.393,290.232,84.159,100232.226,5.743,289.663,99769.931,288.499,100090.215,
2004-06-01 08:30:00,295.140,295.193,294.665,290.780,81.829,100231.957,9.605,289.784,99770.250,288.644,100090.093,
2004-06-01 08:35:00,295.212,295.263,294.863,290.482,83.196,100231.888,6.858,289.905,99770.569,288.721,100089.999,
2004-06-01 08:40:00,295.298,295.349,295.137,291.020,80.966,100231.628,13.715,290.026,99770.889,288.858,100089.878,
