cur_datetime,WallshadeT, WalllitT, RoofT, canTemp, rh, vcwg_canPress_Pa, senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 02:20:00,295.799,295.799,285.854,289.952,83.348,100232.272,0.060,287.450,99683.500,288.175,100090.057,
2004-06-01 02:25:00,295.745,295.745,285.905,289.894,83.334,100232.281,0.060,287.453,99682.708,288.173,100090.054,
2004-06-01 02:30:00,295.694,295.694,285.948,289.933,82.900,100232.266,0.060,287.455,99681.917,288.180,100090.048,
2004-06-01 02:35:00,295.644,295.644,285.982,289.874,83.087,100232.276,0.060,287.457,99681.125,288.177,100090.045,
2004-06-01 02:40:00,295.596,295.596,286.010,289.916,82.811,100232.260,0.060,287.460,99680.333,288.184,100090.039,
2004-06-01 02:45:00,295.547,295.547,286.031,289.857,83.095,100232.270,0.060,287.462,99679.542,288.182,100090.036,
2004-06-01 02:50:00,295.501,295.501,286.048,289.902,82.854,100232.253,0.060,287.464,99678.750,288.189,100090.030,
2004-06-01 02:55:00,295.455,295.455,286.060,289.843,83.166,100232.263,0.060,287.466,99677.958,288.187,100090.027,
2004-06-01 03:00:00,295.412,295.412,286.068,289.889,82.923,100232.246,0.060,287.469,99677.167,288.194,100090.021,
2004-06-01 03:05:00,295.368,295.368,286.074,289.841,83.225,100232.221,0.060,287.468,99678.042,288.210,100089.991,
2004-06-01 03:10:00,295.325,295.325,286.061,289.915,82.927,100232.156,0.060,287.467,99678.917,288.244,100089.950,
2004-06-01 03:15:00,295.282,295.282,286.034,289.882,82.884,100232.117,0.060,287.466,99679.792,288.271,100089.913,
2004-06-01 03:20:00,295.241,295.241,285.993,289.958,82.370,100232.050,0.060,287.465,99680.667,288.307,100089.871,
2004-06-01 03:25:00,295.201,295.201,285.939,289.917,82.567,100232.014,0.060,287.464,99681.542,288.332,100089.834,
2004-06-01 03:30:00,295.162,295.162,285.873,289.989,82.250,100231.948,0.060,287.463,99682.417,288.368,100089.792,
2004-06-01 03:35:00,295.123,295.123,285.799,289.948,82.556,100231.910,0.060,287.462,99683.292,288.393,100089.753,
2004-06-01 03:40:00,295.086,295.086,285.717,290.022,82.282,100231.842,0.060,287.462,99684.167,288.430,100089.710,
2004-06-01 03:45:00,295.049,295.049,285.628,289.983,82.600,100231.802,0.060,287.461,99685.042,288.457,100089.670,
2004-06-01 03:50:00,295.013,295.013,285.532,290.060,82.326,100231.731,0.060,287.460,99685.917,288.495,100089.625,
2004-06-01 03:55:00,294.977,294.977,285.430,290.022,82.350,100231.689,0.239,287.459,99686.792,288.523,100089.584,
2004-06-01 04:00:00,294.942,294.942,285.322,290.101,81.847,100231.616,0.239,287.458,99687.667,288.563,100089.537,
2004-06-01 04:05:00,294.908,294.908,285.208,290.008,82.132,100231.730,0.239,287.467,99687.667,288.511,100089.619,
2004-06-01 04:10:00,294.877,294.877,285.116,289.983,82.302,100231.849,0.239,287.476,99687.667,288.438,100089.710,
2004-06-01 04:15:00,294.844,294.844,285.050,289.827,83.044,100231.989,0.239,287.486,99687.667,288.358,100089.793,
2004-06-01 04:20:00,294.810,294.810,285.014,289.823,82.918,100232.067,0.239,287.495,99687.667,288.308,100089.854,
2004-06-01 04:25:00,294.771,294.771,285.005,289.723,83.261,100232.153,0.239,287.504,99687.667,288.262,100089.907,
2004-06-01 04:30:00,294.733,294.733,285.020,289.752,82.928,100232.194,0.239,287.513,99687.667,288.234,100089.946,
2004-06-01 04:35:00,294.695,294.695,285.060,289.658,83.245,100232.260,0.239,287.523,99687.667,288.200,100089.983,
2004-06-01 04:40:00,294.658,294.658,285.126,289.687,82.936,100232.289,0.239,287.532,99687.667,288.180,100090.011,
2004-06-01 04:45:00,294.621,294.621,285.218,289.591,83.623,100232.345,0.239,287.541,99687.667,288.151,100090.039,
2004-06-01 04:50:00,294.586,294.586,285.335,289.621,83.576,100232.364,0.239,287.550,99687.667,288.137,100090.059,
2004-06-01 04:55:00,294.550,294.550,285.479,289.526,84.077,100232.412,1.615,287.559,99687.667,288.113,100090.081,
2004-06-01 05:00:00,294.516,294.516,285.644,289.564,83.830,100232.420,1.615,287.569,99687.667,288.107,100090.094,
2004-06-01 05:05:00,294.481,294.481,285.821,289.456,84.292,100232.504,1.615,287.585,99689.319,288.066,100090.144,
2004-06-01 05:10:00,294.449,294.449,286.020,289.466,84.124,100232.559,1.615,287.600,99690.972,288.031,100090.189,
2004-06-01 05:15:00,294.418,294.418,286.225,289.349,84.987,100232.639,1.615,287.616,99692.625,287.989,100090.233,
2004-06-01 05:20:00,294.386,294.386,286.425,289.369,85.031,100232.674,1.615,287.632,99694.278,287.966,100090.264,
2004-06-01 05:25:00,294.354,294.354,286.622,289.267,85.609,100232.741,1.615,287.648,99695.931,287.933,100090.301,
2004-06-01 05:30:00,294.323,294.323,286.797,289.336,85.220,100232.771,1.615,287.664,99697.583,287.905,100090.335,
2004-06-01 05:35:00,294.280,294.280,287.084,288.946,87.235,100232.907,1.615,287.680,99699.236,287.860,100090.374,
2004-06-01 05:40:00,294.249,294.249,287.209,289.054,87.008,100232.921,1.615,287.695,99700.889,287.842,100090.400,
2004-06-01 05:45:00,294.194,294.194,287.239,288.752,88.762,100233.041,1.615,287.711,99702.542,287.789,100090.442,
2004-06-01 05:50:00,294.155,294.155,287.309,288.930,87.810,100233.025,1.615,287.727,99704.194,287.785,100090.459,
2004-06-01 05:55:00,294.101,294.101,287.320,288.679,89.130,100233.121,5.623,287.743,99705.847,287.744,100090.493,
2004-06-01 06:00:00,294.066,294.066,287.347,288.909,88.286,100233.072,5.623,287.759,99707.500,287.763,100090.497,
2004-06-01 06:05:00,294.020,294.020,287.343,288.639,89.854,100233.192,5.623,287.805,99709.000,287.709,100090.545,
2004-06-01 06:10:00,293.996,293.996,287.461,288.912,88.373,100233.144,5.623,287.850,99710.500,287.726,100090.561,
2004-06-01 06:15:00,293.962,293.963,287.463,288.626,89.817,100233.277,5.623,287.896,99712.000,287.662,100090.614,
2004-06-01 06:20:00,293.950,293.952,287.521,288.905,88.653,100233.224,5.623,287.942,99713.500,287.681,100090.628,
2004-06-01 06:25:00,293.925,293.929,287.502,288.600,90.201,100233.364,5.623,287.988,99715.000,287.613,100090.683,
2004-06-01 06:30:00,293.920,293.925,287.891,288.817,88.869,100233.326,5.623,288.033,99716.500,287.630,100090.696,
2004-06-01 06:35:00,293.901,293.907,288.104,288.547,90.544,100233.442,5.623,288.079,99718.000,287.579,100090.743,
2004-06-01 06:40:00,293.897,293.905,288.279,288.882,88.844,100233.366,5.623,288.125,99719.500,287.611,100090.749,
2004-06-01 06:45:00,293.882,293.891,288.390,288.577,90.371,100233.495,5.623,288.170,99721.000,287.554,100090.797,
2004-06-01 06:50:00,293.887,293.898,288.525,288.895,88.580,100233.425,5.623,288.216,99722.500,287.581,100090.805,
2004-06-01 06:55:00,293.880,293.891,288.609,288.562,90.550,100233.566,5.982,288.262,99724.000,287.516,100090.856,
2004-06-01 07:00:00,293.889,293.901,288.730,288.888,88.889,100233.494,5.982,288.308,99725.500,287.544,100090.864,
2004-06-01 07:05:00,293.883,293.897,288.805,288.554,90.532,100233.621,5.982,288.370,99729.069,287.487,100090.904,
2004-06-01 07:10:00,293.895,293.910,288.942,288.947,88.817,100233.507,5.982,288.432,99732.639,287.538,100090.890,
2004-06-01 07:15:00,293.895,293.912,289.037,288.604,90.682,100233.625,5.982,288.495,99736.208,287.489,100090.922,
2004-06-01 07:20:00,293.912,293.932,289.187,289.041,88.471,100233.491,5.982,288.557,99739.778,287.553,100090.901,
2004-06-01 07:25:00,293.917,293.940,289.283,288.685,90.556,100233.606,5.982,288.620,99743.347,287.508,100090.929,
2004-06-01 07:30:00,293.941,293.966,289.436,289.145,88.408,100233.464,5.982,288.682,99746.917,287.575,100090.905,
2004-06-01 07:35:00,293.952,293.980,289.525,288.754,90.315,100233.585,5.982,288.745,99750.486,287.529,100090.932,
2004-06-01 07:40:00,293.981,294.010,289.676,289.248,88.208,100233.433,5.982,288.807,99754.056,287.601,100090.904,
2004-06-01 07:45:00,293.995,294.026,289.756,288.832,90.358,100233.555,5.982,288.869,99757.625,287.555,100090.930,
2004-06-01 07:50:00,294.028,294.060,289.908,289.348,87.925,100233.398,5.982,288.932,99761.194,287.628,100090.900,
2004-06-01 07:55:00,294.045,294.078,289.984,288.901,90.303,100233.525,5.743,288.994,99764.764,287.582,100090.925,
2004-06-01 08:00:00,294.080,294.114,290.135,289.439,87.904,100233.363,5.743,289.057,99768.333,287.655,100090.894,
2004-06-01 08:05:00,294.100,294.133,290.206,288.995,90.263,100233.406,5.743,289.178,99768.653,287.653,100090.848,
2004-06-01 08:10:00,294.138,294.169,290.351,289.614,87.501,100233.121,5.743,289.299,99768.972,287.795,100090.730,
2004-06-01 08:15:00,294.163,294.191,290.432,289.166,89.818,100233.139,5.743,289.420,99769.292,287.814,100090.666,
2004-06-01 08:20:00,294.206,294.231,290.617,289.816,87.008,100232.843,5.743,289.541,99769.611,287.963,100090.543,
2004-06-01 08:25:00,294.236,294.258,290.722,289.359,89.000,100232.859,5.743,289.663,99769.931,287.985,100090.477,
2004-06-01 08:30:00,294.286,294.305,290.920,290.027,86.203,100232.558,5.743,289.784,99770.250,288.136,100090.352,
2004-06-01 08:35:00,294.323,294.341,291.028,289.553,88.331,100232.572,5.743,289.905,99770.569,288.160,100090.284,
2004-06-01 08:40:00,294.377,294.396,291.228,290.240,85.553,100232.266,8.245,290.026,99770.889,288.313,100090.157,
2004-06-01 08:45:00,294.419,294.438,291.337,289.761,87.656,100232.270,5.743,290.148,99771.208,288.347,100090.083,
2004-06-01 08:50:00,294.477,294.498,291.539,290.447,84.969,100231.971,12.209,290.269,99771.528,288.493,100089.958,
2004-06-01 08:55:00,294.523,294.546,291.654,289.976,86.984,100231.959,5.025,290.390,99771.847,288.541,100089.876,
2004-06-01 09:00:00,294.584,294.609,291.853,290.646,84.448,100231.677,12.010,290.511,99772.167,288.672,100089.757,
2004-06-01 09:05:00,294.634,294.661,291.977,290.186,86.417,100231.633,7.330,290.634,99772.333,288.737,100089.651,
2004-06-01 09:10:00,294.695,294.725,292.156,290.907,83.597,100231.292,16.182,290.757,99772.500,288.905,100089.496,
2004-06-01 09:15:00,294.743,294.776,292.253,290.468,85.485,100231.217,11.763,290.879,99772.667,288.998,100089.373,
2004-06-01 09:20:00,294.804,294.842,292.423,291.185,82.900,100230.877,20.568,291.002,99772.833,289.168,100089.215,
2004-06-01 09:25:00,294.855,294.897,292.520,290.742,84.779,100230.801,16.099,291.125,99773.000,289.260,100089.091,
2004-06-01 09:30:00,294.919,294.967,292.680,291.446,82.418,100230.470,24.755,291.248,99773.167,289.424,100088.936,
2004-06-01 09:35:00,294.972,295.026,292.766,291.005,83.923,100230.392,20.316,291.370,99773.333,289.516,100088.812,
2004-06-01 09:40:00,295.037,295.097,292.919,291.691,81.783,100230.069,28.779,291.493,99773.500,289.676,100088.658,
2004-06-01 09:45:00,295.092,295.158,293.002,291.257,83.140,100229.988,24.424,291.616,99773.667,289.768,100088.533,
2004-06-01 09:50:00,295.157,295.231,293.152,291.927,81.060,100229.673,32.699,291.739,99773.833,289.924,100088.381,
2004-06-01 09:55:00,295.213,295.295,293.234,291.501,82.164,100229.590,28.701,291.861,99774.000,290.016,100088.256,
2004-06-01 10:00:00,295.278,295.369,293.383,292.164,80.469,100229.276,36.908,291.984,99774.167,290.171,100088.103,
2004-06-01 10:05:00,295.335,295.435,293.464,291.716,81.471,100229.279,32.248,292.045,99773.639,290.220,100088.049,
2004-06-01 10:10:00,295.400,295.509,293.597,292.268,80.042,100229.115,39.020,292.106,99773.111,290.285,100087.996,
2004-06-01 10:15:00,295.456,295.572,293.670,291.788,80.929,100229.176,33.987,292.167,99772.583,290.281,100087.978,
2004-06-01 10:20:00,295.515,295.639,293.789,292.337,79.418,100229.019,40.721,292.228,99772.056,290.341,100087.931,
2004-06-01 10:25:00,295.564,295.695,293.849,291.870,80.166,100229.071,35.825,292.289,99771.528,290.343,100087.909,
2004-06-01 10:30:00,295.618,295.756,293.987,292.423,78.665,100228.908,42.603,292.350,99771.000,290.408,100087.859,
2004-06-01 10:35:00,295.664,295.809,294.070,291.958,79.331,100228.958,37.736,292.411,99770.472,290.412,100087.835,
2004-06-01 10:40:00,295.714,295.867,294.219,292.508,77.876,100228.794,44.469,292.472,99769.944,290.477,100087.785,
2004-06-01 10:45:00,295.759,295.918,294.310,292.045,78.475,100228.844,39.623,292.533,99769.417,290.481,100087.761,
2004-06-01 10:50:00,295.808,295.975,294.463,292.589,77.069,100228.682,46.298,292.594,99768.889,290.545,100087.711,
2004-06-01 10:55:00,295.852,296.026,294.560,292.127,77.608,100228.733,40.911,292.655,99768.361,290.547,100087.688,
2004-06-01 11:00:00,295.900,296.081,294.716,292.662,76.260,100228.575,47.475,292.715,99767.833,290.607,100087.639,
2004-06-01 11:05:00,295.944,296.131,294.817,292.224,76.705,100228.551,42.728,292.812,99766.264,290.646,100087.554,
2004-06-01 11:10:00,295.989,296.184,294.952,292.808,75.283,100228.284,49.676,292.909,99764.694,290.770,100087.425,
2004-06-01 11:15:00,296.029,296.230,295.031,292.399,75.676,100228.224,45.265,293.005,99763.125,290.840,100087.319,
2004-06-01 11:20:00,296.073,296.281,295.173,292.969,74.386,100227.956,52.045,293.102,99761.556,290.967,100087.187,
2004-06-01 11:25:00,296.114,296.329,295.259,292.569,74.968,100227.899,47.729,293.198,99759.986,291.033,100087.083,
2004-06-01 11:30:00,296.158,296.379,295.391,293.114,73.991,100227.639,54.228,293.295,99758.417,291.156,100086.954,
2004-06-01 11:35:00,296.199,296.427,295.466,292.729,74.415,100227.581,50.085,293.391,99756.847,291.221,100086.850,
2004-06-01 11:40:00,296.242,296.476,295.590,293.254,73.356,100227.327,56.353,293.488,99755.278,291.342,100086.722,
2004-06-01 11:45:00,296.283,296.524,295.662,292.881,73.649,100227.268,52.347,293.584,99753.708,291.405,100086.618,
2004-06-01 11:50:00,296.324,296.572,295.781,293.388,72.636,100227.019,58.413,293.681,99752.139,291.524,100086.491,
2004-06-01 11:55:00,296.365,296.619,295.851,293.027,72.845,100226.959,53.674,293.777,99750.569,291.587,100086.389,
2004-06-01 12:00:00,296.406,296.666,295.969,293.512,71.941,100226.718,59.445,293.874,99749.000,291.701,100086.264,
2004-06-01 12:05:00,296.446,296.711,296.038,293.163,72.093,100226.654,55.510,293.961,99745.653,291.763,100086.159,
2004-06-01 12:10:00,296.483,296.754,296.135,293.634,71.265,100226.410,60.954,294.048,99742.306,291.880,100086.030,
2004-06-01 12:15:00,296.518,296.794,296.182,293.296,71.407,100226.345,57.142,294.136,99738.958,291.942,100085.925,
2004-06-01 12:20:00,296.552,296.833,296.274,293.756,70.639,100226.104,62.459,294.223,99735.611,292.058,100085.797,
2004-06-01 12:25:00,296.585,296.870,296.318,293.428,70.731,100226.039,58.763,294.310,99732.264,292.119,100085.693,
2004-06-01 12:30:00,296.615,296.906,296.408,293.875,70.006,100225.801,63.931,294.397,99728.917,292.234,100085.565,
2004-06-01 12:35:00,296.647,296.942,296.452,293.561,70.066,100225.732,60.397,294.485,99725.569,292.296,100085.461,
2004-06-01 12:40:00,296.676,296.975,296.541,293.995,69.425,100225.496,65.408,294.572,99722.222,292.411,100085.333,
2004-06-01 12:45:00,296.706,297.010,296.586,293.689,69.199,100225.428,61.971,294.659,99718.875,292.472,100085.229,
2004-06-01 12:50:00,296.733,297.041,296.675,294.109,68.425,100225.196,66.821,294.746,99715.528,292.586,100085.102,
2004-06-01 12:55:00,296.762,297.074,296.719,293.817,68.273,100225.125,62.094,294.834,99712.181,292.647,100084.999,
2004-06-01 13:00:00,296.788,297.105,296.806,294.218,67.721,100224.900,66.738,294.921,99708.833,292.756,100084.874,
2004-06-01 13:05:00,296.816,297.137,296.851,293.915,67.840,100224.888,63.147,294.933,99706.833,292.785,100084.818,
2004-06-01 13:10:00,296.840,297.165,296.937,294.391,67.438,100224.668,68.464,294.946,99704.833,292.908,100084.724,
2004-06-01 13:15:00,296.865,297.194,296.924,294.202,67.494,100224.579,66.174,294.958,99702.833,293.004,100084.638,
2004-06-01 13:20:00,296.889,297.223,296.955,294.697,67.027,100224.338,71.713,294.971,99700.833,293.147,100084.529,
2004-06-01 13:25:00,296.921,297.258,296.931,294.483,67.035,100224.257,69.138,294.983,99698.833,293.235,100084.442,
2004-06-01 13:30:00,296.953,297.294,296.930,294.896,66.905,100224.059,73.724,294.995,99696.833,293.345,100084.347,
2004-06-01 13:35:00,296.988,297.333,296.874,294.662,67.015,100224.004,70.926,295.008,99694.833,293.407,100084.273,
2004-06-01 13:40:00,297.019,297.368,296.844,295.016,67.044,100223.842,74.839,295.020,99692.833,293.489,100084.192,
2004-06-01 13:45:00,297.052,297.405,296.772,294.766,67.206,100223.807,71.849,295.032,99690.833,293.531,100084.129,
2004-06-01 13:50:00,297.079,297.435,296.733,295.085,67.259,100223.668,75.364,295.045,99688.833,293.595,100084.057,
2004-06-01 13:55:00,297.106,297.466,296.656,294.822,67.465,100223.648,71.504,295.057,99686.833,293.623,100084.002,
2004-06-01 14:00:00,297.127,297.490,296.617,295.125,67.324,100223.522,74.831,295.070,99684.833,293.676,100083.938,
2004-06-01 14:05:00,297.150,297.517,296.541,294.780,67.652,100223.730,74.716,294.960,99685.083,293.585,100084.062,
2004-06-01 14:10:00,297.175,297.585,296.677,295.073,67.745,100223.803,81.961,294.851,99685.333,293.547,100084.177,
2004-06-01 14:15:00,297.206,297.690,296.652,294.738,68.099,100224.009,82.098,294.742,99685.583,293.459,100084.307,
2004-06-01 14:20:00,297.240,297.820,296.708,295.033,68.283,100224.080,89.512,294.632,99685.833,293.412,100084.414,
2004-06-01 14:25:00,297.280,297.974,296.666,294.658,68.762,100224.292,89.322,294.523,99686.083,293.314,100084.538,
2004-06-01 14:30:00,297.321,298.145,296.690,294.968,68.941,100224.357,97.050,294.414,99686.333,293.264,100084.639,
2004-06-01 14:35:00,297.365,298.331,296.621,294.566,69.467,100224.570,96.693,294.305,99686.583,293.163,100084.758,
2004-06-01 14:40:00,297.411,298.529,296.653,294.912,69.541,100224.610,104.636,294.195,99686.833,293.127,100084.845,
2004-06-01 14:45:00,297.458,298.734,296.567,294.479,70.151,100224.821,103.667,294.086,99687.083,293.026,100084.957,
2004-06-01 14:50:00,297.506,298.947,296.625,294.867,70.134,100224.835,112.079,293.977,99687.333,293.004,100085.029,
2004-06-01 14:55:00,297.554,299.164,296.512,294.402,70.833,100225.047,115.282,293.867,99687.583,292.900,100085.135,
2004-06-01 15:00:00,297.606,299.390,296.605,294.846,70.609,100225.018,124.338,293.758,99687.833,292.910,100085.184,
2004-06-01 15:05:00,297.657,299.617,296.452,294.385,71.162,100225.134,119.453,293.731,99688.792,292.853,100085.207,
2004-06-01 15:10:00,297.702,299.812,296.459,294.775,70.923,100225.063,124.299,293.705,99689.750,292.858,100085.195,
2004-06-01 15:15:00,297.739,299.977,296.399,294.355,71.319,100225.153,119.879,293.678,99690.708,292.817,100085.206,
2004-06-01 15:20:00,297.768,300.122,296.513,294.866,70.661,100224.990,126.103,293.651,99691.667,292.901,100085.155,
2004-06-01 15:25:00,297.795,300.254,296.486,294.493,70.894,100225.030,122.225,293.624,99692.625,292.902,100085.139,
2004-06-01 15:30:00,297.824,300.382,296.730,295.013,70.253,100224.843,128.555,293.598,99693.583,293.007,100085.072,
2004-06-01 15:35:00,297.854,300.504,296.705,294.637,70.505,100224.887,124.646,293.571,99694.542,293.000,100085.056,
2004-06-01 15:40:00,297.885,300.624,296.951,295.140,69.930,100224.704,130.793,293.544,99695.500,293.101,100084.989,
2004-06-01 15:45:00,297.916,300.741,296.927,294.783,70.102,100224.735,127.100,293.517,99696.458,293.103,100084.966,
2004-06-01 15:50:00,297.947,300.856,297.172,295.279,69.588,100224.548,133.159,293.491,99697.417,293.206,100084.894,
2004-06-01 15:55:00,297.978,300.969,297.179,294.942,69.703,100224.561,143.442,293.464,99698.375,293.221,100084.861,
2004-06-01 16:00:00,298.009,301.080,297.414,295.469,69.044,100224.329,149.885,293.437,99699.333,293.365,100084.765,
2004-06-01 16:05:00,298.042,301.190,297.453,295.140,69.149,100224.380,144.576,293.365,99702.056,293.362,100084.767,
2004-06-01 16:10:00,298.072,301.278,297.670,295.568,68.921,100224.275,147.915,293.292,99704.778,293.417,100084.751,
2004-06-01 16:15:00,298.101,301.344,297.609,295.206,69.395,100224.367,142.226,293.219,99707.500,293.380,100084.777,
2004-06-01 16:20:00,298.122,301.392,297.687,295.580,69.468,100224.303,144.960,293.146,99710.222,293.399,100084.779,
2004-06-01 16:25:00,298.141,301.425,297.601,295.202,69.913,100224.410,139.087,293.074,99712.944,293.351,100084.811,
2004-06-01 16:30:00,298.150,301.444,297.624,295.563,69.909,100224.361,141.661,293.001,99715.667,293.356,100084.821,
2004-06-01 16:35:00,298.159,301.454,297.534,295.175,70.331,100224.475,135.679,292.928,99718.389,293.304,100084.858,
2004-06-01 16:40:00,298.160,301.452,297.539,295.529,70.289,100224.435,138.170,292.855,99721.111,293.303,100084.873,
2004-06-01 16:45:00,298.161,301.444,297.449,295.131,70.745,100224.555,132.073,292.782,99723.833,293.247,100084.913,
2004-06-01 16:50:00,298.154,301.426,297.442,295.482,70.663,100224.523,134.531,292.710,99726.556,293.240,100084.934,
2004-06-01 16:55:00,298.148,301.405,297.350,295.074,71.197,100224.650,145.695,292.637,99729.278,293.180,100084.978,
2004-06-01 17:00:00,298.136,301.375,297.333,295.484,70.813,100224.565,148.846,292.564,99732.000,293.225,100084.975,
2004-06-01 17:05:00,298.124,301.342,297.240,295.166,70.933,100224.389,83.519,292.447,99736.292,293.318,100084.773,
2004-06-01 17:10:00,297.932,300.610,294.514,294.212,74.422,100225.355,72.444,292.330,99740.583,292.490,100085.238,
2004-06-01 17:15:00,297.741,300.031,294.387,293.526,76.742,100225.810,64.417,292.213,99744.875,292.209,100085.491,
2004-06-01 17:20:00,297.521,299.524,293.499,293.772,75.609,100226.014,67.035,292.096,99749.167,292.036,100085.673,
2004-06-01 17:25:00,297.325,299.114,293.207,293.057,78.403,100226.402,58.665,291.979,99753.458,291.818,100085.869,
2004-06-01 17:30:00,297.159,298.783,293.041,293.298,77.310,100226.565,61.212,291.862,99757.750,291.684,100086.027,
2004-06-01 17:35:00,297.005,298.499,292.853,292.649,80.048,100226.927,53.589,291.744,99762.042,291.487,100086.214,
2004-06-01 17:40:00,296.870,298.259,292.743,292.951,78.650,100227.059,56.828,291.627,99766.333,291.375,100086.362,
2004-06-01 17:45:00,296.743,298.045,292.598,292.278,81.559,100227.429,48.936,291.510,99770.625,291.175,100086.550,
2004-06-01 17:50:00,296.630,297.859,292.516,292.585,80.086,100227.557,52.232,291.393,99774.917,291.065,100086.697,
2004-06-01 17:55:00,296.519,297.685,292.386,291.906,83.114,100227.934,57.054,291.276,99779.208,290.860,100086.888,
2004-06-01 18:00:00,296.419,297.529,292.312,292.235,81.127,100228.030,60.623,291.159,99783.500,290.780,100087.020,
2004-06-01 18:05:00,296.317,297.378,292.192,291.619,83.705,100228.217,53.040,291.147,99786.653,290.676,100087.056,
2004-06-01 18:10:00,296.222,297.240,292.116,291.997,81.762,100228.098,56.821,291.134,99789.806,290.713,100087.017,
2004-06-01 18:15:00,296.123,297.102,292.007,291.532,83.592,100228.188,50.964,291.122,99792.958,290.680,100087.007,
2004-06-01 18:20:00,296.033,296.976,291.963,291.952,81.402,100228.040,55.227,291.109,99796.111,290.739,100086.955,
2004-06-01 18:25:00,295.947,296.856,291.896,291.564,82.901,100228.088,50.250,291.097,99799.264,290.735,100086.929,
2004-06-01 18:30:00,295.868,296.747,291.866,292.032,80.504,100227.915,55.071,291.084,99802.417,290.809,100086.867,
2004-06-01 18:35:00,295.796,296.647,291.814,291.642,82.064,100227.955,50.062,291.072,99805.569,290.811,100086.835,
2004-06-01 18:40:00,295.731,296.556,291.786,292.089,79.760,100227.788,54.642,291.060,99808.722,290.882,100086.771,
2004-06-01 18:45:00,295.669,296.470,291.733,291.708,81.280,100227.820,49.753,291.047,99811.875,290.888,100086.734,
