cur_datetime,WallshadeT,WalllitT,RoofT,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:05:00,299.873,299.873,298.230,290.535,0.000,287.334,99731.472,288.667,100089.705,
2004-06-01 00:10:00,299.574,299.574,295.590,289.357,0.000,287.334,99729.111,288.242,100089.933,
2004-06-01 00:15:00,299.032,299.032,292.213,289.687,0.000,287.334,99726.750,288.289,100089.902,
2004-06-01 00:20:00,298.543,298.543,290.389,290.153,0.000,287.334,99724.389,288.369,100089.841,
2004-06-01 00:25:00,298.167,298.167,289.326,290.220,0.000,287.334,99722.028,288.402,100089.805,
2004-06-01 00:30:00,297.889,297.889,288.635,290.251,0.000,287.334,99719.667,288.428,100089.765,
2004-06-01 00:35:00,297.665,297.665,288.123,290.203,0.000,287.333,99717.306,288.447,100089.730,
2004-06-01 00:40:00,297.477,297.477,287.692,290.221,0.000,287.333,99714.944,288.482,100089.679,
2004-06-01 00:45:00,297.312,297.312,287.305,290.224,0.000,287.333,99712.583,288.521,100089.626,
2004-06-01 00:50:00,297.168,297.168,286.950,290.268,0.000,287.333,99710.222,288.574,100089.556,
2004-06-01 00:55:00,297.039,297.039,286.626,290.301,0.000,287.333,99707.861,288.631,100089.480,
2004-06-01 01:00:00,296.925,296.925,286.326,290.361,0.000,287.333,99705.500,288.704,100089.385,
2004-06-01 01:05:00,296.823,296.823,286.048,290.350,0.000,287.342,99703.931,288.683,100089.437,
2004-06-01 01:10:00,296.732,296.732,285.815,290.283,0.000,287.351,99702.361,288.617,100089.515,
2004-06-01 01:15:00,296.646,296.646,285.630,290.147,0.000,287.360,99700.792,288.538,100089.600,
2004-06-01 01:20:00,296.562,296.562,285.494,290.057,0.000,287.369,99699.222,288.474,100089.671,
2004-06-01 01:25:00,296.477,296.477,285.402,289.982,0.000,287.378,99697.653,288.417,100089.739,
2004-06-01 01:30:00,296.393,296.393,285.347,289.934,0.000,287.387,99696.083,288.369,100089.799,
2004-06-01 01:35:00,296.313,296.313,285.326,289.878,0.000,287.396,99694.514,288.321,100089.857,
2004-06-01 01:40:00,296.236,296.236,285.334,289.832,0.000,287.405,99692.944,288.278,100089.911,
2004-06-01 01:45:00,296.163,296.163,285.365,289.780,0.000,287.414,99691.375,288.234,100089.963,
2004-06-01 01:50:00,296.093,296.093,285.416,289.738,0.000,287.423,99689.806,288.195,100090.011,
2004-06-01 01:55:00,296.026,296.026,285.484,289.692,0.000,287.432,99688.236,288.157,100090.057,
2004-06-01 02:00:00,295.961,295.961,285.567,289.656,0.000,287.441,99686.667,288.122,100090.099,
2004-06-01 02:05:00,295.899,295.899,285.663,289.635,0.000,287.444,99685.875,288.115,100090.100,
2004-06-01 02:10:00,295.838,295.838,285.746,289.638,0.000,287.446,99685.083,288.121,100090.093,
2004-06-01 02:15:00,295.779,295.779,285.817,289.642,0.000,287.448,99684.292,288.128,100090.085,
2004-06-01 02:20:00,295.722,295.722,285.879,289.644,0.000,287.450,99683.500,288.134,100090.078,
2004-06-01 02:25:00,295.669,295.669,285.931,289.635,0.000,287.453,99682.708,288.137,100090.073,
2004-06-01 02:30:00,295.617,295.617,285.976,289.628,0.000,287.455,99681.917,288.140,100090.068,
2004-06-01 02:35:00,295.566,295.566,286.011,289.618,0.000,287.457,99681.125,288.142,100090.064,
2004-06-01 02:40:00,295.517,295.517,286.040,289.613,0.000,287.460,99680.333,288.144,100090.059,
2004-06-01 02:45:00,295.468,295.468,286.062,289.605,0.000,287.462,99679.542,288.147,100090.054,
2004-06-01 02:50:00,295.421,295.421,286.079,289.601,0.000,287.464,99678.750,288.149,100090.050,
2004-06-01 02:55:00,295.375,295.375,286.091,289.594,0.000,287.466,99677.958,288.152,100090.045,
2004-06-01 03:00:00,295.331,295.331,286.100,289.590,0.000,287.469,99677.167,288.155,100090.040,
2004-06-01 03:05:00,295.287,295.287,286.106,289.595,0.000,287.468,99678.042,288.175,100090.009,
2004-06-01 03:10:00,295.243,295.243,286.094,289.617,0.000,287.467,99678.917,288.205,100089.970,
2004-06-01 03:15:00,295.200,295.200,286.067,289.641,0.000,287.466,99679.792,288.236,100089.931,
2004-06-01 03:20:00,295.158,295.158,286.026,289.664,0.000,287.465,99680.667,288.268,100089.891,
2004-06-01 03:25:00,295.118,295.118,285.972,289.681,0.000,287.464,99681.542,288.298,100089.851,
2004-06-01 03:30:00,295.078,295.078,285.907,289.699,0.000,287.463,99682.417,288.329,100089.811,
2004-06-01 03:35:00,295.040,295.040,285.833,289.716,0.000,287.462,99683.292,288.360,100089.771,
2004-06-01 03:40:00,295.002,295.002,285.752,289.735,0.000,287.462,99684.167,288.392,100089.729,
2004-06-01 03:45:00,294.964,294.964,285.663,289.754,0.000,287.461,99685.042,288.424,100089.687,
2004-06-01 03:50:00,294.928,294.928,285.568,289.776,0.000,287.460,99685.917,288.457,100089.644,
2004-06-01 03:55:00,294.892,294.892,285.468,289.796,0.000,287.459,99686.792,288.491,100089.601,
2004-06-01 04:00:00,294.857,294.857,285.361,289.819,0.000,287.458,99687.667,288.525,100089.556,
2004-06-01 04:05:00,294.822,294.822,285.248,289.788,0.000,287.467,99687.667,288.480,100089.635,
2004-06-01 04:10:00,294.791,294.791,285.160,289.706,0.000,287.476,99687.667,288.402,100089.727,
2004-06-01 04:15:00,294.759,294.759,285.099,289.606,0.000,287.486,99687.667,288.327,100089.809,
2004-06-01 04:20:00,294.724,294.724,285.071,289.537,0.000,287.495,99687.667,288.271,100089.873,
2004-06-01 04:25:00,294.686,294.686,285.070,289.493,0.000,287.504,99687.667,288.228,100089.924,
2004-06-01 04:30:00,294.647,294.647,285.096,289.461,0.000,287.513,99687.667,288.195,100089.965,
2004-06-01 04:35:00,294.609,294.609,285.147,289.428,0.000,287.523,99687.667,288.166,100090.000,
2004-06-01 04:40:00,294.571,294.571,285.225,289.395,0.000,287.532,99687.667,288.140,100090.030,
2004-06-01 04:45:00,294.535,294.535,285.330,289.360,0.000,287.541,99687.667,288.117,100090.057,
2004-06-01 04:50:00,294.499,294.499,285.459,289.328,0.000,287.550,99687.667,288.097,100090.079,
2004-06-01 04:55:00,294.464,294.464,285.615,289.295,0.000,287.559,99687.667,288.079,100090.099,
2004-06-01 05:00:00,294.429,294.429,285.789,289.265,33.497,287.569,99687.667,288.063,100090.116,
2004-06-01 05:05:00,294.394,294.394,285.974,289.332,33.885,287.585,99689.319,288.123,100090.118,
2004-06-01 05:10:00,294.363,294.363,286.197,289.306,33.640,287.600,99690.972,288.105,100090.152,
2004-06-01 05:15:00,294.340,294.340,286.439,289.224,16.606,287.616,99692.625,288.056,100090.199,
2004-06-01 05:20:00,294.319,294.319,286.684,289.110,16.249,287.632,99694.278,287.973,100090.259,
2004-06-01 05:25:00,294.296,294.296,286.926,289.057,16.073,287.648,99695.931,287.934,100090.300,
2004-06-01 05:30:00,294.271,294.271,287.129,289.084,16.167,287.664,99697.583,287.910,100090.333,
2004-06-01 05:35:00,294.234,294.234,287.344,288.819,15.230,287.680,99699.236,287.878,100090.365,
2004-06-01 05:40:00,294.211,294.211,287.435,288.826,15.354,287.695,99700.889,287.845,100090.398,
2004-06-01 05:45:00,294.168,294.168,287.468,288.636,14.697,287.711,99702.542,287.803,100090.435,
2004-06-01 05:50:00,294.139,294.139,287.551,288.699,14.936,287.727,99704.194,287.785,100090.459,
2004-06-01 05:55:00,294.097,294.097,287.579,288.572,14.453,287.743,99705.847,287.759,100090.486,
2004-06-01 06:00:00,294.072,294.072,287.622,288.678,29.874,287.759,99707.500,287.758,100090.499,
2004-06-01 06:05:00,294.038,294.038,287.714,288.586,29.130,287.805,99709.000,287.757,100090.522,
2004-06-01 06:10:00,294.025,294.027,288.218,288.624,14.655,287.850,99710.500,287.749,100090.548,
2004-06-01 06:15:00,294.010,294.014,288.571,288.507,14.160,287.896,99712.000,287.697,100090.597,
2004-06-01 06:20:00,294.007,294.014,288.849,288.702,14.929,287.942,99713.500,287.722,100090.608,
2004-06-01 06:25:00,294.000,294.011,289.062,288.659,14.771,287.988,99715.000,287.710,100090.634,
2004-06-01 06:30:00,294.014,294.028,289.291,288.775,15.160,288.033,99716.500,287.724,100090.648,
2004-06-01 06:35:00,294.025,294.043,289.489,288.721,15.012,288.079,99718.000,287.706,100090.678,
2004-06-01 06:40:00,294.048,294.070,289.706,288.843,15.453,288.125,99719.500,287.717,100090.693,
2004-06-01 06:45:00,294.066,294.092,289.896,288.780,15.187,288.170,99721.000,287.698,100090.723,
2004-06-01 06:50:00,294.095,294.124,290.111,288.891,15.524,288.216,99722.500,287.706,100090.740,
2004-06-01 06:55:00,294.119,294.151,290.303,288.828,15.330,288.262,99724.000,287.686,100090.770,
2004-06-01 07:00:00,294.152,294.186,290.520,288.928,31.351,288.308,99725.500,287.690,100090.788,
2004-06-01 07:05:00,294.180,294.217,290.716,288.919,31.195,288.370,99729.069,287.717,100090.787,
2004-06-01 07:10:00,294.216,294.259,290.973,289.061,16.137,288.432,99732.639,287.751,100090.780,
2004-06-01 07:15:00,294.252,294.301,291.240,289.017,15.983,288.495,99736.208,287.726,100090.801,
2004-06-01 07:20:00,294.296,294.353,291.522,289.186,16.534,288.557,99739.778,287.768,100090.790,
2004-06-01 07:25:00,294.338,294.402,291.737,289.205,16.637,288.620,99743.347,287.796,100090.784,
2004-06-01 07:30:00,294.389,294.460,291.986,289.356,17.152,288.682,99746.917,287.840,100090.769,
2004-06-01 07:35:00,294.440,294.517,292.214,289.369,17.164,288.745,99750.486,287.865,100090.762,
2004-06-01 07:40:00,294.497,294.579,292.458,289.516,17.690,288.807,99754.056,287.908,100090.746,
2004-06-01 07:45:00,294.553,294.640,292.678,289.535,17.760,288.869,99757.625,287.936,100090.737,
2004-06-01 07:50:00,294.615,294.705,292.916,289.672,18.176,288.932,99761.194,287.978,100090.720,
2004-06-01 07:55:00,294.676,294.769,293.134,289.695,18.288,288.994,99764.764,288.007,100090.710,
2004-06-01 08:00:00,294.742,294.835,293.367,289.823,18.708,289.057,99768.333,288.048,100090.692,
2004-06-01 08:05:00,294.807,294.899,293.583,289.879,18.950,289.178,99768.653,288.122,100090.611,
2004-06-01 08:10:00,294.876,294.964,293.789,290.048,19.504,289.299,99768.972,288.227,100090.508,
2004-06-01 08:15:00,294.947,295.028,293.995,290.136,19.849,289.420,99769.292,288.327,100090.406,
2004-06-01 08:20:00,295.024,295.095,294.235,290.311,20.412,289.541,99769.611,288.437,100090.300,
2004-06-01 08:25:00,295.103,295.164,294.468,290.407,20.686,289.663,99769.931,288.540,100090.197,
2004-06-01 08:30:00,295.187,295.240,294.714,290.579,21.246,289.784,99770.250,288.651,100090.089,
2004-06-01 08:35:00,295.273,295.324,294.949,290.681,21.560,289.905,99770.569,288.757,100089.983,
2004-06-01 08:40:00,295.363,295.415,295.195,290.848,22.114,290.026,99770.889,288.869,100089.873,
2004-06-01 08:45:00,295.455,295.509,295.431,290.954,22.445,290.148,99771.208,288.976,100089.765,
2004-06-01 08:50:00,295.549,295.609,295.677,291.115,22.979,290.269,99771.528,289.089,100089.654,
2004-06-01 08:55:00,295.646,295.711,295.914,291.223,23.314,290.390,99771.847,289.197,100089.545,
2004-06-01 09:00:00,295.744,295.815,296.159,291.380,23.825,290.511,99772.167,289.310,100089.433,
