cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[1.2],PresProf_cur[1.2],
2008-07-01 00:00:00,294.642,0.000,292.250,99237.800,294.744,99445.879,
2008-07-01 00:05:00,292.356,0.000,292.167,99240.400,292.385,99447.014,
2008-07-01 00:10:00,293.785,0.000,292.083,99243.000,293.996,99446.602,
2008-07-01 00:15:00,292.661,0.000,292.000,99245.600,292.682,99446.926,
2008-07-01 00:20:00,292.863,0.000,291.917,99248.200,293.004,99446.958,
2008-07-01 00:25:00,292.330,0.000,291.833,99250.800,292.361,99447.134,
2008-07-01 00:30:00,292.859,0.000,291.750,99253.400,293.004,99447.019,
2008-07-01 00:35:00,292.091,0.000,291.667,99256.000,292.119,99447.277,
2008-07-01 00:40:00,292.470,0.000,291.583,99258.600,292.585,99447.208,
2008-07-01 00:45:00,291.976,0.000,291.500,99261.200,292.006,99447.379,
2008-07-01 00:50:00,292.201,0.000,291.417,99263.800,292.304,99447.360,
2008-07-01 00:55:00,291.748,0.000,291.333,99266.400,291.780,99447.524,
2008-07-01 01:00:00,292.034,0.000,291.250,99269.000,292.131,99447.478,
2008-07-01 01:05:00,291.588,0.000,291.200,99269.667,291.618,99447.629,
2008-07-01 01:10:00,291.852,0.000,291.150,99270.333,291.942,99447.579,
2008-07-01 01:15:00,291.482,0.000,291.100,99271.000,291.512,99447.705,
2008-07-01 01:20:00,291.728,0.000,291.050,99271.667,291.815,99447.658,
2008-07-01 01:25:00,291.349,0.000,291.000,99272.333,291.377,99447.789,
2008-07-01 01:30:00,291.614,0.000,290.950,99273.000,291.699,99447.735,
2008-07-01 01:35:00,291.232,0.000,290.900,99273.667,291.258,99447.867,
2008-07-01 01:40:00,291.484,0.000,290.850,99274.333,291.566,99447.818,
2008-07-01 01:45:00,291.116,0.000,290.800,99275.000,291.140,99447.945,
2008-07-01 01:50:00,291.368,0.000,290.750,99275.667,291.449,99447.895,
2008-07-01 01:55:00,290.994,0.000,290.700,99276.333,291.017,99448.025,
2008-07-01 02:00:00,291.253,0.000,290.650,99277.000,291.333,99447.973,
2008-07-01 02:05:00,290.841,0.000,290.558,99279.350,290.864,99448.131,
2008-07-01 02:10:00,291.068,0.000,290.467,99281.700,291.148,99448.106,
2008-07-01 02:15:00,290.649,0.000,290.375,99284.050,290.671,99448.267,
2008-07-01 02:20:00,290.876,0.000,290.283,99286.400,290.956,99448.242,
2008-07-01 02:25:00,290.457,0.000,290.192,99288.750,290.479,99448.403,
2008-07-01 02:30:00,290.690,0.000,290.100,99291.100,290.770,99448.376,
2008-07-01 02:35:00,290.264,0.000,290.008,99293.450,290.285,99448.540,
2008-07-01 02:40:00,290.505,0.000,289.917,99295.800,290.585,99448.511,
2008-07-01 02:45:00,290.078,0.000,289.825,99298.150,290.099,99448.675,
2008-07-01 02:50:00,290.314,0.000,289.733,99300.500,290.395,99448.647,
2008-07-01 02:55:00,289.893,0.000,289.642,99302.850,289.914,99448.809,
2008-07-01 03:00:00,290.130,0.000,289.550,99305.200,290.210,99448.781,
2008-07-01 03:05:00,289.761,0.000,289.517,99307.092,289.782,99448.903,
2008-07-01 03:10:00,290.038,0.000,289.483,99308.983,290.117,99448.839,
2008-07-01 03:15:00,289.683,0.000,289.450,99310.875,289.704,99448.956,
2008-07-01 03:20:00,289.964,0.000,289.417,99312.767,290.041,99448.890,
2008-07-01 03:25:00,289.610,0.000,289.383,99314.658,289.630,99449.007,
2008-07-01 03:30:00,289.879,0.000,289.350,99316.550,289.954,99448.945,
2008-07-01 03:35:00,289.537,0.000,289.317,99318.442,289.557,99449.059,
2008-07-01 03:40:00,289.803,0.000,289.283,99320.333,289.878,99448.997,
2008-07-01 03:45:00,289.466,0.000,289.250,99322.225,289.485,99449.109,
2008-07-01 03:50:00,289.724,0.000,289.217,99324.117,289.797,99449.050,
2008-07-01 03:55:00,289.395,0.000,289.183,99326.008,289.414,99449.160,
2008-07-01 04:00:00,289.656,0.000,289.150,99327.900,289.729,99449.099,
2008-07-01 04:05:00,289.364,0.000,289.158,99331.558,289.384,99449.180,
2008-07-01 04:10:00,289.666,0.000,289.167,99335.217,289.739,99449.089,
2008-07-01 04:15:00,289.379,0.000,289.175,99338.875,289.398,99449.169,
2008-07-01 04:20:00,289.675,0.000,289.183,99342.533,289.748,99449.080,
2008-07-01 04:25:00,289.397,0.000,289.192,99346.192,289.416,99449.157,
2008-07-01 04:30:00,289.691,0.000,289.200,99349.850,289.763,99449.068,
2008-07-01 04:35:00,289.417,0.000,289.208,99353.508,289.437,99449.143,
2008-07-01 04:40:00,289.707,0.000,289.217,99357.167,289.779,99449.056,
2008-07-01 04:45:00,289.440,0.000,289.225,99360.825,289.461,99449.129,
2008-07-01 04:50:00,289.730,0.000,289.233,99364.483,289.802,99449.042,
2008-07-01 04:55:00,289.465,0.000,289.242,99368.142,289.487,99449.114,
2008-07-01 05:00:00,289.757,4.146,289.250,99371.800,289.831,99449.026,
2008-07-01 05:05:00,289.525,4.582,289.292,99371.633,289.548,99449.074,
2008-07-01 05:10:00,289.850,6.837,289.333,99371.467,289.925,99448.963,
2008-07-01 05:15:00,289.615,3.909,289.375,99371.300,289.638,99449.011,
2008-07-01 05:20:00,289.955,5.195,289.417,99371.133,290.033,99448.895,
2008-07-01 05:25:00,289.706,4.502,289.458,99370.967,289.729,99448.948,
2008-07-01 05:30:00,290.068,4.662,289.500,99370.800,290.150,99448.825,
2008-07-01 05:35:00,289.798,5.998,289.542,99370.633,289.823,99448.884,
2008-07-01 05:40:00,290.183,6.683,289.583,99370.467,290.270,99448.755,
2008-07-01 05:45:00,289.894,7.674,289.625,99370.300,289.919,99448.819,
2008-07-01 05:50:00,290.305,8.534,289.667,99370.133,290.397,99448.682,
2008-07-01 05:55:00,289.991,9.082,289.708,99369.967,290.017,99448.753,
2008-07-01 06:00:00,290.431,4.493,289.750,99369.800,290.529,99448.608,
2008-07-01 06:05:00,290.132,4.351,289.850,99371.467,290.158,99448.651,
2008-07-01 06:10:00,290.650,5.677,289.950,99373.133,290.753,99448.459,
2008-07-01 06:15:00,290.336,5.602,290.050,99374.800,290.362,99448.504,
2008-07-01 06:20:00,290.902,7.003,290.150,99376.467,291.013,99448.298,
2008-07-01 06:25:00,290.551,6.859,290.250,99378.133,290.578,99448.353,
2008-07-01 06:30:00,291.148,18.222,290.350,99379.800,291.266,99448.140,
2008-07-01 06:35:00,290.781,17.643,290.450,99381.467,290.809,99448.197,
2008-07-01 06:40:00,291.415,21.505,290.550,99383.133,291.541,99447.973,
2008-07-01 06:45:00,291.000,20.655,290.650,99384.800,291.029,99448.045,
2008-07-01 06:50:00,291.685,25.241,290.750,99386.467,291.821,99447.807,
2008-07-01 06:55:00,291.221,24.344,290.850,99388.133,291.250,99447.893,
2008-07-01 07:00:00,291.952,22.511,290.950,99389.800,292.098,99447.642,
2008-07-01 07:05:00,291.399,20.473,291.008,99389.133,291.430,99447.771,
2008-07-01 07:10:00,292.178,24.482,291.067,99388.467,292.341,99447.525,
2008-07-01 07:15:00,291.549,22.287,291.125,99387.800,291.581,99447.674,
2008-07-01 07:20:00,292.399,27.047,291.183,99387.133,292.578,99447.409,
2008-07-01 07:25:00,291.696,24.710,291.242,99386.467,291.728,99447.579,
2008-07-01 07:30:00,292.640,29.531,291.300,99385.800,292.838,99447.288,
2008-07-01 07:35:00,291.838,26.700,291.358,99385.133,291.870,99447.485,
2008-07-01 07:40:00,292.886,31.980,291.417,99384.467,293.105,99447.165,
2008-07-01 07:45:00,291.979,28.657,291.475,99383.800,292.012,99447.391,
2008-07-01 07:50:00,293.145,34.406,291.533,99383.133,293.385,99447.040,
2008-07-01 07:55:00,292.124,30.580,291.592,99382.467,292.157,99447.296,
2008-07-01 08:00:00,293.409,35.301,291.650,99381.800,293.674,99446.912,
2008-07-01 08:05:00,292.273,30.945,291.717,99380.392,292.306,99447.196,
2008-07-01 08:10:00,293.702,37.736,291.783,99378.983,293.991,99446.769,
2008-07-01 08:15:00,292.438,32.922,291.850,99377.575,292.473,99447.088,
