cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:05:00,299.873,299.873,298.230,291.469,80.468,100229.119,0.479,287.334,99731.472,290.278,100087.836,
2004-06-01 00:10:00,299.600,299.600,296.041,290.516,86.176,100229.729,0.479,287.334,99729.111,289.792,100088.075,
2004-06-01 00:15:00,299.122,299.122,293.362,290.836,84.527,100229.614,0.479,287.334,99726.750,289.875,100088.060,
2004-06-01 00:20:00,298.684,298.684,291.670,291.220,82.637,100229.389,0.479,287.334,99724.389,290.020,100087.968,
2004-06-01 00:25:00,298.348,298.348,290.618,291.223,82.617,100229.374,0.479,287.334,99722.028,290.041,100087.961,
2004-06-01 00:30:00,298.094,298.094,289.875,291.185,82.798,100229.361,0.479,287.334,99719.667,290.044,100087.940,
2004-06-01 00:35:00,297.886,297.886,289.232,291.025,83.304,100229.586,0.479,287.333,99717.306,289.920,100088.095,
2004-06-01 00:40:00,297.706,297.706,288.654,290.860,83.606,100229.875,0.479,287.333,99714.944,289.749,100088.302,
2004-06-01 00:45:00,297.543,297.543,288.134,290.645,84.085,100230.182,0.479,287.333,99712.583,289.566,100088.511,
2004-06-01 00:50:00,297.390,297.390,287.664,290.524,84.132,100230.401,0.479,287.333,99710.222,289.436,100088.666,
2004-06-01 00:55:00,297.245,297.245,287.239,290.393,84.298,100230.607,0.239,287.333,99707.861,289.316,100088.812,
2004-06-01 01:00:00,297.107,297.107,286.855,290.325,84.209,100230.758,0.239,287.333,99705.500,289.228,100088.924,
2004-06-01 01:05:00,296.979,296.979,286.506,290.225,84.376,100230.895,0.239,287.342,99703.931,289.148,100089.017,
2004-06-01 01:10:00,296.859,296.859,286.213,290.188,84.283,100230.988,0.239,287.351,99702.361,289.094,100089.087,
2004-06-01 01:15:00,296.748,296.748,285.972,290.097,84.490,100231.109,0.239,287.360,99700.792,289.025,100089.169,
2004-06-01 01:20:00,296.645,296.645,285.775,290.056,84.449,100231.202,0.239,287.369,99699.222,288.970,100089.239,
2004-06-01 01:25:00,296.549,296.549,285.619,289.965,85.098,100231.321,0.239,287.378,99697.653,288.901,100089.318,
2004-06-01 01:30:00,296.458,296.458,285.498,289.926,85.286,100231.412,0.239,287.387,99696.083,288.848,100089.386,
2004-06-01 01:35:00,296.372,296.372,285.410,289.840,85.592,100231.524,0.239,287.396,99694.514,288.783,100089.461,
2004-06-01 01:40:00,296.291,296.291,285.351,289.805,85.568,100231.611,0.239,287.405,99692.944,288.733,100089.526,
2004-06-01 01:45:00,296.213,296.213,285.318,289.722,85.785,100231.718,0.239,287.414,99691.375,288.670,100089.599,
2004-06-01 01:50:00,296.139,296.139,285.308,289.691,85.717,100231.800,0.239,287.423,99689.806,288.622,100089.661,
2004-06-01 01:55:00,296.067,296.067,285.319,289.611,85.909,100231.903,0.060,287.432,99688.236,288.563,100089.729,
2004-06-01 02:00:00,295.999,295.999,285.349,289.582,85.826,100231.980,0.060,287.441,99686.667,288.518,100089.788,
2004-06-01 02:05:00,295.933,295.933,285.395,289.529,85.974,100232.021,0.060,287.444,99685.875,288.492,100089.809,
2004-06-01 02:10:00,295.868,295.868,285.434,289.545,85.799,100232.024,0.060,287.446,99685.083,288.490,100089.816,
2004-06-01 02:15:00,295.805,295.805,285.465,289.511,85.919,100232.049,0.060,287.448,99684.292,288.476,100089.829,
2004-06-01 02:20:00,295.744,295.744,285.490,289.522,85.799,100232.055,0.060,287.450,99683.500,288.473,100089.837,
2004-06-01 02:25:00,295.685,295.685,285.509,289.478,85.556,100232.084,0.060,287.453,99682.708,288.455,100089.851,
2004-06-01 02:30:00,295.627,295.627,285.523,289.488,85.215,100232.091,0.060,287.455,99681.917,288.451,100089.859,
2004-06-01 02:35:00,295.571,295.571,285.533,289.446,85.290,100232.119,0.060,287.457,99681.125,288.434,100089.872,
2004-06-01 02:40:00,295.517,295.517,285.539,289.458,85.136,100232.123,0.060,287.460,99680.333,288.431,100089.879,
2004-06-01 02:45:00,295.463,295.463,285.541,289.418,85.292,100232.148,0.060,287.462,99679.542,288.416,100089.891,
2004-06-01 02:50:00,295.411,295.411,285.541,289.431,85.172,100232.151,0.060,287.464,99678.750,288.414,100089.896,
2004-06-01 02:55:00,295.360,295.360,285.537,289.392,85.339,100232.175,0.060,287.466,99677.958,288.400,100089.907,
