cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:00:00,300.000,300.000,300.000,296.041,58.475,100223.282,86.074,287.334,99733.833,294.284,100084.340,
2004-06-01 00:05:00,299.873,299.873,298.230,291.708,79.247,100229.102,14.058,287.334,99731.472,290.236,100087.856,
2004-06-01 00:10:00,299.603,299.603,296.000,290.678,85.324,100229.725,0.479,287.334,99729.111,289.757,100088.095,
2004-06-01 00:15:00,299.134,299.134,293.313,291.024,83.600,100229.637,0.479,287.334,99726.750,289.802,100088.100,
2004-06-01 00:20:00,298.702,298.702,291.624,291.404,81.776,100229.444,3.596,287.334,99724.389,289.909,100088.028,
2004-06-01 00:25:00,298.371,298.371,290.568,291.440,81.620,100229.416,2.609,287.334,99722.028,289.935,100088.019,
2004-06-01 00:30:00,298.122,298.122,289.821,291.423,81.710,100229.390,1.022,287.334,99719.667,289.949,100087.992,
2004-06-01 00:35:00,297.919,297.919,289.185,291.275,82.185,100229.601,0.479,287.333,99717.306,289.836,100088.141,
2004-06-01 00:40:00,297.745,297.745,288.613,291.100,82.561,100229.895,0.479,287.333,99714.944,289.664,100088.347,
2004-06-01 00:45:00,297.587,297.587,288.097,290.877,83.082,100230.204,0.479,287.333,99712.583,289.481,100088.557,
2004-06-01 00:50:00,297.439,297.439,287.632,290.745,83.179,100230.429,0.479,287.333,99710.222,289.346,100088.715,
2004-06-01 00:55:00,297.297,297.297,287.212,290.619,83.308,100230.633,0.239,287.333,99707.861,289.228,100088.860,
2004-06-01 01:00:00,297.162,297.162,286.831,290.549,83.220,100230.786,0.239,287.333,99705.500,289.137,100088.973,
2004-06-01 01:05:00,297.035,297.035,286.486,290.456,83.348,100230.919,0.239,287.342,99703.931,289.060,100089.065,
2004-06-01 01:10:00,296.918,296.918,286.198,290.417,83.256,100231.014,0.239,287.351,99702.361,289.004,100089.136,
2004-06-01 01:15:00,296.809,296.809,285.960,290.330,83.434,100231.131,0.239,287.360,99700.792,288.939,100089.216,
2004-06-01 01:20:00,296.708,296.708,285.767,290.286,83.408,100231.227,0.239,287.369,99699.222,288.882,100089.287,
2004-06-01 01:25:00,296.613,296.613,285.615,290.197,83.996,100231.342,0.239,287.378,99697.653,288.817,100089.365,
2004-06-01 01:30:00,296.524,296.524,285.499,290.154,84.203,100231.435,0.239,287.387,99696.083,288.761,100089.433,
2004-06-01 01:35:00,296.439,296.439,285.415,290.070,84.503,100231.545,0.239,287.396,99694.514,288.699,100089.508,
2004-06-01 01:40:00,296.359,296.359,285.359,290.032,84.510,100231.634,0.239,287.405,99692.944,288.646,100089.574,
2004-06-01 01:45:00,296.282,296.282,285.329,289.952,84.704,100231.739,0.239,287.414,99691.375,288.587,100089.645,
2004-06-01 01:50:00,296.209,296.209,285.322,289.918,84.656,100231.823,0.239,287.423,99689.806,288.537,100089.708,
2004-06-01 01:55:00,296.139,296.139,285.336,289.841,84.832,100231.923,0.060,287.432,99688.236,288.480,100089.775,
2004-06-01 02:00:00,296.071,296.071,285.368,289.810,84.764,100232.003,0.060,287.441,99686.667,288.433,100089.835,
2004-06-01 02:05:00,296.007,296.007,285.417,289.758,84.894,100232.041,0.060,287.444,99685.875,288.409,100089.855,
2004-06-01 02:10:00,295.943,295.943,285.457,289.772,84.731,100232.047,0.060,287.446,99685.083,288.404,100089.863,
2004-06-01 02:15:00,295.880,295.880,285.490,289.741,84.822,100232.068,0.060,287.448,99684.292,288.394,100089.875,
2004-06-01 02:20:00,295.820,295.820,285.517,289.750,84.716,100232.076,0.060,287.450,99683.500,288.389,100089.883,
2004-06-01 02:25:00,295.762,295.762,285.538,289.708,84.510,100232.103,0.060,287.453,99682.708,288.374,100089.896,
2004-06-01 02:30:00,295.706,295.706,285.555,289.713,84.187,100232.112,0.060,287.455,99681.917,288.368,100089.905,
2004-06-01 02:35:00,295.651,295.651,285.567,289.672,84.241,100232.137,0.060,287.457,99681.125,288.355,100089.917,
2004-06-01 02:40:00,295.597,295.597,285.575,289.680,84.102,100232.144,0.060,287.460,99680.333,288.350,100089.924,
2004-06-01 02:45:00,295.544,295.544,285.580,289.641,84.242,100232.166,0.060,287.462,99679.542,288.337,100089.934,
2004-06-01 02:50:00,295.493,295.493,285.583,289.650,84.141,100232.172,0.060,287.464,99678.750,288.333,100089.941,
2004-06-01 02:55:00,295.442,295.442,285.583,289.612,84.302,100232.193,0.060,287.466,99677.958,288.322,100089.950,
2004-06-01 03:00:00,295.393,295.393,285.580,289.622,84.203,100232.197,0.060,287.469,99677.167,288.319,100089.955,
2004-06-01 03:05:00,295.345,295.345,285.576,289.598,84.346,100232.183,0.060,287.468,99678.042,288.326,100089.937,
2004-06-01 03:10:00,295.297,295.300,285.571,289.634,84.206,100232.141,0.060,287.467,99678.917,288.350,100089.909,
2004-06-01 03:15:00,295.250,295.255,285.551,289.624,83.951,100232.113,0.060,287.466,99679.792,288.367,100089.885,
2004-06-01 03:20:00,295.204,295.212,285.518,289.658,83.599,100232.074,0.060,287.465,99680.667,288.389,100089.858,
2004-06-01 03:25:00,295.159,295.169,285.473,289.639,83.654,100232.053,0.060,287.464,99681.542,288.402,100089.837,
2004-06-01 03:30:00,295.116,295.127,285.418,289.668,83.511,100232.019,0.060,287.463,99682.417,288.421,100089.814,
2004-06-01 03:35:00,295.073,295.086,285.353,289.648,83.655,100232.001,0.060,287.462,99683.292,288.432,100089.794,
2004-06-01 03:40:00,295.030,295.045,285.279,289.678,83.547,100231.968,0.060,287.462,99684.167,288.450,100089.772,
2004-06-01 03:45:00,294.988,295.005,285.198,289.658,83.708,100231.952,0.060,287.461,99685.042,288.460,100089.754,
2004-06-01 03:50:00,294.947,294.965,285.111,289.687,83.610,100231.920,0.060,287.460,99685.917,288.478,100089.734,
2004-06-01 03:55:00,294.906,294.925,285.018,289.666,83.403,100231.906,0.239,287.459,99686.792,288.487,100089.718,
2004-06-01 04:00:00,294.866,294.887,284.919,289.695,83.061,100231.876,0.239,287.458,99687.667,288.503,100089.698,
2004-06-01 04:05:00,294.826,294.848,284.816,289.648,83.142,100231.927,0.239,287.467,99687.667,288.479,100089.732,
2004-06-01 04:10:00,294.789,294.812,284.735,289.635,83.426,100231.974,0.239,287.476,99687.667,288.450,100089.768,
2004-06-01 04:15:00,294.753,294.777,284.676,289.569,83.862,100232.035,0.239,287.486,99687.667,288.415,100089.805,
2004-06-01 04:20:00,294.716,294.742,284.636,289.565,83.870,100232.070,0.239,287.495,99687.667,288.393,100089.832,
2004-06-01 04:25:00,294.680,294.707,284.614,289.517,84.047,100232.115,0.239,287.504,99687.667,288.368,100089.860,
2004-06-01 04:30:00,294.644,294.673,284.607,289.522,83.928,100232.140,0.239,287.513,99687.667,288.353,100089.882,
2004-06-01 04:35:00,294.609,294.639,284.614,289.476,84.069,100232.179,0.239,287.523,99687.667,288.331,100089.905,
2004-06-01 04:40:00,294.574,294.606,284.634,289.482,83.942,100232.199,0.239,287.532,99687.667,288.319,100089.922,
2004-06-01 04:45:00,294.541,294.574,284.665,289.438,84.458,100232.233,0.239,287.541,99687.667,288.300,100089.942,
2004-06-01 04:50:00,294.508,294.542,284.708,289.445,84.578,100232.248,0.239,287.550,99687.667,288.291,100089.956,
2004-06-01 04:55:00,294.476,294.512,284.761,289.404,84.835,100232.278,1.615,287.559,99687.667,288.274,100089.972,
2004-06-01 05:00:00,294.444,294.482,284.823,289.417,84.738,100232.287,1.615,287.569,99687.667,288.269,100089.982,
2004-06-01 05:05:00,294.413,294.452,284.894,289.378,84.887,100232.312,1.615,287.585,99689.319,288.256,100089.995,
2004-06-01 05:10:00,294.384,294.427,284.987,289.388,84.764,100232.320,1.615,287.600,99690.972,288.251,100090.003,
2004-06-01 05:15:00,294.355,294.405,285.098,289.351,85.257,100232.343,1.615,287.616,99692.625,288.238,100090.015,
2004-06-01 05:20:00,294.328,294.385,285.224,289.365,85.350,100232.350,1.615,287.632,99694.278,288.233,100090.023,
2004-06-01 05:25:00,294.302,294.367,285.365,289.331,85.573,100232.372,1.615,287.648,99695.931,288.221,100090.035,
2004-06-01 05:30:00,294.277,294.352,285.517,289.347,85.464,100232.377,1.615,287.664,99697.583,288.217,100090.042,
2004-06-01 05:35:00,294.253,294.338,285.679,289.313,85.583,100232.398,1.615,287.680,99699.236,288.206,100090.053,
2004-06-01 05:40:00,294.230,294.326,285.851,289.330,85.803,100232.403,1.615,287.695,99700.889,288.202,100090.060,
2004-06-01 05:45:00,294.207,294.314,286.029,289.297,86.151,100232.423,1.615,287.711,99702.542,288.191,100090.070,
2004-06-01 05:50:00,294.186,294.303,286.216,289.315,86.107,100232.426,1.615,287.727,99704.194,288.189,100090.076,
2004-06-01 05:55:00,294.165,294.293,286.409,289.282,86.271,100232.447,5.623,287.743,99705.847,288.177,100090.087,
2004-06-01 06:00:00,294.144,294.282,286.607,289.346,86.238,100232.433,5.623,287.759,99707.500,288.185,100090.090,
