cur_datetime,WallshadeT,WalllitT,RoofT,oat_temp_c,ep_sensWaste_w_m2_per_footprint_area,
2004-06-01 00:05:00,291.502,290.768,290.696,15.156,0.000,
2004-06-01 00:10:00,291.487,290.697,290.596,15.068,0.000,
2004-06-01 00:15:00,291.434,290.654,290.496,14.980,0.000,
2004-06-01 00:20:00,291.386,290.610,290.396,14.891,0.000,
2004-06-01 00:25:00,291.340,290.565,290.296,14.803,0.000,
2004-06-01 00:30:00,291.293,290.524,290.194,14.714,0.000,
2004-06-01 00:35:00,291.247,290.482,290.091,14.626,0.000,
2004-06-01 00:40:00,291.202,290.443,289.989,14.538,0.000,
2004-06-01 00:45:00,291.157,290.404,289.886,14.449,0.000,
2004-06-01 00:50:00,291.113,290.367,289.782,14.361,0.000,
2004-06-01 00:55:00,291.071,290.330,289.678,14.273,0.000,
2004-06-01 01:00:00,291.029,290.296,289.574,14.184,0.000,
2004-06-01 01:05:00,291.002,290.275,289.502,14.184,0.000,
2004-06-01 01:10:00,290.978,290.256,289.434,14.184,0.000,
2004-06-01 01:15:00,290.954,290.237,289.365,14.184,0.000,
2004-06-01 01:20:00,290.933,290.223,289.295,14.184,0.000,
2004-06-01 01:25:00,290.913,290.208,289.225,14.184,0.000,
2004-06-01 01:30:00,290.896,290.196,289.167,14.184,0.000,
2004-06-01 01:35:00,290.878,290.184,289.108,14.183,0.000,
2004-06-01 01:40:00,290.864,290.174,289.049,14.183,0.000,
2004-06-01 01:45:00,290.849,290.164,288.989,14.183,0.000,
2004-06-01 01:50:00,290.837,290.156,288.938,14.183,0.000,
2004-06-01 01:55:00,290.824,290.148,288.886,14.183,0.000,
2004-06-01 02:00:00,290.814,290.142,288.833,14.183,0.000,
2004-06-01 02:05:00,290.800,290.133,288.800,14.192,0.000,
2004-06-01 02:10:00,290.787,290.124,288.775,14.201,0.000,
2004-06-01 02:15:00,290.774,290.116,288.750,14.210,0.000,
2004-06-01 02:20:00,290.762,290.109,288.726,14.219,0.000,
2004-06-01 02:25:00,290.751,290.101,288.701,14.228,0.000,
2004-06-01 02:30:00,290.740,290.095,288.690,14.237,0.000,
2004-06-01 02:35:00,290.728,290.088,288.678,14.246,0.000,
2004-06-01 02:40:00,290.718,290.082,288.667,14.255,0.000,
2004-06-01 02:45:00,290.708,290.077,288.656,14.264,0.000,
2004-06-01 02:50:00,290.699,290.072,288.656,14.273,0.000,
2004-06-01 02:55:00,290.689,290.066,288.655,14.282,0.000,
2004-06-01 03:00:00,290.681,290.062,288.655,14.291,0.000,
2004-06-01 03:05:00,290.668,290.053,288.631,14.294,0.000,
2004-06-01 03:10:00,290.656,290.045,288.613,14.296,0.000,
2004-06-01 03:15:00,290.643,290.036,288.595,14.298,0.000,
2004-06-01 03:20:00,290.631,290.027,288.577,14.300,0.000,
2004-06-01 03:25:00,290.618,290.018,288.559,14.303,0.000,
2004-06-01 03:30:00,290.605,290.009,288.539,14.305,0.000,
2004-06-01 03:35:00,290.592,290.000,288.519,14.307,0.000,
2004-06-01 03:40:00,290.580,289.991,288.499,14.310,0.000,
2004-06-01 03:45:00,290.567,289.982,288.479,14.312,0.000,
2004-06-01 03:50:00,290.555,289.973,288.459,14.314,0.000,
2004-06-01 03:55:00,290.542,289.964,288.439,14.316,0.000,
2004-06-01 04:00:00,290.530,289.955,288.419,14.319,0.000,
2004-06-01 04:05:00,290.515,289.944,288.383,14.318,0.000,
2004-06-01 04:10:00,290.500,289.932,288.347,14.317,0.000,
2004-06-01 04:15:00,290.485,289.920,288.310,14.316,0.000,
2004-06-01 04:20:00,290.470,289.908,288.273,14.315,0.000,
2004-06-01 04:25:00,290.455,289.896,288.237,14.314,0.000,
2004-06-01 04:30:00,290.439,289.883,288.194,14.313,0.000,
2004-06-01 04:35:00,290.424,289.871,288.152,14.312,0.000,
2004-06-01 04:40:00,290.408,289.858,288.109,14.312,0.000,
2004-06-01 04:45:00,290.393,289.845,288.067,14.311,0.000,
2004-06-01 04:50:00,290.377,289.832,288.020,14.310,0.000,
2004-06-01 04:55:00,290.361,289.819,287.973,14.309,0.000,
2004-06-01 05:00:00,290.346,289.806,287.927,14.308,0.000,
2004-06-01 05:05:00,290.328,289.792,287.905,14.317,25.263,
2004-06-01 05:10:00,290.310,289.777,287.883,14.326,22.563,
2004-06-01 05:15:00,290.293,289.762,287.862,14.336,22.709,
2004-06-01 05:20:00,290.275,289.748,287.841,14.345,22.855,
2004-06-01 05:25:00,290.257,289.733,287.820,14.354,23.002,
2004-06-01 05:30:00,290.251,289.730,287.847,14.363,23.149,
2004-06-01 05:35:00,290.245,289.727,287.875,14.373,23.297,
2004-06-01 05:40:00,290.241,289.727,287.902,14.382,23.445,
2004-06-01 05:45:00,290.238,289.727,287.929,14.391,23.594,
2004-06-01 05:50:00,290.236,289.729,287.979,14.400,23.743,
2004-06-01 05:55:00,290.235,289.732,288.029,14.409,23.893,
2004-06-01 06:00:00,290.236,289.736,288.078,14.419,24.043,
2004-06-01 06:05:00,290.238,289.741,288.129,14.435,24.284,
2004-06-01 06:10:00,290.241,289.748,288.195,14.450,24.525,
2004-06-01 06:15:00,290.259,289.742,288.260,14.466,24.768,
2004-06-01 06:20:00,290.264,289.750,288.325,14.482,25.012,
2004-06-01 06:25:00,290.269,289.759,288.390,14.498,25.257,
2004-06-01 06:30:00,290.274,289.770,288.467,14.514,25.503,
2004-06-01 06:35:00,290.292,289.793,288.590,14.530,25.751,
2004-06-01 06:40:00,290.311,289.820,288.713,14.545,25.999,
2004-06-01 06:45:00,290.330,289.847,288.835,14.561,26.248,
2004-06-01 06:50:00,290.352,289.877,288.980,14.577,26.499,
2004-06-01 06:55:00,290.374,289.907,289.125,14.593,26.751,
2004-06-01 07:00:00,290.398,289.940,289.269,14.609,27.003,
2004-06-01 07:05:00,290.444,289.999,289.430,14.655,27.586,
2004-06-01 07:10:00,290.494,290.061,289.616,14.700,29.141,
2004-06-01 07:15:00,290.545,290.117,289.803,14.746,30.959,
2004-06-01 07:20:00,290.602,290.179,289.991,14.792,31.730,
2004-06-01 07:25:00,290.659,290.240,290.181,14.838,32.476,
2004-06-01 07:30:00,290.721,290.321,290.397,14.883,33.211,
2004-06-01 07:35:00,290.784,290.418,290.627,14.929,33.938,
2004-06-01 07:40:00,290.852,290.528,290.860,14.975,34.658,
2004-06-01 07:45:00,290.921,290.613,291.096,15.020,35.374,
2004-06-01 07:50:00,290.993,290.706,291.360,15.066,36.092,
2004-06-01 07:55:00,291.066,290.811,291.628,15.112,36.810,
2004-06-01 08:00:00,291.143,290.933,291.898,15.158,37.527,
2004-06-01 08:05:00,291.196,291.082,292.165,15.220,36.421,
2004-06-01 08:10:00,291.267,291.188,292.456,15.283,37.115,
2004-06-01 08:15:00,291.338,291.372,292.748,15.345,37.941,
2004-06-01 08:20:00,291.412,291.559,293.041,15.407,38.774,
2004-06-01 08:25:00,291.485,291.676,293.335,15.470,39.611,
2004-06-01 08:30:00,291.561,291.833,293.652,15.532,40.451,
2004-06-01 08:35:00,291.637,291.970,293.960,15.595,41.293,
2004-06-01 08:40:00,291.716,292.083,294.268,15.657,42.138,
2004-06-01 08:45:00,291.794,292.312,294.576,15.719,42.985,
2004-06-01 08:50:00,291.874,292.456,294.899,15.782,43.834,
2004-06-01 08:55:00,291.954,292.572,295.223,15.844,44.685,
2004-06-01 09:00:00,292.035,292.681,295.545,15.907,45.538,
2004-06-01 09:05:00,292.129,292.802,295.883,16.028,46.405,
2004-06-01 09:10:00,292.226,292.917,296.236,16.149,47.803,
2004-06-01 09:15:00,292.323,293.029,296.588,16.270,49.217,
2004-06-01 09:20:00,292.423,293.138,296.939,16.392,50.641,
2004-06-01 09:25:00,292.574,293.136,297.281,16.513,52.062,
2004-06-01 09:30:00,292.686,293.234,297.647,16.634,53.476,
2004-06-01 09:35:00,292.736,293.423,298.004,16.755,54.884,
2004-06-01 09:40:00,292.832,293.523,298.352,16.876,56.286,
2004-06-01 09:45:00,292.928,293.621,298.700,16.998,57.681,
2004-06-01 09:50:00,293.026,293.713,299.058,17.119,59.068,
2004-06-01 09:55:00,293.124,293.803,299.416,17.240,60.448,
2004-06-01 10:00:00,293.223,293.889,299.775,17.361,61.822,
2004-06-01 10:05:00,293.313,293.965,300.092,17.484,63.877,
2004-06-01 10:10:00,293.403,294.035,300.410,17.607,65.250,
2004-06-01 10:15:00,293.494,294.103,300.726,17.729,66.690,
2004-06-01 10:20:00,293.584,294.165,301.043,17.852,68.062,
2004-06-01 10:25:00,293.674,294.226,301.358,17.975,69.415,
2004-06-01 10:30:00,293.764,294.281,301.661,18.098,70.755,
2004-06-01 10:35:00,293.852,294.329,301.937,18.220,72.082,
2004-06-01 10:40:00,293.939,294.371,302.211,18.343,73.395,
2004-06-01 10:45:00,294.027,294.414,302.484,18.466,74.695,
2004-06-01 10:50:00,294.115,294.451,302.740,18.589,75.987,
2004-06-01 10:55:00,294.202,294.489,302.995,18.711,77.343,
2004-06-01 11:00:00,294.290,294.522,303.249,18.834,78.661,
2004-06-01 11:05:00,294.377,294.559,303.565,18.895,78.933,
2004-06-01 11:10:00,294.510,294.622,303.874,18.956,79.426,
2004-06-01 11:15:00,294.686,294.637,304.183,19.017,79.855,
2004-06-01 11:20:00,294.755,294.775,304.493,19.078,80.272,
2004-06-01 11:25:00,294.824,294.913,304.805,19.139,80.679,
2004-06-01 11:30:00,294.896,295.060,305.131,19.200,81.079,
2004-06-01 11:35:00,294.963,295.201,305.430,19.261,81.472,
2004-06-01 11:40:00,295.032,295.347,305.730,19.322,81.860,
2004-06-01 11:45:00,295.100,295.493,306.031,19.383,82.243,
2004-06-01 11:50:00,295.170,295.644,306.334,19.444,82.621,
2004-06-01 11:55:00,295.239,295.794,306.638,19.505,82.994,
2004-06-01 12:00:00,295.310,295.949,306.943,19.566,83.362,
2004-06-01 12:05:00,295.380,296.101,307.197,19.662,84.940,
2004-06-01 12:10:00,295.452,296.255,307.446,19.759,86.196,
2004-06-01 12:15:00,295.523,296.409,307.695,19.855,87.366,
2004-06-01 12:20:00,295.595,296.566,307.944,19.952,88.464,
2004-06-01 12:25:00,295.666,296.722,308.192,20.048,89.458,
2004-06-01 12:30:00,295.739,296.880,308.421,20.145,90.430,
2004-06-01 12:35:00,295.806,297.029,308.623,20.241,91.436,
2004-06-01 12:40:00,295.873,297.177,308.824,20.338,92.429,
2004-06-01 12:45:00,295.939,297.325,309.025,20.434,93.414,
2004-06-01 12:50:00,296.005,297.472,309.203,20.531,94.395,
2004-06-01 12:55:00,296.072,297.619,309.381,20.627,95.367,
2004-06-01 13:00:00,296.137,297.764,309.559,20.724,96.333,
2004-06-01 13:05:00,296.200,297.907,309.729,20.811,94.877,
2004-06-01 13:10:00,296.263,298.048,309.879,20.898,95.236,
2004-06-01 13:15:00,296.325,298.189,310.028,20.986,95.777,
2004-06-01 13:20:00,296.387,298.328,310.177,21.073,96.320,
2004-06-01 13:25:00,296.448,298.467,310.326,21.160,96.860,
2004-06-01 13:30:00,296.510,298.604,310.456,21.247,97.395,
2004-06-01 13:35:00,296.565,298.728,310.557,21.335,97.924,
2004-06-01 13:40:00,296.620,298.850,310.658,21.422,98.447,
2004-06-01 13:45:00,296.674,298.970,310.759,21.509,98.963,
2004-06-01 13:50:00,296.727,299.086,310.835,21.596,99.471,
2004-06-01 13:55:00,296.780,299.201,310.910,21.684,99.972,
2004-06-01 14:00:00,296.831,299.312,310.986,21.771,100.465,
2004-06-01 14:05:00,296.860,299.383,310.958,21.783,100.531,
2004-06-01 14:10:00,296.885,299.445,310.897,21.796,100.590,
2004-06-01 14:15:00,296.910,299.506,310.836,21.808,100.652,
2004-06-01 14:20:00,296.929,299.554,310.774,21.821,100.712,
2004-06-01 14:25:00,296.949,299.602,310.712,21.833,100.770,
2004-06-01 14:30:00,296.964,299.639,310.594,21.845,100.826,
2004-06-01 14:35:00,296.912,300.148,310.832,21.858,100.882,
2004-06-01 14:40:00,296.942,300.490,311.045,21.870,100.937,
2004-06-01 14:45:00,296.972,300.831,311.248,21.883,100.996,
2004-06-01 14:50:00,296.917,301.432,311.513,21.895,101.061,
2004-06-01 14:55:00,296.952,301.808,311.755,21.907,101.131,
2004-06-01 15:00:00,296.948,302.320,311.986,21.920,101.207,
2004-06-01 15:05:00,296.930,302.516,312.111,21.810,102.732,
2004-06-01 15:10:00,296.833,302.865,312.276,21.701,103.216,
2004-06-01 15:15:00,296.860,302.805,312.415,21.592,102.997,
2004-06-01 15:20:00,296.833,302.833,312.541,21.482,103.000,
2004-06-01 15:25:00,296.805,302.962,312.653,21.373,103.282,
2004-06-01 15:30:00,296.773,303.153,312.734,21.264,103.226,
2004-06-01 15:35:00,296.713,303.166,312.544,21.155,102.949,
2004-06-01 15:40:00,296.647,303.163,312.353,21.045,102.564,
2004-06-01 15:45:00,296.562,303.195,312.162,20.936,102.176,
2004-06-01 15:50:00,296.483,303.162,311.874,20.827,101.395,
2004-06-01 15:55:00,296.404,303.125,311.586,20.717,100.484,
2004-06-01 16:00:00,296.318,302.951,311.297,20.608,99.506,
2004-06-01 16:05:00,296.273,302.827,311.291,20.581,96.902,
2004-06-01 16:10:00,296.228,302.662,311.224,20.555,96.361,
2004-06-01 16:15:00,296.182,302.689,311.152,20.528,96.169,
2004-06-01 16:20:00,296.139,302.711,311.076,20.501,95.995,
2004-06-01 16:25:00,296.095,302.730,310.997,20.474,95.836,
2004-06-01 16:30:00,296.052,302.762,310.942,20.448,95.689,
2004-06-01 16:35:00,296.010,302.723,310.803,20.421,95.419,
2004-06-01 16:40:00,295.970,302.682,310.664,20.394,95.124,
2004-06-01 16:45:00,295.930,302.640,310.527,20.367,94.827,
2004-06-01 16:50:00,295.890,302.588,310.374,20.341,94.524,
2004-06-01 16:55:00,295.851,302.480,310.208,20.314,94.219,
2004-06-01 17:00:00,295.812,302.282,310.044,20.287,93.912,
2004-06-01 17:05:00,295.759,302.059,309.829,20.215,81.154,
2004-06-01 17:10:00,295.705,301.808,309.591,20.142,80.385,
2004-06-01 17:15:00,295.652,301.564,309.354,20.069,79.835,
2004-06-01 17:20:00,295.596,301.301,309.120,19.996,79.280,
2004-06-01 17:25:00,295.553,301.019,308.888,19.924,78.670,
2004-06-01 17:30:00,295.497,300.753,308.626,19.851,78.250,
2004-06-01 17:35:00,295.418,300.397,308.176,19.778,77.906,
2004-06-01 17:40:00,295.336,300.110,307.739,19.705,77.556,
2004-06-01 17:45:00,295.255,299.836,307.314,19.632,77.200,
2004-06-01 17:50:00,295.169,299.560,306.828,19.560,76.838,
2004-06-01 17:55:00,295.085,299.286,306.354,19.487,76.469,
2004-06-01 18:00:00,295.030,298.959,305.897,19.414,76.093,
2004-06-01 18:05:00,294.938,298.694,305.483,19.297,75.407,
2004-06-01 18:10:00,294.847,298.423,305.032,19.180,74.705,
2004-06-01 18:15:00,294.783,298.115,304.597,19.063,73.987,
2004-06-01 18:20:00,294.694,297.848,304.169,18.946,73.252,
2004-06-01 18:25:00,294.627,297.549,303.759,18.829,72.501,
2004-06-01 18:30:00,294.554,297.262,303.352,18.712,71.733,
2004-06-01 18:35:00,294.473,297.090,303.066,18.594,70.948,
2004-06-01 18:40:00,294.392,296.925,302.777,18.477,70.146,
2004-06-01 18:45:00,294.311,296.759,302.486,18.360,69.326,
2004-06-01 18:50:00,294.228,296.612,302.231,18.243,68.489,
2004-06-01 18:55:00,294.147,296.466,301.973,18.126,67.635,
2004-06-01 19:00:00,294.064,296.333,301.713,18.009,66.763,
2004-06-01 19:05:00,296.206,293.997,301.427,17.997,66.242,
2004-06-01 19:10:00,296.090,293.930,301.168,17.984,65.727,
2004-06-01 19:15:00,295.974,293.863,300.908,17.972,65.217,
2004-06-01 19:20:00,295.866,293.797,300.646,17.959,64.712,
2004-06-01 19:25:00,295.757,293.732,300.383,17.947,64.212,
2004-06-01 19:30:00,295.655,293.667,300.128,17.934,63.716,
2004-06-01 19:35:00,295.568,293.615,299.918,17.922,63.225,
2004-06-01 19:40:00,295.488,293.565,299.707,17.910,62.739,
2004-06-01 19:45:00,295.408,293.515,299.493,17.897,62.257,
2004-06-01 19:50:00,295.279,293.503,299.300,17.885,61.780,
2004-06-01 19:55:00,295.204,293.457,299.105,17.872,61.307,
2004-06-01 20:00:00,295.128,293.418,298.909,17.860,60.838,
2004-06-01 20:05:00,295.068,293.315,298.593,17.831,60.393,
2004-06-01 20:10:00,294.959,293.243,298.287,17.801,59.949,
2004-06-01 20:15:00,294.851,293.171,297.983,17.771,59.507,
2004-06-01 20:20:00,294.737,293.097,297.682,17.742,59.067,
2004-06-01 20:25:00,294.625,293.023,297.383,17.712,58.628,
2004-06-01 20:30:00,294.510,292.947,297.058,17.683,58.191,
2004-06-01 20:35:00,294.400,292.876,296.749,17.653,57.756,
2004-06-01 20:40:00,294.296,292.812,296.470,17.624,57.323,
2004-06-01 20:45:00,294.194,292.749,296.194,17.594,56.891,
2004-06-01 20:50:00,294.093,292.688,295.917,17.565,56.460,
2004-06-01 20:55:00,293.994,292.627,295.642,17.535,56.032,
2004-06-01 21:00:00,293.897,292.568,295.371,17.506,55.605,
2004-06-01 21:05:00,293.840,292.526,295.188,17.474,0.000,
2004-06-01 21:10:00,293.789,292.487,295.020,17.443,0.000,
2004-06-01 21:15:00,293.737,292.449,294.849,17.411,0.000,
2004-06-01 21:20:00,293.695,292.415,294.676,17.380,0.000,
2004-06-01 21:25:00,293.653,292.381,294.501,17.348,0.000,
2004-06-01 21:30:00,293.617,292.350,294.361,17.316,0.000,
2004-06-01 21:35:00,293.581,292.319,294.220,17.285,0.000,
2004-06-01 21:40:00,293.551,292.292,294.077,17.253,0.000,
2004-06-01 21:45:00,293.521,292.265,293.932,17.222,0.000,
2004-06-01 21:50:00,293.495,292.240,293.809,17.190,0.000,
2004-06-01 21:55:00,293.469,292.215,293.685,17.158,0.000,
2004-06-01 22:00:00,293.447,292.193,293.558,17.127,0.000,
2004-06-01 22:05:00,293.371,292.138,293.406,17.019,0.000,
2004-06-01 22:10:00,293.290,292.081,293.269,16.911,0.000,
2004-06-01 22:15:00,293.209,292.024,293.132,16.803,0.000,
2004-06-01 22:20:00,293.118,291.961,292.995,16.696,0.000,
2004-06-01 22:25:00,293.027,291.897,292.858,16.588,0.000,
2004-06-01 22:30:00,292.929,291.830,292.726,16.480,0.000,
2004-06-01 22:35:00,292.831,291.762,292.594,16.372,0.000,
2004-06-01 22:40:00,292.727,291.691,292.462,16.265,0.000,
2004-06-01 22:45:00,292.624,291.620,292.331,16.157,0.000,
2004-06-01 22:50:00,292.517,291.546,292.206,16.049,0.000,
2004-06-01 22:55:00,292.409,291.472,292.081,15.941,0.000,
2004-06-01 23:00:00,292.299,291.396,291.956,15.833,0.000,
2004-06-01 23:05:00,292.227,291.342,291.846,15.784,0.000,
2004-06-01 23:10:00,292.157,291.290,291.743,15.735,0.000,
2004-06-01 23:15:00,292.087,291.238,291.640,15.686,0.000,
2004-06-01 23:20:00,292.023,291.188,291.537,15.637,0.000,
2004-06-01 23:25:00,291.958,291.139,291.434,15.588,0.000,
2004-06-01 23:30:00,291.897,291.091,291.341,15.539,0.000,
2004-06-01 23:35:00,291.837,291.044,291.248,15.490,0.000,
2004-06-01 23:40:00,291.778,290.998,291.154,15.441,0.000,
2004-06-01 23:45:00,291.720,290.952,291.061,15.392,0.000,
2004-06-01 23:50:00,291.664,290.907,290.975,15.343,0.000,
2004-06-01 23:55:00,291.608,290.862,290.889,15.294,0.000,
2004-06-02 00:00:00,291.554,290.818,290.803,15.245,0.000,
2004-06-02 00:05:00,291.523,290.788,290.711,15.236,0.000,
2004-06-02 00:10:00,291.496,290.760,290.622,15.228,0.000,
2004-06-02 00:15:00,291.469,290.732,290.532,15.220,0.000,
2004-06-02 00:20:00,291.448,290.708,290.441,15.212,0.000,
2004-06-02 00:25:00,291.426,290.684,290.349,15.203,0.000,
2004-06-02 00:30:00,291.409,290.662,290.257,15.195,0.000,
2004-06-02 00:35:00,291.392,290.640,290.164,15.187,0.000,
2004-06-02 00:40:00,291.378,290.621,290.070,15.179,0.000,
2004-06-02 00:45:00,291.365,290.601,289.974,15.170,0.000,
2004-06-02 00:50:00,291.354,290.584,289.877,15.162,0.000,
2004-06-02 00:55:00,291.343,290.566,289.779,15.154,0.000,
2004-06-02 01:00:00,291.335,290.550,289.679,15.146,0.000,
2004-06-02 01:05:00,291.304,290.520,289.599,15.087,0.000,
2004-06-02 01:10:00,291.272,290.489,289.520,15.028,0.000,
2004-06-02 01:15:00,291.241,290.457,289.441,14.969,0.000,
2004-06-02 01:20:00,291.206,290.424,289.362,14.910,0.000,
2004-06-02 01:25:00,291.172,290.391,289.283,14.851,0.000,
2004-06-02 01:30:00,291.136,290.357,289.211,14.793,0.000,
2004-06-02 01:35:00,291.100,290.323,289.138,14.734,0.000,
2004-06-02 01:40:00,291.062,290.287,289.066,14.675,0.000,
2004-06-02 01:45:00,291.025,290.252,288.993,14.616,0.000,
2004-06-02 01:50:00,290.987,290.216,288.926,14.557,0.000,
2004-06-02 01:55:00,290.948,290.181,288.858,14.499,0.000,
2004-06-02 02:00:00,290.910,290.144,288.791,14.440,0.000,
2004-06-02 02:05:00,290.859,290.104,288.730,14.409,0.000,
2004-06-02 02:10:00,290.806,290.063,288.674,14.377,0.000,
2004-06-02 02:15:00,290.753,290.023,288.619,14.346,0.000,
2004-06-02 02:20:00,290.698,289.981,288.564,14.315,0.000,
2004-06-02 02:25:00,290.642,289.940,288.510,14.284,0.000,
2004-06-02 02:30:00,290.586,289.898,288.462,14.253,0.000,
2004-06-02 02:35:00,290.529,289.857,288.414,14.221,0.000,
2004-06-02 02:40:00,290.471,289.815,288.367,14.190,0.000,
2004-06-02 02:45:00,290.413,289.773,288.319,14.159,0.000,
2004-06-02 02:50:00,290.355,289.731,288.278,14.128,0.000,
2004-06-02 02:55:00,290.296,289.690,288.236,14.097,0.000,
2004-06-02 03:00:00,290.238,289.648,288.195,14.066,0.000,
2004-06-02 03:05:00,290.209,289.617,288.137,14.001,0.000,
2004-06-02 03:10:00,290.184,289.587,288.083,13.936,0.000,
2004-06-02 03:15:00,290.160,289.558,288.028,13.872,0.000,
2004-06-02 03:20:00,290.142,289.532,287.974,13.807,0.000,
2004-06-02 03:25:00,290.125,289.506,287.921,13.743,0.000,
2004-06-02 03:30:00,290.113,289.483,287.865,13.678,0.000,
2004-06-02 03:35:00,290.102,289.461,287.810,13.614,0.000,
2004-06-02 03:40:00,290.096,289.442,287.755,13.549,0.000,
2004-06-02 03:45:00,290.091,289.423,287.700,13.484,0.000,
2004-06-02 03:50:00,290.089,289.408,287.645,13.420,0.000,
2004-06-02 03:55:00,290.088,289.394,287.590,13.355,0.000,
2004-06-02 04:00:00,290.092,289.382,287.535,13.291,0.000,
2004-06-02 04:05:00,290.074,289.360,287.484,13.270,0.000,
2004-06-02 04:10:00,290.056,289.339,287.434,13.250,0.000,
2004-06-02 04:15:00,290.039,289.318,287.383,13.229,0.000,
2004-06-02 04:20:00,290.019,289.296,287.332,13.209,0.000,
2004-06-02 04:25:00,290.000,289.274,287.282,13.189,0.000,
2004-06-02 04:30:00,289.979,289.252,287.233,13.168,0.000,
2004-06-02 04:35:00,289.958,289.230,287.184,13.148,0.000,
2004-06-02 04:40:00,289.937,289.207,287.136,13.127,0.000,
2004-06-02 04:45:00,289.916,289.185,287.087,13.107,0.000,
2004-06-02 04:50:00,289.894,289.162,287.039,13.087,0.000,
2004-06-02 04:55:00,289.872,289.140,286.992,13.066,0.000,
2004-06-02 05:00:00,289.850,289.118,286.945,13.046,0.000,
2004-06-02 05:05:00,289.827,289.098,286.895,13.079,9.306,
2004-06-02 05:10:00,289.803,289.078,286.846,13.113,8.465,
2004-06-02 05:15:00,289.779,289.059,286.798,13.146,8.835,
2004-06-02 05:20:00,289.756,289.040,286.751,13.180,9.204,
2004-06-02 05:25:00,289.732,289.022,286.704,13.213,9.572,
2004-06-02 05:30:00,289.731,289.029,286.740,13.247,9.939,
2004-06-02 05:35:00,289.726,289.030,286.755,13.280,10.306,
2004-06-02 05:40:00,289.725,289.037,286.767,13.313,10.672,
2004-06-02 05:45:00,289.724,289.045,286.779,13.347,11.037,
2004-06-02 05:50:00,289.727,289.056,286.826,13.380,11.401,
2004-06-02 05:55:00,289.730,289.067,286.879,13.414,11.765,
2004-06-02 06:00:00,289.735,289.082,286.937,13.447,12.128,
2004-06-02 06:05:00,289.743,289.098,287.008,13.479,12.467,
2004-06-02 06:10:00,289.752,289.118,287.107,13.511,12.807,
2004-06-02 06:15:00,289.759,289.131,287.203,13.542,13.145,
2004-06-02 06:20:00,289.771,289.152,287.307,13.574,13.483,
2004-06-02 06:25:00,289.783,289.174,287.414,13.606,13.821,
2004-06-02 06:30:00,289.797,289.198,287.550,13.637,14.157,
2004-06-02 06:35:00,289.819,289.229,287.734,13.669,14.493,
2004-06-02 06:40:00,289.844,289.265,287.924,13.701,14.828,
2004-06-02 06:45:00,289.870,289.300,288.111,13.732,15.162,
2004-06-02 06:50:00,289.899,289.340,288.344,13.764,15.496,
2004-06-02 06:55:00,289.930,289.381,288.581,13.796,15.828,
2004-06-02 07:00:00,289.955,289.411,288.825,13.827,16.160,
2004-06-02 07:05:00,290.002,289.629,289.090,13.913,17.046,
2004-06-02 07:10:00,290.053,289.810,289.401,13.998,18.508,
2004-06-02 07:15:00,290.104,289.902,289.716,14.083,20.184,
2004-06-02 07:20:00,290.162,290.008,290.036,14.168,21.198,
2004-06-02 07:25:00,290.220,290.113,290.361,14.254,22.194,
2004-06-02 07:30:00,290.284,290.411,290.734,14.339,23.165,
2004-06-02 07:35:00,290.343,290.804,291.080,14.424,24.129,
2004-06-02 07:40:00,290.405,291.250,291.430,14.509,25.082,
2004-06-02 07:45:00,290.469,291.415,291.782,14.595,26.024,
2004-06-02 07:50:00,290.535,291.596,292.168,14.680,26.961,
2004-06-02 07:55:00,290.602,291.889,292.557,14.765,27.889,
2004-06-02 08:00:00,290.672,292.277,292.948,14.851,28.810,
2004-06-02 08:05:00,290.722,292.433,293.314,14.883,27.698,
2004-06-02 08:10:00,290.771,292.594,293.703,14.916,27.811,
2004-06-02 08:15:00,290.802,293.249,294.096,14.949,28.036,
2004-06-02 08:20:00,290.847,293.830,294.484,14.982,28.259,
2004-06-02 08:25:00,290.893,294.018,294.871,15.014,28.481,
2004-06-02 08:30:00,290.938,294.402,295.270,15.047,28.702,
2004-06-02 08:35:00,290.969,294.732,295.622,15.080,28.921,
2004-06-02 08:40:00,290.999,294.914,295.975,15.113,29.137,
2004-06-02 08:45:00,291.029,295.728,296.329,15.145,29.354,
2004-06-02 08:50:00,291.058,296.081,296.681,15.178,29.567,
2004-06-02 08:55:00,291.087,296.277,297.033,15.211,29.779,
2004-06-02 09:00:00,291.115,296.433,297.386,15.244,29.989,
2004-06-02 09:05:00,291.152,296.594,297.766,15.281,29.996,
2004-06-02 09:10:00,291.183,296.743,298.151,15.318,30.304,
2004-06-02 09:15:00,291.219,296.849,298.535,15.355,30.701,
2004-06-02 09:20:00,291.256,296.921,298.921,15.393,31.086,
2004-06-02 09:25:00,291.294,296.984,299.309,15.430,31.512,
2004-06-02 09:30:00,291.333,297.013,299.709,15.467,31.967,
2004-06-02 09:35:00,291.380,296.922,299.973,15.504,32.353,
2004-06-02 09:40:00,291.428,296.798,300.229,15.541,32.744,
2004-06-02 09:45:00,291.475,296.677,300.476,15.579,33.101,
2004-06-02 09:50:00,291.530,296.507,300.684,15.616,33.427,
2004-06-02 09:55:00,291.575,296.360,300.887,15.653,33.757,
2004-06-02 10:00:00,291.620,296.188,301.083,15.690,34.081,
2004-06-02 10:05:00,291.695,296.059,301.404,15.751,34.804,
2004-06-02 10:10:00,291.771,295.918,301.695,15.812,35.219,
