cur_datetime,WallshadeT,WalllitT,RoofT,oat_temp_c,ep_sensWaste_w_m2_per_footprint_area,
2004-06-01 13:10:00,292.377,294.098,309.876,20.898,92.561,
2004-06-01 13:15:00,292.427,294.226,310.025,20.986,93.097,
2004-06-01 13:20:00,292.477,294.353,310.174,21.073,93.635,
2004-06-01 13:25:00,292.527,294.480,310.323,21.160,94.170,
2004-06-01 13:30:00,292.577,294.605,310.453,21.247,94.699,
2004-06-01 13:35:00,292.621,294.717,310.554,21.335,95.223,
2004-06-01 13:40:00,292.664,294.826,310.655,21.422,95.741,
2004-06-01 13:45:00,292.707,294.934,310.756,21.509,96.251,
2004-06-01 13:50:00,292.748,295.038,310.832,21.596,96.754,
2004-06-01 13:55:00,292.790,295.141,310.907,21.684,97.249,
2004-06-01 14:00:00,292.831,295.241,310.983,21.771,97.737,
2004-06-01 14:05:00,292.868,295.324,310.955,21.783,97.810,
2004-06-01 14:10:00,292.903,295.402,310.894,21.796,97.875,
2004-06-01 14:15:00,292.938,295.478,310.833,21.808,97.943,
2004-06-01 14:20:00,292.972,295.547,310.771,21.821,98.009,
2004-06-01 14:25:00,293.005,295.615,310.710,21.833,98.073,
2004-06-01 14:30:00,293.036,295.676,310.591,21.845,98.135,
2004-06-01 14:35:00,292.997,296.234,310.830,21.858,98.196,
2004-06-01 14:40:00,293.049,296.594,311.042,21.870,98.258,
2004-06-01 14:45:00,293.096,296.966,311.245,21.883,98.322,
2004-06-01 14:50:00,293.056,297.610,311.510,21.895,98.392,
2004-06-01 14:55:00,293.115,298.003,311.752,21.907,98.467,
2004-06-01 15:00:00,293.176,298.510,311.983,21.920,98.549,
2004-06-01 15:05:00,293.200,298.728,312.108,21.810,99.732,
2004-06-01 15:10:00,293.150,299.117,312.273,21.701,99.873,
2004-06-01 15:15:00,293.154,299.138,312.413,21.592,99.867,
2004-06-01 15:20:00,293.162,299.218,312.538,21.482,99.896,
2004-06-01 15:25:00,293.168,299.403,312.650,21.373,99.974,
2004-06-01 15:30:00,293.172,299.649,312.731,21.264,100.144,
2004-06-01 15:35:00,293.146,299.703,312.541,21.155,99.913,
2004-06-01 15:40:00,293.117,299.751,312.351,21.045,99.565,
2004-06-01 15:45:00,293.068,299.835,312.160,20.936,99.213,
2004-06-01 15:50:00,293.026,299.850,311.872,20.827,98.470,
2004-06-01 15:55:00,292.983,299.864,311.583,20.717,97.598,
2004-06-01 16:00:00,292.934,299.734,311.295,20.608,96.659,
2004-06-01 16:05:00,292.899,299.620,311.289,20.581,94.191,
2004-06-01 16:10:00,292.861,299.459,311.221,20.555,93.672,
2004-06-01 16:15:00,292.822,299.502,311.150,20.528,93.492,
2004-06-01 16:20:00,292.780,299.524,311.074,20.501,93.328,
2004-06-01 16:25:00,292.739,299.544,310.994,20.474,93.179,
2004-06-01 16:30:00,292.694,299.573,310.940,20.448,93.041,
2004-06-01 16:35:00,292.652,299.526,310.801,20.421,92.781,
2004-06-01 16:40:00,292.607,299.477,310.662,20.394,92.497,
2004-06-01 16:45:00,292.563,299.427,310.524,20.367,92.209,
2004-06-01 16:50:00,292.517,299.364,310.371,20.341,91.912,
2004-06-01 16:55:00,292.472,299.242,310.206,20.314,91.619,
2004-06-01 17:00:00,292.425,299.026,310.042,20.287,91.322,
2004-06-01 17:05:00,292.369,298.796,309.827,20.215,79.438,
2004-06-01 17:10:00,292.312,298.536,309.588,20.142,78.680,
2004-06-01 17:15:00,292.256,298.285,309.352,20.069,78.138,
2004-06-01 17:20:00,292.197,298.013,309.118,19.996,77.590,
2004-06-01 17:25:00,292.152,297.723,308.886,19.924,77.172,
2004-06-01 17:30:00,292.092,297.450,308.624,19.851,76.841,
2004-06-01 17:35:00,292.008,297.080,308.174,19.778,76.504,
2004-06-01 17:40:00,291.922,296.789,307.737,19.705,76.160,
2004-06-01 17:45:00,291.837,296.506,307.312,19.632,75.811,
2004-06-01 17:50:00,291.747,296.220,306.826,19.560,75.455,
2004-06-01 17:55:00,291.659,295.937,306.352,19.487,75.093,
2004-06-01 18:00:00,291.601,295.598,305.895,19.414,74.724,
2004-06-01 18:05:00,291.498,295.321,305.481,19.297,74.051,
2004-06-01 18:10:00,291.397,295.033,305.029,19.180,73.361,
2004-06-01 18:15:00,291.324,294.705,304.594,19.063,72.656,
2004-06-01 18:20:00,291.223,294.421,304.167,18.946,71.935,
2004-06-01 18:25:00,291.145,294.101,303.757,18.829,71.197,
2004-06-01 18:30:00,291.059,293.793,303.349,18.712,70.443,
2004-06-01 18:35:00,290.964,293.606,303.064,18.594,69.672,
2004-06-01 18:40:00,290.868,293.420,302.775,18.477,68.884,
2004-06-01 18:45:00,290.772,293.232,302.484,18.360,68.080,
2004-06-01 18:50:00,290.674,293.062,302.228,18.243,67.258,
2004-06-01 18:55:00,290.576,292.891,301.970,18.126,66.419,
2004-06-01 19:00:00,290.475,292.735,301.710,18.009,65.563,
2004-06-01 19:05:00,292.587,290.394,301.424,17.997,65.052,
2004-06-01 19:10:00,292.451,290.312,301.165,17.984,64.546,
2004-06-01 19:15:00,292.313,290.230,300.905,17.972,64.045,
2004-06-01 19:20:00,292.184,290.149,300.643,17.959,63.549,
2004-06-01 19:25:00,292.054,290.067,300.380,17.947,63.057,
2004-06-01 19:30:00,291.930,289.985,300.126,17.934,62.571,
2004-06-01 19:35:00,291.822,289.917,299.916,17.922,62.088,
2004-06-01 19:40:00,291.719,289.850,299.704,17.910,61.611,
2004-06-01 19:45:00,291.616,289.782,299.490,17.897,61.138,
2004-06-01 19:50:00,291.517,289.695,299.297,17.885,60.669,
2004-06-01 19:55:00,291.421,289.630,299.102,17.872,60.204,
2004-06-01 20:00:00,291.330,289.562,298.906,17.860,59.744,
2004-06-01 20:05:00,291.230,289.526,298.590,17.831,59.307,
2004-06-01 20:10:00,291.134,289.470,298.284,17.801,58.871,
2004-06-01 20:15:00,291.038,289.416,297.980,17.771,58.437,
2004-06-01 20:20:00,290.946,289.363,297.679,17.742,58.005,
2004-06-01 20:25:00,290.854,289.310,297.380,17.712,57.574,
2004-06-01 20:30:00,290.766,289.259,297.055,17.683,57.145,
2004-06-01 20:35:00,290.682,289.213,296.746,17.653,56.717,
2004-06-01 20:40:00,290.610,289.177,296.467,17.624,56.292,
2004-06-01 20:45:00,290.538,289.140,296.191,17.594,55.867,
2004-06-01 20:50:00,290.472,289.107,295.914,17.565,55.445,
2004-06-01 20:55:00,290.407,289.074,295.639,17.535,55.024,
2004-06-01 21:00:00,290.346,289.045,295.368,17.506,54.605,
2004-06-01 21:05:00,290.285,289.002,295.186,17.474,0.000,
2004-06-01 21:10:00,290.227,288.961,295.017,17.443,0.000,
2004-06-01 21:15:00,290.169,288.920,294.846,17.411,0.000,
2004-06-01 21:20:00,290.113,288.878,294.673,17.380,0.000,
2004-06-01 21:25:00,290.057,288.836,294.498,17.348,0.000,
2004-06-01 21:30:00,290.003,288.794,294.358,17.316,0.000,
2004-06-01 21:35:00,289.949,288.751,294.217,17.285,0.000,
2004-06-01 21:40:00,289.896,288.708,294.074,17.253,0.000,
2004-06-01 21:45:00,289.844,288.665,293.929,17.222,0.000,
2004-06-01 21:50:00,289.792,288.621,293.806,17.190,0.000,
2004-06-01 21:55:00,289.741,288.577,293.681,17.158,0.000,
2004-06-01 22:00:00,289.691,288.533,293.555,17.127,0.000,
2004-06-01 22:05:00,289.638,288.502,293.403,17.019,0.000,
2004-06-01 22:10:00,289.586,288.470,293.266,16.911,0.000,
2004-06-01 22:15:00,289.532,288.437,293.128,16.803,0.000,
2004-06-01 22:20:00,289.478,288.405,292.991,16.696,0.000,
2004-06-01 22:25:00,289.424,288.372,292.855,16.588,0.000,
2004-06-01 22:30:00,289.368,288.338,292.723,16.480,0.000,
2004-06-01 22:35:00,289.312,288.304,292.591,16.372,0.000,
2004-06-01 22:40:00,289.255,288.268,292.459,16.265,0.000,
2004-06-01 22:45:00,289.197,288.232,292.328,16.157,0.000,
2004-06-01 22:50:00,289.138,288.194,292.203,16.049,0.000,
2004-06-01 22:55:00,289.079,288.156,292.078,15.941,0.000,
2004-06-01 23:00:00,289.017,288.116,291.953,15.833,0.000,
2004-06-01 23:05:00,288.969,288.081,291.844,15.784,0.000,
2004-06-01 23:10:00,288.921,288.047,291.741,15.735,0.000,
2004-06-01 23:15:00,288.873,288.012,291.638,15.686,0.000,
2004-06-01 23:20:00,288.827,287.978,291.535,15.637,0.000,
2004-06-01 23:25:00,288.781,287.943,291.432,15.588,0.000,
2004-06-01 23:30:00,288.736,287.909,291.338,15.539,0.000,
2004-06-01 23:35:00,288.691,287.876,291.245,15.490,0.000,
2004-06-01 23:40:00,288.648,287.842,291.152,15.441,0.000,
2004-06-01 23:45:00,288.604,287.809,291.059,15.392,0.000,
2004-06-01 23:50:00,288.561,287.775,290.973,15.343,0.000,
2004-06-01 23:55:00,288.519,287.742,290.887,15.294,0.000,
2004-06-02 00:00:00,288.477,287.709,290.801,15.245,0.000,
2004-06-02 00:05:00,288.443,287.680,290.708,15.236,0.000,
2004-06-02 00:10:00,288.411,287.651,290.619,15.228,0.000,
2004-06-02 00:15:00,288.378,287.622,290.529,15.220,0.000,
2004-06-02 00:20:00,288.347,287.594,290.438,15.212,0.000,
2004-06-02 00:25:00,288.316,287.566,290.346,15.203,0.000,
2004-06-02 00:30:00,288.286,287.538,290.254,15.195,0.000,
2004-06-02 00:35:00,288.256,287.509,290.161,15.187,0.000,
2004-06-02 00:40:00,288.227,287.481,290.067,15.179,0.000,
2004-06-02 00:45:00,288.197,287.453,289.971,15.170,0.000,
2004-06-02 00:50:00,288.168,287.425,289.874,15.162,0.000,
2004-06-02 00:55:00,288.139,287.396,289.776,15.154,0.000,
2004-06-02 01:00:00,288.111,287.368,289.676,15.146,0.000,
2004-06-02 01:05:00,288.076,287.337,289.596,15.087,0.000,
2004-06-02 01:10:00,288.042,287.306,289.517,15.028,0.000,
2004-06-02 01:15:00,288.007,287.275,289.438,14.969,0.000,
2004-06-02 01:20:00,287.972,287.244,289.359,14.910,0.000,
2004-06-02 01:25:00,287.938,287.213,289.280,14.851,0.000,
2004-06-02 01:30:00,287.902,287.182,289.208,14.793,0.000,
2004-06-02 01:35:00,287.867,287.150,289.135,14.734,0.000,
2004-06-02 01:40:00,287.832,287.119,289.063,14.675,0.000,
2004-06-02 01:45:00,287.797,287.087,288.990,14.616,0.000,
2004-06-02 01:50:00,287.761,287.055,288.923,14.557,0.000,
2004-06-02 01:55:00,287.726,287.024,288.855,14.499,0.000,
2004-06-02 02:00:00,287.690,286.992,288.788,14.440,0.000,
2004-06-02 02:05:00,287.658,286.968,288.727,14.409,0.000,
2004-06-02 02:10:00,287.627,286.945,288.671,14.377,0.000,
2004-06-02 02:15:00,287.596,286.921,288.616,14.346,0.000,
2004-06-02 02:20:00,287.565,286.899,288.561,14.315,0.000,
2004-06-02 02:25:00,287.534,286.877,288.507,14.284,0.000,
2004-06-02 02:30:00,287.505,286.856,288.459,14.253,0.000,
2004-06-02 02:35:00,287.475,286.835,288.411,14.221,0.000,
2004-06-02 02:40:00,287.445,286.814,288.364,14.190,0.000,
2004-06-02 02:45:00,287.416,286.794,288.317,14.159,0.000,
2004-06-02 02:50:00,287.387,286.773,288.275,14.128,0.000,
2004-06-02 02:55:00,287.357,286.753,288.234,14.097,0.000,
2004-06-02 03:00:00,287.329,286.733,288.192,14.066,0.000,
2004-06-02 03:05:00,287.294,286.700,288.135,14.001,0.000,
2004-06-02 03:10:00,287.260,286.667,288.080,13.936,0.000,
2004-06-02 03:15:00,287.227,286.634,288.026,13.872,0.000,
2004-06-02 03:20:00,287.193,286.599,287.972,13.807,0.000,
2004-06-02 03:25:00,287.160,286.564,287.918,13.743,0.000,
2004-06-02 03:30:00,287.128,286.528,287.862,13.678,0.000,
2004-06-02 03:35:00,287.096,286.493,287.807,13.614,0.000,
2004-06-02 03:40:00,287.064,286.457,287.752,13.549,0.000,
2004-06-02 03:45:00,287.034,286.422,287.697,13.484,0.000,
2004-06-02 03:50:00,287.004,286.386,287.642,13.420,0.000,
2004-06-02 03:55:00,286.976,286.350,287.587,13.355,0.000,
2004-06-02 04:00:00,286.948,286.315,287.532,13.291,0.000,
2004-06-02 04:05:00,286.921,286.288,287.481,13.270,0.000,
2004-06-02 04:10:00,286.895,286.261,287.430,13.250,0.000,
2004-06-02 04:15:00,286.869,286.235,287.380,13.229,0.000,
2004-06-02 04:20:00,286.843,286.209,287.329,13.209,0.000,
2004-06-02 04:25:00,286.818,286.184,287.279,13.189,0.000,
2004-06-02 04:30:00,286.793,286.160,287.230,13.168,0.000,
2004-06-02 04:35:00,286.768,286.136,287.181,13.148,0.000,
2004-06-02 04:40:00,286.743,286.113,287.132,13.127,0.000,
2004-06-02 04:45:00,286.719,286.089,287.084,13.107,0.000,
2004-06-02 04:50:00,286.695,286.067,287.036,13.087,0.000,
2004-06-02 04:55:00,286.671,286.044,286.989,13.066,0.000,
2004-06-02 05:00:00,286.648,286.022,286.941,13.046,0.000,
2004-06-02 05:05:00,286.629,286.008,286.891,13.079,8.969,
2004-06-02 05:10:00,286.611,285.996,286.842,13.113,8.313,
2004-06-02 05:15:00,286.594,285.983,286.795,13.146,8.676,
2004-06-02 05:20:00,286.579,285.974,286.747,13.180,9.038,
2004-06-02 05:25:00,286.564,285.964,286.701,13.213,9.400,
2004-06-02 05:30:00,286.574,285.981,286.736,13.247,9.760,
2004-06-02 05:35:00,286.578,285.991,286.752,13.280,10.121,
2004-06-02 05:40:00,286.589,286.009,286.764,13.313,10.480,
2004-06-02 05:45:00,286.600,286.026,286.776,13.347,10.839,
2004-06-02 05:50:00,286.615,286.048,286.822,13.380,11.197,
2004-06-02 05:55:00,286.630,286.070,286.876,13.414,11.554,
2004-06-02 06:00:00,286.650,286.097,286.934,13.447,11.910,
2004-06-02 06:05:00,286.670,286.123,287.005,13.479,12.243,
2004-06-02 06:10:00,286.693,286.153,287.104,13.511,12.576,
2004-06-02 06:15:00,286.713,286.177,287.200,13.542,12.909,
2004-06-02 06:20:00,286.739,286.209,287.304,13.574,13.241,
2004-06-02 06:25:00,286.765,286.241,287.411,13.606,13.572,
2004-06-02 06:30:00,286.793,286.276,287.547,13.637,13.903,
2004-06-02 06:35:00,286.830,286.319,287.731,13.669,14.233,
2004-06-02 06:40:00,286.869,286.365,287.921,13.701,14.562,
2004-06-02 06:45:00,286.909,286.411,288.108,13.732,14.890,
2004-06-02 06:50:00,286.954,286.462,288.341,13.764,15.217,
2004-06-02 06:55:00,286.999,286.513,288.578,13.796,15.544,
2004-06-02 07:00:00,287.039,286.553,288.822,13.827,15.870,
2004-06-02 07:05:00,287.099,286.787,289.086,13.913,16.739,
2004-06-02 07:10:00,287.162,286.973,289.397,13.998,18.102,
2004-06-02 07:15:00,287.225,287.069,289.713,14.083,19.814,
2004-06-02 07:20:00,287.295,287.181,290.033,14.168,20.809,
2004-06-02 07:25:00,287.365,287.293,290.358,14.254,21.784,
2004-06-02 07:30:00,287.440,287.606,290.731,14.339,22.737,
2004-06-02 07:35:00,287.509,288.008,291.078,14.424,23.684,
2004-06-02 07:40:00,287.583,288.465,291.427,14.509,24.620,
2004-06-02 07:45:00,287.657,288.623,291.779,14.595,25.546,
2004-06-02 07:50:00,287.735,288.810,292.165,14.680,26.462,
2004-06-02 07:55:00,287.812,289.114,292.554,14.765,27.372,
2004-06-02 08:00:00,287.893,289.510,292.946,14.851,28.275,
2004-06-02 08:05:00,287.961,289.665,293.311,14.883,27.162,
2004-06-02 08:10:00,288.032,289.839,293.700,14.916,27.274,
2004-06-02 08:15:00,288.083,290.527,294.093,14.949,27.495,
2004-06-02 08:20:00,288.151,291.120,294.481,14.982,27.714,
2004-06-02 08:25:00,288.218,291.304,294.868,15.014,27.932,
2004-06-02 08:30:00,288.285,291.712,295.268,15.047,28.149,
2004-06-02 08:35:00,288.338,292.048,295.620,15.080,28.364,
2004-06-02 08:40:00,288.391,292.236,295.973,15.113,28.575,
2004-06-02 08:45:00,288.444,293.093,296.326,15.145,28.788,
2004-06-02 08:50:00,288.495,293.440,296.678,15.178,28.998,
2004-06-02 08:55:00,288.547,293.645,297.031,15.211,29.206,
2004-06-02 09:00:00,288.598,293.811,297.384,15.244,29.412,
2004-06-02 09:05:00,288.651,293.980,297.764,15.281,29.413,
2004-06-02 09:10:00,288.697,294.138,298.148,15.318,29.717,
2004-06-02 09:15:00,288.750,294.249,298.533,15.355,30.050,
2004-06-02 09:20:00,288.801,294.327,298.919,15.393,30.438,
2004-06-02 09:25:00,288.854,294.397,299.307,15.430,30.813,
2004-06-02 09:30:00,288.907,294.431,299.706,15.467,31.256,
2004-06-02 09:35:00,288.967,294.341,299.971,15.504,31.617,
2004-06-02 09:40:00,289.028,294.221,300.226,15.541,31.945,
2004-06-02 09:45:00,289.088,294.106,300.474,15.579,32.259,
2004-06-02 09:50:00,289.155,293.939,300.682,15.616,32.546,
2004-06-02 09:55:00,289.212,293.799,300.885,15.653,32.839,
2004-06-02 10:00:00,289.270,293.631,301.081,15.690,33.159,
