cur_datetime,WallshadeT,WalllitT,RoofT,oat_temp_c,ep_sensWaste_w_m2_per_footprint_area,
2004-06-01 07:50:00,292.573,292.319,291.513,15.066,14.054,
2004-06-01 07:55:00,292.698,292.488,291.786,15.112,14.309,
2004-06-01 08:00:00,292.828,292.663,292.062,15.158,14.565,
2004-06-01 08:05:00,292.947,293.017,292.330,15.220,14.898,
2004-06-01 08:10:00,293.071,293.210,292.626,15.283,15.231,
2004-06-01 08:15:00,293.195,293.402,292.923,15.345,15.565,
2004-06-01 08:20:00,293.321,293.587,293.221,15.407,15.899,
2004-06-01 08:25:00,293.446,293.771,293.520,15.470,16.234,
2004-06-01 08:30:00,293.575,293.950,293.841,15.532,16.569,
2004-06-01 08:35:00,293.707,294.114,294.155,15.595,16.904,
2004-06-01 08:40:00,293.843,294.273,294.468,15.657,17.239,
2004-06-01 08:45:00,293.978,294.431,294.781,15.719,17.575,
2004-06-01 08:50:00,294.116,294.584,295.110,15.782,17.911,
2004-06-01 08:55:00,294.253,294.735,295.439,15.844,18.248,
2004-06-01 09:00:00,294.393,294.882,295.767,15.907,18.585,
2004-06-01 09:05:00,294.546,295.041,296.110,16.028,19.171,
2004-06-01 09:10:00,294.702,295.198,296.468,16.149,19.754,
2004-06-01 09:15:00,294.858,295.354,296.826,16.270,20.335,
2004-06-01 09:20:00,295.019,295.509,297.183,16.392,20.917,
2004-06-01 09:25:00,295.231,295.537,297.539,16.513,21.498,
2004-06-01 09:30:00,295.406,295.682,297.912,16.634,22.076,
2004-06-01 09:35:00,295.501,295.922,298.265,16.755,22.650,
2004-06-01 09:40:00,295.646,296.060,298.618,16.876,23.222,
2004-06-01 09:45:00,295.791,296.198,298.972,16.998,23.790,
2004-06-01 09:50:00,295.935,296.328,299.334,17.119,24.355,
2004-06-01 09:55:00,296.080,296.457,299.697,17.240,24.917,
2004-06-01 10:00:00,296.224,296.580,300.060,17.361,25.476,
2004-06-01 10:05:00,296.350,296.686,300.379,17.484,26.009,
2004-06-01 10:10:00,296.473,296.785,300.699,17.607,26.537,
2004-06-01 10:15:00,296.597,296.883,301.019,17.729,27.060,
2004-06-01 10:20:00,296.717,296.973,301.338,17.852,27.579,
2004-06-01 10:25:00,296.836,297.061,301.655,17.975,28.093,
2004-06-01 10:30:00,296.953,297.142,301.960,18.098,28.602,
2004-06-01 10:35:00,297.068,297.216,302.238,18.220,29.107,
2004-06-01 10:40:00,297.180,297.284,302.515,18.343,29.607,
2004-06-01 10:45:00,297.292,297.351,302.790,18.466,30.102,
2004-06-01 10:50:00,297.402,297.412,303.047,18.589,30.593,
2004-06-01 10:55:00,297.512,297.473,303.303,18.711,31.079,
2004-06-01 11:00:00,297.620,297.529,303.558,18.834,31.560,
2004-06-01 11:05:00,297.744,297.599,303.878,18.895,31.713,
2004-06-01 11:10:00,297.696,297.915,304.189,18.956,31.864,
2004-06-01 11:15:00,297.794,298.079,304.502,19.017,32.013,
2004-06-01 11:20:00,297.898,298.257,304.816,19.078,32.160,
2004-06-01 11:25:00,298.003,298.435,305.130,19.139,32.304,
2004-06-01 11:30:00,298.112,298.623,305.460,19.200,32.447,
2004-06-01 11:35:00,298.211,298.800,305.762,19.261,32.588,
2004-06-01 11:40:00,298.312,298.983,306.065,19.322,32.726,
2004-06-01 11:45:00,298.414,299.167,306.369,19.383,32.863,
2004-06-01 11:50:00,298.516,299.355,306.676,19.444,32.997,
2004-06-01 11:55:00,298.618,299.543,306.983,19.505,33.130,
2004-06-01 12:00:00,298.721,299.735,307.290,19.566,33.261,
2004-06-01 12:05:00,298.816,299.912,307.547,19.662,33.559,
2004-06-01 12:10:00,298.910,300.090,307.798,19.759,33.853,
2004-06-01 12:15:00,299.004,300.269,308.049,19.855,34.143,
2004-06-01 12:20:00,299.096,300.447,308.300,19.952,34.430,
2004-06-01 12:25:00,299.189,300.625,308.550,20.048,34.714,
2004-06-01 12:30:00,299.281,300.803,308.780,20.145,34.994,
2004-06-01 12:35:00,299.362,300.966,308.983,20.241,35.276,
2004-06-01 12:40:00,299.442,301.128,309.185,20.338,35.560,
2004-06-01 12:45:00,299.522,301.289,309.387,20.434,35.840,
2004-06-01 12:50:00,299.599,301.447,309.566,20.531,36.118,
2004-06-01 12:55:00,299.676,301.604,309.745,20.627,36.394,
2004-06-01 13:00:00,299.751,301.759,309.924,20.724,36.670,
2004-06-01 13:05:00,299.822,301.909,310.095,20.811,36.832,
2004-06-01 13:10:00,299.891,302.056,310.245,20.898,36.990,
2004-06-01 13:15:00,299.960,302.203,310.395,20.986,37.145,
2004-06-01 13:20:00,300.027,302.347,310.544,21.073,37.298,
2004-06-01 13:25:00,300.094,302.490,310.693,21.160,37.447,
2004-06-01 13:30:00,300.159,302.631,310.823,21.247,37.593,
2004-06-01 13:35:00,300.214,302.754,310.924,21.335,37.738,
2004-06-01 13:40:00,300.266,302.872,311.025,21.422,37.878,
2004-06-01 13:45:00,300.318,302.989,311.125,21.509,38.016,
2004-06-01 13:50:00,300.367,303.100,311.201,21.596,38.150,
2004-06-01 13:55:00,300.416,303.210,311.276,21.684,38.281,
2004-06-01 14:00:00,300.462,303.314,311.351,21.771,38.409,
2004-06-01 14:05:00,300.476,303.365,311.321,21.783,38.382,
2004-06-01 14:10:00,300.484,303.405,311.257,21.796,38.355,
2004-06-01 14:15:00,300.492,303.443,311.194,21.808,38.327,
2004-06-01 14:20:00,300.493,303.465,311.130,21.821,38.300,
2004-06-01 14:25:00,300.493,303.486,311.066,21.833,38.272,
2004-06-01 14:30:00,300.487,303.494,310.944,21.845,38.244,
2004-06-01 14:35:00,300.405,303.941,311.165,21.858,38.216,
2004-06-01 14:40:00,300.395,304.228,311.373,21.870,38.189,
2004-06-01 14:45:00,300.384,304.516,311.572,21.883,38.161,
2004-06-01 14:50:00,300.280,305.035,311.819,21.895,38.132,
2004-06-01 14:55:00,300.271,305.353,312.054,21.907,38.104,
2004-06-01 15:00:00,300.187,305.843,312.279,21.920,38.076,
2004-06-01 15:05:00,300.108,306.177,312.397,21.810,37.813,
2004-06-01 15:10:00,299.971,306.751,312.543,21.701,37.548,
2004-06-01 15:15:00,299.989,306.858,312.675,21.592,37.279,
2004-06-01 15:20:00,299.912,307.161,312.792,21.482,37.008,
2004-06-01 15:25:00,299.833,307.454,312.897,21.373,36.730,
2004-06-01 15:30:00,299.745,307.731,312.969,21.264,36.466,
2004-06-01 15:35:00,299.635,307.784,312.771,21.155,36.205,
2004-06-01 15:40:00,299.517,307.800,312.572,21.045,35.940,
2004-06-01 15:45:00,299.406,307.885,312.371,20.936,35.671,
2004-06-01 15:50:00,299.280,307.859,312.075,20.827,35.400,
2004-06-01 15:55:00,299.153,307.827,311.780,20.717,35.123,
2004-06-01 16:00:00,299.017,307.753,311.484,20.608,34.855,
2004-06-01 16:05:00,298.938,307.861,311.473,20.581,34.813,
2004-06-01 16:10:00,298.858,307.956,311.401,20.555,34.771,
2004-06-01 16:15:00,298.775,308.047,311.325,20.528,34.729,
2004-06-01 16:20:00,298.696,308.142,311.245,20.501,34.686,
2004-06-01 16:25:00,298.615,308.233,311.161,20.474,34.643,
2004-06-01 16:30:00,298.534,308.321,311.103,20.448,34.599,
2004-06-01 16:35:00,298.477,308.318,310.961,20.421,34.555,
2004-06-01 16:40:00,298.423,308.303,310.821,20.394,34.511,
2004-06-01 16:45:00,298.369,308.285,310.680,20.367,34.467,
2004-06-01 16:50:00,298.320,308.247,310.526,20.341,34.422,
2004-06-01 16:55:00,298.271,308.206,310.373,20.314,34.376,
2004-06-01 17:00:00,298.225,308.149,310.220,20.287,34.331,
2004-06-01 17:05:00,298.165,308.049,310.017,20.215,34.198,
2004-06-01 17:10:00,298.105,307.930,309.793,20.142,34.064,
2004-06-01 17:15:00,298.046,307.809,309.572,20.069,33.927,
2004-06-01 17:20:00,297.986,307.668,309.352,19.996,33.787,
2004-06-01 17:25:00,297.878,307.415,309.134,19.924,33.644,
2004-06-01 17:30:00,297.810,307.247,308.890,19.851,33.498,
2004-06-01 17:35:00,297.715,306.872,308.451,19.778,33.350,
2004-06-01 17:40:00,297.620,306.471,308.024,19.705,33.199,
2004-06-01 17:45:00,297.526,306.076,307.607,19.632,33.046,
2004-06-01 17:50:00,297.428,305.638,307.128,19.560,32.889,
2004-06-01 17:55:00,297.332,305.207,306.659,19.487,32.730,
2004-06-01 18:00:00,297.209,304.554,306.202,19.414,32.568,
2004-06-01 18:05:00,297.110,304.125,305.790,19.297,32.273,
2004-06-01 18:10:00,297.007,303.655,305.337,19.180,31.971,
2004-06-01 18:15:00,296.897,303.046,304.893,19.063,31.662,
2004-06-01 18:20:00,296.794,302.569,304.460,18.946,31.345,
2004-06-01 18:25:00,296.674,301.966,304.038,18.829,31.022,
2004-06-01 18:30:00,296.566,301.396,303.611,18.712,30.692,
2004-06-01 18:35:00,296.458,301.110,303.324,18.594,30.354,
2004-06-01 18:40:00,296.350,300.834,303.034,18.477,30.009,
2004-06-01 18:45:00,296.241,300.556,302.741,18.360,29.657,
2004-06-01 18:50:00,296.133,300.317,302.482,18.243,29.297,
2004-06-01 18:55:00,296.024,300.076,302.221,18.126,28.930,
2004-06-01 19:00:00,295.914,299.860,301.957,18.009,28.555,
2004-06-01 19:05:00,295.814,299.638,301.666,17.997,28.333,
2004-06-01 19:10:00,295.712,299.434,301.403,17.984,28.114,
2004-06-01 19:15:00,295.611,299.229,301.138,17.972,27.896,
2004-06-01 19:20:00,295.509,299.037,300.872,17.959,27.681,
2004-06-01 19:25:00,295.407,298.844,300.604,17.947,27.468,
2004-06-01 19:30:00,295.303,298.663,300.344,17.934,27.256,
2004-06-01 19:35:00,295.223,298.513,300.131,17.922,27.047,
2004-06-01 19:40:00,295.145,298.373,299.916,17.910,26.840,
2004-06-01 19:45:00,295.067,298.233,299.699,17.897,26.634,
2004-06-01 19:50:00,295.048,298.018,299.503,17.885,26.431,
2004-06-01 19:55:00,294.975,297.889,299.305,17.872,26.229,
2004-06-01 20:00:00,294.912,297.759,299.106,17.860,26.029,
2004-06-01 20:05:00,294.749,297.653,298.785,17.831,25.839,
2004-06-01 20:10:00,294.632,297.472,298.473,17.801,25.649,
2004-06-01 20:15:00,294.516,297.293,298.164,17.771,25.460,
2004-06-01 20:20:00,294.394,297.106,297.857,17.742,25.272,
2004-06-01 20:25:00,294.274,296.920,297.553,17.712,25.084,
2004-06-01 20:30:00,294.150,296.731,297.221,17.683,24.897,
2004-06-01 20:35:00,296.551,294.035,296.907,17.653,24.711,
2004-06-01 20:40:00,296.385,293.933,296.622,17.624,24.526,
2004-06-01 20:45:00,296.220,293.832,296.341,17.594,24.341,
2004-06-01 20:50:00,296.060,293.734,296.058,17.565,24.157,
2004-06-01 20:55:00,295.901,293.637,295.779,17.535,23.974,
2004-06-01 21:00:00,295.746,293.542,295.503,17.506,23.792,
2004-06-01 21:05:00,295.652,293.477,295.317,17.474,0.000,
2004-06-01 21:10:00,295.568,293.417,295.146,17.443,0.000,
2004-06-01 21:15:00,295.483,293.357,294.972,17.411,0.000,
2004-06-01 21:20:00,295.412,293.304,294.797,17.380,0.000,
2004-06-01 21:25:00,295.340,293.251,294.619,17.348,0.000,
2004-06-01 21:30:00,295.279,293.203,294.478,17.316,0.000,
2004-06-01 21:35:00,295.218,293.156,294.334,17.285,0.000,
2004-06-01 21:40:00,295.165,293.112,294.189,17.253,0.000,
2004-06-01 21:45:00,295.111,293.069,294.042,17.222,0.000,
2004-06-01 21:50:00,295.064,293.030,293.918,17.190,0.000,
2004-06-01 21:55:00,295.016,292.991,293.792,17.158,0.000,
2004-06-01 22:00:00,294.975,292.955,293.664,17.127,0.000,
2004-06-01 22:05:00,294.877,292.892,293.510,17.019,0.000,
2004-06-01 22:10:00,294.777,292.827,293.371,16.911,0.000,
2004-06-01 22:15:00,294.676,292.763,293.232,16.803,0.000,
2004-06-01 22:20:00,294.567,292.695,293.094,16.696,0.000,
2004-06-01 22:25:00,294.458,292.627,292.956,16.588,0.000,
2004-06-01 22:30:00,294.343,292.556,292.822,16.480,0.000,
2004-06-01 22:35:00,294.228,292.486,292.689,16.372,0.000,
2004-06-01 22:40:00,294.109,292.413,292.556,16.265,0.000,
2004-06-01 22:45:00,293.990,292.341,292.424,16.157,0.000,
2004-06-01 22:50:00,293.868,292.267,292.297,16.049,0.000,
2004-06-01 22:55:00,293.746,292.193,292.171,15.941,0.000,
2004-06-01 23:00:00,293.622,292.118,292.045,15.833,0.000,
2004-06-01 23:05:00,293.537,292.060,291.935,15.784,0.000,
2004-06-01 23:10:00,293.454,292.004,291.831,15.735,0.000,
2004-06-01 23:15:00,293.371,291.947,291.727,15.686,0.000,
2004-06-01 23:20:00,293.295,291.894,291.623,15.637,0.000,
2004-06-01 23:25:00,293.218,291.840,291.519,15.588,0.000,
2004-06-01 23:30:00,293.146,291.789,291.425,15.539,0.000,
2004-06-01 23:35:00,293.073,291.737,291.331,15.490,0.000,
2004-06-01 23:40:00,293.004,291.687,291.237,15.441,0.000,
2004-06-01 23:45:00,292.935,291.637,291.143,15.392,0.000,
2004-06-01 23:50:00,292.869,291.588,291.057,15.343,0.000,
2004-06-01 23:55:00,292.803,291.539,290.970,15.294,0.000,
2004-06-02 00:00:00,292.739,291.491,290.883,15.245,0.000,
2004-06-02 00:05:00,292.694,291.450,290.790,15.236,0.000,
2004-06-02 00:10:00,292.653,291.411,290.700,15.228,0.000,
2004-06-02 00:15:00,292.612,291.372,290.609,15.220,0.000,
2004-06-02 00:20:00,292.576,291.335,290.517,15.212,0.000,
2004-06-02 00:25:00,292.540,291.297,290.424,15.203,0.000,
2004-06-02 00:30:00,292.507,291.261,290.331,15.195,0.000,
2004-06-02 00:35:00,292.475,291.226,290.237,15.187,0.000,
2004-06-02 00:40:00,292.445,291.191,290.141,15.179,0.000,
2004-06-02 00:45:00,292.415,291.156,290.044,15.170,0.000,
2004-06-02 00:50:00,292.388,291.123,289.946,15.162,0.000,
2004-06-02 00:55:00,292.360,291.089,289.846,15.154,0.000,
2004-06-02 01:00:00,292.334,291.057,289.745,15.146,0.000,
2004-06-02 01:05:00,292.293,291.018,289.665,15.087,0.000,
2004-06-02 01:10:00,292.251,290.979,289.585,15.028,0.000,
2004-06-02 01:15:00,292.209,290.940,289.505,14.969,0.000,
2004-06-02 01:20:00,292.166,290.901,289.426,14.910,0.000,
2004-06-02 01:25:00,292.123,290.862,289.346,14.851,0.000,
2004-06-02 01:30:00,292.079,290.822,289.273,14.793,0.000,
2004-06-02 01:35:00,292.035,290.783,289.200,14.734,0.000,
2004-06-02 01:40:00,291.990,290.743,289.127,14.675,0.000,
2004-06-02 01:45:00,291.946,290.703,289.055,14.616,0.000,
2004-06-02 01:50:00,291.901,290.663,288.987,14.557,0.000,
2004-06-02 01:55:00,291.857,290.624,288.919,14.499,0.000,
2004-06-02 02:00:00,291.812,290.584,288.851,14.440,0.000,
2004-06-02 02:05:00,291.753,290.541,288.790,14.409,0.000,
2004-06-02 02:10:00,291.694,290.498,288.734,14.377,0.000,
2004-06-02 02:15:00,291.634,290.456,288.678,14.346,0.000,
2004-06-02 02:20:00,291.572,290.413,288.623,14.315,0.000,
2004-06-02 02:25:00,291.511,290.370,288.568,14.284,0.000,
2004-06-02 02:30:00,291.447,290.327,288.519,14.253,0.000,
2004-06-02 02:35:00,291.384,290.285,288.471,14.221,0.000,
2004-06-02 02:40:00,291.320,290.242,288.424,14.190,0.000,
2004-06-02 02:45:00,291.256,290.200,288.376,14.159,0.000,
2004-06-02 02:50:00,291.192,290.158,288.334,14.128,0.000,
2004-06-02 02:55:00,291.127,290.116,288.292,14.097,0.000,
2004-06-02 03:00:00,291.063,290.075,288.251,14.066,0.000,
2004-06-02 03:05:00,291.032,290.041,288.193,14.001,0.000,
2004-06-02 03:10:00,291.004,290.008,288.139,13.936,0.000,
2004-06-02 03:15:00,290.977,289.977,288.085,13.872,0.000,
2004-06-02 03:20:00,290.957,289.948,288.031,13.807,0.000,
2004-06-02 03:25:00,290.938,289.919,287.977,13.743,0.000,
2004-06-02 03:30:00,290.925,289.894,287.922,13.678,0.000,
2004-06-02 03:35:00,290.912,289.868,287.867,13.614,0.000,
2004-06-02 03:40:00,290.904,289.846,287.812,13.549,0.000,
2004-06-02 03:45:00,290.897,289.824,287.757,13.484,0.000,
2004-06-02 03:50:00,290.894,289.806,287.703,13.420,0.000,
2004-06-02 03:55:00,290.891,289.788,287.648,13.355,0.000,
2004-06-02 04:00:00,290.892,289.774,287.594,13.291,0.000,
2004-06-02 04:05:00,290.870,289.748,287.543,13.270,0.000,
2004-06-02 04:10:00,290.848,289.723,287.492,13.250,0.000,
2004-06-02 04:15:00,290.826,289.698,287.442,13.229,0.000,
2004-06-02 04:20:00,290.802,289.672,287.391,13.209,0.000,
2004-06-02 04:25:00,290.777,289.646,287.341,13.189,0.000,
2004-06-02 04:30:00,290.752,289.620,287.292,13.168,0.000,
2004-06-02 04:35:00,290.726,289.594,287.243,13.148,0.000,
2004-06-02 04:40:00,290.700,289.567,287.194,13.127,0.000,
2004-06-02 04:45:00,290.673,289.541,287.146,13.107,0.000,
2004-06-02 04:50:00,290.646,289.515,287.098,13.087,0.000,
2004-06-02 04:55:00,290.619,289.488,287.051,13.066,0.000,
2004-06-02 05:00:00,290.591,289.462,287.003,13.046,0.000,
2004-06-02 05:05:00,290.558,289.434,286.952,13.079,3.459,
2004-06-02 05:10:00,290.525,289.407,286.903,13.113,3.618,
2004-06-02 05:15:00,290.492,289.380,286.854,13.146,3.776,
2004-06-02 05:20:00,290.457,289.353,286.806,13.180,3.934,
2004-06-02 05:25:00,290.423,289.327,286.759,13.213,4.091,
2004-06-02 05:30:00,289.345,290.432,286.796,13.247,4.248,
2004-06-02 05:35:00,290.436,289.450,286.816,13.280,4.405,
2004-06-02 05:40:00,290.445,289.604,286.839,13.313,4.561,
2004-06-02 05:45:00,290.455,289.761,286.863,13.347,4.718,
2004-06-02 05:50:00,290.471,289.950,286.922,13.380,4.874,
2004-06-02 05:55:00,290.486,290.138,286.983,13.414,5.029,
2004-06-02 06:00:00,290.506,290.326,287.045,13.447,5.184,
2004-06-02 06:05:00,290.530,290.486,287.119,13.479,5.330,
2004-06-02 06:10:00,290.558,290.652,287.219,13.511,5.475,
2004-06-02 06:15:00,290.601,291.040,287.321,13.542,5.620,
2004-06-02 06:20:00,290.636,291.232,287.424,13.574,5.765,
2004-06-02 06:25:00,290.671,291.423,287.529,13.606,5.909,
2004-06-02 06:30:00,290.709,291.607,287.660,13.637,6.053,
2004-06-02 06:35:00,290.759,291.949,287.839,13.669,6.197,
2004-06-02 06:40:00,290.814,292.300,288.024,13.701,6.340,
2004-06-02 06:45:00,290.869,292.642,288.214,13.732,6.483,
2004-06-02 06:50:00,290.929,293.007,288.447,13.764,6.626,
2004-06-02 06:55:00,290.990,293.364,288.685,13.796,6.768,
2004-06-02 07:00:00,291.074,293.983,288.928,13.827,6.910,
2004-06-02 07:05:00,291.153,294.355,289.192,13.913,7.289,
2004-06-02 07:10:00,291.241,294.764,289.504,13.998,7.665,
2004-06-02 07:15:00,291.329,295.164,289.821,14.083,8.038,
2004-06-02 07:20:00,291.422,295.558,290.142,14.168,8.409,
2004-06-02 07:25:00,291.517,295.943,290.468,14.254,8.777,
2004-06-02 07:30:00,291.616,296.321,290.843,14.339,9.143,
2004-06-02 07:35:00,291.705,296.645,291.190,14.424,9.506,
2004-06-02 07:40:00,291.798,296.956,291.540,14.509,9.867,
2004-06-02 07:45:00,291.890,297.261,291.893,14.595,10.225,
2004-06-02 07:50:00,291.985,297.548,292.281,14.680,10.581,
2004-06-02 07:55:00,292.080,297.828,292.671,14.765,10.934,
2004-06-02 08:00:00,292.178,298.091,293.063,14.851,11.284,
2004-06-02 08:05:00,292.252,298.319,293.429,14.883,11.376,
2004-06-02 08:10:00,292.325,298.527,293.819,14.916,11.467,
2004-06-02 08:15:00,292.423,298.953,294.208,14.949,11.556,
2004-06-02 08:20:00,292.495,299.151,294.597,14.982,11.645,
2004-06-02 08:25:00,292.567,299.342,294.985,15.014,11.732,
2004-06-02 08:30:00,292.635,299.502,295.384,15.047,11.819,
2004-06-02 08:35:00,292.671,299.627,295.735,15.080,11.904,
2004-06-02 08:40:00,292.701,299.722,296.086,15.113,11.988,
2004-06-02 08:45:00,292.732,299.809,296.438,15.145,12.071,
2004-06-02 08:50:00,292.756,299.866,296.789,15.178,12.153,
2004-06-02 08:55:00,292.780,299.915,297.140,15.211,12.234,
2004-06-02 09:00:00,292.800,299.937,297.491,15.244,12.314,
2004-06-02 09:05:00,292.830,299.968,297.870,15.281,12.446,
2004-06-02 09:10:00,292.895,300.066,298.250,15.318,12.577,
2004-06-02 09:15:00,292.920,300.065,298.633,15.355,12.708,
2004-06-02 09:20:00,292.948,300.050,299.017,15.393,12.837,
2004-06-02 09:25:00,292.977,300.028,299.403,15.430,12.967,
2004-06-02 09:30:00,293.003,299.978,299.800,15.467,13.095,
2004-06-02 09:35:00,293.084,299.856,300.065,15.504,13.223,
2004-06-02 09:40:00,293.166,299.710,300.322,15.541,13.350,
2004-06-02 09:45:00,293.246,299.568,300.571,15.579,13.477,
2004-06-02 09:50:00,293.307,299.349,300.782,15.616,13.603,
2004-06-02 09:55:00,293.389,299.195,300.987,15.653,13.728,
2004-06-02 10:00:00,293.470,299.019,301.184,15.690,13.853,
