,Urban_MNP_19m_5min_tdb_c,Rural_MNP_1p2m_5min_tdb_c,Rural_MNP_1p2m_5min_Sta_pa,Bypass_RealEPW
2004-06-10 02:40:00,17.802,15.73,99696.0,21.736666218584446
2004-06-10 02:45:00,17.724,15.803999999999998,99690.0,21.87801998667652
2004-06-10 02:50:00,17.676,15.652000000000001,99697.99999999999,22.03599341669576
2004-06-10 02:55:00,17.598000000000003,14.959999999999999,99706.0,22.215058673133683
2004-06-10 03:00:00,17.512,14.916,99710.0,22.38281778418377
2004-06-10 03:05:00,17.41,15.169999999999998,99710.0,22.572294134538595
2004-06-10 03:10:00,17.366,15.203999999999999,99706.0,22.765267219525583
2004-06-10 03:15:00,17.312,15.325999999999999,99696.0,22.958275231922073
2004-06-10 03:20:00,17.232,15.418000000000001,99686.0,23.142649064784337
2004-06-10 03:25:00,17.228,15.412,99690.0,23.318728129754618
2004-06-10 03:30:00,17.196,15.38,99692.0,23.476862951295573
2004-06-10 03:35:00,17.178,15.074000000000002,99694.0,23.600047150389628
2004-06-10 03:40:00,17.156,14.656,99704.0,23.696143704765802
2004-06-10 03:45:00,17.148000000000003,14.74,99706.0,23.788679703723062
2004-06-10 03:50:00,17.125999999999998,14.974,99704.0,23.879300815683393
2004-06-10 03:55:00,17.084,15.136000000000001,99708.0,23.952441666644404
2004-06-10 04:00:00,17.036,15.091999999999999,99708.0,24.001891994825428
2004-06-10 04:05:00,17.022,15.047999999999998,99702.00000000001,24.023443518682086
2004-06-10 04:10:00,16.942,14.922,99708.0,24.018946738362672
2004-06-10 04:15:00,16.916,14.512,99718.0,24.006851040453626
2004-06-10 04:20:00,16.880000000000003,14.563999999999998,99724.0,23.990661782932648
2004-06-10 04:25:00,16.913999999999998,14.606,99724.0,23.840025466731674
2004-06-10 04:30:00,16.96,14.482,99728.0,22.207733053298682
2004-06-10 04:35:00,16.904000000000003,14.398,99730.0,20.14934756357178
2004-06-10 04:40:00,16.986,14.324000000000002,99728.0,19.158666608063925
2004-06-10 04:45:00,16.938,14.38,99740.0,18.702152639523092
2004-06-10 04:50:00,16.934,14.496,99747.99999999999,18.419428217640018
2004-06-10 04:55:00,16.986,14.744,99742.0,18.210404240149956
2004-06-10 05:00:00,17.118000000000002,15.047999999999998,99746.0,18.009286644718657
2004-06-10 05:05:00,17.16,15.193999999999999,99747.99999999999,20.29396107834799
2004-06-10 05:10:00,17.1,15.344,99752.00000000001,20.760494458411074
2004-06-10 05:15:00,17.182,15.758,99750.0,20.256365334778422
2004-06-10 05:20:00,17.296,15.896,99750.0,19.100254407753766
2004-06-10 05:25:00,17.328,15.907999999999998,99747.99999999999,18.715331828827118
2004-06-10 05:30:00,17.306,16.072,99750.0,18.662308513252412
2004-06-10 05:35:00,17.508,16.116,99764.0,18.73255048897107
2004-06-10 05:40:00,17.658,16.178,99780.0,18.809531700236676
2004-06-10 05:45:00,17.854,16.468,99780.0,18.883873739819933
2004-06-10 05:50:00,17.944,16.754,99780.0,18.822311830259252
2004-06-10 05:55:00,18.048000000000002,16.845999999999997,99780.0,18.79875787304792
2004-06-10 06:00:00,18.174,16.934,99787.99999999999,18.726690594125614
2004-06-10 06:05:00,18.29,17.056,99786.0,19.39475162267763
2004-06-10 06:10:00,18.416,17.234,99796.0,19.068463128987048
2004-06-10 06:15:00,18.522,17.494,99802.00000000001,19.08281380052881
2004-06-10 06:20:00,18.54,17.666,99806.0,19.195648049339752
2004-06-10 06:25:00,18.708,17.878,99806.0,19.39406244733641
2004-06-10 06:30:00,18.966,18.232,99818.0,19.588956668407548
2004-06-10 06:35:00,19.184,18.387999999999998,99824.0,19.799177719575027
2004-06-10 06:40:00,19.228,18.458000000000002,99824.0,19.99549079262175
2004-06-10 06:45:00,19.401999999999997,18.544,99826.0,20.208390700336395
2004-06-10 06:50:00,19.474,18.830000000000002,99822.0,20.41539997142013
2004-06-10 06:55:00,19.55,19.124000000000002,99826.0,20.634444075097008
2004-06-10 07:00:00,19.992,19.186,99824.0,20.81781892903541
2004-06-10 07:05:00,20.134,19.384,99824.0,21.85082247353472
2004-06-10 07:10:00,20.241999999999997,19.756,99824.0,22.543013651306865
2004-06-10 07:15:00,20.44,19.857999999999997,99828.0,21.968222803016488
2004-06-10 07:20:00,20.5,19.978,99830.0,21.81462174011017
2004-06-10 07:25:00,20.784,20.16,99826.0,21.9194997620026
2004-06-10 07:30:00,21.064,20.558,99832.0,22.114122287250552
2004-06-10 07:35:00,21.258000000000003,20.836000000000002,99836.0,22.320925315529337
2004-06-10 07:40:00,21.552,21.256,99833.99999999999,22.504216296707114
2004-06-10 07:45:00,21.722,21.448,99840.0,22.685518797229008
2004-06-10 07:50:00,21.826,21.792,99836.0,22.86590557777862
2004-06-10 07:55:00,22.086000000000002,22.026,99824.0,23.052670619694368
2004-06-10 08:00:00,22.244,22.282,99828.0,23.238567322602137
2004-06-10 08:05:00,22.363999999999997,22.552,99824.0,23.29697573601112
2004-06-10 08:10:00,22.618000000000002,23.05,99820.0,22.848445555498245
2004-06-10 08:15:00,22.75,23.152,99814.0,22.49856198062122
2004-06-10 08:20:00,22.688,23.312,99814.0,22.559825102711613
2004-06-10 08:25:00,23.086000000000002,23.608,99808.0,22.66814175403067
2004-06-10 08:30:00,23.253999999999998,23.836000000000002,99796.0,22.698335869023595
2004-06-10 08:35:00,23.15,23.952,99797.99999999999,22.77389315105154
2004-06-10 08:40:00,23.526,24.052,99802.00000000001,22.880265703503483
2004-06-10 08:45:00,23.556,24.178,99812.00000000001,23.011491491333857
2004-06-10 08:50:00,23.584,24.2,99800.0,23.151957228094886
2004-06-10 08:55:00,23.756,24.656,99804.0,23.31491922518211
2004-06-10 09:00:00,23.878,24.642,99800.0,23.506171544734002
2004-06-10 09:05:00,24.042,24.666,99794.0,23.755310392202148
2004-06-10 09:10:00,24.107999999999997,24.93,99790.0,24.051026868519216
2004-06-10 09:15:00,24.478,25.003999999999998,99790.0,24.353347924112313
2004-06-10 09:20:00,24.454,25.384,99786.0,24.640585424506867
2004-06-10 09:25:00,24.528,25.578,99786.0,24.928663919027315
2004-06-10 09:30:00,24.704,25.834000000000003,99780.0,25.24257555250972
2004-06-10 09:35:00,24.744,25.926,99780.0,25.473648419551353
2004-06-10 09:40:00,24.932,25.932,99783.99999999999,25.674148677353458
2004-06-10 09:45:00,25.062,25.948,99783.99999999999,25.889041014871395
2004-06-10 09:50:00,24.962,26.256,99780.0,26.099827862131406
2004-06-10 09:55:00,25.246000000000002,26.169999999999998,99782.0,26.309672636862615
2004-06-10 10:00:00,25.381999999999998,26.248,99783.99999999999,26.524790552583795
2004-06-10 10:05:00,25.396,26.556,99787.99999999999,26.73897557132392
2004-06-10 10:10:00,25.698,26.651999999999997,99786.0,26.95205466053187
2004-06-10 10:15:00,25.714,26.786,99782.0,27.169956033532856
2004-06-10 10:20:00,25.726,26.712,99783.99999999999,27.383667690034372
2004-06-10 10:25:00,25.7,27.026,99776.0,27.598680748429388
2004-06-10 10:30:00,26.095999999999997,27.083999999999996,99766.00000000001,27.806325720439816
2004-06-10 10:35:00,26.526,27.234,99772.0,28.00423759899337
2004-06-10 10:40:00,26.574,27.304000000000002,99768.0,28.199102012246954
2004-06-10 10:45:00,26.363999999999997,27.418,99770.0,28.39347621176404
2004-06-10 10:50:00,26.612000000000002,27.464,99770.0,28.577414706770355
2004-06-10 10:55:00,26.798000000000002,27.794,99768.0,28.758434253938844
2004-06-10 11:00:00,26.727999999999998,27.802,99764.0,28.955148238328093
2004-06-10 11:05:00,26.816000000000003,27.951999999999998,99766.00000000001,29.066610178979943
2004-06-10 11:10:00,27.160000000000004,27.895999999999997,99764.0,29.20071271963161
2004-06-10 11:15:00,27.014,28.113999999999997,99760.0,29.34578549097739
2004-06-10 11:20:00,27.439999999999998,28.2,99758.0,29.48915793407633
2004-06-10 11:25:00,27.774,28.574,99750.0,29.629338233569342
2004-06-10 11:30:00,27.810000000000002,28.49,99747.99999999999,29.759046839062307
2004-06-10 11:35:00,27.758,28.327999999999996,99752.00000000001,29.89181310381838
2004-06-10 11:40:00,27.803999999999995,28.637999999999998,99746.0,30.02355749374425
2004-06-10 11:45:00,27.6,28.584000000000003,99742.0,30.15311746038816
2004-06-10 11:50:00,27.8,28.796,99733.99999999999,30.273613118370292
2004-06-10 11:55:00,27.892000000000003,28.7,99737.99999999999,30.39135214387096
2004-06-10 12:00:00,28.044,28.630000000000003,99740.0,30.529763817796493
2004-06-10 12:05:00,28.224,28.592000000000002,99732.0,30.72431203921724
2004-06-10 12:10:00,28.556,28.754,99732.0,30.984624901751033
2004-06-10 12:15:00,28.508,28.895999999999997,99720.0,31.291659415522247
2004-06-10 12:20:00,28.375999999999998,29.064,99720.0,31.590279578758498
2004-06-10 12:25:00,28.422000000000004,29.558,99722.0,31.861551436057766
2004-06-10 12:30:00,28.577999999999996,29.176,99720.0,32.10795358020414
2004-06-10 12:35:00,28.728,29.04,99712.00000000001,32.32173956082613
2004-06-10 12:40:00,28.444,29.368000000000002,99706.0,32.51809825249501
2004-06-10 12:45:00,28.919999999999998,29.668,99708.0,32.70202105508349
2004-06-10 12:50:00,29.116000000000003,29.994,99697.99999999999,32.86642720962044
2004-06-10 12:55:00,28.818,29.71,99696.0,33.02290879542443
2004-06-10 13:00:00,28.945999999999998,29.926,99690.0,33.214072591732815
2004-06-10 13:05:00,29.103999999999996,29.75,99690.0,33.25733182264821
2004-06-10 13:10:00,29.124000000000002,29.714,99694.0,33.188182244459256
2004-06-10 13:15:00,29.095999999999997,29.842000000000002,99692.0,33.14609326275348
2004-06-10 13:20:00,29.472,30.139999999999997,99690.0,33.150863395716385
2004-06-10 13:25:00,30.157999999999998,30.432,99683.99999999999,33.17288032538198
2004-06-10 13:30:00,30.195999999999998,30.154000000000003,99686.0,33.17039896147361
2004-06-10 13:35:00,30.856,30.246,99678.0,33.17959978507304
2004-06-10 13:40:00,31.47,30.54,99674.0,33.18913599408609
2004-06-10 13:45:00,31.368000000000002,30.407999999999998,99678.0,33.19974066794242
2004-06-10 13:50:00,31.524,30.276,99674.0,33.20276309220276
2004-06-10 13:55:00,31.462,30.386000000000003,99670.0,33.206047414094655
2004-06-10 14:00:00,31.564,30.375999999999998,99658.0,33.23757866940707
2004-06-10 14:05:00,31.622000000000003,30.528,99652.00000000001,33.250244539842356
2004-06-10 14:10:00,32.198,30.606,99640.0,33.257432339817285
2004-06-10 14:15:00,32.57,30.724,99647.99999999999,33.26161621255062
2004-06-10 14:20:00,31.856,30.560000000000002,99640.0,33.26553289302382
2004-06-10 14:25:00,31.958,30.568,99647.99999999999,33.26966573443201
2004-06-10 14:30:00,32.408,30.594,99644.0,33.27745398896758
2004-06-10 14:35:00,31.625999999999998,30.774,99637.99999999999,33.27877309026172
2004-06-10 14:40:00,30.965999999999998,30.577999999999996,99636.0,33.278513230457406
2004-06-10 14:45:00,32.06,30.389999999999997,99640.0,33.27828930797182
2004-06-10 14:50:00,32.652,30.604000000000003,99640.0,33.27788813916766
2004-06-10 14:55:00,32.768,30.808,99644.0,33.277537951940246
2004-06-10 15:00:00,31.898000000000003,30.742,99646.0,33.28692295373838
2004-06-10 15:05:00,31.406,30.726,99646.0,33.19953461682479
2004-06-10 15:10:00,31.106,30.912,99647.99999999999,33.07993236500403
2004-06-10 15:15:00,31.653999999999996,31.113999999999997,99646.0,32.958247886566824
2004-06-10 15:20:00,31.85,30.588,99644.0,32.843404953523304
2004-06-10 15:25:00,32.438,30.254,99646.0,32.730228374341095
2004-06-10 15:30:00,32.339999999999996,30.542,99632.0,32.61371443825743
2004-06-10 15:35:00,32.472,30.492,99622.0,32.54778399847913
2004-06-10 15:40:00,31.932,30.401999999999997,99620.0,32.49067649676823
2004-06-10 15:45:00,31.768,30.577999999999996,99618.0,32.43560154111589
2004-06-10 15:50:00,31.856,30.498,99622.0,32.389139556457906
2004-06-10 15:55:00,31.772000000000002,30.398000000000003,99620.0,32.344608143211474
2004-06-10 16:00:00,31.639999999999997,30.201999999999998,99616.00000000001,32.32789054968879
2004-06-10 16:05:00,31.815999999999995,29.994,99618.0,32.21087684327705
2004-06-10 16:10:00,32.02,29.832,99618.0,32.1164387326524
2004-06-10 16:15:00,31.907999999999998,29.766,99620.0,32.044060592179335
2004-06-10 16:20:00,31.851999999999997,29.354000000000003,99624.0,31.969963684180925
2004-06-10 16:25:00,31.672000000000004,29.177999999999997,99620.0,31.89265617912139
2004-06-10 16:30:00,31.204,28.984,99630.0,31.815374559688678
2004-06-10 16:35:00,30.55,28.736,99630.0,31.702224704434116
2004-06-10 16:40:00,30.381999999999998,28.676,99637.99999999999,31.587389973343193
2004-06-10 16:45:00,30.7,28.208,99637.99999999999,31.47818979352712
2004-06-10 16:50:00,30.124000000000002,27.966,99644.0,31.36000417296907
2004-06-10 16:55:00,29.892000000000003,27.904000000000003,99647.99999999999,31.240486739527
2004-06-10 17:00:00,29.818,27.580000000000002,99646.0,31.104292806446438
2004-06-10 17:05:00,29.865999999999996,27.086000000000002,99650.0,30.872896696496866
2004-06-10 17:10:00,29.651999999999997,26.903999999999996,99652.00000000001,30.85852147195095
2004-06-10 17:15:00,29.477999999999998,27.082,99652.00000000001,30.749221048871618
2004-06-10 17:20:00,29.178000000000004,27.162,99644.0,30.59263363250102
2004-06-10 17:25:00,29.288,26.924,99642.0,30.422380794498793
2004-06-10 17:30:00,28.936,26.654000000000003,99642.0,30.25098127353033
2004-06-10 17:35:00,28.904000000000003,26.387999999999998,99637.99999999999,30.059936711592513
2004-06-10 17:40:00,28.51,26.137999999999998,99636.0,29.86182106512871
2004-06-10 17:45:00,28.28,26.048000000000002,99640.0,29.66687353078487
2004-06-10 17:50:00,28.212,25.851999999999997,99642.0,29.46086211299746
2004-06-10 17:55:00,28.058,25.796000000000003,99650.0,29.25293059865146
2004-06-10 18:00:00,27.856,25.77,99658.0,29.03534342667615
2004-06-10 18:05:00,27.715999999999998,25.732,99662.00000000001,28.85897414147746
2004-06-10 18:10:00,27.677999999999997,25.634000000000004,99664.0,28.684577269375154
2004-06-10 18:15:00,27.589999999999996,25.44,99658.0,28.501228175652784
2004-06-10 18:20:00,27.562,25.234,99656.0,28.320874686367915
2004-06-10 18:25:00,27.29,25.054,99660.0,28.143102840492134
2004-06-10 18:30:00,27.218,24.948,99658.0,27.964120541570765
2004-06-10 18:35:00,27.036,24.802,99656.0,27.77438992114628
2004-06-10 18:40:00,26.732,24.566,99647.99999999999,27.583271016986203
2004-06-10 18:45:00,26.49,24.508,99654.0,27.392888186879986
2004-06-10 18:50:00,26.392000000000003,24.338,99650.0,27.198959209201234
2004-06-10 18:55:00,26.28,24.294,99656.0,27.003681974353185
2004-06-10 19:00:00,26.28,24.157999999999998,99666.00000000001,26.80218385558885
2004-06-10 19:05:00,26.189999999999998,24.05,99668.0,26.577194988160784
2004-06-10 19:10:00,26.024,23.896,99668.0,25.9457673873801
2004-06-10 19:15:00,25.919999999999998,23.778,99676.0,25.501950982559663
2004-06-10 19:20:00,25.782,23.668,99674.0,25.30194810404356
2004-06-10 19:25:00,25.827999999999996,23.574,99670.0,25.103703011667733
2004-06-10 19:30:00,25.912,23.468,99678.0,24.898211053275304
2004-06-10 19:35:00,25.936,23.186,99696.0,24.739111004027222
2004-06-10 19:40:00,25.76,22.976,99706.0,24.630412272947865
2004-06-10 19:45:00,25.52,22.926,99706.0,24.497880445659973
2004-06-10 19:50:00,25.362000000000002,22.714,99696.0,24.376767065048966
2004-06-10 19:55:00,25.304000000000002,22.738,99704.0,24.272607342966978
2004-06-10 20:00:00,25.201999999999998,22.631999999999998,99708.0,24.166097304274842
2004-06-10 20:05:00,25.169999999999998,22.628,99702.00000000001,24.08878941546118
2004-06-10 20:10:00,25.086,22.558,99716.00000000001,24.002056852895237
2004-06-10 20:15:00,25.035999999999998,22.558,99732.0,23.913809541752812
2004-06-10 20:20:00,24.928,22.454,99733.99999999999,23.82850796726916
2004-06-10 20:25:00,24.898000000000003,22.381999999999998,99746.0,23.749038177744524
2004-06-10 20:30:00,24.742,22.264000000000003,99756.0,23.673815159343178
2004-06-10 20:35:00,24.642000000000003,22.169999999999998,99762.00000000001,23.60675211841891
2004-06-10 20:40:00,24.566,22.026,99762.00000000001,23.54416860312773
2004-06-10 20:45:00,24.509999999999998,21.898000000000003,99764.0,23.481219878312743
2004-06-10 20:50:00,24.395999999999997,21.898,99770.0,23.429094476738783
2004-06-10 20:55:00,24.31,21.706,99772.0,23.385776937612718
2004-06-10 21:00:00,24.246,21.666,99768.0,23.298667124681913
2004-06-10 21:05:00,24.144,21.663999999999998,99766.00000000001,22.84651539702736
2004-06-10 21:10:00,24.068,21.580000000000002,99766.00000000001,22.737431562211384
2004-06-10 21:15:00,23.85,21.506,99760.0,22.705992428334753
2004-06-10 21:20:00,23.758,21.296,99756.0,22.67176988178977
2004-06-10 21:25:00,23.674,21.072,99758.0,22.620995895933675
2004-06-10 21:30:00,23.478,20.962,99758.0,22.561282136315185
2004-06-10 21:35:00,23.43,20.768,99762.00000000001,22.499574809504622
2004-06-10 21:40:00,23.36,20.662,99758.0,22.43884534841152
2004-06-10 21:45:00,23.259999999999998,20.65,99758.0,22.37972075586191
2004-06-10 21:50:00,23.22,20.616,99746.0,22.32257865650297
2004-06-10 21:55:00,23.172,20.509999999999998,99742.0,22.26624695615436
2004-06-10 22:00:00,23.102,20.498,99740.0,22.233785534386357
2004-06-10 22:05:00,23.09,20.494,99750.0,22.203634124653888
2004-06-10 22:10:00,22.997999999999998,20.59,99747.99999999999,22.191505232529835
2004-06-10 22:15:00,22.806,20.542,99752.00000000001,22.19110587882915
2004-06-10 22:20:00,22.72,20.432,99750.0,22.201109652724256
2004-06-10 22:25:00,22.66,20.274,99754.0,22.22288227206684
2004-06-10 22:30:00,22.566,20.14,99750.0,22.25972849154607
2004-06-10 22:35:00,22.43,19.934,99752.00000000001,22.31409378203807
2004-06-10 22:40:00,22.398,19.854,99747.99999999999,22.3888200295425
2004-06-10 22:45:00,22.3,19.791999999999998,99760.0,22.487720465573545
2004-06-10 22:50:00,22.216,19.714,99758.0,22.620255539223706
2004-06-10 22:55:00,22.23,19.68,99758.0,22.732248426849253
2004-06-10 23:00:00,22.174,19.662,99762.00000000001,22.80821676746376
2004-06-10 23:05:00,22.160000000000004,19.56,99766.00000000001,22.892278458480234
2004-06-10 23:10:00,22.076,19.48,99762.00000000001,22.944733657895824
2004-06-10 23:15:00,22.074,19.503999999999998,99768.0,22.95707743620386
2004-06-10 23:20:00,22.125999999999998,19.348,99764.0,22.900434398786615
2004-06-10 23:25:00,22.158,19.25,99760.0,22.78824593810134
2004-06-10 23:30:00,22.116,19.176,99758.0,22.650944353269097
2004-06-10 23:35:00,22.198,19.052,99750.0,22.521850854769127
2004-06-10 23:40:00,22.204,18.944,99750.0,22.403383704593637
2004-06-10 23:45:00,22.216,18.824,99746.0,22.294640734833933
2004-06-10 23:50:00,22.246,18.802,99744.0,22.188332741568104
2004-06-10 23:55:00,22.268,18.722,99742.0,22.084575073323492
2004-06-11 00:00:00,22.146,18.618000000000002,99747.99999999999,21.992698856781203
2004-06-11 00:05:00,22.125999999999998,18.509999999999998,99740.0,21.907941064607428
2004-06-11 00:10:00,22.112000000000002,18.419999999999998,99746.0,21.83989760318434
2004-06-11 00:15:00,22.034,18.258000000000003,99746.0,21.78437462382624
2004-06-11 00:20:00,21.976,18.206,99744.0,21.734177460136323
2004-06-11 00:25:00,21.938,18.218,99742.0,21.685812432097237
2004-06-11 00:30:00,21.828,18.372,99742.0,21.637286811537706
2004-06-11 00:35:00,21.818,18.57,99740.0,21.588747698909003
2004-06-11 00:40:00,21.762,18.556,99746.0,21.539910292402226
2004-06-11 00:45:00,21.706,18.43,99742.0,21.491353515215962
2004-06-11 00:50:00,21.729999999999997,18.402,99737.99999999999,21.443306504660654
2004-06-11 00:55:00,21.73,18.454,99737.99999999999,21.395906887795434
2004-06-11 01:00:00,21.696,18.454,99736.0,21.359092026816313
2004-06-11 01:05:00,21.602,18.474,99740.0,21.257554467361786
2004-06-11 01:10:00,21.602,18.326,99737.99999999999,21.09767911758712
2004-06-11 01:15:00,21.486,18.274,99740.0,20.90200966145011
2004-06-11 01:20:00,21.396,18.206,99733.99999999999,20.708304773530926
2004-06-11 01:25:00,21.362000000000002,18.137999999999998,99733.99999999999,20.54025096578397
2004-06-11 01:30:00,21.308,18.009999999999998,99733.99999999999,20.398090706995674
2004-06-11 01:35:00,21.264000000000003,17.952,99736.0,20.275615350983685
2004-06-11 01:40:00,21.151999999999997,17.802,99730.0,20.166455150890783
2004-06-11 01:45:00,21.092,17.7,99722.0,20.067800209597692
2004-06-11 01:50:00,20.78,17.654,99728.0,19.977492576798056
2004-06-11 01:55:00,20.982,17.648000000000003,99730.0,19.894474285510455
2004-06-11 02:00:00,20.706,17.7,99732.0,19.820751589593215
2004-06-11 02:05:00,20.818,17.839999999999996,99737.99999999999,19.81214253020272
2004-06-11 02:10:00,21.074,17.822,99740.0,19.861865123174823
2004-06-11 02:15:00,21.244,17.85,99744.0,19.940758542371782
2004-06-11 02:20:00,21.066,17.918,99742.0,20.033831189644275
2004-06-11 02:25:00,20.984,17.93,99747.99999999999,20.1317416757239
2004-06-11 02:30:00,20.964,18.018,99754.0,20.23275382665406
2004-06-11 02:35:00,21.056,18.125999999999998,99754.0,20.331389536298673
2004-06-11 02:40:00,20.907999999999998,18.176000000000002,99758.0,20.42777041580598
2004-06-11 02:45:00,20.84,18.244,99764.0,20.522943716129134
2004-06-11 02:50:00,20.784,18.34,99778.0,20.618575642090377
2004-06-11 02:55:00,20.66,18.374000000000002,99780.0,20.7136997735185
2004-06-11 03:00:00,20.604,18.486,99787.99999999999,20.764895983545728
2004-06-11 03:05:00,20.619999999999997,18.922,99787.99999999999,20.847289029958745
2004-06-11 03:10:00,20.548000000000002,19.258000000000003,99787.99999999999,20.91046967965019
2004-06-11 03:15:00,20.564,19.503999999999998,99790.0,20.958427767862077
2004-06-11 03:20:00,20.630000000000003,19.682,99786.0,20.986780111944086
2004-06-11 03:25:00,20.854,19.802,99794.0,20.97468850421336
2004-06-11 03:30:00,20.64,19.938,99800.0,20.918406335710017
2004-06-11 03:35:00,20.534,19.98,99806.0,20.827000749002877
2004-06-11 03:40:00,20.4,19.756,99818.0,20.714195664135445
2004-06-11 03:45:00,20.192,19.394,99816.00000000001,20.593441461760676
2004-06-11 03:50:00,20.168,19.258000000000003,99826.0,20.472576295800252
2004-06-11 03:55:00,19.866,19.2,99824.0,20.354635683800723
2004-06-11 04:00:00,19.732,19.156,99836.0,20.199389168811194
2004-06-11 04:05:00,19.82,19.107999999999997,99837.99999999999,20.131318163270066
2004-06-11 04:10:00,19.606,19.044,99842.0,20.10413992446064
2004-06-11 04:15:00,19.386000000000003,19.002000000000002,99846.0,20.102993302801565
2004-06-11 04:20:00,19.228,18.964,99847.99999999999,20.11561395957125
2004-06-11 04:25:00,19.212,18.857999999999997,99847.99999999999,20.133585114131563
2004-06-11 04:30:00,19.18,18.728,99844.0,20.15321685365808
2004-06-11 04:35:00,19.186,18.67,99850.0,20.17299910047649
2004-06-11 04:40:00,19.354,18.606,99854.0,20.192790265703024
2004-06-11 04:45:00,19.814,18.578,99852.00000000001,20.212547530852305
2004-06-11 04:50:00,19.754,18.576,99852.00000000001,20.232734822206794
2004-06-11 04:55:00,20.316,18.534,99852.00000000001,20.25325549169372
2004-06-11 05:00:00,20.351999999999997,18.52,99852.00000000001,20.260656828929655
2004-06-11 05:05:00,20.798,18.516,99850.0,25.268045639826596
2004-06-11 05:10:00,20.062,18.528,99850.0,26.89112020230516
2004-06-11 05:15:00,20.29,18.598,99850.0,24.510044327189235
2004-06-11 05:20:00,19.928,18.644,99856.0,22.087049593220684
2004-06-11 05:25:00,19.634,18.684,99847.99999999999,21.461386694330827
2004-06-11 05:30:00,20.258,18.704,99840.0,21.434132743310954
2004-06-11 05:35:00,19.622,18.746,99833.99999999999,21.540154159008466
2004-06-11 05:40:00,19.444,18.792,99824.0,21.59938307711957
2004-06-11 05:45:00,19.434,18.814,99822.0,21.593066474592035
2004-06-11 05:50:00,19.948,18.857999999999997,99822.0,21.554596746996026
2004-06-11 05:55:00,19.804,18.894,99822.0,21.521892376149196
2004-06-11 06:00:00,19.8,18.97,99818.0,21.531882895552883
2004-06-11 06:05:00,19.816,19.04,99818.0,22.570698586175297
2004-06-11 06:10:00,19.906,19.118000000000002,99822.0,21.71388606018877
2004-06-11 06:15:00,19.898,19.15,99828.0,21.08495455333491
2004-06-11 06:20:00,19.830000000000002,19.208000000000002,99824.0,20.817736333191704
2004-06-11 06:25:00,19.958,19.234,99828.0,20.712307614966164
2004-06-11 06:30:00,20.176,19.240000000000002,99828.0,20.631812103964933
2004-06-11 06:35:00,20.1,19.302,99826.0,20.54421418393349
2004-06-11 06:40:00,20.158,19.358,99816.00000000001,20.46127933579595
2004-06-11 06:45:00,20.246000000000002,19.509999999999998,99820.0,20.38342814508519
2004-06-11 06:50:00,20.278,19.514000000000003,99812.00000000001,19.56179103648452
2004-06-11 06:55:00,20.372,19.578,99800.0,18.999579087083134
2004-06-11 07:00:00,20.407999999999998,19.622,99796.0,19.030766121264378
2004-06-11 07:05:00,20.294,19.613999999999997,99792.0,19.489641895941475
2004-06-11 07:10:00,20.838,19.574,99797.99999999999,19.575190933469685
2004-06-11 07:15:00,20.322,19.646,99806.0,19.037213206394654
2004-06-11 07:20:00,20.268,19.706,99833.99999999999,18.979049310690073
2004-06-11 07:25:00,20.446,19.738,99836.0,19.060621763485813
2004-06-11 07:30:00,20.607999999999997,19.830000000000002,99833.99999999999,19.067778918339286
2004-06-11 07:35:00,20.868000000000002,19.863999999999997,99837.99999999999,19.05780536520308
2004-06-11 07:40:00,21.034,19.918,99830.0,19.043796114158056
2004-06-11 07:45:00,21.094,19.966,99818.0,19.044419692166343
2004-06-11 07:50:00,21.634,20.072,99810.0,19.03453585723372
2004-06-11 07:55:00,21.368000000000002,20.154,99790.0,19.03242375768076
2004-06-11 08:00:00,20.985999999999997,20.172,99790.0,19.023691210098377
2004-06-11 08:05:00,21.314,20.31,99802.00000000001,19.041801074488774
2004-06-11 08:10:00,21.832,20.372,99804.0,19.164062457546493
2004-06-11 08:15:00,21.566,20.548000000000002,99808.0,19.342313003938784
2004-06-11 08:20:00,21.644,20.596,99802.00000000001,19.526323622913708
2004-06-11 08:25:00,21.796,20.645999999999997,99802.00000000001,19.71288287272955
2004-06-11 08:30:00,21.752,20.652,99804.0,19.91969588535909
2004-06-11 08:35:00,21.77,20.704,99800.0,20.122824593628707
2004-06-11 08:40:00,21.89,20.672,99804.0,20.32082040356596
2004-06-11 08:45:00,21.73,20.614,99804.0,20.5241383218937
2004-06-11 08:50:00,22.122,20.538,99810.0,20.733364317470944
2004-06-11 08:55:00,21.548000000000002,20.476,99812.00000000001,20.938640130236593
2004-06-11 09:00:00,21.826,20.416,99816.00000000001,21.115181320943805
2004-06-11 09:05:00,22.084,20.508,99810.0,21.303329022776836
2004-06-11 09:10:00,21.994,20.64,99808.0,21.43319943618269
2004-06-11 09:15:00,21.938,20.97,99794.0,21.519725244658048
2004-06-11 09:20:00,21.976,21.238,99787.99999999999,21.600950336219682
2004-06-11 09:25:00,22.182,21.264000000000003,99790.0,21.68035530518273
2004-06-11 09:30:00,22.130000000000003,21.572,99786.0,21.75579065514222
2004-06-11 09:35:00,22.444,21.712,99783.99999999999,21.81680980372198
2004-06-11 09:40:00,22.630000000000003,21.94,99782.0,21.867607508683136
2004-06-11 09:45:00,22.546,21.774,99794.0,21.910365471040052
2004-06-11 09:50:00,22.68,21.722,99794.0,21.944110737344374
2004-06-11 09:55:00,23.154,21.806,99794.0,21.97134104802126
