last_time_in_seconds,curr_sim_time_in_seconds,vcwg_needed_time_idx_in_seconds,coordiantion.ep_accumulated_waste_heat
28800.0,28949.999999999996,29100.0,604365.6669752408
28949.999999999996,29099.999999999996,29100.0,1293268.6014844365
29099.999999999996,29249.999999999993,29400.0,765940.7090581735
29249.999999999993,29399.999999999993,29400.0,1562123.8983995295
29399.999999999993,29700.0,29700.0,1698423.2767629705
29700.0,30000.000000000004,30000.0,1768297.7638273828
30000.000000000004,30299.999999999996,30300.0,1831122.2309980332
30299.999999999996,30600.0,30600.0,1878942.1321567576
30600.0,30900.000000000004,30900.0,1924855.3702818584
30900.000000000004,31199.999999999996,31200.0,1970965.1564968643
31199.999999999996,31500.0,31500.0,2015976.08313983
31500.0,31800.000000000004,31800.0,2059044.6791086458
31800.000000000004,32099.999999999996,32100.0,2099865.4157288093
32099.999999999996,32400.0,32400.0,2138493.980838213
32400.0,32700.000000000004,32700.0,2365004.126714233
32700.000000000004,33000.0,33000.0,2623313.714592764
33000.0,33300.0,33300.0,2816184.481994858
33300.0,33600.0,33600.0,2924210.1961352173
33600.0,33900.0,33900.0,3002047.2083069924
33900.0,34200.0,34200.0,3075830.1050870894
34200.0,34500.0,34500.0,3138804.84818112
34500.0,34800.0,34800.0,3322269.3466192093
34800.0,35100.0,35100.0,3383790.6042756457
35100.0,35400.0,35400.0,3497993.8069373015
35400.0,35700.0,35700.0,3604635.9322906276
35700.0,36000.0,36000.0,3699723.578057858
36000.0,36300.0,36300.0,3795527.5291285533
36300.0,36600.0,36600.0,3879419.0989255426
36600.0,36900.0,36900.0,3954189.2675030534
36900.0,37200.0,37200.0,4020698.7726877206
37200.0,37500.0,37500.0,4082384.3666561083
37500.0,37800.0,37800.0,4141049.954595535
37800.0,38100.0,38100.0,4196575.924629298
38100.0,38400.0,38400.0,4249605.593865701
38400.0,38700.0,38700.0,4297078.403000117
38700.0,39000.0,39000.0,4338130.514961001
39000.0,39300.0,39300.0,4377501.839622409
39300.0,39600.0,39600.0,4415843.201263687
39600.0,39900.0,39900.0,4292201.735403194
39900.0,40200.0,40200.0,4188809.6982542844
40200.0,40500.0,40500.0,4159873.302882073
40500.0,40800.0,40800.0,4147422.6340511
40800.0,41100.0,41100.0,4135685.003344977
41100.0,41400.0,41400.0,4122709.667553947
41400.0,41700.0,41700.0,4113646.246177355
41700.0,42000.0,42000.0,4103562.5223753047
42000.0,42300.0,42300.0,4099686.2946012756
42300.0,42600.0,42600.0,4095610.3138202047
42600.0,42900.0,42900.0,4092099.3433054187
42900.0,43200.0,43200.0,4089594.4488763427
43200.0,43500.0,43500.0,3791729.9034331506
43500.0,43800.0,43800.0,3565636.723510451
43800.0,44100.0,44100.0,3493353.47250397
44100.0,44400.0,44400.0,3466526.277224769
44400.0,44700.0,44700.0,3447037.331379746
44700.0,45000.0,45000.0,3427549.8883265536
45000.0,45300.0,45300.0,3412607.0300027286
45300.0,45600.0,45600.0,3401998.0857000626
45600.0,45900.0,45900.0,3396834.826106451
45900.0,46200.0,46200.0,3395887.6532140137
46200.0,46500.0,46500.0,3398646.0677908333
46500.0,46800.0,46800.0,3401335.7299990756
46800.0,47100.0,47100.0,3686656.086894665
47100.0,47400.0,47400.0,3901855.096066803
47400.0,47700.0,47700.0,3989827.9217386446
47700.0,48000.0,48000.0,4031371.8646067632
48000.0,48300.0,48300.0,4077155.8970238757
48300.0,48600.0,48600.0,4126742.1190002556
48600.0,48900.0,48900.0,4173807.3569460767
48900.0,49200.0,49200.0,4215439.002954179
49200.0,49500.0,49500.0,4252079.004358868
49500.0,49800.0,49800.0,4285132.424356219
49800.0,50100.0,50100.0,4315869.836436239
50100.0,50400.0,50400.0,4345078.509466405
50400.0,50700.0,50700.0,4455206.572585162
50700.0,51000.0,51000.0,4557145.9205321185
51000.0,51300.0,51300.0,4626298.732810306
51300.0,51600.0,51600.0,4687389.552022359
51600.0,51900.0,51900.0,4748636.444487289
51900.0,52200.0,52200.0,4809785.412274739
52200.0,52500.0,52500.0,4868790.643758332
52500.0,52800.0,52800.0,4924147.80537269
52800.0,53100.0,53100.0,4975729.305163609
53100.0,53400.0,53400.0,5029981.81476869
53400.0,53700.0,53700.0,5084655.232647413
53700.0,54000.0,54000.0,5136154.815304456
54000.0,54300.0,54300.0,5057357.766609014
54300.0,54600.0,54600.0,5008769.169481777
54600.0,54900.0,54900.0,5028203.952735416
54900.0,55200.0,55200.0,5061306.190940907
55200.0,55500.0,55500.0,5095154.109998327
55500.0,55800.0,55800.0,5128690.462558458
55800.0,56100.0,56100.0,5158358.00572437
56100.0,56400.0,56400.0,5183668.519689787
56400.0,56700.0,56700.0,5206036.547778404
56700.0,57000.0,57000.0,5225636.002254057
57000.0,57300.0,57300.0,5242395.385656463
57300.0,57600.0,57600.0,5258313.424245023
57600.0,57899.99999999999,57900.0,5034856.299692856
57899.99999999999,58200.00000000001,58200.0,4872595.265839705
58200.00000000001,58500.0,58500.0,4853281.438455098
58500.0,58799.99999999999,58800.0,4858386.296717594
58799.99999999999,59100.00000000001,59100.0,4866846.012197684
59100.00000000001,59400.0,59400.0,4875559.952593128
59400.0,59699.99999999999,59700.0,4880250.238736125
59699.99999999999,60000.00000000001,60000.0,4882324.944763097
60000.00000000001,60300.0,60300.0,4881505.872539202
60300.0,60599.99999999999,60600.0,4881925.067232911
60599.99999999999,60900.00000000001,60900.0,4876583.613215098
60900.00000000001,61200.0,61200.0,4872396.46081634
61200.0,61499.99999999999,61500.0,4853416.740512095
61499.99999999999,61800.00000000001,61800.0,4834215.796958713
61800.00000000001,62100.0,62100.0,4809292.129393353
62100.0,62399.99999999999,62400.0,4785452.527331207
62399.99999999999,62700.00000000001,62700.0,4756295.277193642
62700.00000000001,63000.0,63000.0,4728065.795015559
63000.0,63299.99999999999,63300.0,4689171.547039918
63299.99999999999,63600.00000000001,63600.0,4643162.3296824545
63600.00000000001,63900.0,63900.0,4589742.095030389
63900.0,64199.99999999999,64200.0,4536532.06921314
64199.99999999999,64500.00000000001,64500.0,4478546.069109717
64500.00000000001,64800.0,64800.0,4419372.216619785
64800.0,65099.99999999999,65100.0,3685478.9925444573
65099.99999999999,65400.00000000001,65400.0,3156043.5266560246
65400.00000000001,65700.0,65700.0,2937947.056272833
65700.0,66000.0,66000.0,2808189.058148536
66000.0,66300.0,66300.0,2713998.0131325996
66300.0,66600.0,66600.0,2638402.3971886635
66600.0,66900.0,66900.0,2579147.6365641225
66900.0,67200.0,67200.0,2529164.7316010776
67200.0,67500.0,67500.0,2482160.8763609147
67500.0,67800.0,67800.0,2435358.806925158
67800.0,68100.0,68100.0,2389178.018097494
68100.0,68400.0,68400.0,2342310.0149471345
68400.0,68700.0,68700.0,2222298.6812164453
68700.0,69000.0,69000.0,2121829.3418822833
69000.0,69300.0,69300.0,2026615.2489434124
69300.0,69600.0,69600.0,1973030.631502546
69600.0,69900.0,69900.0,1930743.64456731
69900.0,70200.0,70200.0,1889604.521521842
70200.0,70500.0,70500.0,1846479.3393273875
70500.0,70800.0,70800.0,1803494.958491924
70800.0,71100.0,71100.0,1770513.631987202
71100.0,71400.0,71400.0,1740890.2652505012
71400.0,71700.0,71700.0,1701914.4473637661
71700.0,72000.0,72000.0,1658514.2703935339
72000.0,72150.0,72300.0,0.0
72150.0,72300.00000000001,72300.0,0.0
72300.00000000001,72450.00000000001,72600.0,0.0
72450.00000000001,72600.00000000001,72600.0,0.0
72600.00000000001,72900.0,72900.0,0.0
72900.0,73200.0,73200.0,0.0
73200.0,73500.0,73500.0,0.0
73500.0,73800.0,73800.0,0.0
73800.0,74100.0,74100.0,0.0
74100.0,74400.0,74400.0,0.0
74400.0,74700.0,74700.0,0.0
74700.0,75000.0,75000.0,0.0
75000.0,75300.0,75300.0,0.0
75300.0,75600.0,75600.0,0.0
75600.0,75900.0,75900.0,0.0
75900.0,76200.0,76200.0,0.0
76200.0,76500.0,76500.0,0.0
76500.0,76800.0,76800.0,0.0
76800.0,77100.0,77100.0,0.0
77100.0,77400.0,77400.0,0.0
77400.0,77700.0,77700.0,0.0
77700.0,78000.0,78000.0,0.0
78000.0,78300.0,78300.0,0.0
78300.0,78600.0,78600.0,0.0
78600.0,78900.0,78900.0,0.0
78900.0,79200.0,79200.0,0.0
79200.0,79500.0,79500.0,0.0
79500.0,79800.0,79800.0,0.0
79800.0,80100.0,80100.0,0.0
80100.0,80400.0,80400.0,0.0
80400.0,80700.0,80700.0,0.0
80700.0,81000.0,81000.0,0.0
81000.0,81300.0,81300.0,0.0
81300.0,81600.0,81600.0,0.0
81600.0,81900.0,81900.0,0.0
81900.0,82200.0,82200.0,0.0
82200.0,82500.0,82500.0,0.0
82500.0,82800.0,82800.0,0.0
82800.0,83100.0,83100.0,0.0
83100.0,83400.0,83400.0,0.0
83400.0,83700.0,83700.0,0.0
83700.0,84000.0,84000.0,0.0
84000.0,84300.0,84300.0,0.0
84300.0,84600.0,84600.0,0.0
84600.0,84900.0,84900.0,0.0
84900.0,85200.0,85200.0,0.0
85200.0,85500.0,85500.0,0.0
85500.0,85800.0,85800.0,0.0
85800.0,86100.0,86100.0,0.0
86100.0,86400.0,86400.0,0.0
86400.0,86700.0,86700.0,0.0
86700.0,87000.0,87000.0,0.0
87000.0,87300.0,87300.0,0.0
87300.0,87600.0,87600.0,0.0
87600.0,87900.0,87900.0,0.0
87900.0,88200.0,88200.0,0.0
88200.0,88500.0,88500.0,0.0
88500.0,88800.0,88800.0,0.0
88800.0,89100.0,89100.0,0.0
89100.0,89400.0,89400.0,0.0
89400.0,89700.0,89700.0,0.0
89700.0,90000.0,90000.0,0.0
90000.0,90300.0,90300.0,0.0
90300.0,90600.0,90600.0,0.0
90600.0,90900.0,90900.0,0.0
90900.0,91200.0,91200.0,0.0
91200.0,91500.0,91500.0,0.0
91500.0,91800.0,91800.0,0.0
91800.0,92100.0,92100.0,0.0
92100.0,92400.0,92400.0,0.0
92400.0,92700.0,92700.0,0.0
92700.0,93000.0,93000.0,0.0
93000.0,93300.0,93300.0,0.0
93300.0,93600.0,93600.0,0.0
93600.0,93900.0,93900.0,0.0
93900.0,94200.0,94200.0,0.0
94200.0,94500.0,94500.0,0.0
94500.0,94800.0,94800.0,0.0
94800.0,95100.0,95100.0,0.0
95100.0,95400.0,95400.0,0.0
95400.0,95700.0,95700.0,0.0
95700.0,96000.0,96000.0,0.0
96000.0,96300.0,96300.0,0.0
96300.0,96600.0,96600.0,0.0
96600.0,96900.0,96900.0,0.0
96900.0,97200.0,97200.0,0.0
97200.0,97500.0,97500.0,0.0
97500.0,97800.0,97800.0,0.0
97800.0,98100.0,98100.0,0.0
98100.0,98400.0,98400.0,0.0
98400.0,98700.0,98700.0,0.0
98700.0,99000.0,99000.0,0.0
99000.0,99300.0,99300.0,0.0
99300.0,99600.0,99600.0,0.0
99600.0,99900.0,99900.0,0.0
99900.0,100200.0,100200.0,0.0
100200.0,100500.0,100500.0,0.0
100500.0,100800.0,100800.0,0.0
100800.0,101100.0,101100.0,0.0
101100.0,101400.0,101400.0,0.0
101400.0,101700.0,101700.0,0.0
101700.0,102000.0,102000.0,0.0
102000.0,102300.0,102300.0,0.0
102300.0,102600.0,102600.0,0.0
102600.0,102900.0,102900.0,0.0
102900.0,103200.0,103200.0,0.0
103200.0,103500.0,103500.0,0.0
103500.0,103800.0,103800.0,0.0
103800.0,104100.0,104100.0,0.0
104100.0,104400.0,104400.0,0.0
104400.0,104700.0,104700.0,0.0
104700.0,105000.0,105000.0,0.0
105000.0,105300.0,105300.0,0.0
105300.0,105600.0,105600.0,0.0
105600.0,105900.0,105900.0,0.0
105900.0,106200.0,106200.0,0.0
106200.0,106500.0,106500.0,0.0
106500.0,106800.0,106800.0,0.0
106800.0,107100.0,107100.0,0.0
107100.0,107400.0,107400.0,0.0
107400.0,107700.0,107700.0,0.0
107700.0,108000.0,108000.0,0.0
108000.0,108060.0,108300.0,630400.1876396256
108060.0,108120.0,108300.0,1165360.9302750998
108120.0,108180.0,108300.0,1630546.0014728229
108180.0,108240.0,108300.0,1974956.8036704992
108240.0,108300.0,108300.0,2275267.6405694317
108300.0,108400.0,108600.0,656765.1846832866
108400.0,108500.0,108600.0,1101907.3785808082
108500.0,108600.0,108600.0,1530110.9532108014
108600.0,108750.00000000001,108900.0,760223.2445457181
108750.00000000001,108900.0,108900.0,1316595.8062558451
108900.0,109200.0,109200.0,1221804.983873805
109200.0,109500.0,109500.0,1246287.6656275806
109500.0,109800.0,109800.0,1276757.3009943026
109800.0,110100.0,110100.0,1293353.7548811873
110100.0,110400.0,110400.0,1308952.5203006342
110400.0,110700.0,110700.0,1345900.4251879635
110700.0,111000.0,111000.0,1372972.6908193105
111000.0,111300.0,111300.0,1396330.773956866
111300.0,111600.0,111600.0,1419178.8379706624
111600.0,111900.0,111900.0,1437969.3910359265
111900.0,112200.0,112200.0,1455522.291669379
112200.0,112500.0,112500.0,1490894.182107606
112500.0,112800.0,112800.0,1523121.4450903619
112800.0,113100.0,113100.0,1552051.333174069
113100.0,113400.0,113400.0,1582613.8133691445
113400.0,113700.0,113700.0,1610526.808112448
113700.0,114000.0,114000.0,1639946.9909164116
114000.0,114300.0,114300.0,1682688.1728006692
114300.0,114600.0,114600.0,1722222.823955269
114600.0,114900.0,114900.0,1760932.2900790102
114900.0,115200.0,115200.0,1798691.1240386423
115200.0,115349.99999999999,115500.0,886641.775646939
115349.99999999999,115499.99999999999,115500.0,1865983.8049666667
115499.99999999999,115650.0,115800.0,1066835.9331511082
115650.0,115799.99999999999,115800.0,2157803.6326150103
115799.99999999999,116100.0,116100.0,2294827.135690025
116100.0,116400.00000000001,116400.0,2362622.3030818743
116400.00000000001,116699.99999999999,116700.0,2428773.9909471837
116699.99999999999,117000.0,117000.0,2481645.020083984
117000.0,117300.00000000001,117300.0,2536033.651745233
117300.00000000001,117599.99999999999,117600.0,2590487.4469903256
117599.99999999999,117900.0,117900.0,2642954.806316479
117900.0,118200.00000000001,118200.0,2689776.1760189673
118200.00000000001,118499.99999999999,118500.0,2734036.152258843
118499.99999999999,118800.0,118800.0,2808796.7249912256
118800.0,119100.00000000001,119100.0,3178759.986121794
119100.00000000001,119399.99999999999,119400.0,3555567.163130319
119399.99999999999,119700.0,119700.0,3714913.7027866514
119700.0,120000.00000000001,120000.0,3808570.8166491673
120000.00000000001,120299.99999999999,120300.0,3904624.9011444375
120299.99999999999,120600.0,120600.0,3993543.709724137
120600.0,120900.00000000001,120900.0,4078968.683354237
120900.00000000001,121199.99999999999,121200.0,4162905.1198745435
121199.99999999999,121500.0,121500.0,4247959.127079679
121500.0,121800.00000000001,121800.0,4331806.840858519
121800.00000000001,122099.99999999999,122100.0,4413186.253381177
122099.99999999999,122400.0,122400.0,4492249.191715423
122400.0,122700.00000000001,122700.0,4608759.369843903
122700.00000000001,122999.99999999999,123000.0,4699199.257939079
122999.99999999999,123300.0,123300.0,4778735.983406802
123300.0,123600.00000000001,123600.0,4845893.738905326
123600.00000000001,123899.99999999999,123900.0,4911494.133356476
123899.99999999999,124200.0,124200.0,4977840.872789045
124200.0,124500.00000000001,124500.0,5029486.666333831
124500.00000000001,124799.99999999999,124800.0,4156708.593752269
124799.99999999999,125100.0,125100.0,4768556.541715415
125100.0,125400.00000000001,125400.0,4943300.857922738
125400.00000000001,125699.99999999999,125700.0,5001355.460564609
125699.99999999999,126000.0,126000.0,5025452.630344316
126000.0,126300.00000000001,126300.0,4910304.503334394
126300.00000000001,126599.99999999999,126600.0,4799858.434253463
126599.99999999999,126900.0,126900.0,4769002.942950995
126900.0,127200.00000000001,127200.0,4758776.12782286
127200.00000000001,127499.99999999999,127500.0,4761280.615150093
127499.99999999999,127800.0,127800.0,4766301.435363913
127800.0,128100.00000000001,128100.0,4776142.940265275
128100.00000000001,128399.99999999999,128400.0,4792863.231053906
128399.99999999999,128700.0,128700.0,4813096.3383777095
128700.0,129000.00000000001,129000.0,4835500.43865748
129000.00000000001,129299.99999999999,129300.0,4859331.031170085
129299.99999999999,129600.0,129600.0,4884036.794894393
129600.0,129900.00000000001,129900.0,4607307.6108357655
129900.00000000001,130199.99999999999,130200.0,4381502.873973434
130199.99999999999,130500.0,130500.0,4326793.984762805
130500.0,130800.00000000001,130800.0,4319403.603661197
130800.00000000001,131100.0,131100.0,4324481.996752991
131100.0,131400.0,131400.0,4331553.773129448
131400.0,131700.0,131700.0,4322893.1993683595
131700.0,132000.0,132000.0,4298039.455859551
132000.0,132300.0,132300.0,4265010.335661333
132300.0,132600.0,132600.0,4228371.771701591
132600.0,132900.0,132900.0,4189424.9896791806
132900.0,133200.0,133200.0,4148094.264049962
133200.0,133500.0,133500.0,4401101.191322045
133500.0,133800.0,133800.0,4551766.0270237755
133800.0,134100.0,134100.0,4528555.303565117
134100.0,134400.0,134400.0,4461432.857535164
134400.0,134700.0,134700.0,4381511.18825281
134700.0,135000.0,135000.0,4304187.333095257
135000.0,135300.0,135300.0,4257371.207328476
135300.0,135600.0,135600.0,4233239.210879037
135600.0,135900.0,135900.0,4222637.046009548
135900.0,136200.0,136200.0,4221523.892770147
136200.0,136500.0,136500.0,4229287.2555963695
136500.0,136800.0,136800.0,4242195.933208982
136800.0,137100.0,137100.0,4346369.717023268
137100.0,137400.0,137400.0,4465487.096793189
137400.0,137700.0,137700.0,4561580.031239986
137700.0,138000.0,138000.0,4648957.651328016
138000.0,138300.0,138300.0,4734817.228763399
138300.0,138600.0,138600.0,4822570.257140979
138600.0,138900.0,138900.0,4888528.15749439
138900.0,139200.0,139200.0,4933718.964131047
139200.0,139500.0,139500.0,4970769.252955044
139500.0,139800.0,139800.0,5002558.92502592
139800.0,140100.0,140100.0,5030083.337918654
140100.0,140400.0,140400.0,5043904.2406784855
140400.0,140700.0,140700.0,4937940.538062814
140700.0,141000.0,141000.0,4860756.971227284
141000.0,141300.0,141300.0,4842255.131280794
141300.0,141600.0,141600.0,4827860.128513024
141600.0,141900.0,141900.0,4805794.6030101245
141900.0,142200.0,142200.0,4781077.497716924
142200.0,142500.0,142500.0,4771361.037456805
142500.0,142800.0,142800.0,4781565.534437394
142800.0,143100.0,143100.0,4797463.086792003
143100.0,143400.0,143400.0,4812937.509067357
143400.0,143700.0,143700.0,4841874.891933237
143700.0,144000.0,144000.0,4879756.251730709
144000.0,144299.99999999997,144300.0,4720090.7846343415
144299.99999999997,144600.00000000003,144600.0,4601629.710251191
144600.00000000003,144900.0,144900.0,4599979.27417088
144900.0,145199.99999999997,145200.0,4626684.687113561
145199.99999999997,145500.00000000003,145500.0,5365163.473111339
145500.00000000003,145800.0,145800.0,4770563.992759867
145800.0,146099.99999999997,146100.0,4711802.103967247
146099.99999999997,146400.00000000003,146400.0,4700788.012181749
146400.00000000003,146700.0,146700.0,4690860.404389212
146700.0,146999.99999999997,147000.0,4677527.693617181
146999.99999999997,147300.00000000003,147300.0,4660920.13350387
147300.00000000003,147600.0,147600.0,4639964.253618461
147600.0,147899.99999999997,147900.0,4605656.426842551
147899.99999999997,148200.00000000003,148200.0,4555663.568843591
148200.00000000003,148500.0,148500.0,4504250.904733095
148500.0,148799.99999999997,148800.0,4448561.805970236
148799.99999999997,149100.00000000003,149100.0,4387374.521418792
149100.00000000003,149400.0,149400.0,4322913.7417189805
149400.0,149699.99999999997,149700.0,4259080.843581676
149699.99999999997,150000.00000000003,150000.0,4196756.273158578
150000.00000000003,150300.0,150300.0,4135328.224426962
150300.0,150599.99999999997,150600.0,4076224.2691389658
150599.99999999997,150900.00000000003,150900.0,4017797.020605425
150900.00000000003,151200.0,151200.0,3958404.6752560325
151200.0,151499.99999999997,151500.0,3359940.595786066
151499.99999999997,151800.00000000003,151800.0,2902576.7029777267
151800.00000000003,152100.0,152100.0,2744947.693717445
152100.0,152399.99999999997,152400.0,2659321.8470805497
152399.99999999997,152700.00000000003,152700.0,2592564.8789975606
152700.00000000003,153000.0,153000.0,2537314.172815815
153000.0,153299.99999999997,153300.0,2488637.0863004555
153299.99999999997,153600.00000000003,153600.0,2441116.97918288
153600.00000000003,153900.0,153900.0,2393367.344379639
153900.0,154199.99999999997,154200.0,2346683.389826121
154199.99999999997,154500.00000000003,154500.0,2301054.40637014
154500.00000000003,154800.0,154800.0,2253198.7897765376
154800.0,155099.99999999997,155100.0,2133485.78596292
155099.99999999997,155400.00000000003,155400.0,2039803.0193282948
155400.00000000003,155700.0,155700.0,1937184.2259186062
155700.0,155999.99999999997,156000.0,1853719.6131078312
155999.99999999997,156300.00000000003,156300.0,1796716.9158156645
156300.00000000003,156600.0,156600.0,1762636.3589979827
156600.0,156899.99999999997,156900.0,1736073.0916910188
156899.99999999997,157200.00000000003,157200.0,1710690.4479296068
157200.00000000003,157500.0,157500.0,1685078.372643544
157500.0,157799.99999999997,157800.0,1670073.2301839525
157799.99999999997,158100.00000000003,158100.0,1653218.7159369374
158100.00000000003,158400.0,158400.0,1628966.6682668868
158400.0,158550.00000000003,158700.0,0.0
158550.00000000003,158700.0,158700.0,0.0
158700.0,158850.0,159000.0,0.0
158850.0,159000.00000000003,159000.0,0.0
159000.00000000003,159300.0,159300.0,0.0
159300.0,159599.99999999997,159600.0,0.0
159599.99999999997,159900.00000000003,159900.0,0.0
159900.00000000003,160200.0,160200.0,0.0
160200.0,160499.99999999997,160500.0,0.0
160499.99999999997,160800.00000000003,160800.0,0.0
160800.00000000003,161100.0,161100.0,0.0
161100.0,161399.99999999997,161400.0,0.0
161399.99999999997,161700.00000000003,161700.0,0.0
161700.00000000003,162000.0,162000.0,0.0
162000.0,162299.99999999997,162300.0,0.0
162299.99999999997,162600.00000000003,162600.0,0.0
162600.00000000003,162900.0,162900.0,0.0
162900.0,163199.99999999997,163200.0,0.0
163199.99999999997,163500.00000000003,163500.0,0.0
163500.00000000003,163800.0,163800.0,0.0
163800.0,164099.99999999997,164100.0,0.0
164099.99999999997,164400.00000000003,164400.0,0.0
164400.00000000003,164700.0,164700.0,0.0
164700.0,164999.99999999997,165000.0,0.0
164999.99999999997,165300.00000000003,165300.0,0.0
165300.00000000003,165600.0,165600.0,0.0
165600.0,165899.99999999997,165900.0,0.0
165899.99999999997,166200.00000000003,166200.0,0.0
166200.00000000003,166500.0,166500.0,0.0
166500.0,166799.99999999997,166800.0,0.0
166799.99999999997,167100.00000000003,167100.0,0.0
167100.00000000003,167400.0,167400.0,0.0
167400.0,167699.99999999997,167700.0,0.0
167699.99999999997,168000.00000000003,168000.0,0.0
168000.00000000003,168300.0,168300.0,0.0
168300.0,168599.99999999997,168600.0,0.0
168599.99999999997,168900.00000000003,168900.0,0.0
168900.00000000003,169200.0,169200.0,0.0
169200.0,169499.99999999997,169500.0,0.0
169499.99999999997,169800.00000000003,169800.0,0.0
169800.00000000003,170100.0,170100.0,0.0
170100.0,170399.99999999997,170400.0,0.0
170399.99999999997,170700.00000000003,170700.0,0.0
170700.00000000003,171000.0,171000.0,0.0
171000.0,171299.99999999997,171300.0,0.0
171299.99999999997,171600.00000000003,171600.0,0.0
171600.00000000003,171900.0,171900.0,0.0
171900.0,172199.99999999997,172200.0,0.0
172199.99999999997,172500.00000000003,172500.0,0.0
172500.00000000003,172800.0,172800.0,0.0
