#### 	 Vertical City Weather Generator (VCWG)  	 #### 
# thprofile in the urban area 
#0:z [m] 1:th2:th3:th4:th5:th6:th7:th8:th9:th10:th11:th12:th13:th14:th15:th16:th17:th18:th19:th20:th21:th22:th23:th24:th25:th26:th27:th28:th29:th30:th31:th32:th33:th34:th35:th36:th37:th38:th39:th40:th41:th42:th43:th44:th45:th46:th47:th48:th49:th50:th51:th52:th53:th54:th55:th56:th57:th58:th59:th60:th61:th62:th63:th64:th65:th66:th67:th68:th69:th70:th71:th72:th
0.500000  295.106423  294.436025  293.813714  293.416304  290.887219  291.561925  293.173424  294.544211  295.773806  295.806302  299.435647  299.900147  299.222385  299.149415  297.869144  298.532545  297.942744  296.715288  295.908382  297.263743  297.032283  296.757305  296.456460  296.123847  294.919893  294.587098  292.901513  293.762870  292.093278  295.238475  295.545615  299.393879  301.967477  304.281516  306.713865  308.598545  307.766320  307.865389  308.366396  308.066120  306.471553  302.266453  301.229034  301.428682  299.309559  299.618215  298.755099  297.940872  297.315848  296.875863  296.024055  295.401202  292.399755  294.788107  295.566978  296.692835  296.048403  296.815226  298.686727  301.460501  302.127500  302.678184  302.436746  301.637898  299.274836  294.862022  293.410723  293.636895  295.100264  294.915502  294.660559  294.452921 
1.500000  295.092116  294.412149  293.783150  293.382291  290.860233  291.538856  293.153461  294.525640  295.756536  295.779818  299.320193  299.817600  299.213263  299.139650  297.852686  298.520735  297.927630  296.700026  295.892098  297.247403  297.011071  296.733367  296.430375  296.095441  294.873500  294.542977  292.870057  293.734951  292.071730  295.235053  295.541371  299.394323  301.968611  304.283744  306.679553  308.545088  307.767316  307.865896  308.367742  308.067228  306.471418  302.257935  301.211967  301.412879  299.282758  299.591301  298.718313  297.897459  297.283439  296.854693  295.986077  295.349513  292.368974  294.774133  295.550507  296.687191  296.032523  296.799297  298.672826  301.428478  302.126199  302.676585  302.433686  301.634055  299.260951  294.828266  293.381810  293.594224  295.056401  294.872591  294.618017  294.411192 
2.500000  295.066080  294.377614  293.742268  293.338440  290.830783  291.512592  293.129257  294.501897  295.733576  295.746339  299.202521  299.729562  299.195353  299.121493  297.827889  298.502902  297.907659  296.681694  295.873216  297.224378  296.984312  296.704434  296.399626  296.062500  294.820583  294.493653  292.833714  293.701000  292.047757  295.230495  295.536168  299.394964  301.970272  304.287250  306.650389  308.497363  307.769333  307.866680  308.369954  308.068956  306.470943  302.247721  301.193301  301.392189  299.253602  299.558614  298.675316  297.847532  297.244153  296.826100  295.940108  295.290459  292.336050  294.758596  295.532036  296.678934  296.013819  296.783052  298.657905  301.398529  302.123559  302.673146  302.427482  301.626512  299.242828  294.790867  293.350163  293.549187  295.005058  294.822563  294.568387  294.362690 
3.500000  295.028769  294.332919  293.691564  293.285225  290.799137  291.483467  293.101223  294.473455  295.705431  295.706612  299.083292  299.636722  299.169292  299.095603  297.795614  298.479590  297.883305  296.660611  295.851997  297.195087  296.952389  296.670852  296.364536  296.025332  294.761492  294.439381  292.792938  293.661256  292.021641  295.224938  295.530123  299.395871  301.972559  304.292089  306.626388  308.455629  307.772523  307.867952  308.373229  308.071510  306.470316  302.236039  301.173207  301.366994  299.222332  299.520492  298.626461  297.791454  297.198381  296.790570  295.886635  295.224423  292.301257  294.741703  295.511827  296.668327  295.992648  296.766606  298.642164  301.370747  302.119838  302.668202  302.418576  301.615724  299.220956  294.750243  293.316085  293.501943  294.946593  294.765739  294.511999  294.307731 
4.500000  294.980992  294.278804  293.631727  293.223278  290.765575  291.451838  293.069821  294.440863  295.672688  295.661509  298.963205  299.539828  299.135921  299.062804  297.756893  298.451426  297.855094  296.637117  295.828719  297.160031  296.915717  296.632987  296.325451  295.984263  294.696604  294.380433  292.748246  293.616023  291.993683  295.218523  295.523354  299.397095  301.975532  304.298255  306.607378  308.419990  307.776962  307.869867  308.377690  308.075029  306.469697  302.223116  301.151858  301.337684  299.189185  299.477314  298.572146  297.729634  297.146571  296.748634  295.826203  295.151841  292.264874  294.723666  295.490156  296.655666  295.969382  296.750063  298.625796  301.345161  302.115294  302.662089  302.407437  301.602187  299.195867  294.706835  293.279897  293.452673  294.881402  294.702480  294.449221  294.246669 
5.500000  294.923753  294.216138  293.563551  293.153330  290.730403  291.418090  293.035543  294.404705  295.635979  295.611988  298.843028  299.439721  299.096180  299.023987  297.712810  298.419054  297.823552  296.611547  295.803667  297.119700  296.874672  296.591167  296.282673  295.939582  294.626298  294.317073  292.700189  293.565634  291.964185  295.211371  295.515968  299.398627  301.979144  304.305618  306.593036  308.390348  307.782555  307.872415  308.383259  308.079465  306.469140  302.209142  301.129403  301.304581  299.154393  299.429453  298.512777  297.662509  297.089189  296.700810  295.759381  295.073198  292.227196  294.704688  295.467293  296.641244  295.944378  296.733512  298.608973  301.321718  302.110097  302.655042  302.394451  301.586342  299.168078  294.661101  293.241943  293.401609  294.809906  294.633176  294.380449  294.179885 
6.500000  294.858112  294.145819  293.487855  293.076139  290.693945  291.382615  292.998881  294.365567  295.595935  295.559017  298.723552  299.337299  299.051022  298.980034  297.664411  298.383090  297.789174  296.584215  295.777115  297.074528  296.829563  296.545650  296.236442  295.891522  294.550925  294.249533  292.649309  293.510422  291.933434  295.203580  295.508058  299.400401  301.983252  304.313933  306.582944  308.366407  307.789045  307.875430  308.389678  308.084600  306.468595  302.194263  301.105955  301.267917  299.118174  299.377249  298.448747  297.590514  297.026695  296.647570  295.686726  294.988997  292.188523  294.684955  295.443490  296.625335  295.917952  296.717028  298.591829  301.300292  302.104319  302.647178  302.379887  301.568531  299.138051  294.613496  293.202576  293.349035  294.732522  294.558225  294.306088  294.107765 
7.500000  294.785084  294.068707  293.405418  292.992428  290.656505  291.345773  292.960291  294.323988  295.553141  295.503481  298.605489  299.233437  299.001342  298.931763  297.612638  298.344090  297.752407  296.555405  295.749317  297.024886  296.780638  296.496642  296.186950  295.840267  294.470799  294.178012  292.596092  293.450700  291.901680  295.195232  295.499702  299.402334  301.987683  304.322933  306.576639  308.347746  307.796137  307.878700  308.396640  308.090163  306.467969  302.178593  301.081600  301.227862  299.080725  299.321005  298.380420  297.514063  296.959523  296.589333  295.608756  294.899728  292.149129  294.664624  295.418964  296.608183  295.890380  296.700667  298.574470  301.280713  302.097990  302.638560  302.363949  301.549038  299.106189  294.564434  293.162118  293.295223  294.649640  294.478001  294.226515  294.030672 
8.500000  294.705582  293.985584  293.316953  292.902857  290.618354  291.307884  292.920173  294.280445  295.508114  295.446147  298.489429  299.128943  298.947947  298.879902  297.558299  298.302544  297.713640  296.525363  295.720492  296.971089  296.728097  296.444309  296.134352  295.785972  294.386196  294.102673  292.540950  293.386745  291.869131  295.186395  295.490964  299.404337  301.992269  304.332362  306.573661  308.333870  307.803545  307.882011  308.403843  308.095890  306.467165  302.162224  301.056398  301.184543  299.042212  299.260986  298.308129  297.433541  296.888071  296.526471  295.525944  294.805850  292.109249  294.643828  295.393896  296.589997  295.861892  296.684466  298.556978  301.262797  302.091119  302.629223  302.346796  301.528092  299.072832  294.514273  293.120854  293.240421  294.561605  294.392838  294.142072  293.948933 
9.500000  294.620399  293.897154  293.223098  292.808019  290.579724  291.269217  292.878872  294.235347  295.461301  295.387667  298.375826  299.024535  298.891540  298.825082  297.502077  298.258866  297.673207  296.494298  295.690830  296.913389  296.672101  296.388780  296.078775  295.728765  294.297354  294.023645  292.484210  293.318792  291.835949  295.177126  295.481899  299.406331  301.996856  304.341994  306.573577  308.324257  307.811014  307.885168  308.411019  308.101537  306.466083  302.145227  301.030391  301.138052  299.002779  299.197420  298.232173  297.349303  296.812709  296.459309  295.438721  294.707792  292.069083  294.622674  295.368436  296.570957  295.832678  296.668452  298.539410  301.246354  302.083705  302.619186  302.328555  301.505884  299.038263  294.463316  293.079022  293.184834  294.468729  294.303037  294.053063  293.862842 
