Time,CORE_BOTTOM:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:ALBUQUERQUE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:ALBUQUERQUE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
00:05:00,7.561117E+03,0.000000E+00,2.556882E-01,0.000000E+00,9.497539E+03,0.000000E+00,3.211706E-01,0.000000E+00,2.960201E+04,0.000000E+00,1.001027E+00,0.000000E+00,1.324543E+04,0.000000E+00,4.477017E-01,0.000000E+00,8.799257E+03,0.000000E+00,2.974135E-01,0.000000E+00,1.319794E+04,0.000000E+00,4.460967E-01,0.000000E+00,8.767597E+03,0.000000E+00,2.963435E-01,0.000000E+00,1.400748E+04,0.000000E+00,4.734581E-01,0.000000E+00,9.294230E+03,0.000000E+00,3.141428E-01,0.000000E+00,1.399283E+04,0.000000E+00,4.729632E-01,0.000000E+00,9.284413E+03,0.000000E+00,3.138110E-01,0.000000E+00,1.848757E+04,0.000000E+00,6.248800E-01,0.000000E+00,1.213684E+04,0.000000E+00,4.102178E-01,0.000000E+00,1.849395E+04,0.000000E+00,6.250957E-01,0.000000E+00,1.214313E+04,0.000000E+00,4.104307E-01,0.000000E+00
00:10:00,7.566023E+03,0.000000E+00,2.558541E-01,0.000000E+00,9.503383E+03,0.000000E+00,3.213682E-01,0.000000E+00,2.961303E+04,0.000000E+00,1.001400E+00,0.000000E+00,1.324616E+04,0.000000E+00,4.477266E-01,0.000000E+00,8.799722E+03,0.000000E+00,2.974292E-01,0.000000E+00,1.319867E+04,0.000000E+00,4.461215E-01,0.000000E+00,8.768061E+03,0.000000E+00,2.963592E-01,0.000000E+00,1.400883E+04,0.000000E+00,4.735040E-01,0.000000E+00,9.295093E+03,0.000000E+00,3.141719E-01,0.000000E+00,1.399419E+04,0.000000E+00,4.730091E-01,0.000000E+00,9.285276E+03,0.000000E+00,3.138402E-01,0.000000E+00,1.848973E+04,0.000000E+00,6.249531E-01,0.000000E+00,1.213818E+04,0.000000E+00,4.102633E-01,0.000000E+00,1.849609E+04,0.000000E+00,6.251680E-01,0.000000E+00,1.214448E+04,0.000000E+00,4.104761E-01,0.000000E+00
00:15:00,7.570890E+03,0.000000E+00,2.560186E-01,0.000000E+00,9.509210E+03,0.000000E+00,3.215652E-01,0.000000E+00,2.962392E+04,0.000000E+00,1.001768E+00,0.000000E+00,1.324690E+04,0.000000E+00,4.477513E-01,0.000000E+00,8.800185E+03,0.000000E+00,2.974449E-01,0.000000E+00,1.319940E+04,0.000000E+00,4.461461E-01,0.000000E+00,8.768521E+03,0.000000E+00,2.963747E-01,0.000000E+00,1.401019E+04,0.000000E+00,4.735498E-01,0.000000E+00,9.295953E+03,0.000000E+00,3.142010E-01,0.000000E+00,1.399554E+04,0.000000E+00,4.730548E-01,0.000000E+00,9.286136E+03,0.000000E+00,3.138692E-01,0.000000E+00,1.849186E+04,0.000000E+00,6.250252E-01,0.000000E+00,1.213951E+04,0.000000E+00,4.103082E-01,0.000000E+00,1.849820E+04,0.000000E+00,6.252394E-01,0.000000E+00,1.214581E+04,0.000000E+00,4.105210E-01,0.000000E+00
00:20:00,7.575718E+03,0.000000E+00,2.561819E-01,0.000000E+00,9.515019E+03,0.000000E+00,3.217617E-01,0.000000E+00,2.963468E+04,0.000000E+00,1.002132E+00,0.000000E+00,1.324762E+04,0.000000E+00,4.477758E-01,0.000000E+00,8.800644E+03,0.000000E+00,2.974604E-01,0.000000E+00,1.320012E+04,0.000000E+00,4.461706E-01,0.000000E+00,8.768979E+03,0.000000E+00,2.963902E-01,0.000000E+00,1.401154E+04,0.000000E+00,4.735953E-01,0.000000E+00,9.296810E+03,0.000000E+00,3.142300E-01,0.000000E+00,1.399689E+04,0.000000E+00,4.731004E-01,0.000000E+00,9.286992E+03,0.000000E+00,3.138982E-01,0.000000E+00,1.849397E+04,0.000000E+00,6.250964E-01,0.000000E+00,1.214082E+04,0.000000E+00,4.103525E-01,0.000000E+00,1.850029E+04,0.000000E+00,6.253100E-01,0.000000E+00,1.214712E+04,0.000000E+00,4.105654E-01,0.000000E+00
00:25:00,7.580507E+03,0.000000E+00,2.563438E-01,0.000000E+00,9.520811E+03,0.000000E+00,3.219575E-01,0.000000E+00,2.964532E+04,0.000000E+00,1.002492E+00,0.000000E+00,1.324834E+04,0.000000E+00,4.478002E-01,0.000000E+00,8.801100E+03,0.000000E+00,2.974758E-01,0.000000E+00,1.320084E+04,0.000000E+00,4.461949E-01,0.000000E+00,8.769433E+03,0.000000E+00,2.964056E-01,0.000000E+00,1.401288E+04,0.000000E+00,4.736407E-01,0.000000E+00,9.297663E+03,0.000000E+00,3.142588E-01,0.000000E+00,1.399823E+04,0.000000E+00,4.731458E-01,0.000000E+00,9.287845E+03,0.000000E+00,3.139270E-01,0.000000E+00,1.849605E+04,0.000000E+00,6.251668E-01,0.000000E+00,1.214212E+04,0.000000E+00,4.103963E-01,0.000000E+00,1.850235E+04,0.000000E+00,6.253796E-01,0.000000E+00,1.214842E+04,0.000000E+00,4.106092E-01,0.000000E+00
00:30:00,7.585258E+03,0.000000E+00,2.565045E-01,0.000000E+00,9.526585E+03,0.000000E+00,3.221528E-01,0.000000E+00,2.965583E+04,0.000000E+00,1.002847E+00,0.000000E+00,1.324906E+04,0.000000E+00,4.478245E-01,0.000000E+00,8.801554E+03,0.000000E+00,2.974911E-01,0.000000E+00,1.320156E+04,0.000000E+00,4.462190E-01,0.000000E+00,8.769885E+03,0.000000E+00,2.964208E-01,0.000000E+00,1.401422E+04,0.000000E+00,4.736860E-01,0.000000E+00,9.298514E+03,0.000000E+00,3.142876E-01,0.000000E+00,1.399957E+04,0.000000E+00,4.731910E-01,0.000000E+00,9.288696E+03,0.000000E+00,3.139557E-01,0.000000E+00,1.849811E+04,0.000000E+00,6.252363E-01,0.000000E+00,1.214340E+04,0.000000E+00,4.104396E-01,0.000000E+00,1.850438E+04,0.000000E+00,6.254484E-01,0.000000E+00,1.214970E+04,0.000000E+00,4.106525E-01,0.000000E+00
00:35:00,7.590190E+03,0.000000E+00,2.566713E-01,0.000000E+00,9.533030E+03,0.000000E+00,3.223707E-01,0.000000E+00,2.966959E+04,0.000000E+00,1.003312E+00,0.000000E+00,1.324983E+04,0.000000E+00,4.478505E-01,0.000000E+00,8.802041E+03,0.000000E+00,2.975076E-01,0.000000E+00,1.320233E+04,0.000000E+00,4.462451E-01,0.000000E+00,8.770373E+03,0.000000E+00,2.964373E-01,0.000000E+00,1.401571E+04,0.000000E+00,4.737364E-01,0.000000E+00,9.299462E+03,0.000000E+00,3.143196E-01,0.000000E+00,1.400106E+04,0.000000E+00,4.732415E-01,0.000000E+00,9.289644E+03,0.000000E+00,3.139878E-01,0.000000E+00,1.850086E+04,0.000000E+00,6.253292E-01,0.000000E+00,1.214512E+04,0.000000E+00,4.104978E-01,0.000000E+00,1.850711E+04,0.000000E+00,6.255407E-01,0.000000E+00,1.215142E+04,0.000000E+00,4.107106E-01,0.000000E+00
00:40:00,7.595084E+03,0.000000E+00,2.568368E-01,0.000000E+00,9.539454E+03,0.000000E+00,3.225879E-01,0.000000E+00,2.968321E+04,0.000000E+00,1.003773E+00,0.000000E+00,1.325060E+04,0.000000E+00,4.478764E-01,0.000000E+00,8.802526E+03,0.000000E+00,2.975240E-01,0.000000E+00,1.320309E+04,0.000000E+00,4.462709E-01,0.000000E+00,8.770857E+03,0.000000E+00,2.964537E-01,0.000000E+00,1.401720E+04,0.000000E+00,4.737867E-01,0.000000E+00,9.300407E+03,0.000000E+00,3.143515E-01,0.000000E+00,1.400255E+04,0.000000E+00,4.732917E-01,0.000000E+00,9.290588E+03,0.000000E+00,3.140197E-01,0.000000E+00,1.850358E+04,0.000000E+00,6.254211E-01,0.000000E+00,1.214682E+04,0.000000E+00,4.105553E-01,0.000000E+00,1.850982E+04,0.000000E+00,6.256321E-01,0.000000E+00,1.215312E+04,0.000000E+00,4.107682E-01,0.000000E+00
00:45:00,7.599939E+03,0.000000E+00,2.570010E-01,0.000000E+00,9.545857E+03,0.000000E+00,3.228045E-01,0.000000E+00,2.969671E+04,0.000000E+00,1.004229E+00,0.000000E+00,1.325136E+04,0.000000E+00,4.479021E-01,0.000000E+00,8.803007E+03,0.000000E+00,2.975403E-01,0.000000E+00,1.320386E+04,0.000000E+00,4.462967E-01,0.000000E+00,8.771339E+03,0.000000E+00,2.964700E-01,0.000000E+00,1.401868E+04,0.000000E+00,4.738367E-01,0.000000E+00,9.301348E+03,0.000000E+00,3.143833E-01,0.000000E+00,1.400403E+04,0.000000E+00,4.733418E-01,0.000000E+00,9.291529E+03,0.000000E+00,3.140515E-01,0.000000E+00,1.850627E+04,0.000000E+00,6.255122E-01,0.000000E+00,1.214851E+04,0.000000E+00,4.106123E-01,0.000000E+00,1.851249E+04,0.000000E+00,6.257225E-01,0.000000E+00,1.215481E+04,0.000000E+00,4.108252E-01,0.000000E+00
00:50:00,7.604758E+03,0.000000E+00,2.571639E-01,0.000000E+00,9.552239E+03,0.000000E+00,3.230203E-01,0.000000E+00,2.971008E+04,0.000000E+00,1.004682E+00,0.000000E+00,1.325211E+04,0.000000E+00,4.479277E-01,0.000000E+00,8.803486E+03,0.000000E+00,2.975564E-01,0.000000E+00,1.320461E+04,0.000000E+00,4.463222E-01,0.000000E+00,8.771818E+03,0.000000E+00,2.964861E-01,0.000000E+00,1.402015E+04,0.000000E+00,4.738866E-01,0.000000E+00,9.302285E+03,0.000000E+00,3.144150E-01,0.000000E+00,1.400551E+04,0.000000E+00,4.733917E-01,0.000000E+00,9.292467E+03,0.000000E+00,3.140832E-01,0.000000E+00,1.850894E+04,0.000000E+00,6.256024E-01,0.000000E+00,1.215018E+04,0.000000E+00,4.106688E-01,0.000000E+00,1.851515E+04,0.000000E+00,6.258121E-01,0.000000E+00,1.215648E+04,0.000000E+00,4.108816E-01,0.000000E+00
