,(m) canTemp_1.5,(m) canTemp_2.5,(m) canTemp_3.5,(m) canTemp_4.5,(m) canTemp_5.5,(m) canTemp_6.5,(m) canTemp_7.5,(m) canTemp_8.5,(m) canTemp_9.5,(m) canTemp_10.5,(m) canTemp_11.5,(m) canTemp_12.5,(m) canTemp_13.5,(m) canTemp_14.5
2002-06-16 08:10:00,296.0189917924814,295.9494369200883,295.8791040177036,295.8081226379419,295.7368868314551,295.6654364669347,295.59518913232057,295.5277277091962,295.4636255114214,295.402942708607,295.3452178367214,295.2900747389374,295.23718223272687,295.1817823548861
2002-06-16 08:15:00,296.02797542888544,295.95894936458234,295.8892012093623,295.81889086192683,295.7484311501306,295.6778858028448,295.60863943418053,295.54221287086256,295.47913671692265,295.4194432581293,295.36266449535475,295.30841862547913,295.2563681143874,295.2018126591111
2002-06-16 08:20:00,296.0823779111415,296.01254467438275,295.9420861637307,295.8711610768071,295.80017475803163,295.72917301620265,295.6595321607334,295.59276651231386,295.52939369451224,295.4694321054739,295.4123970894962,295.3578922735187,295.3055654765424,295.250672669654
2002-06-16 08:25:00,296.22037427442336,296.14600626406246,296.0711636978437,295.99602913058874,295.9210370006162,295.84624092279097,295.77307287663746,295.70308671747705,295.63678294525806,295.5741412486858,295.51462201214895,295.4577831464332,295.40322898427996,295.3459828594025
2002-06-16 08:30:00,296.3711958625069,296.29222155827694,296.21266397936523,296.132809255376,296.0532077287928,295.97400111069646,295.89674573815023,295.82306607132875,295.75344694004343,295.687820055108,295.6255822550399,295.5662384274144,295.5093396050201,295.44965538205764
2002-06-16 08:35:00,296.4984328307023,296.4164098279515,296.3335955381076,296.2503935858696,296.16748614633724,296.0851246040553,296.00498149445207,295.92873043491926,295.8568325487447,295.78917333593336,295.725098408934,295.6640711563455,295.6055990488846,295.54426754670646
2002-06-16 08:40:00,296.6105133168198,296.52614863663473,296.44082729538644,296.35505496911424,296.26962541926093,296.184878431409,296.1025801778375,296.0244424070189,295.95090550618266,295.88181770209314,295.81648363591427,295.7543330230424,295.6948356776995,295.63244447953815
2002-06-16 08:45:00,296.7153704579559,296.6284753967227,296.5405290995587,296.45215017498253,296.3642479498278,296.27725320102786,296.1930073886656,296.11323359716965,296.0383339503011,295.9681087815686,295.90181917322883,295.83885926712355,295.77865964014376,295.71556757731213
2002-06-16 08:50:00,296.8052619392522,296.71668080035926,296.62691135124226,296.5366887459196,296.4470392617439,296.3584842349707,296.27293311479485,296.19211572084157,296.11639917064525,296.0455426503345,295.9787721065821,295.91545324044404,295.854984205507,295.7916507070622
2002-06-16 08:55:00,296.8840871350051,296.79394922176937,296.70254827128946,296.61073114328224,296.5196327213644,296.429860128607,296.3433672637321,296.261865181915,296.1856747247493,296.11451054909173,296.04756731179964,295.984185997119,295.9237367066485,295.8604742482524
2002-06-16 09:00:00,296.9479980608549,296.8570252379036,296.7646939703249,296.67195716646006,296.58004985804627,296.4896558078154,296.4027634470517,296.32106320611064,296.2448359018148,296.17376023666435,296.1070080425382,296.0439025589173,295.98379295575387,295.9209389333672
2002-06-16 09:05:00,296.9999374029507,296.9081791317396,296.8150147342726,296.72149798057916,296.6289552944861,296.53814145988,296.45105972675077,296.3693602731078,296.2932759930505,296.22244759665847,296.1560272285437,296.09332334039965,296.0336678737228,295.9713401012629
2002-06-16 09:10:00,296.99257821198154,296.90160834762764,296.8090577239311,296.71611333892986,296.62421649896777,296.53422773540393,296.4481397362374,296.3675236144241,296.2925580205906,296.22285313130897,296.15756560066217,296.0960086159638,296.03751521811733,295.97646227657737
2002-06-16 09:15:00,296.98478516981385,296.893482287734,296.80073735928767,296.7077598964732,296.6159725419572,296.52617881412186,296.44032224780574,296.3599532432871,296.2852485330101,296.21582521751947,296.1508463755322,296.08963181265534,296.0315242423116,295.97095990619107
2002-06-16 09:20:00,296.9620359456034,296.87186760175706,296.7802662795184,296.68848100680685,296.5979541473635,296.50952003958383,296.42507170496054,296.34608025072407,296.27267976327335,296.2044661121119,296.1406078262458,296.08042968502207,296.0232795281168,295.96367419818966
2002-06-16 09:25:00,296.9606186384506,296.86989116961905,296.77794300681353,296.68600633177806,296.59547807497194,296.50713026482754,296.42280405068686,296.34395067551145,296.2707045223631,296.2026671121653,296.13901019701063,296.07905892130645,296.0221613579633,295.96286122130607
2002-06-16 09:30:00,296.94090966533804,296.85160856626635,296.76104082555787,296.6704551417585,296.5812617443924,296.4942676801018,296.41127940785304,296.3336890259304,296.2616034275929,296.1946138468629,296.13190386478885,296.07280933844976,296.0166895576514,295.9581604218472
2002-06-16 09:35:00,296.93478628348856,296.8455251501035,296.7551734630075,296.6649520366631,296.5762227079018,296.4897406541304,296.40725716476476,296.33013561646237,296.2584810428488,296.19189137916084,296.1295592770872,296.0708266874957,296.0150594038444,295.95691314281464
2002-06-16 09:40:00,296.91651612152265,296.8286701322581,296.7397213696018,296.65088909646,296.5635302180724,296.47841553996324,296.39725861985806,296.3213731674434,296.250845702119,296.18527058407295,296.1238542235421,296.0659502916237,296.0109365700688,295.95354052047696
2002-06-16 09:45:00,296.9091727608291,296.8216369405086,296.73315060353565,296.6449029518372,296.5582048341674,296.47378256643157,296.39329829763375,296.31803653070176,296.24808098991406,296.18303200478323,296.1221057214558,296.0646627521111,296.0100882935414,295.95315650915666
2002-06-16 09:50:00,296.8920091844448,296.8058846790226,296.7188151818097,296.6319826006637,296.5466855624348,296.46365705274405,296.3845178283333,296.3105047013325,296.2416860122235,296.1776613490378,296.1176618926159,296.0610607684102,296.0072558697382,295.95109598085656
2002-06-16 09:55:00,296.883154971635,296.7975890867669,296.71121168040924,296.62517419268846,296.54073171365303,296.45857926091384,296.3802870967496,296.3070598894355,296.2389615639894,296.1755971245606,296.11620886405797,296.06017823686705,296.00691193337565,295.9513144401431
2002-06-16 10:00:00,296.86661722316404,296.7824775106073,296.6975455015541,296.61295747806497,296.5299485661122,296.44921082322213,296.3722736213309,296.30030055139974,296.2333449600575,296.1710142677254,296.11256609780656,296.05739448863187,296.004918908767,295.95012115516704
2002-06-16 10:05:00,296.8582074427359,296.7748537184236,296.69083863092806,296.6072680580936,296.525334315129,296.44569524926254,296.369825940827,296.29885102153304,296.23281610065095,296.171332808909,296.1136713165341,296.0592353591416,296.00745463592017,295.95338107802735
2002-06-16 10:10:00,296.8034413420711,296.72190692416814,296.6397552737103,296.5580701385974,296.47802030574945,296.4002558857919,296.3262158805378,296.2569903618289,296.1926177618384,296.1327141266042,296.0765664658831,296.0235928496243,295.9732388746957,295.9206954500512
2002-06-16 10:15:00,296.71969895976787,296.64168021981664,296.5631956840762,296.485189797065,296.40867692262134,296.3341638716776,296.2630016433396,296.196286761624,296.13411486359934,296.0761665148024,296.0217807195924,295.9704181962126,295.921571471485,295.8706185140916
2002-06-16 10:20:00,296.61127024331057,296.53804133009453,296.46453209268947,296.3915283980407,296.31988900685985,296.2500230871141,296.18316035969895,296.1203324504253,296.06165143629124,296.00683928879766,295.9552908096354,295.90651172487907,295.86004191652194,295.81150585517213
2002-06-16 10:25:00,296.54676806974106,296.4769457657723,296.40714580721664,296.3379419879013,296.2699865138635,296.20352182659656,296.1396624460057,296.0794298965098,296.02299230034686,295.9701389670809,295.9203201945198,295.8730845723424,295.8280163917535,295.780906817339
2002-06-16 10:30:00,296.5108615341715,296.44341487082977,296.3761853109954,296.3096136203549,296.24423412305646,296.18021905764465,296.1186012136331,296.0603623919684,296.0056854549397,295.9543896825348,295.90596225872576,295.85998086148504,295.816060599789,295.7701219589711
2002-06-16 10:35:00,296.5505728609534,296.48310786108476,296.4160734235015,296.3497721056661,296.2846166605819,296.2206765329684,296.15894310197234,296.10042582582946,296.0453539659244,295.99358964833084,295.94464298684187,295.89810944603374,295.8536243702141,295.80708753266606
2002-06-16 10:40:00,296.6580062771011,296.58740573208627,296.51742621745115,296.4483127271851,296.3804379938122,296.31383851820664,296.2495192620481,296.1885252756017,296.13110372572737,296.07712149890574,296.0260768986022,295.9775556158712,295.9311873747342,295.8827180512414
2002-06-16 10:45:00,296.79002441376355,296.715578912791,296.6418316869698,296.569010551751,296.49748563302467,296.4272797027703,296.3594507494579,296.2951162984454,296.234556267131,296.1776469420559,296.1238701706772,296.0727985013497,296.02405258125117,295.97318458897814
2002-06-16 10:50:00,296.91262695182246,296.8353846991296,296.75881751873357,296.68315620884675,296.6087882431359,296.535749724127,296.46515131177154,296.3981678862964,296.3351055486642,296.2758493342114,296.21987311271505,296.1667442607569,296.1160816065806,296.06328811123916
2002-06-16 10:55:00,297.03337747491787,296.95361906394834,296.87456351359424,296.79642745667115,296.7195931241659,296.6440845064702,296.57104736036064,296.50171217566117,296.43641898439284,296.37507175561683,296.31714427868087,296.26220441549685,296.20987364312276,296.15543241495044
2002-06-16 11:00:00,297.1589337021291,297.07678000543905,296.99539031142615,296.91497128373817,296.8358994115032,296.7581885178425,296.68300468411854,296.6116144650965,296.54438141178036,296.4812233579142,296.421615024165,296.365125568028,296.3113799453185,296.2555583004326
2002-06-16 11:05:00,297.26540543555427,297.1807695716384,297.096853469234,297.0138558514882,296.93215184383007,296.8517470002839,296.7738441273257,296.6997704589524,296.6299324679431,296.5642760541297,296.50228380647945,296.4435312225319,296.3876503273775,296.32966011750307
2002-06-16 11:10:00,297.36984793763713,297.28207357668117,297.195026258752,297.1088652895733,297.0239438472563,296.9402247290872,296.858979754629,296.7816530880296,296.70872071203326,296.6401671620259,296.57547203064246,296.51420838933427,296.45600818560564,296.39571378941594
2002-06-16 11:15:00,297.4521509412281,297.3625168060214,297.2735623311759,297.18546234092474,297.09859835494063,297.01295660782614,296.9298610339696,296.85079942696467,296.7762587892891,296.70622050683005,296.64015037393693,296.5776121994678,296.51823222964765,296.4567572110833
2002-06-16 11:20:00,297.5458767980092,297.4539168194985,297.3627388758733,297.2724834581325,297.1835080840555,297.09575660485206,297.01058889278806,296.9295591182984,296.85318631097084,296.7814647641712,296.713846329505,296.64988338945136,296.5891927996416,296.5264096325975
2002-06-16 11:25:00,297.6399059346721,297.5459337478316,297.45278820040056,297.3606039731989,297.2697438317256,297.18014838918253,297.09321782315334,297.01054928477663,296.93267193051,296.8595751055539,296.79069107975255,296.72555700676764,296.66377740151006,296.5998883627473
2002-06-16 11:30:00,297.739140079603,297.6429068015951,297.54758343000015,297.4532865162936,297.3603712481325,297.26875575420115,297.17987982000875,297.0953951140996,297.01584899261917,296.94123085246,296.87095203308115,296.80453266806006,296.7415627463126,296.6764688821242
2002-06-16 11:35:00,297.8345435601717,297.7364176447134,297.6392482282131,297.54314791456164,297.448477716514,297.3551505681798,297.26464569907324,297.1786570012916,297.0977403796497,297.0218785148004,296.9504612206841,296.8829915245779,296.81904493322565,296.7529549137882
2002-06-16 11:40:00,297.9332093002505,297.832954171638,297.7337459050416,297.6356844104907,297.5391267351199,297.44396770367825,297.3517216929821,297.2641270299648,297.1817499039094,297.10456731575266,297.03194605290867,296.96337048637747,296.89840003976155,296.8312697454231
2002-06-16 11:45:00,298.0310528155261,297.92887314393516,297.82780863329856,297.7279535482861,297.6296673038131,297.53283441967085,297.4390044624266,297.34995531610224,297.2662600172787,297.1878876901417,297.11418242032767,297.0446102783124,296.9787149024353,296.91064061485423
2002-06-16 11:50:00,298.2002157018452,298.09321931620406,297.9875582965119,297.88329313754053,297.78076205452464,297.6797987573089,297.5820116128557,297.4892658424241,297.40215809379805,297.3206501906137,297.2440412691871,297.17176096756816,297.1033217428743,297.03263184323316
2002-06-16 11:55:00,298.3345089303816,298.22336762858,298.1135448430341,298.0051552915143,297.89860850368495,297.7937928423638,297.69241948542805,297.59642816696345,297.5064205371137,297.42233323090676,297.3434224973843,297.26908314371684,297.19879640918646,297.12629757312766
2002-06-16 12:00:00,298.42171290991143,298.31017606095696,298.1998752584407,298.0909348258632,297.9837816571521,297.8783083475169,297.776264641665,297.67962839685526,297.58901065988243,297.50434556588476,297.42487481737885,297.3499823878758,297.27914041379296,297.20602390485135
2002-06-16 12:05:00,298.71337616073953,298.5931479546448,298.4747145073911,298.3580987423799,298.2436439022004,298.13110532867194,298.02230689102714,297.91937496457706,297.8229662508418,297.7330091242902,297.6486679696069,297.56926364236375,297.4942138878598,297.416805789354
2002-06-16 12:10:00,298.94792481806695,298.8197655367751,298.6933372028132,298.5688165083266,298.4467272781323,298.32698604353027,298.21160899891004,298.102825731766,298.00127580075696,297.9068208218955,297.81854298181014,297.7356949123182,297.65763104603786,297.57734994307293
2002-06-16 12:15:00,298.9322391001715,298.81082046150607,298.6905509951963,298.57169940114596,298.4548729300424,298.3400887624814,298.22934792328795,298.12481883628607,298.02712946085524,297.93615592910703,297.8510313803296,297.77105103579225,297.69560594545914,297.6179282919097
2002-06-16 12:20:00,298.92059753661044,298.80384349957757,298.68859835171213,298.574977782161,298.46340874110166,298.35375019753815,298.24780911387296,298.14763534699307,298.05385355796557,297.96638499844835,297.88442901970717,297.8073335693895,297.7345368464064,297.6595248999164
2002-06-16 12:25:00,299.0967414988766,298.9756010487748,298.8565988717565,298.73973651297723,298.6253073801376,298.51301475320145,298.40459069095084,298.3020885889431,298.2061460298167,298.1166946157459,298.03291814493247,297.9541493750793,297.87981528982766,297.8032751245697
2002-06-16 12:30:00,299.35025884706647,299.22107693885346,299.0943476641899,298.9700869065046,298.84860964592417,298.72960825478543,298.6148943246589,298.5066134471844,298.40542407615607,298.3112416693184,298.22319748668355,298.1405797085758,298.0627776454407,297.9828534496104
2002-06-16 12:35:00,299.5335566400469,299.4018772660413,299.27247836757226,299.1454183872409,299.0210698062713,298.8991729251064,298.7816206858441,298.670635180684,298.56691101158003,298.47037682390237,298.3801574925304,298.2955357356235,298.2158968666978,298.13415781474055
2002-06-16 12:40:00,299.6788112335071,299.54631891950254,299.41613715728266,299.2882875710585,299.16311339949505,299.0403288155021,298.9218269602306,298.8098575492332,298.7051477624972,298.60765545240986,298.5165232025631,298.43104714702565,298.35062427773596,298.2681225794029
2002-06-16 12:45:00,299.82474865418845,299.69096157860906,299.55965561301707,299.4308176777273,299.30474968789804,299.18112104846983,299.06179604033844,298.94902457876094,298.84354894698834,298.7453447034569,298.6535655544513,298.5675149871648,298.48659649055384,298.40365015722404
2002-06-16 12:50:00,300.0053073180273,299.8690712829192,299.7355508918907,299.6046991051586,299.47677586293,299.351397379617,299.2304034248215,299.1160522998295,299.0091005556356,298.9095365318897,298.81651445109816,298.72933621321243,298.64740411995115,298.5634811288591
2002-06-16 12:55:00,300.21879898678543,300.0789672482748,299.94206994862594,299.8080368159301,299.6771027499115,299.54884474550704,299.4251073951524,299.3081835449567,299.1988527290311,299.0971157191049,299.00211982963833,298.9131587756895,298.8296272451268,298.7441603814021
2002-06-16 13:00:00,300.4410594366283,300.29789970027946,300.1578239273685,300.02075450563393,299.8869174487325,299.75586771144924,299.6294626595262,299.5100303526685,299.3983734201386,299.2945051131645,299.1975677978443,299.10684845657676,299.02173501925193,298.9347359579341
2002-06-16 13:05:00,300.6513606312202,300.5052651537364,300.3623506000058,300.22253357497556,300.086032300871,299.9523829280956,299.8234534844723,299.7016057455192,299.58766925982695,299.4816755700928,299.382769259504,299.29023624364834,299.20346210106464,299.11482315781
2002-06-16 13:10:00,300.82017703529624,300.6738026853974,300.53053344559686,300.39028106847485,300.25325740112453,300.1189848335298,299.9893423059002,299.86672929361924,299.75201504750834,299.6452649145102,299.5456425974313,299.45244657852606,299.3650712812798,299.27585540911036
2002-06-16 13:15:00,300.98126005075466,300.83362518039223,300.6892231600483,300.5479761064662,300.4101007434092,300.27512848036196,300.14491741028297,300.0218321466018,299.90671825680573,299.7996255907024,299.69971357920923,299.60627728390045,299.51870863282,299.4293327270988
2002-06-16 13:20:00,301.1354454800072,300.98746545949456,300.8427727841951,300.7012893783568,300.56322495918334,300.428095711303,300.2977510930491,300.17455669597337,300.05936168113067,299.95221982060883,299.8522910906959,299.7588699758321,299.67134742559494,299.5820546617891
2002-06-16 13:25:00,301.2966065959041,301.147409017234,301.0016416787429,300.8592258668658,300.72036761630494,300.5845796663777,300.45369762194196,300.33006730606405,300.21452100410306,300.1070988228415,300.00695161391513,299.91336620537345,299.82572714416256,299.73635411024696
2002-06-16 13:30:00,301.448480036012,301.2990262596772,301.153044186039,301.01045554431624,300.8714647558542,300.735579442798,300.60463343091794,300.48097330419887,300.3654309440497,300.25804526225323,300.1579642029153,300.0644716613028,299.9769494153574,299.8877268405709
2002-06-16 13:35:00,301.60366438596066,301.45329337053727,301.3065192911014,301.16325721675975,301.0237044083651,300.8873609859001,300.75605197960436,300.6321130499475,300.51636456897063,300.4088349037147,300.3086630381535,300.21512540914864,300.1275975141459,300.03840594586364
2002-06-16 13:40:00,301.75257076161387,301.6018386869154,301.4547711136523,301.3112809921543,301.171561997764,301.0351078784293,300.9037403117092,300.7797925865968,300.6640807956265,300.55662847056,300.456568899249,300.36317353761734,300.27581353032446,300.18682821076277
2002-06-16 13:45:00,301.9077998938762,301.7558637301448,301.60775150324207,301.4633713918805,301.32290995553245,301.18585292725396,301.0540089116198,300.9296941932205,300.81370831777355,300.706060224407,300.6058716079866,300.5124042783656,300.42502123111746,300.3360564398705
2002-06-16 13:50:00,302.0583881254254,301.90548860493806,301.75654506231524,301.61148567621944,301.4705066490754,301.3331056596514,301.2010650315484,301.0766577837695,300.9606534780877,300.8530402906117,300.75293238692814,300.6595850635551,300.57235563943675,300.4835888948718
2002-06-16 13:55:00,302.21243290520925,302.0581020954314,301.90791460457166,301.7618126704335,301.6199972587515,301.4819744462752,301.34949610657463,301.2247869928227,301.1085818795079,301.0008439626004,300.900676545648,300.80732573399,300.7201409600734,300.63146749135547
2002-06-16 14:00:00,302.36248687878305,302.20712787364477,302.05605734307954,301.90923298650836,301.76686271193387,301.628463097713,301.49576047099146,301.3709379496973,301.2547011177995,301.1469924970765,301.0469071555638,300.95368394102684,300.8666658714694,300.77820978491735
2002-06-16 14:05:00,302.5052688289591,302.348349092285,302.1958825956842,302.04784209329426,301.90444304558343,301.7652142404321,301.6318569213423,301.5065110412532,301.38985068050255,301.2817953010754,301.18142994665254,301.0879848749138,301.00079564299864,300.9122013341263
2002-06-16 14:10:00,302.5976427171509,302.44305717869344,302.29278992292427,302.1468388990763,302.0054393987394,301.86815158045243,301.73666012983404,301.6130717933967,301.49804974670116,301.3915137908456,301.2925645582052,301.20044481910253,301.1145004020675,301.0271809582862
2002-06-16 14:15:00,302.6830389433245,302.5306577158478,302.38260503109694,302.23888222379134,302.0997254459456,301.9647166604527,301.8354989760593,301.7141106929352,301.6011765449953,301.4965971016868,301.39948015503006,301.3090760507754,301.22473812479683,301.13905341946844
2002-06-16 14:20:00,302.7637201786935,302.61450805521366,302.4695419777798,302.3288271724833,302.1925985200564,302.06044885275884,301.9339900749667,301.8152165524352,301.7047339422323,301.60243799749924,301.5074490849625,301.4190289532754,301.33654124941853,301.25273174634884
2002-06-16 14:25:00,302.85209320741484,302.7054118492367,302.56294752314074,302.4247097817866,302.2909347578384,302.16123250852047,302.0371806799748,301.9207177843259,301.81241834337595,301.71216296108133,301.61907866876874,301.5324343575584,301.45160079268413,301.3694637144036
2002-06-16 14:30:00,302.93068431808746,302.7875646182834,302.6485260282575,302.5135948264307,302.3830179517501,302.2564317849769,302.13538221257323,302.0217544959367,301.91609897398735,301.8182891297617,301.727467398083,301.6429166860995,301.5640203902149,301.4838307499131
2002-06-16 14:35:00,303.0153684720519,302.87478677046647,302.7382718493359,302.60587873080766,302.47786980076125,302.3539183178313,302.23551053361564,302.1244335008831,302.02118353914557,301.92560762725816,301.8368587451826,301.754230110245,301.67711482660224,301.598716721796
2002-06-16 14:40:00,303.0925037853598,302.9552876784371,302.82203377575536,302.6928324669916,302.567967347924,302.44715172684477,302.331820391569,302.22367439256703,302.1231669213437,302.0301273542722,301.9437248645504,301.86326726865843,301.788160734737,301.71178155690274
2002-06-16 14:45:00,303.17544388268743,303.04091437329936,302.9103242608297,302.783790570093,302.66161058854055,302.5435326509111,302.4309323316767,302.32541531594825,302.22738385784464,302.1366434270185,302.052375077702,301.9738977331531,301.9006277237276,301.82609768004005
2002-06-16 14:50:00,303.2501927577179,303.11921720675184,302.99207058452765,302.8689036319535,302.7500335072148,302.6352491648399,302.52587212891774,302.42341963647937,302.32825113478475,302.2401558266392,302.15833313790364,302.0821181481803,302.0109413807314,301.9385154836145
2002-06-16 14:55:00,303.33022124873406,303.20214986987634,303.07787752529737,302.95758006547686,302.8415865279021,302.7297195804036,302.62323924503676,302.52356641008055,302.43101069548186,302.34533922594267,302.2657653039219,302.19163659005375,302.122394873273,302.0519178883749
2002-06-16 15:00:00,303.402554606586,303.2781928802806,303.15751746131383,303.04073619365556,302.9281959993471,302.81975835554977,302.716627184767,302.6201342395739,302.53054721244064,302.44761837124435,302.3705807778479,302.29879924283296,302.23173046599084,302.1634391981518
2002-06-16 15:05:00,303.4287481630351,303.30729879507606,303.18932707736667,303.0750863334952,302.9649580782295,302.85886212509337,302.7579622692909,302.66351100505443,302.5757401066134,302.4943906327705,302.4187187271145,302.3481094289301,302.2820369993142,302.21465306196984
2002-06-16 15:10:00,303.44363801426766,303.3238804177059,303.2075046745612,303.0947782867347,302.9860941770412,302.88138349370206,302.78180737776887,302.6886056111717,302.6020004954373,302.52172768733027,302.447045038772,302.3773404628504,302.3120914988719,302.24551851637716
2002-06-16 15:15:00,303.45022601238196,303.3330294229216,303.21910298967157,303.1087556492772,303.00241577464476,302.90006025795344,302.8028303739853,302.71190406656586,302.62745752441526,302.54919650661833,302.4763756217357,302.4083834800984,302.34469991444575,302.27966973900476
2002-06-16 15:20:00,303.4780406121065,303.36286751148214,303.2509580920196,303.1426245280747,303.0382927957691,302.93794475161604,302.8426894471922,302.75365634858707,302.67099124403967,302.5943827883277,302.5230851931285,302.45648798064394,302.39407160540685,302.3302766587238
2002-06-16 15:25:00,303.5083685443105,303.39557083029365,303.2859496682087,303.17984391905867,303.0777016053276,302.97954063684904,302.8864438720668,302.7994804113098,302.71875600656244,302.6439351637632,302.5742720910572,302.5091577632037,302.4480735535844,302.385558864366
2002-06-16 15:30:00,303.6776478609711,303.56154221191105,303.4488546872864,303.3399293925486,303.2352119488769,303.13469940177407,303.03947448220777,302.95060164417947,302.86815777215094,302.7917723528731,302.72065795936396,302.65417224076225,302.59176727171507,302.52784275865633
2002-06-16 15:35:00,303.9731572434553,303.84684436016005,303.72427052295774,303.60592075555405,303.4923803631413,303.38374603530696,303.2812090929547,303.18586164204135,303.09770840294993,303.0162746928021,302.94065966360637,302.8701289354464,302.80405242735253,302.73646526706165
2002-06-16 15:40:00,304.2517096223457,304.1182930560916,303.9882865827713,303.86242261791176,303.74155616034125,303.62601021732684,303.51719671559704,303.4162995491912,303.32327494947276,303.2375519138051,303.158120192575,303.0841573482967,303.0149509521213,302.94420461283147
2002-06-16 15:45:00,304.49300474433124,304.35581404149224,304.22154319275495,304.0910951587033,303.96554957403106,303.84542770138324,303.7323780291142,303.62771759623524,303.5313951762496,303.4427821138862,303.3607861545666,303.28451863132227,303.2131995330711,303.1402853583152
2002-06-16 15:50:00,304.72116901243686,304.5806416913435,304.44264701523747,304.3082353134295,304.1786833174028,304.0546809322073,303.93809123286275,303.8303532331762,303.73140636152306,303.6405676851486,303.55666699358653,303.478751189704,303.4059710806815,303.33158505405675
2002-06-16 15:55:00,304.9246267348106,304.78233689241864,304.64209204563053,304.505108995171,304.37287756223424,304.2462689258408,304.1273538853932,304.01767863092823,303.91716825661797,303.8250879908337,303.74019919564427,303.6614925915514,303.58805616159975,303.5130179476337
2002-06-16 16:00:00,305.0946307392685,304.9527989868092,304.8124508801332,304.67493716386815,304.5419324681903,304.4144671852007,304.2947993364284,304.18457845450274,304.0837314786325,303.99149562991755,303.9065895186155,303.827969049333,303.7546783376271,303.67979666295076
2002-06-16 16:05:00,305.2304011974194,305.0903596152074,304.9512238103297,304.8144450989196,304.68184972400803,304.55460038817364,304.43511911629196,304.3251511928914,304.22463545751333,304.13279785167,304.04833333854936,303.97017959366445,303.89735280377494,303.82292343012756
2002-06-16 16:10:00,305.2483079337623,305.11443556673464,304.9805247184877,304.8481659615633,304.71936230573647,304.59546586974886,304.4790077166635,304.371756917472,304.2736665694946,304.18398340886085,304.1014445171992,304.025022330981,303.953751974769,303.8808209546336
2002-06-16 16:15:00,305.2283986903869,305.0997610169173,304.9707008814311,304.8428031789998,304.7180458577759,304.5977170052024,304.48433673074385,304.37971738018854,304.2838731439275,304.1961165185583,304.1152384953386,304.0402581855496,303.9702517139417,303.8985457979147
2002-06-16 16:20:00,305.1815225477053,305.0600086288218,304.9376144596669,304.81592569997036,304.69690316873914,304.58182068476106,304.4731664451337,304.3727378226656,304.28057577306924,304.196037055963,304.11796876279516,304.04543779068945,303.97756079875154,303.90785580849905
2002-06-16 16:25:00,305.15125246282236,305.0350805256375,304.9178180487495,304.8009758062765,304.68642139830183,304.57532339240714,304.47013481915974,304.3726968607297,304.2831222311631,304.2008387168737,304.12474673757885,304.05395336552846,303.9876065253488,303.9193651256125
2002-06-16 16:30:00,305.09713246207906,304.98880094575014,304.87881584350464,304.7686396991575,304.66010732335326,304.5543872701216,304.45393534434567,304.3606185938893,304.2746074078899,304.1953941651029,304.121947006759,304.0534292661402,303.98903714037084,303.92261376491143
2002-06-16 16:35:00,305.05064912496,304.94884257855057,304.84505760110284,304.74065158384076,304.6373593718681,304.53626318913103,304.4398006779046,304.34989457659947,304.2667988700965,304.1900874416625,304.11879353393067,304.05213175469,303.98934130599207,303.9244223182003
2002-06-16 16:40:00,304.98933091293395,304.89564953338953,304.7994382522045,304.701974356077,304.6049340902593,304.50937885214233,304.41775164642667,304.3320206738415,304.2525155808864,304.17888793130794,304.1102441959384,304.0458585742398,303.98502123775114,303.92191958192956
2002-06-16 16:45:00,304.93585549380003,304.8492546321228,304.75972471133036,304.66843174903363,304.5769566416088,304.4862883994423,304.3988671585894,304.31672825475516,304.2402921887874,304.1692963716332,304.10291549488215,304.04047743833206,303.98131746314954,303.91978656522934
2002-06-16 16:50:00,304.8716789594677,304.7933485425795,304.7115098190707,304.62724035603617,304.54206130665136,304.4569435194805,304.3743409105392,304.296345846525,304.22346358012726,304.15551508823063,304.0917508666316,304.0315595939498,303.9743282042638,303.9145941971144
2002-06-16 16:55:00,304.83855758345635,304.7642054762178,304.6862388764708,304.6056546773388,304.52389457567335,304.44186029182,304.3619744646125,304.28634402345523,304.2155131308458,304.1493456035518,304.08712931607727,304.0282831219061,303.9722201409913,303.9135884023894
2002-06-16 17:00:00,304.79750706422686,304.7279404642673,304.65444637525087,304.57799478367775,304.5000053136089,304.4213731091232,304.3445121602728,304.2715395774527,304.2030342259255,304.13889997112364,304.07846632787835,304.0211858881201,303.9665012227124,303.90919096776287
2002-06-16 17:05:00,304.75727075344423,304.6906803716894,304.6200342064736,304.5462607756666,304.47073983117554,304.3943376765321,304.3194468419092,304.2481873691476,304.1811633871223,304.11830895036735,304.05898357372917,304.0026637277824,303.9488125717054,303.8922891235322
2002-06-16 17:10:00,304.67245737939777,304.6100204033919,304.5432126625405,304.4729738682062,304.40069519006096,304.32727882673333,304.2550953200889,304.1862380225016,304.1213258747378,304.0603221192172,304.0026312829375,303.94776576638765,303.89522015106417,303.8399833178925
2002-06-16 17:15:00,304.5663255803637,304.506460625958,304.44228157851217,304.3748084500291,304.30543627416876,304.23508617049055,304.16593979652765,304.09988600366756,304.0374766555319,303.9786701591578,303.92292675521765,303.86980320199456,303.81883662121743,303.76518905133094
2002-06-16 17:20:00,304.42602788385705,304.3701542879363,304.3100345644161,304.24681271471377,304.1819108637884,304.1163241582711,304.0519668455409,303.9904030220601,303.9320582400136,303.87685909138503,303.8243344889567,303.7740957589753,303.72573169620836,303.6746614315078
