cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,290.087,289.343,0.000,290.885,291.492,290.904,287.334,99731.472,289.950,100087.983,
2004-06-01 00:10:00,289.578,289.373,0.000,290.932,291.537,290.792,287.334,99729.111,289.518,100088.214,
2004-06-01 00:15:00,289.591,289.338,0.000,290.910,291.514,290.737,287.334,99726.750,289.509,100088.247,
2004-06-01 00:20:00,289.678,289.368,0.000,290.902,291.506,290.698,287.334,99724.389,289.571,100088.198,
2004-06-01 00:25:00,289.719,289.355,0.000,290.902,291.507,290.659,287.334,99722.028,289.599,100088.190,
2004-06-01 00:30:00,289.759,289.384,0.000,290.901,291.506,290.620,287.334,99719.667,289.634,100088.154,
2004-06-01 00:35:00,289.682,289.245,0.000,290.886,291.491,290.571,287.333,99717.306,289.555,100088.281,
2004-06-01 00:40:00,289.533,289.080,0.000,290.859,291.464,290.513,287.333,99714.944,289.404,100088.476,
2004-06-01 00:45:00,289.347,288.920,0.000,290.826,291.430,290.449,287.333,99712.583,289.225,100088.684,
2004-06-01 00:50:00,289.209,288.800,0.000,290.802,291.407,290.384,287.333,99710.222,289.088,100088.844,
2004-06-01 00:55:00,289.089,288.682,0.000,290.778,291.385,290.318,287.333,99707.861,288.967,100088.990,
2004-06-01 01:00:00,289.005,288.591,0.000,290.748,291.351,290.261,287.333,99705.500,288.878,100089.103,
2004-06-01 01:05:00,288.929,288.519,0.000,290.718,291.317,290.207,287.342,99703.931,288.803,100089.195,
2004-06-01 01:10:00,288.881,288.461,0.000,290.692,291.287,290.155,287.351,99702.361,288.750,100089.266,
2004-06-01 01:15:00,288.818,288.395,0.000,290.662,291.253,290.104,287.360,99700.792,288.688,100089.344,
2004-06-01 01:20:00,288.770,288.338,0.000,290.634,291.222,290.053,287.369,99699.222,288.636,100089.412,
2004-06-01 01:25:00,288.705,288.276,0.000,290.602,291.186,290.003,287.378,99697.653,288.573,100089.488,
2004-06-01 01:30:00,288.655,288.221,0.000,290.573,291.153,289.953,287.387,99696.083,288.521,100089.556,
2004-06-01 01:35:00,288.591,288.162,0.000,290.540,291.115,289.902,287.396,99694.514,288.459,100089.630,
2004-06-01 01:40:00,288.543,288.109,0.000,290.510,291.081,289.852,287.405,99692.944,288.409,100089.695,
2004-06-01 01:45:00,288.481,288.053,0.000,290.476,291.042,289.802,287.414,99691.375,288.349,100089.765,
2004-06-01 01:50:00,288.437,288.002,0.000,290.445,291.007,289.752,287.423,99689.806,288.301,100089.828,
2004-06-01 01:55:00,288.376,287.949,0.000,290.410,290.968,289.702,287.432,99688.236,288.244,100089.895,
2004-06-01 02:00:00,288.335,287.900,0.000,290.387,290.942,289.671,287.441,99686.667,288.199,100089.954,
2004-06-01 02:05:00,288.304,287.892,0.000,290.367,290.918,289.649,287.444,99685.875,288.173,100089.976,
2004-06-01 02:10:00,288.305,287.884,0.000,290.352,290.899,289.635,287.446,99685.083,288.170,100089.983,
2004-06-01 02:15:00,288.292,287.875,0.000,290.337,290.881,289.625,287.448,99684.292,288.159,100089.995,
2004-06-01 02:20:00,288.295,287.867,0.000,290.325,290.866,289.620,287.450,99683.500,288.158,100090.002,
2004-06-01 02:25:00,288.277,287.859,0.000,290.311,290.849,289.617,287.453,99682.708,288.144,100090.014,
2004-06-01 02:30:00,288.278,287.852,0.000,290.301,290.836,289.618,287.455,99681.917,288.142,100090.021,
2004-06-01 02:35:00,288.261,287.845,0.000,290.290,290.822,289.621,287.457,99681.125,288.129,100090.032,
2004-06-01 02:40:00,288.264,287.838,0.000,290.282,290.811,289.627,287.460,99680.333,288.128,100090.038,
2004-06-01 02:45:00,288.247,287.832,0.000,290.272,290.798,289.635,287.462,99679.542,288.116,100090.048,
2004-06-01 02:50:00,288.252,287.827,0.000,290.266,290.789,289.646,287.464,99678.750,288.116,100090.052,
2004-06-01 02:55:00,288.237,287.821,0.000,290.257,290.777,289.658,287.466,99677.958,288.105,100090.061,
2004-06-01 03:00:00,288.243,287.817,0.000,290.245,290.763,289.656,287.469,99677.167,288.107,100090.064,
2004-06-01 03:05:00,288.242,287.838,0.000,290.233,290.747,289.649,287.468,99678.042,288.112,100090.048,
2004-06-01 03:10:00,288.271,287.860,0.000,290.226,290.737,289.640,287.467,99678.917,288.138,100090.019,
2004-06-01 03:15:00,288.280,287.881,0.000,290.215,290.724,289.629,287.466,99679.792,288.152,100089.995,
2004-06-01 03:20:00,288.310,287.902,0.000,290.208,290.715,289.618,287.465,99680.667,288.178,100089.967,
2004-06-01 03:25:00,288.314,287.921,0.000,290.198,290.701,289.605,287.464,99681.542,288.189,100089.947,
2004-06-01 03:30:00,288.341,287.941,0.000,290.191,290.692,289.592,287.463,99682.417,288.212,100089.921,
2004-06-01 03:35:00,288.343,287.959,0.000,290.180,290.679,289.577,287.462,99683.292,288.220,100089.903,
2004-06-01 03:40:00,288.368,287.977,0.000,290.173,290.670,289.563,287.462,99684.167,288.242,100089.879,
2004-06-01 03:45:00,288.369,287.994,0.000,290.163,290.656,289.547,287.461,99685.042,288.250,100089.863,
2004-06-01 03:50:00,288.393,288.010,0.000,290.156,290.648,289.532,287.460,99685.917,288.271,100089.841,
2004-06-01 03:55:00,288.393,288.026,0.000,290.146,290.635,289.516,287.459,99686.792,288.277,100089.825,
2004-06-01 04:00:00,288.416,288.041,0.000,290.138,290.625,289.491,287.458,99687.667,288.297,100089.804,
2004-06-01 04:05:00,288.386,288.008,0.000,290.121,290.605,289.460,287.467,99687.667,288.271,100089.838,
2004-06-01 04:10:00,288.367,287.980,0.000,290.106,290.588,289.425,287.476,99687.667,288.249,100089.871,
2004-06-01 04:15:00,288.322,287.954,0.000,290.085,290.563,289.386,287.486,99687.667,288.210,100089.909,
2004-06-01 04:20:00,288.308,287.932,0.000,290.068,290.545,289.346,287.495,99687.667,288.192,100089.935,
2004-06-01 04:25:00,288.273,287.911,0.000,290.047,290.521,289.304,287.504,99687.667,288.162,100089.965,
2004-06-01 04:30:00,288.266,287.893,0.000,290.031,290.503,289.261,287.513,99687.667,288.150,100089.985,
2004-06-01 04:35:00,288.234,287.876,0.000,290.009,290.479,289.216,287.523,99687.667,288.125,100090.010,
2004-06-01 04:40:00,288.231,287.861,0.000,289.993,290.460,289.171,287.532,99687.667,288.116,100090.026,
2004-06-01 04:45:00,288.201,287.847,0.000,289.971,290.436,289.124,287.541,99687.667,288.093,100090.048,
2004-06-01 04:50:00,288.200,287.835,0.000,289.955,290.417,289.077,287.550,99687.667,288.087,100090.060,
2004-06-01 04:55:00,288.171,287.823,0.000,289.933,290.393,289.028,287.559,99687.667,288.065,100090.079,
2004-06-01 05:00:00,288.172,287.813,26.344,289.920,290.378,288.997,287.569,99687.667,288.061,100090.089,
2004-06-01 05:05:00,288.273,287.805,27.119,289.925,290.382,288.979,287.585,99689.319,288.123,100090.065,
2004-06-01 05:10:00,288.296,287.798,13.637,289.916,290.371,288.963,287.600,99690.972,288.141,100090.061,
2004-06-01 05:15:00,288.197,287.790,13.298,289.888,290.340,288.939,287.616,99692.625,288.075,100090.097,
2004-06-01 05:20:00,288.182,287.783,13.277,289.876,290.325,288.920,287.632,99694.278,288.059,100090.112,
2004-06-01 05:25:00,288.161,287.775,13.203,289.864,290.311,288.911,287.648,99695.931,288.042,100090.127,
2004-06-01 05:30:00,288.172,287.768,13.248,289.855,290.300,288.903,287.664,99697.583,288.046,100090.130,
2004-06-01 05:35:00,288.154,287.761,13.161,289.842,290.284,288.895,287.680,99699.236,288.032,100090.142,
2004-06-01 05:40:00,288.161,287.754,13.255,289.833,290.274,288.889,287.695,99700.889,288.034,100090.146,
2004-06-01 05:45:00,288.140,287.747,13.210,289.820,290.258,288.884,287.711,99702.542,288.019,100090.158,
2004-06-01 05:50:00,288.148,287.741,13.261,289.813,290.249,288.883,287.727,99704.194,288.021,100090.162,
2004-06-01 05:55:00,288.127,287.734,13.173,289.800,290.234,288.883,287.743,99705.847,288.006,100090.175,
2004-06-01 06:00:00,288.147,287.725,26.652,289.798,290.230,288.889,287.759,99707.500,288.015,100090.178,
2004-06-01 06:05:00,288.187,287.734,27.024,289.801,290.231,288.900,287.805,99709.000,288.047,100090.155,
2004-06-01 06:10:00,288.214,287.746,13.630,289.783,290.253,288.914,287.850,99710.500,288.071,100090.133,
2004-06-01 06:15:00,288.133,287.758,13.277,289.763,290.237,288.920,287.896,99712.000,288.024,100090.146,
2004-06-01 06:20:00,288.153,287.773,13.430,290.239,289.760,288.934,287.942,99713.500,288.038,100090.130,
2004-06-01 06:25:00,288.143,287.788,13.426,290.235,289.753,288.950,287.988,99715.000,288.038,100090.118,
2004-06-01 06:30:00,288.182,287.804,13.591,290.241,289.757,288.975,288.033,99716.500,288.068,100090.092,
2004-06-01 06:35:00,288.174,287.821,13.643,290.239,289.754,289.001,288.079,99718.000,288.070,100090.077,
2004-06-01 06:40:00,288.211,287.838,13.845,290.247,289.760,289.033,288.125,99719.500,288.100,100090.050,
2004-06-01 06:45:00,288.204,287.857,13.824,290.247,289.758,289.065,288.170,99721.000,288.102,100090.034,
2004-06-01 06:50:00,288.242,287.876,13.984,290.256,289.766,289.103,288.216,99722.500,288.134,100090.005,
2004-06-01 06:55:00,288.237,287.895,14.060,290.257,289.767,289.141,288.262,99724.000,288.137,100089.989,
2004-06-01 07:00:00,288.277,287.915,28.577,289.798,290.261,289.182,288.308,99725.500,288.170,100089.958,
2004-06-01 07:05:00,288.332,287.945,29.029,289.826,290.268,289.225,288.370,99729.069,288.217,100089.912,
2004-06-01 07:10:00,288.385,287.976,14.844,289.841,290.276,289.272,288.432,99732.639,288.265,100089.865,
2004-06-01 07:15:00,288.341,288.007,14.717,289.838,290.265,289.312,288.495,99736.208,288.245,100089.851,
2004-06-01 07:20:00,288.387,288.038,14.921,289.854,290.273,289.359,288.557,99739.778,288.283,100089.811,
2004-06-01 07:25:00,288.400,288.070,15.080,289.891,290.272,289.407,288.620,99743.347,288.303,100089.777,
2004-06-01 07:30:00,288.456,288.101,15.372,289.952,290.281,289.460,288.682,99746.917,288.351,100089.731,
2004-06-01 07:35:00,288.469,288.133,15.429,290.014,290.282,289.513,288.745,99750.486,288.371,100089.697,
2004-06-01 07:40:00,288.523,288.165,15.774,290.042,290.291,289.571,288.807,99754.056,288.417,100089.650,
2004-06-01 07:45:00,288.536,288.197,15.871,290.065,290.293,289.627,288.869,99757.625,288.437,100089.616,
2004-06-01 07:50:00,288.590,288.229,16.108,290.114,290.304,289.689,288.932,99761.194,288.483,100089.570,
2004-06-01 07:55:00,288.604,288.262,16.272,290.170,290.308,289.750,288.994,99764.764,288.504,100089.535,
2004-06-01 08:00:00,288.661,288.294,16.565,290.206,290.325,289.821,289.057,99768.333,288.552,100089.487,
2004-06-01 08:05:00,288.677,288.328,16.745,290.236,290.335,289.893,289.178,99768.653,288.575,100089.451,
2004-06-01 08:10:00,288.739,288.364,17.047,290.340,290.355,289.971,289.299,99768.972,288.627,100089.398,
2004-06-01 08:15:00,288.761,288.402,17.227,290.454,290.364,290.051,289.420,99769.292,288.656,100089.355,
2004-06-01 08:20:00,288.838,288.443,17.592,290.503,290.389,290.138,289.541,99769.611,288.720,100089.294,
2004-06-01 08:25:00,288.876,288.485,17.695,290.580,290.407,290.225,289.663,99769.931,288.761,100089.242,
2004-06-01 08:30:00,288.974,288.529,18.203,290.709,290.446,290.360,289.784,99770.250,288.841,100089.170,
2004-06-01 08:35:00,289.024,288.575,18.394,290.810,290.480,290.511,289.905,99770.569,288.892,100089.110,
2004-06-01 08:40:00,289.139,288.622,18.999,291.048,290.527,290.683,290.026,99770.889,288.986,100089.029,
2004-06-01 08:45:00,289.201,288.670,19.255,291.205,290.568,290.864,290.148,99771.208,289.047,100088.961,
2004-06-01 08:50:00,289.328,288.720,19.905,291.343,290.623,291.063,290.269,99771.528,289.149,100088.873,
2004-06-01 08:55:00,289.393,288.772,20.173,291.469,290.670,291.268,290.390,99771.847,289.214,100088.801,
2004-06-01 09:00:00,289.527,288.825,20.865,291.605,290.731,291.491,290.511,99772.167,289.323,100088.707,
2004-06-01 09:05:00,289.616,288.913,21.209,291.726,290.787,291.723,290.634,99772.333,289.413,100088.599,
2004-06-01 09:10:00,289.781,289.001,21.911,291.859,290.859,291.971,290.757,99772.500,289.553,100088.465,
2004-06-01 09:15:00,289.876,289.089,22.299,291.974,290.922,292.224,290.879,99772.667,289.651,100088.348,
2004-06-01 09:20:00,290.045,289.179,23.050,292.099,291.000,292.493,291.002,99772.833,289.794,100088.212,
2004-06-01 09:25:00,290.145,289.269,23.454,292.205,291.069,292.764,291.125,99773.000,289.895,100088.094,
2004-06-01 09:30:00,290.321,289.360,24.224,292.301,291.149,293.024,291.248,99773.167,290.044,100087.954,
2004-06-01 09:35:00,290.419,289.451,24.513,292.373,291.216,293.274,291.370,99773.333,290.144,100087.835,
2004-06-01 09:40:00,290.593,289.543,25.293,292.459,291.300,293.531,291.493,99773.500,290.292,100087.694,
2004-06-01 09:45:00,290.689,289.636,25.586,292.519,291.370,293.783,291.616,99773.667,290.392,100087.575,
2004-06-01 09:50:00,290.864,289.730,26.284,292.593,291.457,294.043,291.739,99773.833,290.541,100087.433,
2004-06-01 09:55:00,290.963,289.824,26.601,292.642,291.530,294.298,291.861,99774.000,290.643,100087.312,
2004-06-01 10:00:00,291.141,289.919,27.340,292.706,291.620,294.557,291.984,99774.167,290.794,100087.168,
2004-06-01 10:05:00,291.203,289.946,27.464,292.735,291.685,294.806,292.045,99773.639,290.857,100087.109,
2004-06-01 10:10:00,291.339,289.975,28.014,292.779,291.768,295.060,292.106,99773.111,290.959,100087.038,
2004-06-01 10:15:00,291.397,290.004,28.065,292.795,291.833,295.307,292.167,99772.583,291.013,100086.988,
2004-06-01 10:20:00,291.537,290.034,28.607,292.827,291.917,295.562,292.228,99772.056,291.119,100086.913,
2004-06-01 10:25:00,291.597,290.065,28.641,292.831,291.982,295.810,292.289,99771.528,291.176,100086.859,
2004-06-01 10:30:00,291.738,290.098,29.173,292.857,292.069,296.080,292.350,99771.000,291.284,100086.782,
2004-06-01 10:35:00,291.802,290.131,29.208,292.856,292.139,296.348,292.411,99770.472,291.344,100086.725,
2004-06-01 10:40:00,291.949,290.165,29.746,292.872,292.229,296.628,292.472,99769.944,291.456,100086.644,
2004-06-01 10:45:00,292.015,290.200,29.767,292.861,292.301,296.905,292.533,99769.417,291.519,100086.584,
2004-06-01 10:50:00,292.165,290.236,30.305,292.866,292.393,297.192,292.594,99768.889,291.634,100086.501,
2004-06-01 10:55:00,292.233,290.273,30.314,292.845,292.468,297.475,292.655,99768.361,291.699,100086.439,
2004-06-01 11:00:00,292.385,290.311,30.829,292.561,292.845,297.761,292.715,99767.833,291.816,100086.353,
2004-06-01 11:05:00,292.475,290.387,30.886,292.711,292.884,298.040,292.812,99766.264,291.903,100086.255,
2004-06-01 11:10:00,292.644,290.463,31.404,292.881,292.944,298.328,292.909,99764.694,292.044,100086.130,
2004-06-01 11:15:00,292.735,290.541,31.452,293.053,292.998,298.608,293.005,99763.125,292.135,100086.026,
2004-06-01 11:20:00,292.904,290.619,31.945,293.246,293.071,298.897,293.102,99761.556,292.275,100085.901,
2004-06-01 11:25:00,293.002,290.699,32.125,293.438,293.134,299.179,293.198,99759.986,292.371,100085.795,
2004-06-01 11:30:00,293.171,290.779,32.682,293.653,293.227,299.464,293.295,99758.417,292.512,100085.668,
